chr	start	end	8Cell_Tead4	8Cell_Tfap2c	Morula_Tead4	Morula_Tfap2c	TSC_Tead4_1k	TSC_Tfap2c_1k
chr11	101277202	101279702	6.187625131347656	8.162506664484198	7.248100536346436	10.049437048617277	8.09561808236929	16.067106191948785
chr11	101278448	101280948	5.9706993759765625	8.31661066450639	6.774398918406168	9.263172794688833	9.926606608323317	14.365166680772571
chr11	101301767	101304267	7.149488314208985	7.8554249816894535	7.32532547454834	8.534004714133522	12.56172328538161	25.580880440538195
chr11	101314250	101316750	10.837147680664062	12.173705203801937	9.259461449178058	12.70234064913663	12.765523854417067	46.534838313802084
chr11	101323062	101325562	4.133682976318359	6.559331117803401	4.464775585047405	6.777800072271173	5.604830377478967	9.642873689371745
chr11	101328605	101331105	9.539464654541016	10.67854798334295	6.142999056752522	10.01114490411932	4.63794721867488	9.589032047526041
chr11	101365729	101368229	3.6784077336425782	5.719812578235973	3.484018523915609	5.090886188299006	8.212472484412562	6.8136972048611115
chr11	101416933	101419433	8.175521467041015	7.953150504372336	8.36258594411214	7.784314043634589	10.2375750777494	16.433183042534722
chr11	101418753	101421253	8.352363860107422	8.134536093417081	7.021182081604004	6.83765743935325	7.830391230844351	7.814514008246528
chr11	101423084	101425584	8.240721483886718	10.253582113647461	9.116799887975057	9.433759067188609	10.48206440204327	30.594684508463544
chr11	101424833	101427333	6.267054989746094	7.161973089599609	7.086811605326335	8.013640998979048	10.196870768103967	23.94227263346354
chr11	101440244	101442744	12.336009934570315	9.415651183527167	8.250373907470703	7.857676524075595	11.483094086538461	28.852953804253474
chr11	101446411	101448911	11.239165798095703	10.789268421519887	9.869446774291992	9.635399891246449	8.753836356858473	22.81138014539931
chr11	101465699	101468199	7.782281931640625	17.65097460493608	9.308275960286458	20.777923397549717	14.227152048527644	87.59224317708333
chr11	101466337	101468837	8.529559545166014	17.858047493119674	10.020217984517416	23.112737925026632	16.251438010066106	108.38350075520833
chr11	101550106	101552606	14.49867292651367	11.615201311007413	17.16391084976196	13.14651019231623	17.234430128079925	40.61195943657769
chr11	101551455	101553955	18.32935753417969	13.283841708651456	17.593572281901043	15.38811845259233	24.176642486102764	60.055483620876736
chr11	101580241	101582741	5.506053764160156	6.010633346557618	7.271720019276937	6.289255299238725	8.347228778733474	14.514064581163193
chr11	101608699	101611199	14.35501462890625	7.427212245871804	12.871086423746746	7.4681907370827405	7.312821080228367	8.443580618489584
chr11	101625948	101628448	21.900480499023434	11.475300928289242	18.556017982991538	14.414336948741566	21.442077442908655	33.9235746251085
chr11	101663540	101666040	8.169671544189454	9.022453037053888	8.371521861521403	10.274728011530096	10.770466669170675	24.592662383355037
chr11	101730955	101733455	9.274573537597657	9.150680328924006	7.785401653035483	9.12818475896662	7.9470031118539675	18.092120171440975
chr11	101784810	101787310	8.00521569519043	11.278856071056017	10.144218703715005	13.668496655273438	12.02386278545673	51.07546100667317
chr11	101893854	101896354	4.061543330810546	5.532774948120117	4.988523641713461	6.4999263918789945	6.618610093336839	7.945226854383681
chr11	101950420	101952920	4.624150614013672	5.4010233225042175	5.0506931574503575	6.3340310283314105	6.653636162860576	7.32616301812066
chr11	101966515	101969015	4.9873199462890625	6.02509013893821	5.49874461924235	6.098660438676315	8.76074385141226	20.45566471354167
chr11	101984291	101986791	9.115068263671876	11.507232971191407	10.260599589538574	11.343733465021307	19.16134544921875	54.59283342664931
chr11	101985055	101987555	8.3079611328125	10.654643575772372	8.582025723266602	9.489689574085581	13.40764306265024	34.32761571180556
chr11	102026455	102028955	10.76270486328125	11.101942646928267	9.34485246327718	9.901923204456676	7.373644718111478	35.17527776692708
chr11	102039510	102042010	6.7274853552246086	9.229176192959873	7.194884891255696	8.578012512207032	9.749916733022838	18.688163688151043
chr11	102088015	102090515	4.51496005859375	7.590057631613991	5.239619534301758	6.715203384121982	11.741331612454928	31.409558506944443
chr11	102100800	102103300	5.713269815063477	6.088164923373136	5.550118214670817	6.162737178594416	5.886536750676081	9.773192972819011
chr11	102107276	102109776	2.8567087258911137	4.623317582425204	2.830923566500346	4.433608361330899	5.633742917668269	6.1450635731336805
chr11	102143512	102146012	8.835178220458983	12.324265203025124	8.417098064295452	11.903759257368607	8.338317395207332	16.718456527235244
chr11	102155907	102158407	9.31703537109375	7.081390614457564	6.49742625020345	6.789396973765981	6.492943784179687	15.873581075303822
chr11	102184756	102187256	14.803369605224608	13.062589390147815	11.217405624389649	12.482752920254795	13.970769738769532	46.66941746039497
chr11	102187698	102190198	22.662714458007812	17.345325553755327	16.058903497568767	15.37794041637074	9.339494349834736	26.75074581841363
chr11	102229650	102232150	15.349743798828126	11.896547236494584	11.01061618080139	10.847414657454056	10.209000751201923	29.302898639594186
chr11	102229672	102232172	15.386258427734376	11.915832679609817	11.044392541631064	10.845137225203079	10.164450883413462	29.06570896131727
chr11	102246881	102249381	23.475263140625003	20.129046994850853	18.757560070800782	23.078171659712357	12.998341334134615	57.49407782552084
chr11	102266822	102269322	38.28612022460938	18.58872639271129	24.97462404836019	19.57386475497159	8.339938102463941	13.142158312717013
chr11	102282819	102285319	17.821937382812497	14.900622146883878	17.142507997639974	15.855088980379975	13.468441236478364	39.67969815104167
chr11	102296129	102298629	19.569794226074222	19.51642080522017	15.566682493591308	22.489033553799715	16.440056841947115	128.51202267578125
chr11	102316787	102319287	9.927064839843752	17.3884154185902	13.402349265543618	20.347866246448866	11.578319607872597	84.9372625
chr11	102364781	102367281	4.906492991210937	6.582130092551491	6.324520799255371	7.173990552312677	4.810709314903846	6.9928407861328115
chr11	102376520	102379020	9.058597657470703	10.129215589211203	10.695973798751831	11.76554374667081	7.190385238882213	17.978157891167534
chr11	102391402	102393902	10.251457048583985	13.773963655506481	10.549793454742431	16.736043215942384	11.99267598013071	52.45472833062066
chr11	102404487	102406987	8.304330685791015	15.653988139204547	7.134412930297851	16.362843053089488	9.580100283203125	33.72566495876736
chr11	102407017	102409517	23.013772728515626	21.32742192660245	20.767701340738935	27.715124210981884	24.772936594050478	105.08673575846355
chr11	102428321	102430821	39.910396640625	25.048189223410866	28.431966428629558	25.251687812943892	18.495546580528845	57.66638866644965
chr11	102447163	102449663	10.106357218505858	11.836620346901634	10.359616657765708	14.460925894442472	6.585088131385216	26.3176359624566
chr11	102469383	102471883	5.168818138671875	8.617514969080146	5.740316867446899	8.439275172008168	6.212515748948317	10.227662431640624
chr11	102555658	102558158	11.210913791259767	10.419729058837891	11.399093921407063	11.562234108109907	11.679362405160756	31.505556306152343
chr11	102578619	102581119	4.1936450703125	5.692678275090997	4.5482206055959065	5.424952504660866	5.515041239107572	11.284801571180555
chr11	102602430	102604930	4.728504184570312	7.40838445933949	5.0805835494995115	8.2055155439897	16.70435127704327	49.887603993055556
chr11	102623916	102626416	8.310072041137694	5.554331787109375	8.202193438720704	6.116130993929776	5.464078485576923	6.242272734646267
chr11	102663584	102666084	4.461924048339844	7.740847524192116	5.201136234537761	6.437156934287331	6.1643557450984074	7.72899599907769
chr11	102697225	102699725	15.729541259765625	9.611537895757502	13.201991973114014	7.389847451782226	14.058124372746393	14.88455068359375
chr11	102759438	102761938	3.2355852316894533	7.960675158691406	2.8889539100646973	7.41692731406472	4.058877546574519	16.37796103841146
chr11	102804519	102807019	4.41187151928711	4.807960759527033	3.997873998133342	4.814874273681641	6.832405466871995	6.187050180121528
chr11	102834295	102836795	3.7807826495361323	5.042154409235174	3.505991384379069	5.15992778708718	5.408701369065505	6.153798809136284
chr11	102879243	102881743	7.928803484374999	10.584163982044567	8.586259983952841	11.125335992986505	18.685495658052883	35.47105210503472
chr11	102880475	102882975	8.254285473632812	9.12935668362704	7.908533139038087	10.707789543013138	18.377996352914664	39.62955731336805
chr11	102883168	102885668	3.034062275115967	5.29162904996005	4.513297680155436	5.912087542031028	9.649820040377103	29.19957282552083
chr11	102896700	102899200	3.8871838470458986	7.258486388050426	3.909326612854004	6.59875098585649	5.859975091083233	8.586588472493489
chr11	102924624	102927124	17.906129761230467	13.550897234552558	13.379380322265625	14.170879776278408	13.940684622896635	32.51067860324436
chr11	102945961	102948461	4.99175537109375	9.974872039794922	5.50129043490092	10.962779107666016	6.770515803034855	27.957240221354166
chr11	102963654	102966154	4.822198130004883	5.026005480402166	4.006403750356038	5.346609483614835	5.620867452486479	6.468835060356987
chr11	102999421	103001921	5.178974744140625	12.017606563221324	7.0585455937703445	10.000373128440165	6.136978497596154	10.215863382161459
chr11	103016647	103019147	5.153267088867188	6.068471218317205	6.619567479324341	6.291579902787642	8.082258032226562	14.605335370551213
chr11	103026561	103029061	8.253125383789063	10.480961414683948	11.77516208114624	11.713289092185281	17.684222240084136	32.515833816189236
chr11	103099687	103102187	8.58066895751953	12.831163455477627	9.637583308410644	15.567835142933237	13.846699496694713	55.66759237087674
chr11	103101158	103103658	13.88555124633789	15.64982921253551	11.932355814615885	21.50562127047452	17.978811686823917	95.42180117730035
chr11	103114324	103116824	15.166403702392577	16.136789810458097	13.972661767578124	16.335408031116835	19.271755299729566	63.23134672526042
chr11	103131338	103133838	6.5215749582519535	8.24926475608132	7.751752948506673	9.398514651489258	11.481873177584136	28.811223937174475
chr11	103169137	103171637	2.7953682343749997	6.853943459389425	3.2793865781148277	6.810650935779918	5.122030660306491	18.264937861328125
chr11	103208048	103210548	3.776665380004883	4.615933554909446	3.108300437672933	4.901681487620961	6.68246387488732	6.3420541270616315
chr11	103217932	103220432	3.8343966334228514	5.520278306995739	2.5117180028279624	5.2460620083895595	6.479164891826923	18.683525793457033
chr11	103266901	103269401	8.377672625732421	13.560061798928	9.40545503209432	15.502349411565607	21.25040108323317	71.33111982855903
chr11	103342752	103345252	3.0268653420410154	4.6989513943758885	3.702020181528727	5.56407231500799	5.67892209378756	6.1419048990885425
chr11	103363192	103365692	5.095980722290038	7.529251482599433	6.578452516682944	9.083532922640714	9.111314075270434	16.793419932725698
chr11	103412164	103414664	8.074287316589354	12.156344710471414	9.745410016377768	16.44726725103205	17.612776680063103	73.75341796657986
chr11	103614239	103616739	1.8393775187988282	2.8516071132313123	1.8948637038230896	2.1045770477294923	4.766060718524639	3.9919380235460062
chr11	103636935	103639435	3.438308483886719	4.699920614624023	3.3972668823242187	4.579313911576705	5.451182162710336	6.6721924574110245
chr11	103638374	103640874	2.6564148948974613	4.672527327104048	3.2227060788472492	5.158376210854271	5.910971399113582	8.192682877604167
chr11	103647508	103650008	4.984253443115234	12.704987029474433	5.783585365804036	12.984912107710405	5.00385482065054	32.08186878472222
chr11	103695723	103698223	5.7927604433593745	10.491591998152298	7.766788538487752	9.846993079168145	12.722726289062498	42.69392185167101
chr11	103697210	103699710	7.38743254119873	10.212638614169034	8.490993134816486	11.462951418928665	12.370359203632061	42.894334765625
chr11	103749321	103751821	5.297022698242188	9.640494143121893	6.920168886184692	11.172968599076706	7.270562377554087	20.61792529595269
chr11	103772174	103774674	6.577745186035156	15.101935114080256	7.41854977162679	15.766683039162375	5.384085887357271	15.797368116319445
chr11	103953556	103956056	5.9065465364990235	6.7136795865145595	6.120011929321289	5.430217988863858	7.954236974722055	19.10344630642361
chr11	103964724	103967224	15.02098890625	7.714379036643288	16.196038663736978	10.797002427812055	20.50184993426983	32.98549442925347
chr11	104130881	104133381	5.5845556328125	7.691661114779385	6.568375660069784	10.1619626381614	6.501865166766827	15.62226044921875
chr11	104184326	104186826	3.070393309326172	5.446857325883345	3.563780587514241	5.286835882013495	5.892540122821514	6.2036066444227425
chr11	104229435	104231935	11.113620120849609	13.167346252441407	11.362918795776368	13.386502794300426	9.339553842397835	44.415661326768664
chr11	104441791	104444291	11.307295564697267	9.916197462324662	9.790358840433756	11.292862973854758	13.982545360952523	43.64465837456597
chr11	104548662	104551162	9.989528060302735	6.893497045343573	10.249789266967774	8.519842496004971	12.990443040865385	28.138064417317707
chr11	104550120	104552620	16.392740312500003	9.107490374200994	17.00042122192383	10.29080254988237	10.906715185546876	22.15142019314236
chr11	104561698	104564198	4.257167671630859	4.449602272727272	5.333792057800292	4.043239863031561	6.623011510667067	5.783408037380642
chr11	104605999	104608499	4.347360060424805	10.351321482432972	4.211805460039774	9.894875901100852	7.1519606651893035	20.584120411783854
chr11	105090218	105092718	3.0982071663208006	3.4033500549316407	3.4301076582590735	2.472826025321267	7.558245096905048	5.0622862353515625
chr11	105124424	105126924	7.918578186279297	8.143531592906605	7.99583367207845	7.619559753001819	12.007865522085337	26.375379568142364
chr11	105176806	105179306	5.613979643310547	5.09552392356179	6.677986825561524	5.249212954711914	6.716174391526441	7.455344152560763
chr11	105180933	105183433	3.3368868662109374	7.644485174560547	6.010054225413005	9.232578710105201	11.213118621920072	55.45142683105469
chr11	105290645	105293145	3.746952058105469	5.644456256103515	3.879669584465027	5.165971956842596	5.803858701735277	13.75782793782552
chr11	105456235	105458735	3.0752813763427733	4.791894208595969	3.290260340499878	4.460534143066406	7.25914405048077	10.358398296440972
chr11	105587985	105590485	3.630557619628906	7.577892601984198	2.987185716756185	7.498599068936435	8.228593686147837	60.40688714328342
chr11	105943647	105946147	6.302087443359375	7.562927864213423	6.894686501820882	7.26150058926669	9.299981117600659	20.889324892306856
chr11	105965944	105968444	3.277333624023438	8.070558497758345	4.424575286356607	6.607582491926713	5.899533212515024	14.81619416232639
chr11	105985194	105987694	3.7299453188476566	6.638817310680041	3.2724236923217775	5.8947464857621625	4.173150122070313	4.003510870903863
chr11	105992674	105995174	2.763416450439453	5.405968224542791	3.284455901209513	4.0423126932317555	4.698199346454327	4.9621302075195315
chr11	106006202	106008702	2.831021717285156	3.477333042768999	2.6856825790405274	4.4398207851063125	6.232479129356971	8.812296238064237
chr11	106034871	106037371	8.564805532714844	9.614966456465286	8.759911071268718	11.007180159135297	9.611767422814003	24.749912862141926
chr11	106064106	106066606	7.379682102539063	5.981173058249734	6.123672728729248	6.961584659507059	10.539923771784856	24.711324586046004
chr11	106082901	106085401	15.380478405029296	12.823657312566583	14.270307507069907	14.379123124001243	23.874977147310698	85.45246888292101
chr11	106159642	106162142	7.373891569335938	11.0091757701527	7.417541069539389	10.668214466719194	8.571115065354567	34.43240921495226
chr11	106193103	106195603	9.600688714111328	8.848006172318891	10.083165587361654	10.195583858975498	10.145150638897235	30.951539392903644
chr11	106214925	106217425	12.996421578979492	12.453357811667702	11.198531206766765	14.546367063765095	16.96410342548077	59.29381483425564
chr11	106215867	106218367	13.377649759521484	12.317526738947087	11.585580231730143	14.000560102982954	16.453693268855165	62.822171096733946
chr11	106254184	106256684	12.750156123535156	8.194365240478515	10.1346625	8.670294368397107	10.73699102726863	22.575375831163193
chr11	106255302	106257802	11.829409094726563	8.034333384288441	9.716087733459473	9.029287537175959	11.211841131310095	23.166650871310765
chr11	106267132	106269632	4.642740131835938	7.041766748324307	4.9430686981201175	7.1307679365678265	7.975290061598557	14.684723614908854
chr11	106274671	106277171	13.046005240234374	11.366893799937856	11.72752917429606	11.93104843084162	8.359958568209134	10.638776410590278
chr11	106301396	106303896	4.494958472412109	5.3716563828901815	3.4479830823262536	4.568700642672452	5.661299591346154	7.103950619710286
chr11	106314029	106316529	3.578539705078125	5.050839460893111	4.491964882787069	5.108748653897372	4.949404433218149	5.661603909505208
chr11	106348890	106351390	2.5461365478515625	4.591681718930332	2.6979098070780436	3.474754534495961	4.993465151742789	3.7771080457899306
chr11	106372825	106375325	2.866610176086426	5.066816551902078	3.6266087583859763	3.905829101285067	5.5490136868990385	5.896942907714844
chr11	106382141	106384641	4.4979458802490235	7.097135351007635	3.3434452296574904	6.982252611194957	5.795509842059796	6.850186291775173
chr11	106487296	106489796	8.672769282836914	10.01768706997958	10.370937781778972	10.918061816961114	13.176356245492789	42.744342106119795
chr11	106498990	106501490	10.788344411621093	7.057575518243963	8.62051251118978	8.375241187078302	8.560934344951923	15.844735426161025
chr11	106612430	106614930	15.668202708740235	19.037762306629528	17.11142846628825	21.41222453668768	22.960414716045673	91.20350625271267
chr11	106714781	106717281	5.649737440429687	8.891638144753196	4.54156705754598	7.641276401034268	11.945152102989784	21.08845101942274
chr11	106749225	106751725	4.7370143981933595	5.700229144564543	4.748944337209066	5.643815058482777	7.625830275315506	7.451102517361109
chr11	106779015	106781515	15.363123896484376	16.335519353693183	13.414822901407877	16.055278788757324	14.492246712552584	58.54036914062499
chr11	106782259	106784759	9.179029146484377	6.482658365145597	9.218252897898356	6.758157777127353	11.587712563288761	10.775282026909723
chr11	106787251	106789751	17.825212064453122	11.987395229270241	12.79309990272522	12.66865434181907	26.72246032827524	52.28506753472222
chr11	106787994	106790494	16.83584150695801	11.833972168384898	12.962853846232095	12.670324899569424	24.99773818058894	52.421132260199656
chr11	106920215	106922715	8.941636511230469	17.00940359552557	9.33195625483195	18.709197404063833	12.037633969350962	85.71511790364582
chr11	106999025	107001525	14.183146411132812	9.401522166859019	13.77047023086548	9.377680864368784	11.594191344275842	21.69124910346137
chr11	107026222	107028722	13.008902013916014	19.278800053267048	12.110614898173015	19.291725610351563	12.977816134314903	69.46788542534722
chr11	107131422	107133922	19.897742150268552	13.834713375715774	14.389438540649413	14.403995583274146	18.973435447716348	83.47558007378473
chr11	107155407	107157907	9.483489371093752	7.495376247336648	12.84255113957723	9.788190232432973	6.6130603797325715	13.233796983778213
chr11	107188881	107191381	13.086171396484374	13.607531009188564	13.556442897542318	14.939521361194956	10.863218794696515	35.72370726426866
chr11	107470220	107472720	11.51694339477539	18.975727760176227	13.646419635009766	16.96979729003906	11.474045228928786	47.81054833984375
chr11	107477527	107480027	7.132289181152344	8.011717274058949	8.134964088439942	9.309554235423695	9.408103449519231	30.196717361924915
chr11	107545959	107548459	6.815196439941406	11.84047882412997	9.118762072499594	17.13472979181463	21.947456705228365	136.25857491536456
chr11	107635721	107638221	3.0983058061523434	3.99326163635254	2.831146330356598	4.038323233448375	8.002945887920674	6.346421413574219
chr11	107715976	107718476	2.7846183585815427	3.8602461926546967	3.166579503122965	4.657135963578657	4.55709819523738	3.6569090979003906
chr11	107793964	107796464	2.2181472943725584	5.88876692685214	2.5250279052734377	5.634825254405629	6.021158060208835	22.169062725694445
chr11	107910862	107913362	2.186245301208496	3.104045272064209	2.597254095586141	2.8934365561745383	4.925718702016978	3.465211223144531
chr11	107994847	107997347	4.329152124023437	3.763277012495561	3.4219502019246413	3.7408735985495825	6.154449891826924	5.283687907986111
chr11	108343388	108345888	4.158133252685547	5.52630552701083	4.331216958618164	5.895721353704279	9.23027256253756	21.94787493923611
chr11	108393296	108395796	1.9531164439697266	2.257608197298917	2.555965146636963	2.030401555910977	4.56821741023137	3.845249141167535
chr11	108423265	108425765	3.8141179296875003	4.100204854653098	2.6545121647516887	3.814549882091175	8.359669424203727	24.783293240695528
chr11	108918348	108920848	5.211945475097656	7.790508465021308	7.909249515660605	9.729540804221415	14.548192596529445	60.17169818467882
chr11	109143869	109146369	2.53654520690918	1.9828010794206097	2.3213280059814454	2.329962633514404	5.814822659254808	3.7116617039659294
chr11	109297681	109300181	4.373973237060547	5.066645781499688	4.1659830251057945	4.722023251620206	8.165233935546874	15.474790910780165
chr11	109344866	109347366	5.743052049804688	5.182993621271307	7.278467304738363	8.568321739612927	5.006383295335036	7.752943866644966
chr11	109360793	109363293	9.277397262939452	12.609447005115856	12.486996607462565	15.50203671098189	14.020909242788461	58.22610074924045
chr11	109363154	109365654	3.2156116633300784	5.887921648337625	5.122935839207967	7.629809071766246	8.558173392240084	20.158509961480032
chr11	109423945	109426445	6.938554405517578	7.989770577725498	8.246897137451171	11.809471583418413	16.654647759540264	43.36967023111979
chr11	109438077	109440577	2.8985417731933594	4.092497994995117	2.520034279886881	4.638773862804066	8.286906868239184	9.666107668728298
chr11	109471373	109473873	9.189395938964845	12.6970989432595	8.909079595947265	15.819459816117721	11.387388767277644	56.42379592719184
chr11	109472729	109475229	7.035021715332032	12.09694083779075	7.161719378662109	15.314837862881747	9.825408100585937	63.01912481879341
chr11	109610889	109613389	15.618547917480466	10.891869082225451	10.363060753568012	15.552262573242187	24.19940043870192	74.75630740397135
chr11	109648948	109651448	3.4722449470214842	4.169665806024725	4.411077054850261	4.274600920937278	12.726604409555287	30.175903474392356
chr11	109721756	109724256	2.896020000488281	5.7949193589644	2.391619976298014	6.353909182877975	5.92512571101262	21.65754736653646
chr11	109827546	109830046	2.001771782104492	1.9747082008361816	1.2339054547627768	1.9322753804293544	4.158065345365084	3.779329476182726
chr11	109843877	109846377	3.2469068295898436	4.142597564142401	1.754447318013509	3.3516691934758964	5.186331153094952	5.777817560899522
chr11	109995316	109997816	2.2507356987304687	2.3082617362282494	1.972786615498861	2.192329668773304	5.3425100338040865	4.974833624131944
chr11	110095437	110097937	1.6480893259277343	2.1264910091053357	2.105122797520955	1.4295018666354091	4.144748218149038	3.6078275740559897
chr11	110167653	110170153	3.3744323635253908	2.8439816178755324	3.7332744731585183	2.8192489347284493	5.430908416841947	3.61650937906901
chr11	110251276	110253776	1.4638771578979493	1.9325469994631679	2.319983861796061	1.4947107521750709	6.710506337327224	3.7548132817925346
chr11	110337216	110339716	5.861593274414062	5.962449158061635	6.493129769388835	7.059586588148638	8.602934681490384	25.598938497178818
chr11	110397121	110399621	10.71402734375	6.888967906882547	15.36583762880961	12.10421464136297	9.256820137845553	15.498312520345053
chr11	110966032	110968532	1.6871319226074217	1.1354052026575263	2.1147868865966797	1.4425555383855646	3.9340070653357873	2.561612796766493
chr11	111064163	111066663	2.5177020565185546	5.414363667990945	2.7750567941665647	6.274387029751865	6.009879130859375	13.389333972846137
chr11	112710856	112713356	3.1939216153564454	2.045042258314653	1.577057217534383	2.018216962224787	3.641911735558143	3.0314160009765625
chr11	112780209	112782709	3.8026138070678708	7.963423362038353	4.118907578786215	7.250616779674184	6.334238152043269	30.68198180338542
chr11	112798508	112801008	4.313868612304688	3.956954295279763	5.387895802307129	4.343659988542036	4.401628553936298	3.9869868028428814
chr11	112824628	112827128	2.0772663853759767	3.5143996287952772	3.908362383270264	4.027091941278631	5.1782851228215145	4.124315732421875
chr11	113201338	113203838	2.8454704479370116	4.339018191875112	3.2551558578491213	5.524956667813387	4.729618911508413	12.308489751519097
chr11	113209169	113211669	3.111554638671875	3.612550547096946	3.227896744791667	3.848071349820224	4.942462821138822	3.92833131266276
chr11	113565315	113567815	5.288405673828124	8.9762658203125	6.398871414438884	7.345894392533736	7.540506850022536	12.303442386881509
chr11	113617480	113619980	6.407961066284179	11.28056735118519	6.09886946258545	10.334431767966532	7.780511525315503	26.627250048828124
chr11	113647528	113650028	6.904119207519532	14.205038657171075	7.226032187652588	10.803288820023969	9.19293349271334	35.32522101698134
chr11	113682411	113684911	8.125770481933595	10.914061779230291	8.842922539901734	12.613948424183238	13.627769516977164	59.772640862630205
chr11	113683651	113686151	9.932064073730468	11.101896850585938	10.097071321868896	11.487539348810369	13.849976109149639	41.48736070638021
chr11	113709026	113711526	7.242448457885741	11.72003196438876	8.909859442138671	14.298892547607421	19.99349283653846	63.770313388671866
chr11	113750660	113753160	11.424874799804687	16.381795203191583	11.256213265482584	17.383586236572267	11.778288350736176	43.46343230116103
chr11	114065451	114067951	2.30017516204834	5.442448375077681	2.278365934562683	5.477967682717063	3.82756912860577	3.5211583931477866
chr11	114196257	114198757	2.040299747192383	3.2504458826238456	1.8230165051778155	3.7232200889587403	4.107113773099459	3.0063472884114586
chr11	114448360	114450860	2.0831703009033204	3.114008532298695	2.836128560002645	2.847469321788441	5.982296166992188	4.752962668863932
chr11	114666542	114669042	9.561528483398437	8.357403588867188	6.5373162882486975	9.06874471213601	10.47019180063101	23.02690079644097
chr11	114673467	114675967	14.455074951171875	15.970259607488458	12.054405532328289	17.015118193470347	7.6627355181415275	34.90172903211806
chr11	114725411	114727911	4.466000626953125	4.869908538540926	3.9677994642893477	6.090858365145596	9.14828355806791	18.137512708333333
chr11	114749249	114751749	2.9068476669921877	4.4058305711226025	2.9537017368952436	4.174360391790216	4.984104826566256	5.59417721218533
chr11	114763388	114765888	4.418877733520508	7.550458709161933	4.700605747731527	7.871594473544034	6.44743981633113	10.035395053982205
chr11	114795392	114797892	4.599741352661132	6.249720735029741	5.5949541776021325	7.368551058682528	6.000605362830529	10.727913760850695
chr11	114796923	114799423	3.951716444824218	5.632584417724609	4.447566269938152	5.584092939342153	5.875598442946214	6.852123830295139
chr11	114849531	114852031	7.753419311523437	13.951399252596769	7.27722109375	15.59458821855025	9.613823147348256	53.05567582899305
chr11	114888040	114890540	3.0348817160034183	4.449897227894176	2.908123055394491	4.441519445245916	5.681965510441707	6.7438608425564235
chr11	114933886	114936386	3.669508700683594	6.429718688964844	2.9532118685404463	5.465147690929067	5.974655825570913	6.521756993543837
chr11	114959917	114962417	1.8103914063720703	2.1160611604170367	1.7813718402862548	2.397730238342285	4.038922624511718	3.4444924020724823
chr11	114989386	114991886	4.294840448486329	4.4696791698109015	3.912898017374675	4.795492279052734	4.414063387169471	4.96976769382053
chr11	115001380	115003880	1.5271519393920898	2.8615025221391157	2.749394816017151	2.945157201593572	3.3477161330003007	4.452279415554471
chr11	115037190	115039690	0.0	0.0	0.0	0.0	0.0	0.0
chr11	115037190	115039690	0.0	0.0	0.0	0.0	0.0	0.0
chr11	115047795	115050295	1.9312500106811523	1.7394218017231335	1.262162360127767	2.1973308393305	3.8680744563176077	3.407314493815104
chr11	115061538	115064038	1.5127938181762697	2.5863402887517757	2.601285457102458	2.3999023917458273	5.529416072716346	6.131469442274305
chr11	115089430	115091930	3.4944577447509766	5.313007485129616	4.4156485869089765	6.7903028225985445	6.404166316105769	8.77715032687717
chr11	115133492	115135992	3.218994102233887	2.8576419594504614	2.6084854517618816	3.487428067294034	6.129341600435697	5.204045740559896
chr11	115161340	115163840	6.473363482666016	12.09369418223988	8.711786048126221	12.799036018510298	12.547567889873797	37.059659526909726
chr11	115185486	115187986	5.014370155029297	8.992113072620738	4.659263716888428	10.662799364124647	8.829077881610576	27.796574296875
chr11	115186816	115189316	4.325938795776367	9.110816131036932	4.693716817347209	10.367437007279829	7.544520533353365	26.154226254340276
chr11	115266743	115269243	3.250296855957031	8.440556222811612	3.1088299825032553	7.724761743164063	5.463579112830529	12.248361995713976
chr11	115276469	115278969	6.755927892089844	8.470722169910776	6.02767163772583	9.407332872841575	12.275534627403845	35.25366703179253
chr11	115297046	115299546	3.3231564116210937	4.527426716752486	4.083043278630575	5.354035618730025	9.243818464543269	20.782093838975694
chr11	115305162	115307662	2.6816366092529296	4.27953168778853	2.5667923952102663	3.887495694247159	4.240093189603365	5.433820374348958
chr11	115321418	115323918	3.044557970825195	6.120607608864523	3.7775939350128174	7.074348378961737	6.660880177283654	10.885913408203125
chr11	115332733	115335233	2.8968463986816406	4.150322890056263	2.5292469268798827	5.310952581925825	6.652702090313251	6.48959189968533
chr11	115367219	115369719	3.1690186752929685	10.355749031483043	3.5426813827514647	10.843410820700905	5.692732911470853	35.03307060275608
chr11	115379915	115382415	5.053284504394531	8.089860614013672	5.149762613932292	9.147538746226916	9.384305630258412	30.672570642089845
chr11	115401765	115404265	8.308739489746094	16.8831726212935	8.425959449005127	17.322657502607868	9.962503321251504	43.538508124457465
chr11	115418125	115420625	6.37628784790039	11.824243940318715	6.53075727221171	11.53630673162287	8.65396517897386	38.68777071668836
chr11	115419419	115421919	6.41911655078125	12.424082183837891	6.211272320556641	12.789248318758878	8.170235729229267	41.76603121148004
chr11	115438544	115441044	4.91152075390625	7.190276252885298	5.3365464049021405	10.332188520951705	6.231823153921274	8.689279286024306
chr11	115447560	115450060	5.57197759765625	9.716103891823508	6.284837216186523	11.764685076349432	4.951325857309195	8.045050876193576
chr11	115460472	115462972	6.908455791992187	10.63939515880238	6.680440114084878	9.742433340731534	5.576767738506611	10.552452353515624
chr11	115473676	115476176	9.47165487890625	21.07114790316495	10.600661613210042	20.048036299272017	11.28165079326923	59.01492594726563
