chr	start	end	Morula_Klf5_ds
chr4	86747911	86748372	37.20812072671158
chr4	86748562	86749355	24.96226870186843
chr4	86764051	86764444	18.052169423673597
chr4	86878699	86878938	22.68917073365535
chr4	86891584	86891777	12.111704480462741
chr4	86899155	86899513	10.56336105868803
chr4	87472680	87473187	13.91787332801894
chr4	87473507	87473922	16.540668340476163
chr4	88048637	88049013	17.621374817604714
chr4	88079336	88079600	10.700302441914877
chr4	88161386	88162051	14.00867628836094
chr4	88162598	88162933	16.244120150893483
chr4	88201268	88202056	12.576346454584053
chr4	88641104	88641313	32.07550740127928
chr4	88722045	88722389	12.175593658935192
chr4	88757191	88757727	8.832433187249881
chr4	89129465	89129677	18.888791525139
chr4	89310376	89310936	17.425305925096783
chr4	90262174	90262421	11.900116186875563
chr4	91533599	91533798	18.09130654263137
chr4	91980311	91980688	8.852603952195347
chr4	93329508	93329930	12.303245918445677
chr4	94603225	94603468	15.20038455602073
chr4	94959904	94960229	12.98584896674523
chr4	94979222	94979553	16.057515322982006
chr4	94980021	94980233	19.164531964176106
chr4	95052925	95053183	17.24770813210066
chr4	95070277	95070573	13.709333477793512
chr4	95075759	95076483	21.9887674170963
chr4	95082719	95082909	13.128754264429995
chr4	95142983	95143836	15.389930057637438
chr4	95162360	95162556	23.91225240668472
chr4	97537749	97538060	11.402015134069314
chr4	97538316	97538568	15.560952269841755
chr4	98253654	98253945	13.541028924004728
chr4	98351643	98352106	15.8704379181625
chr4	98375610	98375824	16.038270219464167
chr4	98401109	98401513	10.962846624969256
chr4	98446907	98447095	18.266153812408447
chr4	98748330	98748584	17.0663063920389
chr4	98845022	98845647	35.05878123474121
chr4	98845835	98846139	24.84104812145233
chr4	98857477	98857859	37.089239260289055
chr4	98863692	98864162	19.445046696764358
chr4	98875858	98876066	13.758650820988874
chr4	98889084	98889611	19.315064540624167
chr4	98899990	98900613	16.793076279458035
chr4	98923262	98923831	26.670195951612637
chr4	98949529	98950151	22.674402871699193
chr4	99198396	99198669	28.063020936735384
chr4	99199510	99200008	18.695245302345857
chr4	99209538	99209912	13.80824809660886
chr4	99531253	99531883	12.057100624129886
chr4	99636469	99637234	11.468058949514152
chr4	99670163	99670607	11.697791978045627
chr4	99715345	99715536	13.800948557429288
chr4	99829185	99829403	15.250058659719764
chr4	99913120	99913302	12.285884762858297
chr4	99941933	99942454	16.781021319515645
chr4	99953780	99954086	12.364493837543563
chr4	99959599	99959863	12.998397754900383
chr4	100095790	100095976	20.318400070231448
chr4	100498378	100498604	11.688128171768863
chr4	100498920	100499139	15.438889560089809
chr4	100640201	100640502	10.143387794494629
chr4	100664881	100665099	10.849737915424033
chr4	100722229	100722669	11.144066888635809
chr4	101388481	101388803	18.15734473518703
chr4	101389150	101389345	17.67039262331449
chr4	101419371	101419594	12.824915210227795
chr4	101446880	101447154	15.050355323039703
chr4	101472025	101472508	20.044012624531305
chr4	101496255	101496898	14.873616014631873
chr4	101593056	101593429	15.173209369342384
chr4	101646864	101647639	24.628198120363297
chr4	101711197	101711391	10.111335990355187
chr4	101823053	101823399	10.421121161797144
chr4	101852986	101853422	15.247220509642855
chr4	101861174	101861570	14.55761529219271
chr4	101861840	101862426	14.605697032941487
chr4	101862618	101863114	14.721499391140476
chr4	101872809	101874332	16.533321784502256
chr4	101883789	101883988	22.571601445950456
chr4	101888759	101888970	15.983428995756176
chr4	101892488	101892688	20.852786154747008
chr4	101893617	101894772	25.42367792831355
chr4	101903474	101903678	20.920473799986
chr4	101917482	101917743	9.144756008382044
chr4	101971038	101972938	24.868173807098536
chr4	101997181	101998671	35.247243782657904
chr4	102051369	102052178	14.6814622448755
chr4	102087528	102088122	10.21368726656493
chr4	102859585	102859981	16.490565350561432
chr4	103114419	103114831	27.621646647314424
chr4	103166501	103166986	20.4193568593448
chr4	103313827	103314083	22.463561099022627
chr4	103455271	103455588	12.923428746051968
chr4	103644690	103645121	12.842958775584494
chr4	104179760	104180046	11.105667594429496
chr4	104273937	104274293	12.734797314311681
chr4	104830277	104830715	12.946754974861667
chr4	105088681	105088955	11.603269201125542
chr4	105156189	105156393	18.769915543350518
chr4	105156901	105157160	23.75231524139758
chr4	105184878	105185073	19.800302564180814
chr4	105185394	105185586	18.48488972087701
chr4	105195078	105195292	29.34214812127229
chr4	105195603	105196608	31.554589079387153
chr4	105223360	105224097	19.318340263987817
chr4	105242861	105243456	34.22560346667506
chr4	105245915	105246112	23.225570533481346
chr4	105276046	105276795	22.087010170970963
chr4	105289830	105290195	11.960593811453204
chr4	105985463	105985842	13.796540750991701
chr4	106161776	106161983	11.37281186108428
chr4	106170590	106170947	20.651595329370153
chr4	106208051	106208472	29.322874685364493
chr4	106224618	106224812	14.713469072715524
chr4	106225625	106226012	15.843792496417535
chr4	106330480	106330681	12.1531236278477
chr4	106474012	106474398	10.901799828277351
chr4	106539457	106539781	11.105937145374439
chr4	106560697	106560905	16.421033199016865
chr4	106561089	106561276	16.797581167782056
chr4	106596458	106596692	18.091111064976097
chr4	106597302	106597491	17.59973356458876
chr4	106607156	106607356	13.44448938846588
chr4	106617411	106617817	19.78989601605044
chr4	106628345	106628562	14.401602441814088
chr4	106629143	106629393	15.732190250396728
chr4	106650907	106651113	17.5900496880985
chr4	106664195	106664723	18.608415879986502
chr4	106664920	106665140	18.319404558701947
chr4	106679106	106679384	21.097536632482953
chr4	106684506	106684694	10.810454693246395
chr4	106708136	106708598	25.523282554758577
chr4	106733062	106733324	23.7222425701054
chr4	106733527	106734056	24.356441587942083
chr4	106799893	106800077	30.822239823963333
chr4	106803961	106804708	20.35047450825233
chr4	106827772	106827986	16.52994159894569
chr4	106839010	106839348	34.10773561692097
chr4	106858944	106859189	26.470798040896046
chr4	106859754	106859990	26.58078132241459
chr4	106874293	106874678	21.833040646144322
chr4	106934446	106934713	21.63487765137176
chr4	107066622	107066820	13.465300473299893
chr4	107067033	107067308	17.44120998729359
chr4	107099099	107099672	13.985637577416385
chr4	107180523	107180877	18.506169208699028
chr4	107183002	107183213	16.683298657855715
chr4	107253311	107254337	32.53995672118129
chr4	107273043	107273240	17.497253853657526
chr4	107280704	107281255	17.816019691702675
chr4	107313908	107314110	11.023755536221042
chr4	107321294	107322297	18.035339608862774
chr4	107332598	107332853	10.65811289245007
chr4	107434040	107434352	15.311703791985146
chr4	107468792	107468989	10.266583014260695
chr4	107483386	107483714	11.681472366902886
chr4	107550518	107551346	16.481045677466092
chr4	107644800	107645040	14.100820004940033
chr4	107652700	107653103	13.451276276306833
chr4	107698133	107698379	15.172597547856773
chr4	107713824	107714020	10.993924532617841
chr4	107792266	107793007	16.903118173442227
chr4	107879327	107879629	16.11008151477536
chr4	107889598	107889978	24.056922317806045
chr4	107943088	107943359	14.90134487468818
chr4	107964803	107965099	14.083472793166703
chr4	107980821	107981105	11.209868112080533
chr4	108071484	108071751	20.71767000491253
chr4	108078809	108079129	21.18583426475525
chr4	108080126	108080328	17.368756530308488
chr4	108118243	108118825	20.75131474409726
chr4	108127272	108127888	29.96930299796067
chr4	108130525	108130780	22.50098441628849
chr4	108143616	108143954	16.2656154392739
chr4	108144483	108145607	21.700558050671507
chr4	108155057	108155327	11.581480778588189
chr4	108155582	108155843	12.438196383216829
chr4	108163760	108163943	24.178599362816314
chr4	108169929	108170640	22.587265956921584
chr4	108210480	108210676	13.047061453060229
chr4	108218483	108219137	21.750293085699052
chr4	108300738	108301049	26.062556766620403
chr4	108301322	108301610	28.340490122636158
chr4	108318602	108319287	32.8421795197647
chr4	108328160	108328546	22.579903600129438
chr4	108384079	108384451	16.247773221744005
chr4	108410524	108410771	17.49516581716808
chr4	108427869	108428126	16.44573793337039
chr4	108510775	108510996	18.47038206903104
chr4	108579460	108580142	19.355132835701415
chr4	108584969	108585168	15.444539266615058
chr4	108619268	108619749	28.629091754524723
chr4	108620022	108620329	28.3623040662138
chr4	108642016	108642415	15.442842184750358
chr4	108741159	108741346	15.191850029848476
chr4	108764145	108764827	38.59027940576727
chr4	108789535	108789914	13.988117074588986
chr4	108799297	108799541	21.891344684069274
chr4	108807955	108808657	21.575227847466103
chr4	108827979	108828435	14.542053448526483
chr4	108833612	108834691	21.00374053118956
chr4	108843341	108843741	21.43118667125702
chr4	108857656	108858551	23.215323240930143
chr4	108869805	108870407	24.321020145352893
chr4	108879211	108879605	12.495142551848126
chr4	108927941	108928161	13.743741119991649
chr4	108939913	108940122	12.71832610773698
chr4	109000187	109000446	25.177734809492545
chr4	109000656	109000967	16.32249109078067
chr4	109147839	109148172	12.936261755568129
chr4	109165778	109165973	14.546513684590657
chr4	109202011	109202238	29.128213008594933
chr4	109221152	109221435	20.596531099649706
chr4	109222304	109222677	25.308471812639414
chr4	109492197	109492608	23.224510587334922
chr4	109504984	109505288	12.32030697245347
chr4	109665914	109667230	19.93439310408653
chr4	109676238	109676448	24.867233839489163
chr4	109683204	109683697	14.586421628027368
chr4	109701382	109701671	10.890317512631004
chr4	109718913	109719118	16.997515269023616
chr4	109731532	109731933	19.574781453520284
chr4	109928593	109928780	27.41246896121591
chr4	110020555	110020897	15.983608594414784
chr4	110051031	110051505	13.547164142383302
chr4	110123270	110123467	12.830910193738598
chr4	110129129	110129332	12.40921697240745
chr4	111530238	111530508	8.753329125157109
chr4	111720036	111720257	24.342260593742267
chr4	114811976	114812387	18.146360926384475
chr4	114908813	114909220	15.07579618355566
chr4	114999708	114999963	15.911149110981063
chr4	115558009	115558325	9.062164273443102
chr4	115737790	115737974	13.92134409883748
chr4	115785682	115786002	12.99262053668499
chr4	115827116	115827313	14.083360875318498
chr4	115839227	115839467	13.51370234688123
chr4	115852904	115853212	14.577627251674603
chr4	115886534	115886839	11.563748694247886
chr4	115897876	115898071	12.120012909326798
chr4	115942902	115943160	18.459235583164894
chr4	115961512	115961762	12.340624992370605
chr4	115979658	115979930	15.89167998117559
chr4	115984345	115984734	15.629448508235667
chr4	116017816	116018064	21.553151876695694
chr4	116053572	116053979	21.765579268153235
chr4	116075004	116075330	24.99358368504998
chr4	116112912	116113265	11.478200469408765
chr4	116123471	116123662	16.410371785388566
chr4	116149859	116150399	15.034029951802006
chr4	116165949	116166154	16.775393904709233
chr4	116183030	116183257	15.49383337382178
chr4	116208509	116209183	27.299049673872815
chr4	116220912	116221536	18.495728376584175
chr4	116283629	116283925	12.904840722277358
chr4	116293176	116293374	16.106765588124592
chr4	116296110	116296413	15.5004883914104
chr4	116501174	116501379	9.901965494853695
chr4	116507614	116507873	16.608568058971272
chr4	116549109	116549411	11.377079139482106
chr4	116568213	116568509	15.40141962347804
chr4	116627195	116628004	27.81284358681206
chr4	116685575	116685801	21.034825350330994
chr4	116700920	116701142	18.16269269719854
chr4	116720998	116721424	24.706201553344727
chr4	116725712	116726333	23.703729729337585
chr4	116807360	116808182	31.236982416352507
chr4	116811020	116811263	25.508704252203795
chr4	116822488	116823124	23.989266296602644
chr4	116912166	116912756	15.826986315290807
chr4	116994565	116994814	21.644508392456544
chr4	116995208	116995470	18.360602462564717
chr4	117002908	117003091	23.741488868421545
chr4	117019480	117019695	18.53080230535463
chr4	117109340	117110047	18.135478939328873
chr4	117125480	117126196	29.46431377879734
chr4	117138912	117139707	27.489176104803505
chr4	117190163	117191696	27.389431983912917
chr4	117202789	117203181	23.158818716905554
chr4	117211858	117212170	28.31206325384287
chr4	117251623	117252364	25.61956043603771
chr4	117303753	117304292	16.22518810668549
chr4	117304573	117304790	19.84298517956712
chr4	117305217	117305475	14.567069682039955
chr4	117473653	117473844	9.915779276043956
chr4	117550365	117550602	21.097020748798354
chr4	117550924	117551700	18.19995696520068
chr4	117561494	117561874	19.160377698195607
chr4	117705657	117705972	12.030749069698274
chr4	117738480	117738799	28.290668666923306
chr4	117745956	117746199	21.64212038487564
chr4	117746960	117747534	17.14395051052346
chr4	117765174	117765908	26.45573190837205
chr4	117787279	117787646	14.00118921887972
chr4	117806156	117807122	26.83660382513674
chr4	117836439	117836638	22.26549696802494
chr4	117860858	117861204	13.87645374970629
chr4	117869497	117869688	13.597983195519571
chr4	117872315	117872577	13.409939871489547
chr4	117887441	117887779	15.932465296525221
chr4	117891847	117892134	12.835719434226432
chr4	117915043	117915258	25.88300166462743
chr4	117928399	117928605	18.877426068759657
chr4	117982551	117982838	17.069977222004002
chr4	117992557	117992745	19.768415359740562
chr4	118015200	118015497	13.762609353370538
chr4	118024956	118025151	10.725287628173827
chr4	118053572	118053825	14.538780623273887
chr4	118061592	118061792	12.792274413108826
chr4	118074419	118074632	18.675913497315886
chr4	118083574	118083773	17.723376628741548
chr4	118134743	118135268	23.864584458669025
chr4	118165791	118166135	15.067905617314716
chr4	118179475	118180481	23.945023303477473
chr4	118198922	118199231	19.93280966305038
chr4	118248465	118248828	17.464259071455185
chr4	118259968	118261581	33.83889395423506
chr4	118292695	118293057	18.209382373325074
chr4	118325581	118326299	22.61557640139439
chr4	118352882	118353168	23.58609412266658
chr4	118428134	118428409	20.788453736738724
chr4	118429807	118430078	19.16309357745181
chr4	118437910	118438151	23.843823959223958
chr4	118450145	118450551	27.470622292880353
chr4	118486407	118487190	17.076185410354633
chr4	118500273	118501047	22.58038224114312
chr4	118508045	118508607	26.404597406285514
chr4	118508794	118509469	33.25124769422743
chr4	118516719	118517069	23.75968295778547
chr4	118542763	118544115	28.728330551519903
chr4	118566512	118566713	20.510274640363246
chr4	118568599	118569452	22.086892805513155
chr4	118612792	118613131	14.525986682700548
chr4	118620291	118621193	23.64706666969143
chr4	118741493	118741836	10.81901350104774
chr4	118989590	118989926	14.357194804009938
chr4	119001934	119002241	19.47137631655516
chr4	119006316	119006617	24.485585405977066
chr4	119008125	119008438	25.6719060355482
chr4	119041138	119041320	19.348410889342592
chr4	119108564	119108841	23.18622567076976
chr4	119136874	119137433	22.78070478149305
chr4	119157148	119157331	21.552593335427872
chr4	119195380	119195709	31.470480892795923
chr4	119204498	119204823	15.10439443734976
chr4	119221139	119221740	22.31080756687285
chr4	119232490	119232701	21.159593197971724
chr4	119232969	119233194	19.54218633863661
chr4	119238910	119239668	19.861952738900296
chr4	119259492	119259870	26.63404122609941
chr4	119271102	119271313	30.421293132113053
chr4	119271651	119271893	42.413044149225406
chr4	119294723	119294909	25.3566501678959
chr4	119321303	119321533	14.735297377213188
chr4	119422507	119423076	18.679850147562412
chr4	119508524	119508806	16.15948034516463
chr4	119630981	119631506	16.306254944574267
chr4	119655511	119655794	12.547497294395635
chr4	119733399	119733622	20.757674354074247
chr4	119813572	119814682	34.80814518928528
chr4	119923666	119923966	10.115668689409892
chr4	120037329	120037794	13.018065944794685
chr4	120129501	120129686	15.675383629670014
chr4	120148885	120149288	16.488125088788735
chr4	120170751	120170968	16.50557475815171
chr4	120180339	120180635	13.447392344474792
chr4	120180885	120181162	17.732875503787927
chr4	120186702	120187603	31.57739731474272
chr4	120212870	120213361	23.747632164576387
chr4	120214193	120214930	24.190710497355365
chr4	120223655	120223891	16.647204116239386
chr4	120234299	120235122	25.937140898165698
chr4	120270720	120271805	30.844800118477114
chr4	120367926	120368813	19.747428519884387
chr4	120556745	120557298	25.539175904465413
chr4	120570052	120570254	20.332576189890947
chr4	120587906	120588408	18.898049802894135
chr4	120598820	120599115	25.00862713183387
chr4	120615667	120615944	26.413812534043075
chr4	120668549	120668972	13.640071357113813
chr4	120681999	120682390	18.701594433211305
chr4	120716105	120716633	18.130604857748207
chr4	120730763	120731079	22.850122379351266
chr4	120825903	120826178	19.09692917910489
chr4	120831804	120832179	39.986824162801106
chr4	120840119	120840457	17.62184648118781
chr4	120847043	120847420	19.567446002909612
chr4	120854506	120854943	28.046502805138072
chr4	120909365	120909584	13.213672529072522
chr4	120925198	120925445	15.64177355978653
chr4	121017452	121017850	19.184308274906485
chr4	121098391	121098828	20.971174938455054
chr4	121100059	121100473	25.789422090502754
chr4	121110444	121110673	24.31674101050764
chr4	121161112	121161306	25.785858626218186
chr4	121178527	121178980	12.399889430199764
chr4	121191257	121191481	17.28355986731393
chr4	121215220	121215477	17.63324291140189
chr4	121224622	121225389	18.44801310299273
chr4	122007318	122007563	12.529670540167361
chr4	122059380	122059593	13.82276830091163
chr4	122885685	122885909	20.148576821599686
chr4	122886180	122886526	24.685240558117112
chr4	122898330	122898680	12.79841284070696
chr4	122921148	122921741	19.239528084283734
chr4	122955343	122955547	14.06460285654255
chr4	122976002	122976309	15.3666663185393
chr4	122995119	122995413	14.376012013883006
chr4	123005047	123005470	14.345547060594491
chr4	123083103	123083302	20.960681201225547
chr4	123092885	123093184	18.42836305688456
chr4	123104056	123105302	15.654808044050899
chr4	123113717	123114046	10.976429626209757
chr4	123143948	123144458	20.734677415735582
chr4	123172028	123172229	16.03475939812352
chr4	123200814	123201284	13.48572296893343
chr4	123248732	123248917	14.281790949847247
chr4	123250563	123250748	15.688687082239099
chr4	123262694	123263185	14.55435068398532
chr4	123271084	123271645	23.240223029505547
chr4	123277421	123278103	23.712818780602596
chr4	123285880	123286188	19.458118692621007
chr4	123305585	123305812	24.349413153358494
chr4	123318666	123318908	11.817986655826411
chr4	123342736	123343529	20.39905917298749
chr4	123412086	123412450	13.621299367684584
chr4	123529079	123529352	16.845472077310305
chr4	123547071	123547305	11.601449253212692
chr4	123560072	123560591	35.119986197851986
chr4	123563996	123564184	38.07711157900222
chr4	123588883	123589071	11.98541301362058
chr4	123607388	123607619	14.857966831752233
chr4	123644643	123645258	23.352693996584513
chr4	123722527	123722919	11.533903221694791
chr4	123730299	123730647	11.680252584917792
chr4	123730839	123731132	12.192762378132791
chr4	123745219	123745606	16.804119368856266
chr4	123750486	123750865	19.280738946315797
chr4	123767995	123768308	11.810771442449893
chr4	123781645	123782382	21.623442749478922
chr4	123802153	123802387	13.673522867708124
chr4	123810745	123811267	17.068314420765844
chr4	123842062	123842600	10.931441692614644
chr4	123889793	123889984	10.61809711306507
chr4	123904397	123904890	23.489041825578855
chr4	123916850	123917471	16.32003620857202
chr4	124042558	124042760	12.650372859274986
chr4	124071315	124071559	10.91164391353482
chr4	124142282	124142475	12.236033639759597
chr4	124177044	124177235	10.904796825029463
chr4	124292435	124292732	11.158419943016387
chr4	124354925	124355112	18.557964834937437
chr4	124366339	124366637	10.11954286274494
chr4	124463262	124463480	12.709787136917814
chr4	124605990	124606932	21.532519830513404
chr4	124644724	124645343	19.75646384736833
chr4	124657103	124657481	14.855301554240878
chr4	124693764	124694078	12.99007079859448
chr4	124700369	124700586	31.90245053515456
chr4	124701147	124701534	22.521552034126696
chr4	124751627	124751998	17.694669523007786
chr4	124802104	124802386	31.62727506448191
chr4	124817785	124819197	17.737606350153094
chr4	124862363	124862624	15.80705949264468
chr4	124867921	124868308	16.45433462374586
chr4	124893035	124893668	35.823963068861154
chr4	124900233	124900618	28.913096514615145
chr4	124906440	124907017	19.038296806956907
chr4	124937028	124937327	11.618828984008585
chr4	125030001	125030422	14.742549463575639
chr4	125066386	125066597	17.57567233948911
chr4	125085176	125085747	27.37958985327004
chr4	125099220	125099620	23.497080039978027
chr4	125128079	125128684	34.073831340695214
chr4	125152987	125153260	15.86278763446179
chr4	125153665	125154092	18.880026337134474
chr4	125160562	125160755	18.91514147625068
chr4	125203237	125203639	12.133209215467842
chr4	125265973	125266208	8.033044137345984
chr4	125562108	125562445	10.193664222513533
chr4	125575511	125576050	15.657824856009686
chr4	125583765	125583973	19.50940664914938
chr4	125598274	125598764	14.300263209245642
chr4	125921685	125921953	16.877365304462945
chr4	125931455	125931662	16.559819801993992
chr4	125941246	125941527	20.300790038397302
chr4	125941853	125942534	14.026499144656368
chr4	125952399	125952914	18.56677668302962
chr4	125980956	125981269	19.550275348626766
chr4	125990343	125990634	20.019717249264012
chr4	125991806	125992177	32.269671843700976
chr4	126001496	126001723	58.85813797938141
chr4	126001957	126002349	35.4194849559239
chr4	126022824	126023369	37.64781585133404
chr4	126028726	126028960	17.3600955865322
chr4	126047007	126047201	20.616008414435633
chr4	126057863	126058199	16.272702378886088
chr4	126058434	126058780	18.373875515998442
chr4	126081635	126082291	17.150780738853825
chr4	126084402	126084691	14.731198182155516
chr4	126096723	126096957	19.09032044859014
chr4	126103174	126103750	22.03785603079531
chr4	126135547	126135797	17.383694618225096
chr4	126149959	126150144	22.606741322697818
chr4	126162972	126163189	17.70783142669959
chr4	126202200	126202703	29.975178468298484
chr4	126207664	126207994	20.620281993981564
chr4	126233905	126234091	23.093916831477994
chr4	126236478	126236830	18.40855816074393
chr4	126388603	126388824	17.534903388217565
chr4	126429492	126429870	15.610598097402583
chr4	126467017	126467566	20.9092653879051
chr4	126556668	126557432	18.104872474495654
chr4	126595233	126595534	15.458329352825583
chr4	126616229	126616422	12.051131737664573
chr4	126733294	126733514	15.656790932742032
chr4	126734470	126734782	18.064817138207264
chr4	126740358	126740561	22.03593149795908
chr4	126754668	126754851	16.236723165043063
chr4	126755314	126755621	13.055755236249793
chr4	126769497	126770260	22.584154783976345
chr4	126810524	126811092	20.425409202004822
chr4	126831902	126832515	16.24193179082326
chr4	126839856	126840298	19.79705274159013
chr4	126852471	126852704	10.824678834415812
chr4	127000508	127000872	12.243624752694434
chr4	127015969	127016215	9.369686510504746
chr4	127061250	127061595	23.99701552460159
chr4	127063429	127063828	21.20422779408314
chr4	127077053	127077655	29.449946256174993
chr4	127125598	127125902	19.495545500203182
chr4	127127441	127127645	22.736238330018285
chr4	127138634	127138880	15.800403765546598
chr4	127139186	127139572	15.838595919040818
chr4	127153120	127153333	33.3739547908586
chr4	127157275	127157819	27.823464880971347
chr4	127200474	127200711	14.31304949345971
chr4	127268525	127268713	11.078823591800447
chr4	127328904	127329241	31.773266065014575
chr4	127334554	127335175	25.94994896352771
chr4	127344727	127345098	31.233095477533467
chr4	127345367	127345642	37.623291827115146
chr4	127357791	127358659	25.307731201022452
chr4	127365530	127366181	28.8268616877027
chr4	127380293	127380564	14.828700333063892
chr4	127387967	127388214	15.225776826804466
chr4	127408241	127408509	33.71337902012156
chr4	127419689	127420109	14.54472151256743
chr4	127445237	127445465	20.939385213349993
chr4	127462975	127463994	19.97305592236505
chr4	127465026	127465328	24.701969721459395
chr4	127548086	127548351	14.774365684221376
chr4	127613004	127613195	12.46404019700295
chr4	127964395	127964584	13.894911094948098
chr4	128163579	128164053	11.093728453801152
chr4	128543788	128544157	13.923639046790477
chr4	128642995	128643182	9.088121572280313
chr4	128643375	128643569	14.291639691775607
chr4	128711636	128712238	14.859394494877305
chr4	128728286	128728660	16.248075832020152
chr4	128735088	128735781	17.43195279060848
chr4	128776983	128777203	21.532970242066817
chr4	128785821	128786190	16.59997372769405
chr4	128840983	128841379	18.25103783607483
chr4	128866204	128866439	11.821782822304584
chr4	128883554	128883749	16.98250669332651
chr4	128884367	128884564	19.218224811069856
chr4	128905358	128905693	20.59536620752135
chr4	128905974	128906426	16.66912909313641
chr4	128919408	128919716	20.0354719688366
chr4	128947533	128948235	22.03801779733424
chr4	128949590	128950090	21.332732105255126
chr4	128957182	128957470	41.83239897754457
chr4	128962217	128962804	22.438303674506166
chr4	128974594	128974797	35.972799169606176
chr4	128981774	128982456	18.33924759448099
chr4	129017195	129017468	23.415505957690787
chr4	129033006	129033950	19.017202479354406
chr4	129047516	129048168	33.53617564154549
chr4	129086069	129086253	28.738891269849695
chr4	129102136	129102415	13.298619277161082
chr4	129112958	129113563	17.390345395301
chr4	129189764	129190130	22.42007858505666
chr4	129231217	129231583	40.44054498307692
chr4	129231816	129232061	41.26833344284369
chr4	129236027	129236387	37.26374527083503
chr4	129238233	129238646	38.518599521738565
chr4	129239384	129239675	43.991349944544005
chr4	129248674	129248918	29.754179485508654
chr4	129272225	129272443	33.020585445089075
chr4	129272640	129272829	31.89835258766457
chr4	129276666	129276992	25.282368598540135
chr4	129284541	129284813	29.041633493760052
chr4	129316503	129316707	17.36132410928315
chr4	129335121	129335884	19.226966219210844
chr4	129380713	129381082	23.893629828765786
chr4	129381428	129382118	29.318985572759654
chr4	129400997	129401501	22.367171855199906
chr4	129416149	129416553	21.14740532223541
chr4	129425243	129425456	19.039888462550202
chr4	129431021	129431866	23.88415568537966
chr4	129460938	129461724	21.48490382272172
chr4	129502340	129502617	37.64708564427786
chr4	129542785	129543142	27.788839676800897
chr4	129556104	129556839	21.452913164281522
chr4	129566524	129567007	16.643904849856042
chr4	129600699	129600895	11.584114558842717
chr4	129617373	129617742	19.741551339787843
chr4	129621225	129621484	32.65883881705148
chr4	129672886	129673183	15.846764692955146
chr4	129683086	129683475	14.204291277495631
chr4	129696134	129696426	19.21362342573192
chr4	129696895	129697138	21.571231940155656
chr4	129742890	129743266	14.85085554579471
chr4	129811231	129811568	29.22072653388411
chr4	129818379	129818607	31.712658806851035
chr4	129818877	129820078	24.426866131162367
chr4	129835290	129835900	19.73524013112803
chr4	129884171	129885196	33.51477948537687
chr4	129914011	129914293	9.508898324154792
chr4	129928500	129928881	17.07035360311273
chr4	129959458	129960855	19.015541147144674
chr4	129966548	129966753	14.635335038347941
chr4	130036320	130037108	17.40197652790147
chr4	130107187	130107799	21.82734102283428
chr4	130118586	130119200	20.078682781430718
chr4	130138414	130138819	17.63580660643401
chr4	130174314	130174724	27.63784780269716
chr4	130174922	130175282	25.38316904703776
chr4	130189161	130189358	13.821014084791774
chr4	130198578	130199023	17.086215257108883
chr4	130236746	130237282	16.592644284020608
chr4	130240462	130240833	25.318853871841636
chr4	130246053	130246512	20.716721646925983
chr4	130251234	130251839	26.85794243615521
chr4	130253053	130253290	18.295676010067453
chr4	130275205	130275824	25.218684295075004
chr4	130297212	130297562	24.67913251331874
chr4	130319838	130320289	13.502678562426514
chr4	130358234	130358764	23.7102632522583
chr4	130359569	130359914	23.22475956350133
chr4	130386750	130386940	17.018142549615156
chr4	130519849	130520227	41.58049481003373
chr4	130520552	130520915	42.85460545143148
chr4	130630533	130630748	18.78835968195006
chr4	130637954	130638145	41.11611145578754
chr4	130658088	130658478	33.56111225225987
chr4	130790165	130790657	18.39796746455557
chr4	130885923	130886106	14.87162798480258
chr4	130941893	130942276	9.163748560624086
chr4	131232739	131233438	16.509451068692623
chr4	131242464	131242650	18.601507694490493
chr4	131302900	131303216	12.53202610378024
chr4	131355877	131356337	12.714140120278234
chr4	131450059	131450384	21.272620905362643
chr4	131750058	131750249	11.123886200770034
chr4	131798787	131798971	15.917743537736976
chr4	131838023	131838393	15.968071452991383
chr4	131843199	131843751	15.588919635268224
chr4	131873217	131873967	14.227560759226481
chr4	131900740	131901247	12.505208319225725
chr4	132074923	132075246	21.431005519241
chr4	132075645	132075856	21.742820260649044
chr4	132103552	132103740	11.33085812406337
chr4	132133792	132134024	15.207657707148584
chr4	132146002	132146351	16.900710433806935
chr4	132179042	132179586	18.019257646273164
chr4	132215837	132216110	29.593396441840426
chr4	132216329	132216710	39.9853409193945
chr4	132299412	132299610	31.4739360135011
chr4	132329212	132329801	23.941654602011923
chr4	132391189	132391814	21.92071601409912
chr4	132466536	132466854	17.731712923109907
chr4	132479638	132480009	36.147280685342544
chr4	132485272	132485530	27.78185112531795
chr4	132509910	132510461	23.783733563501045
chr4	132515653	132515981	24.73987757868883
chr4	132592716	132593459	18.68533171875801
chr4	132594518	132594725	20.04062657655725
chr4	132601881	132602348	15.15739733146651
chr4	132638650	132639425	19.213491193709835
chr4	132649259	132650102	19.030747997378963
chr4	132737005	132737265	23.227876993326042
chr4	132747438	132747646	28.52307105064392
chr4	132747869	132748120	41.28447284166556
chr4	132748645	132748953	25.101776952867382
chr4	132763130	132763935	23.96261937870002
chr4	132823798	132824501	15.54900077260914
chr4	132843292	132843551	25.50322015681322
chr4	132843857	132844445	18.95212666599118
chr4	132884164	132884348	14.071843380513398
chr4	132884587	132884776	15.359911015424778
chr4	132902620	132903202	17.5563650590038
chr4	132909647	132910002	16.21815654056173
chr4	132938847	132939152	15.172892779991274
