chr	start	end	8Cell_Klf5_ds
chr11	33118363	33119081	12.847726130551946
chr11	33143159	33143487	22.44406926922682
chr11	33148174	33148901	33.49031239526636
chr11	33163958	33164171	28.239184375100294
chr11	33164572	33165969	26.95460511960553
chr11	33174487	33175281	19.28761589136772
chr11	33187681	33188532	18.390618642544773
chr11	33203375	33203593	14.129989072817182
chr11	33221611	33222363	11.98536419266082
chr11	33427557	33427777	11.12641523101113
chr11	33474643	33475503	11.696304646203684
chr11	33497972	33498355	9.738430203719176
chr11	33513089	33513725	23.975491813143844
chr11	33519088	33520071	26.64396777303391
chr11	33520298	33520688	41.391959048540166
chr11	33529305	33529623	29.3086510304385
chr11	33533885	33534451	39.99815052558171
chr11	33534794	33535431	39.21010241066829
chr11	33545953	33547590	23.993526027635166
chr11	33579099	33579550	24.1028091976225
chr11	33579793	33580063	19.148569968894677
chr11	33581525	33581918	22.555033904602205
chr11	33591907	33592371	21.54855234047462
chr11	33592629	33593355	15.96446352096957
chr11	33614020	33614503	14.727823671100056
chr11	33702244	33702816	12.734940002014588
chr11	33749670	33750131	11.07329019289989
chr11	33944338	33944901	12.50118023802925
chr11	33959070	33959331	9.698677631173554
chr11	34008744	34009203	9.264527059588298
chr11	34212886	34213183	14.480760375257294
chr11	34227411	34227886	17.459272322403756
chr11	34228477	34229208	24.609515113152167
chr11	34275746	34276029	10.855725123267291
chr11	34786160	34786877	13.237973401403494
chr11	34797899	34798208	11.538025815895846
chr11	34831395	34832457	15.146619072966207
chr11	34833412	34834077	17.037816638516304
chr11	35370567	35371543	26.504256655935382
chr11	35371933	35372516	22.7849532465992
chr11	35588985	35590078	13.111930807467894
chr11	35693310	35693563	13.498506606331928
chr11	35705023	35705317	10.727291008242133
chr11	35739278	35739489	20.326296941928955
chr11	35741413	35742147	29.702522703997122
chr11	35742360	35742598	16.339213206988422
chr11	35750277	35751291	23.557858607237627
chr11	35758424	35758875	23.3674501600921
chr11	35759129	35760689	23.909492974403577
chr11	35766915	35768441	28.532441055477836
chr11	35768972	35769726	39.20128865077578
chr11	35773076	35773433	25.64939684293517
chr11	35793685	35793972	8.968869855594967
chr11	35802723	35803108	15.553072518187683
chr11	35811842	35812222	10.076477973084701
chr11	35834166	35834830	21.07630619227168
chr11	35838298	35838648	18.055956388201032
chr11	35840558	35840920	24.864791000745573
chr11	35852964	35853343	14.862896750658987
chr11	35858033	35858859	17.26436342742772
chr11	35920138	35920523	19.28266702627207
chr11	35920748	35921652	16.525850734879484
chr11	35929798	35931308	30.871819669600352
chr11	35948042	35948626	19.117000290792284
chr11	35963831	35964165	11.056173937049454
chr11	35986091	35986583	11.093074746248199
chr11	35995223	35995770	18.324768075123565
chr11	36000714	36001806	17.781970903986977
chr11	36045788	36046039	12.112074422646328
chr11	38367049	38367283	9.974867225712181
chr11	39987798	39989298	18.796492876052856
chr11	40284320	40284623	10.686452673606746
chr11	40536262	40536636	13.088217563170163
chr11	40601540	40601794	12.40673975306233
chr11	40692437	40693150	19.73358589937443
chr11	40694556	40694860	14.870498036083422
chr11	40717951	40718397	11.623168452972788
chr11	40733190	40733754	15.649711103304059
chr11	40734924	40735435	18.66926188571579
chr11	40747359	40747640	10.742988335280232
chr11	40754987	40755227	10.667689414819082
chr11	40775396	40775610	8.007149997158585
chr11	41033424	41033700	10.400503739066746
chr11	41244823	41245420	15.171839359417632
chr11	41245660	41246299	11.689649452812422
chr11	43310458	43311219	12.353711780518019
chr11	43348381	43349007	15.583775977357128
chr11	43349526	43349949	11.276569952356054
chr11	43403732	43403962	10.456959500520126
chr11	43424660	43426208	16.680671066892856
chr11	43474272	43474829	20.29064883192737
chr11	43487036	43488397	14.958278006442237
chr11	43492952	43493281	18.032402032776808
chr11	43496138	43496959	23.154241024068444
chr11	43516920	43517132	10.642609812178701
chr11	43577345	43578870	19.23715672414811
chr11	43586172	43586484	15.614582049540985
chr11	43594587	43595609	13.651617734632847
chr11	43612900	43613744	18.023672632696503
chr11	43624589	43625731	36.29165081468439
chr11	43632586	43633195	23.693489909367806
chr11	43633564	43634278	22.42078082968875
chr11	43645743	43646168	14.35972339181339
chr11	43652777	43653229	19.58727111858604
chr11	43653462	43653680	22.044933782804996
chr11	43656436	43656932	21.71089872621721
chr11	43675095	43675791	18.730108998287683
chr11	43681491	43681963	19.2283964439974
chr11	43701524	43702756	15.960130388473535
chr11	43709074	43709596	14.172564417009609
chr11	43749637	43750794	28.986124553037495
chr11	43755150	43756440	21.96983466037484
chr11	43784000	43784344	13.508387709772864
chr11	43929574	43929928	9.38109052113894
chr11	44331380	44331619	17.784662234733293
chr11	44369445	44370512	13.0234705331511
chr11	44387033	44387361	206.66718196796208
chr11	44395684	44396065	19.758787152648285
chr11	44398657	44399184	16.457635034420004
chr11	44422111	44422927	12.699553431541313
chr11	44445060	44446402	22.77170655411153
chr11	44452804	44453833	11.88985701181914
chr11	44470263	44471296	14.183628717442796
chr11	44471530	44471746	14.915106142008746
chr11	44489095	44489527	14.672299703514135
chr11	44517846	44518311	10.779471571727466
chr11	44528771	44529389	15.74789744364791
chr11	44564320	44564680	11.062000698513454
chr11	44571496	44572089	16.170293311847605
chr11	44581119	44581896	12.59325142103119
chr11	44586188	44586425	15.265857205612248
chr11	44610784	44611122	10.315779482824562
chr11	45030688	45031341	15.45788940207699
chr11	45031811	45032255	14.919431558600417
chr11	45411121	45412537	11.41008420153863
chr11	45423388	45424192	28.65477908547245
chr11	45424492	45424893	22.678360779683786
chr11	45425769	45426319	26.340217600735752
chr11	45625771	45626910	13.075410655342349
chr11	45657844	45658290	9.216283360938855
chr11	45678681	45679097	11.53126448392868
chr11	45719830	45720344	15.034723217849137
chr11	45736841	45737106	11.519611394630289
chr11	45738307	45738697	10.974494684659518
chr11	45794464	45794749	11.641281081082528
chr11	45795580	45796083	10.653185037684962
chr11	45833544	45834366	23.920788313640585
chr11	45859771	45860045	13.497834957429092
chr11	45873401	45873832	31.13526621772076
chr11	45875999	45876221	26.952874239500577
chr11	45884262	45884533	16.892203580849284
chr11	45926687	45927375	26.078217293633973
chr11	45944773	45945501	13.289885536654966
chr11	45955187	45955529	37.61047890032941
chr11	45959862	45960285	11.010781288146973
chr11	45979932	45980151	20.84290807105635
chr11	45982491	45982946	12.550109911488963
chr11	46025160	46025834	13.844888252745042
chr11	46031293	46031594	10.874321966076215
chr11	46043282	46044263	32.546069279358655
chr11	46045449	46045792	31.18660471946783
chr11	46046036	46046385	36.535748528204536
chr11	46052514	46053240	23.225123982127375
chr11	46054111	46054469	33.880258874520244
chr11	46058200	46058543	22.259130149819065
chr11	46063165	46064117	32.34854787037152
chr11	46140482	46140800	9.619422840622237
chr11	46181214	46181733	14.315002754703881
chr11	46187969	46188627	12.683764629813313
chr11	46189618	46189887	11.815327013292277
chr11	46198293	46198532	10.520469593702499
chr11	46215267	46215500	11.556977370266239
chr11	46216450	46217091	13.432695646181866
chr11	46254541	46255346	16.93367922113549
chr11	46258200	46258821	11.86663654729748
chr11	46276672	46276904	15.261851045592078
chr11	46410763	46411169	11.100516900640404
chr11	46431349	46431607	14.79020666521649
chr11	46436939	46437656	10.098210820260574
chr11	46457796	46458581	13.72117323905799
chr11	46461786	46462160	10.775569792099814
chr11	46468940	46469272	11.88900550589504
chr11	46524176	46524488	16.754075735043255
chr11	46549545	46550386	10.26587504042173
chr11	46560835	46561604	35.908607420902726
chr11	46564402	46565602	54.02726478735606
chr11	46566477	46566790	41.261715867648874
chr11	46567176	46567585	38.50465307725379
chr11	46581320	46581845	14.578519416990734
chr11	46594887	46595270	13.513745718774222
chr11	46596995	46598241	25.276822485089493
chr11	46637116	46637845	16.818117937106326
chr11	46642126	46642359	12.557144120015812
chr11	46645126	46645367	15.114142508922276
chr11	46653743	46654859	22.044667557576226
chr11	46655132	46655490	16.215508957814905
chr11	46663525	46663834	21.870596169653833
chr11	46695129	46695813	35.93455496447825
chr11	46696599	46696921	35.74666244198817
chr11	46699040	46699333	37.929875676542416
chr11	46699636	46700066	36.549693666502485
chr11	46708323	46709472	38.294424898630645
chr11	46716372	46717945	29.812672109415935
chr11	46730964	46732642	25.892831709728764
chr11	46733205	46733861	30.91704982664527
chr11	46743437	46744212	11.651548983050931
chr11	46846444	46847287	14.318013224030446
chr11	47862884	47864314	15.07152670621872
chr11	47955951	47956407	10.266291544625634
chr11	48549535	48549896	11.381104378158696
chr11	48550168	48550498	11.865879489436294
chr11	48707204	48708016	14.023786177188892
chr11	48708534	48709256	16.824584033020315
chr11	48750673	48751029	16.837693584099245
chr11	48757868	48758726	26.682216653734933
chr11	48770008	48770349	13.53512522062598
chr11	48776777	48777002	26.16079965379503
chr11	48777234	48778265	22.811188387940163
chr11	48778558	48778782	27.91799282176154
chr11	48779034	48779402	24.457696165727533
chr11	48785688	48785920	22.217271155324475
chr11	48786895	48787909	21.506840688001944
chr11	48800068	48800318	24.31603030014038
chr11	48817036	48818288	25.89067556911383
chr11	48827009	48827629	11.894898290018881
chr11	48838042	48838796	23.517274654196175
chr11	48847568	48848113	21.024383964888546
chr11	48874412	48874964	10.357264497141907
chr11	49107171	49107953	17.778721819753233
chr11	49193098	49193396	16.069933409658855
chr11	49203354	49204025	19.115279727827776
chr11	49243685	49245157	23.547940710316535
chr11	49250731	49251032	10.897279072441531
chr11	49413942	49414362	11.672705398287093
chr11	49589916	49590601	11.464001180307708
chr11	49636415	49637036	12.20953069984817
chr11	49712920	49713287	14.77381360108586
chr11	49739680	49740369	11.70376299739057
chr11	49793804	49794080	10.277605960334556
chr11	49824780	49825055	12.105714711275967
chr11	49833619	49834276	15.194553745391707
chr11	49844950	49845583	14.234557986447784
chr11	49846298	49847315	21.25192947350186
chr11	49854947	49855627	14.793309814789716
chr11	49902966	49903756	12.334340592879283
chr11	49955918	49956279	12.237158994595429
chr11	49961551	49962341	15.371609579611428
chr11	49986191	49986802	24.812572096841816
chr11	49993404	49993740	11.328712718827385
chr11	50003553	50003766	15.894853247163441
chr11	50024304	50024893	16.73227996372812
chr11	50035465	50036174	17.89497320204763
chr11	50047932	50048248	10.298492433149603
chr11	50081133	50081740	16.536177038164467
chr11	50082789	50083167	15.199677312184894
chr11	50094443	50095168	13.258239800683384
chr11	50114485	50114876	14.37624634257363
chr11	50130891	50131350	26.57291838286489
chr11	50141582	50142271	17.30494166735468
chr11	50174463	50175109	21.73941549944804
chr11	50187493	50187781	9.448078175385794
chr11	50210236	50210505	14.776164388124828
chr11	50224629	50225307	18.561243006613402
chr11	50236379	50237221	14.6610192170902
chr11	50250571	50251308	11.221910387398916
chr11	50271439	50271696	13.887226898846459
chr11	50292412	50292779	20.13601131595123
chr11	50302897	50303279	16.053405606933914
chr11	50325163	50326235	22.182496039725063
chr11	50331529	50331887	14.52588605081569
chr11	50339347	50341296	21.48200530452519
chr11	50345434	50346772	26.27429679904818
chr11	50355130	50355450	12.06200858950615
chr11	50359455	50360170	17.047269434362025
chr11	50364528	50365176	14.96841698664206
chr11	50371581	50371883	11.110778467544657
chr11	50377350	50378419	23.548590622626254
chr11	50392799	50393393	25.268902081833144
chr11	50398283	50398876	21.59146514107767
chr11	50411431	50411940	12.376194616666243
chr11	50421817	50422381	16.470514226467053
chr11	50430680	50431430	16.486237405141196
chr11	50443684	50444495	21.489533720710273
chr11	50461252	50463403	34.56229165739421
chr11	50469347	50471558	25.728835119471977
chr11	50559254	50560727	18.790509847419568
chr11	50587462	50588832	11.030726636065184
chr11	50599374	50599715	10.674461005370288
chr11	50713381	50713769	13.17771351460329
chr11	50769121	50769705	15.26649559360661
chr11	50791745	50792338	12.461908793167963
chr11	50805377	50806617	23.68292175646751
chr11	50846844	50847236	13.439029046467372
chr11	50877863	50878805	11.399637422743876
chr11	50915760	50916121	9.585464179020509
chr11	50939636	50940296	20.480737711444046
chr11	51054272	51054944	11.497906859077158
chr11	51060965	51061198	12.298348349051414
chr11	51077864	51078179	10.43687469088842
chr11	51084353	51084766	12.627922609989637
chr11	51157486	51157833	11.811313156435745
chr11	51158268	51158574	10.203973051769282
chr11	51159346	51159557	21.04374466123174
chr11	51220234	51220898	11.891839907111892
chr11	51246419	51246994	12.604042936200681
chr11	51265353	51265973	15.268552569420107
chr11	51289438	51289938	13.504730033874512
chr11	51470048	51470955	13.523773216491497
chr11	51534254	51534491	21.01178556353734
chr11	51539360	51540138	22.492271608436017
chr11	51544486	51545431	18.065462943990394
chr11	51563287	51564347	25.459877284067982
chr11	51584782	51585174	23.977794540171722
chr11	51602548	51602769	20.526401010573718
chr11	51611386	51611649	34.66162120978642
chr11	51616865	51617254	25.13638835455887
chr11	51619140	51619496	36.80188916238506
chr11	51619733	51619959	32.34020169857329
chr11	51633430	51634433	43.39899772043123
chr11	51637704	51638249	37.75677113314288
chr11	51643165	51643908	27.590242337089528
chr11	51648782	51649174	17.294326132657577
chr11	51670228	51670497	19.331832857380125
chr11	51670964	51672040	25.55180362166082
chr11	51674815	51675037	21.376102885684453
chr11	51680221	51681768	31.012095199220013
chr11	51688686	51689278	24.751587684090072
chr11	51715682	51715959	13.916291219663103
chr11	51728220	51728509	15.266314275536983
chr11	51746492	51746859	14.104611194101276
chr11	51756085	51756939	15.492082539431106
chr11	51773455	51773966	13.778219247284234
chr11	51775915	51776174	12.65954555599846
chr11	51785908	51786372	16.51405763831632
chr11	51818035	51818313	13.326237623640102
chr11	51820808	51821031	16.57071961629551
chr11	51821977	51822522	13.976677170149777
chr11	51855680	51856370	22.812839998715166
chr11	51882567	51882981	11.979927904363992
chr11	51889955	51891217	16.311394257326324
chr11	51900772	51901301	17.472364517601317
chr11	51931726	51932253	13.73297914562913
chr11	51950866	51951243	10.901409686718443
chr11	51967600	51968350	21.481946818033855
chr11	51974105	51974360	13.178346278620701
chr11	52000291	52001395	38.76750315013139
chr11	52002605	52002886	25.806867979599488
chr11	52017047	52017270	18.9846551920801
chr11	52077508	52078056	18.811719434974837
chr11	52098256	52099140	19.56715317980736
chr11	52135642	52135962	9.69082643687725
chr11	52254150	52254531	10.627040172186424
chr11	52283465	52283806	17.891484551415765
chr11	52297347	52298200	12.564748731615396
chr11	52298857	52299447	11.2583711915097
chr11	52314630	52314964	10.809798885962206
chr11	52321793	52322099	16.36209736306683
chr11	52325024	52326370	22.06658247215078
chr11	52326590	52326943	20.42392419755628
chr11	52330865	52331085	24.125781817869708
chr11	52346421	52346773	33.91886402260173
chr11	52350530	52350995	24.74684633234496
chr11	52359623	52360969	27.690791942743807
chr11	52361225	52361640	24.595321540372918
chr11	52373725	52374553	36.55805369506135
chr11	52390243	52390598	16.403836814450546
chr11	52393388	52393875	23.66889978532184
chr11	52397170	52397385	13.891828071239383
chr11	52410345	52411038	21.361755399992973
chr11	52411420	52411702	16.264497986922027
chr11	52419220	52419688	14.559666864892357
chr11	52421264	52421803	14.282606763609708
chr11	52454990	52455771	11.011917742510612
chr11	52480839	52481159	13.807002767920494
chr11	52482528	52483530	12.371342108873074
chr11	52610636	52611163	14.029745925309761
chr11	52613083	52613378	13.718701472524868
chr11	52639156	52639425	15.635447877933546
chr11	52719362	52719573	11.660523188622642
chr11	52726012	52726480	16.14877388212416
chr11	52738466	52738848	17.39023593083726
chr11	52746178	52746860	11.938100881240935
chr11	52855543	52855797	10.000564324574208
chr11	52862673	52862958	11.877109589493065
chr11	52964950	52966322	17.72764644539391
chr11	52981241	52981653	14.006320020527516
chr11	53032523	53032809	14.521589719332182
chr11	53085647	53085992	8.021812181196351
chr11	53242502	53243367	22.63798924264191
chr11	53246576	53246807	10.419836209449933
chr11	53254424	53255721	28.532557676457955
chr11	53273160	53273396	17.74990195743108
chr11	53290691	53291365	16.029353420529237
chr11	53300530	53300924	19.854543681072098
chr11	53323468	53324887	14.512871553395481
chr11	53340755	53341476	12.132171113348868
chr11	53350143	53351442	27.415155145000547
chr11	53358057	53358469	20.682446441604096
chr11	53371430	53371703	22.729925529424087
chr11	53377181	53377459	23.41015279207298
chr11	53392006	53392220	39.69233295405022
chr11	53395362	53395868	21.546242519800842
chr11	53396539	53397132	21.320299854568045
chr11	53404794	53405246	18.5936819641991
chr11	53430573	53431502	31.710611155523296
chr11	53440699	53441088	18.22213219983412
chr11	53441384	53441598	11.949089995054441
chr11	53459000	53459486	16.33260181460361
chr11	53466361	53467131	31.473239881342106
chr11	53467435	53468210	22.85976638793945
chr11	53478729	53479079	10.814547356196812
chr11	53485841	53486328	15.717360130325725
chr11	53489156	53489436	17.163583414895193
chr11	53496347	53496750	14.90514160799921
chr11	53502376	53502754	13.632675350027741
chr11	53521564	53522249	17.61322926013139
chr11	53525156	53525533	17.349296261208128
chr11	53551644	53552001	11.255272988177815
chr11	53567425	53567769	13.977661476578824
chr11	53575920	53576471	11.079440116882324
chr11	53585033	53585618	12.828817936497876
chr11	53626248	53626691	15.029681470539446
chr11	53628123	53628530	23.436705957173714
chr11	53642967	53643322	12.470527834287832
chr11	53671229	53671639	13.071168234290147
chr11	53706999	53708165	18.728522208297232
chr11	53735809	53736161	17.473347761414267
chr11	53737270	53737763	20.650474546405412
chr11	53799629	53800020	11.415517998473419
chr11	53815897	53817264	19.694791815450092
chr11	53844564	53846066	27.895611851256632
chr11	53849782	53850029	15.817632679031927
chr11	53891575	53892461	26.735098270476538
chr11	53900133	53900634	14.098387532605383
chr11	53900982	53901294	10.597636910585257
chr11	53932501	53933564	18.62044470509828
chr11	53980048	53980286	21.340458465223552
chr11	53980509	53980843	23.588614206828044
chr11	53983125	53983448	16.543274005500155
chr11	53983750	53984451	14.865368770294625
chr11	54002281	54002838	12.793720872868755
chr11	54055593	54056279	20.51851112780001
chr11	54063042	54063256	12.65060539557555
chr11	54064767	54065488	15.91835679392874
chr11	54072833	54074075	24.372033002487896
chr11	54098370	54098622	19.93304500882588
chr11	54102588	54102985	23.353033853718255
chr11	54112546	54112939	13.297743781529007
chr11	54140028	54140764	1179.536315390597
chr11	54196219	54196993	11.403675260469894
chr11	54201699	54202001	15.168648786102699
chr11	54206375	54206804	10.650339799049574
chr11	54257231	54257596	8.619961137640965
chr11	54298495	54299191	10.450738288890356
chr11	54309065	54309848	21.70687517535184
chr11	54310242	54310701	18.546856637094535
chr11	54327772	54328040	10.082836990925804
chr11	54355277	54356093	14.202898998178688
chr11	54356902	54357486	15.93763697800571
chr11	54373630	54373865	7.925094746528788
chr11	54388713	54389042	10.200867112284373
chr11	54390667	54390927	12.903178057303796
chr11	54407592	54408194	24.182886161677466
chr11	54436554	54437115	20.78863950889166
chr11	54437568	54437976	19.050102070266124
chr11	54438504	54438794	13.32926687372142
chr11	54448568	54449111	14.988287537576525
chr11	54462916	54463571	35.70157716037663
chr11	54522489	54523223	15.4601417679228
chr11	54534752	54535498	13.249617046069844
chr11	54692770	54693383	18.879688485411602
chr11	54693645	54694384	15.792420435016307
chr11	54702927	54703469	15.596562653010182
chr11	54715284	54715559	13.284298553466797
chr11	54731961	54732301	16.165051693074844
chr11	54736257	54736948	14.536007913942793
chr11	54762136	54762460	17.248279265415523
chr11	54762767	54763162	30.186682524862167
chr11	54766119	54766507	18.913425420977404
chr11	54787391	54788194	24.18874567205256
chr11	54825574	54826205	15.98787629661016
chr11	54828143	54828877	15.206826964905867
chr11	54833844	54834888	22.232924627618313
chr11	54846570	54846865	19.514535709963006
chr11	54852079	54852392	20.816475158301404
chr11	54860704	54861256	24.344472660534624
chr11	54865870	54866562	15.77759927683483
chr11	54866899	54867148	17.272239210136444
chr11	54915668	54916362	15.785540965517248
chr11	54927969	54928217	14.522900827469364
chr11	54930360	54930711	12.748643448549798
chr11	54955845	54957412	35.61644304125797
chr11	54978681	54979096	20.333151982778528
chr11	54982352	54982643	16.333439561509593
chr11	54984277	54984680	16.33441383607926
chr11	54987797	54988135	13.655273595505212
chr11	55003885	55004097	10.473720761964906
chr11	55030626	55031494	36.17880615550801
chr11	55033007	55034036	24.355943833657903
chr11	55057720	55058295	10.705468650486159
chr11	55077739	55078051	10.349996409355066
chr11	55089370	55089722	21.168954310092058
chr11	55096518	55097672	41.727443162861896
chr11	55106420	55107473	42.28612903040698
chr11	55113532	55114488	29.668485105287083
chr11	55128279	55128904	48.7547196105957
chr11	55131424	55131799	41.33745332845052
chr11	55158622	55159224	19.009708436224546
chr11	55162639	55162887	21.27779464183315
chr11	55164702	55165214	17.5127135142684
chr11	55195319	55195566	12.224304789956282
chr11	55204225	55204901	20.436415587656597
chr11	55218877	55219159	12.90778214204396
chr11	55239041	55239357	15.989410134810436
chr11	55240566	55241025	17.947465040585055
chr11	55254588	55255159	10.497748763673986
chr11	55354137	55354753	11.47759306972677
chr11	55373665	55374093	16.319557666778564
chr11	55374387	55374826	18.33872678665474
chr11	55376230	55376578	16.210373725014172
chr11	55392390	55392931	18.09494358951195
chr11	55414678	55414904	13.927195519472646
chr11	55417644	55418462	29.502774303291712
chr11	55444776	55445059	17.884982823483092
chr11	55446558	55447054	19.654294386986763
chr11	55460821	55461169	22.025955049470923
chr11	55461454	55462154	28.91088898250035
chr11	55467874	55468152	31.837908065576347
chr11	55468837	55469243	27.917603774611
chr11	55472411	55472916	27.319170390969457
chr11	55490858	55491143	19.017930703414113
chr11	55497746	55498053	14.73949974445256
chr11	55503068	55503458	10.826325330978785
chr11	55518804	55519529	14.331692257585196
chr11	55519743	55520046	18.978538824780152
chr11	55520618	55520860	23.785775393493903
chr11	56107886	56108353	10.784408569335938
chr11	57367073	57367423	12.061829731804984
chr11	57426499	57426793	13.013330472569887
chr11	57442171	57443107	18.764617955837494
chr11	57450465	57450860	11.672014520138125
chr11	57467596	57468097	21.382636696516634
chr11	57479427	57481419	41.164297617883136
chr11	57489434	57489709	16.04121075370095
chr11	57500639	57502436	28.547445748073894
chr11	57518037	57518909	17.833187878678697
chr11	57536361	57537119	21.15744428898854
chr11	57538815	57539716	21.920308390415205
chr11	57549058	57549544	21.816419091244292
chr11	57550062	57550381	20.188665760721907
chr11	57560491	57560863	11.777373631795248
chr11	57569021	57569402	17.859567194160203
chr11	57576030	57576290	16.597050189971924
chr11	57622329	57622596	9.833594034673569
chr11	57634061	57634480	19.422474681335302
chr11	57706483	57707241	10.106381565411047
chr11	57764260	57764528	9.581283483932268
chr11	57783246	57783693	22.08139876977976
chr11	57788063	57788366	17.79693567634809
chr11	57800109	57800839	16.92243381461052
chr11	57804654	57804869	16.906862480695857
chr11	57815146	57816041	19.97794715945281
chr11	57825085	57825712	46.88611828045031
chr11	57832435	57832777	22.64379613999038
chr11	57847355	57848227	41.334648539166935
chr11	57861092	57862232	24.06056625884876
chr11	57898527	57898781	13.531938962110384
chr11	57914601	57914835	48.014132817586265
chr11	57915139	57916959	33.65759759892474
chr11	57949912	57950200	25.120707982116276
chr11	57955168	57955491	53.37717921962679
chr11	57957128	57959157	55.020629878733665
chr11	57959414	57959663	45.65147003112548
chr11	57967863	57968697	41.20030891409309
chr11	57978466	57979441	34.038692481212124
chr11	57983531	57984471	45.916756157164876
chr11	57985750	57986940	34.842567467889864
chr11	57992884	57993988	42.12661112909732
chr11	58000547	58000842	20.515259965799622
chr11	58008376	58008719	24.69289308942789
chr11	58010191	58010634	23.460478756820645
chr11	58018234	58019164	21.46911004897087
chr11	58027811	58028080	14.666415058547237
chr11	58033816	58034090	20.22155282097141
chr11	58057709	58057922	14.697572560377523
chr11	58077070	58077548	17.0343326724224
chr11	58086323	58086839	20.415344388910043
chr11	58101851	58102068	21.228964783628964
chr11	58102342	58102653	38.897419307009585
chr11	58104047	58104328	28.878165791467417
chr11	58110484	58110742	16.394613572793414
chr11	58124553	58125017	18.77747468496191
chr11	58125627	58126012	14.725899889562037
chr11	58169763	58170304	28.243639693903614
chr11	58170965	58171510	41.09332541369517
chr11	58179815	58180603	20.777614771412107
chr11	58189989	58190792	10.703186664605052
chr11	58198075	58198321	10.846674461674883
chr11	58209118	58209489	10.656152978418973
chr11	58218544	58218917	16.386870443021962
chr11	58225805	58226213	11.718874757196389
chr11	58238894	58239712	48.15690767619313
chr11	58251574	58252063	17.353769732399222
chr11	58292228	58292976	33.37806164389625
chr11	58299734	58300074	19.01747141725877
chr11	58300448	58302153	28.16256590532767
chr11	58307586	58308159	20.502368274575545
chr11	58322960	58323331	14.914212941480775
chr11	58330322	58331125	31.138836360660616
chr11	58352606	58353069	14.442843960376846
chr11	58552550	58552891	12.079937520964055
chr11	58893203	58893756	13.344014172959284
chr11	58904033	58904729	17.990064363369996
chr11	58914443	58914965	13.339882938341162
chr11	58916775	58917371	10.848897034689884
chr11	58928098	58928554	19.173011838344106
chr11	58954621	58954904	21.367415320325655
chr11	58961896	58962182	7.957008270950584
chr11	58977610	58978072	9.943988463579318
chr11	58994211	58994745	13.102447604418694
chr11	59094226	59094564	11.841500699872801
chr11	59141707	59143101	19.714346237127888
chr11	59148286	59148701	17.619339354641465
chr11	59154872	59155756	15.490713786755212
chr11	59163518	59163922	20.647343706376482
chr11	59191673	59192734	18.84617684136911
chr11	59193162	59193643	14.115221920727196
chr11	59199439	59199777	19.865913535010886
chr11	59200203	59200513	17.47002855116321
chr11	59201499	59202855	26.156211018913968
chr11	59208014	59208722	17.172347755755407
chr11	59231688	59231902	31.048267177332228
chr11	59238975	59239491	14.410389005675796
chr11	59248154	59248885	17.297972615211997
chr11	59260601	59261746	38.47758473392137
chr11	59265396	59265908	35.21682317182422
chr11	59267027	59267338	21.881443311930468
chr11	59293644	59294736	20.447493546174996
chr11	59302652	59302925	24.246158578893642
chr11	59327262	59327713	15.83547880379958
chr11	59361035	59361270	18.376040519552028
chr11	59366936	59367830	18.395549973118758
chr11	59375433	59375774	12.64726584817657
chr11	59385566	59385807	15.16886948549896
chr11	59392447	59393324	24.191131329726737
chr11	59450079	59450494	16.729363436871264
chr11	59466568	59466934	33.57733452124674
chr11	59472236	59472734	18.866513981876604
chr11	59482970	59483651	15.662592929190302
chr11	59505150	59506136	13.033318676764777
chr11	59514416	59514932	8.693955148837363
chr11	59525148	59525725	21.44776017868333
chr11	59526265	59526671	13.28039586485313
chr11	59532341	59532593	8.940838861087013
chr11	59537171	59537608	12.549609788768079
chr11	59560638	59561050	17.569260608802722
chr11	59562620	59563247	15.97465722298508
chr11	59594426	59594704	13.466319818290875
chr11	59606558	59607223	13.332355635506767
chr11	59654665	59656312	25.937413684078326
chr11	59674624	59675194	19.773874165719015
chr11	59753760	59754644	24.106145864158734
chr11	59786464	59787136	16.636014968156815
chr11	59787365	59787683	19.584522298297042
chr11	59792974	59793841	15.28442613696282
chr11	59809872	59810276	21.132432755857412
chr11	59839048	59840080	25.170125007629395
chr11	59847399	59847614	14.972790740257086
chr11	59880100	59880477	13.055706542746142
chr11	59887758	59888592	22.267634070462748
chr11	59902311	59902571	10.530792170304519
chr11	59908589	59909491	15.584098287273669
chr11	59921010	59921392	14.517618134383756
chr11	59943168	59943421	17.734030972356383
chr11	59947931	59948553	15.09928559337015
chr11	59953110	59953344	21.047609145824726
chr11	59965113	59965511	24.87097964214919
chr11	59971976	59972559	26.51601449662171
chr11	60001227	60002153	29.984595352321154
chr11	60022179	60022452	16.685613806867774
chr11	60027045	60027390	18.679952427960824
chr11	60039619	60040105	25.170307779508363
chr11	60040491	60040874	23.622818924428277
chr11	60045905	60047843	36.86301805290338
chr11	60058052	60058296	32.778435566386236
chr11	60059235	60060765	43.35308091157402
chr11	60076570	60077039	18.35631859378774
chr11	60103769	60104614	18.1896671035586
chr11	60114697	60115183	20.686826937483172
chr11	60115456	60115813	17.20221970395214
chr11	60175374	60175728	14.52321928638523
chr11	60176605	60177145	15.150649494594997
chr11	60189621	60189846	13.852289403279622
chr11	60199803	60200133	23.29780384121519
chr11	60210013	60211021	24.655856554470365
chr11	60220044	60220582	18.363962036969493
chr11	60222272	60222908	16.242410574319226
chr11	60307320	60307909	14.324269889773253
chr11	60324937	60325497	16.77436218261719
