chr	start	end	8Cell_siTfap2c_Klf5_ds
chr17	5452325	5452884	21.82950547684071
chr17	5795802	5796097	11.36311683169866
chr17	5823297	5823632	16.71652697662809
chr17	5874813	5875592	24.148437474291192
chr17	5924276	5924991	16.558069599925222
chr17	5947094	5947906	14.878140732572584
chr17	6004879	6006221	16.69768016953049
chr17	6020622	6021138	11.35707096813261
chr17	6055027	6055255	25.911886160833795
chr17	6079351	6080009	24.708729880196707
chr17	6082659	6082893	14.890699655581743
chr17	6121442	6121916	8.96630894986889
chr17	6128306	6128585	13.76101932730726
chr17	6422618	6423044	15.259280625643305
chr17	6429702	6430783	12.138115098363928
chr17	6449506	6450004	12.700575870682437
chr17	6467976	6468402	16.324941292615005
chr17	6741419	6741667	17.245938106890648
chr17	6752980	6753212	18.227202746374854
chr17	6754616	6754910	10.88351059608719
chr17	6782475	6782736	15.043986934354935
chr17	6827541	6827841	14.465661598841349
chr17	6828078	6828665	17.053810129376856
chr17	6851965	6852361	16.389964106106998
chr17	6873179	6873868	13.600885917901646
chr17	6892309	6892645	10.657696309543791
chr17	7176341	7176579	9.584643708557643
chr17	7437588	7438198	10.310070694470015
chr17	7451135	7451439	11.511425736703371
chr17	7452522	7452817	13.718210731118413
chr17	7459530	7459908	12.99351264433886
chr17	7524753	7525051	14.299731753816541
chr17	7527197	7527800	15.735108808893864
chr17	7863552	7863825	14.64687687311417
chr17	7886710	7887296	12.522470191070244
chr17	7902559	7902919	18.59676402144962
chr17	7903145	7903744	16.9047765063125
chr17	7927615	7927973	10.708602970538859
chr17	7929210	7929433	14.916642635927072
chr17	8206786	8207062	12.667875597442405
chr17	8207345	8207585	12.632104257742563
chr17	8264168	8264898	14.72068820065015
chr17	8283294	8283647	21.926623125589604
chr17	8302552	8302835	13.048064949655702
chr17	8311190	8311467	7.76660317720489
chr17	8328681	8329190	10.750723895951666
chr17	8329608	8329950	8.382437139923809
chr17	8330373	8331289	12.84459667330746
chr17	8340627	8340974	10.47344621663822
chr17	8372831	8373071	14.72223530213038
chr17	8386513	8386780	11.645927793524239
chr17	8410633	8411101	23.72544074873639
chr17	9031688	9031958	10.615434323416816
chr17	9072273	9072581	11.43318443793755
chr17	9168604	9169484	13.64295165538788
chr17	9174271	9174817	22.054117139879164
chr17	9756143	9756583	15.704327214847911
chr17	9818420	9818667	11.192677057706392
chr17	10149904	10150406	22.51324416536734
chr17	10207211	10207529	25.682726443188745
chr17	10208310	10209625	24.227802338255675
chr17	10216173	10216508	23.593288984583385
chr17	10319936	10320220	8.926392320176246
chr17	10432163	10433016	14.464402180344111
chr17	10433270	10433593	14.435348431023282
chr17	10456767	10457478	11.235445940041844
chr17	10479221	10480087	12.789735840870106
chr17	10500945	10502000	22.166073880489403
chr17	10502234	10502658	22.499249921654755
chr17	10508290	10508644	11.036840859106032
chr17	11882794	11883197	14.30973058303
chr17	11952429	11953120	13.013442696434717
chr17	12027641	12028433	21.012729273902046
chr17	12037607	12038155	25.577917812514478
chr17	12056216	12057010	29.000691746584415
chr17	12083204	12084251	22.377358840097102
chr17	12096464	12096777	13.247834696175572
chr17	12103995	12104904	15.72204526055633
chr17	12123128	12123515	16.089001313044427
chr17	12140709	12141772	22.025802853639014
chr17	12265641	12266643	13.877960326428898
chr17	12342406	12343181	18.64514146189536
chr17	12343426	12343804	21.99260917542473
chr17	12344315	12344555	18.053335348765057
chr17	12416168	12416623	11.86676138993148
chr17	12683569	12684099	15.253474984079038
chr17	12769718	12770070	32.61286012692885
chr17	12774862	12775808	25.793209011408543
chr17	12776037	12777063	22.22850992247375
chr17	12792449	12792974	12.51319262005034
chr17	12810387	12810743	15.580721080972907
chr17	12820364	12820861	14.421769772496981
chr17	12857979	12858292	12.686913712717855
chr17	12909728	12910323	12.188681812446658
chr17	12916236	12916632	14.73845247548036
chr17	12923257	12923740	16.772820373499616
chr17	12960436	12960706	26.395778807887325
chr17	12994322	12994833	33.20087245485787
chr17	13004528	13004858	24.857141835761794
chr17	13005229	13005638	40.23285132223936
chr17	13006876	13007099	29.144414987264728
chr17	13015889	13016132	13.028366708951722
chr17	13308531	13308910	21.128872956952822
chr17	13309257	13309666	13.895916398988085
chr17	13555480	13556675	15.287546411219003
chr17	13667214	13667539	12.0969177539532
chr17	13681911	13682298	20.42799984638697
chr17	13683666	13684013	40.38310763334335
chr17	13695454	13695755	20.15464397126258
chr17	13709005	13709905	19.399713850021364
chr17	13768920	13769471	19.71000743907506
chr17	13771478	13772232	18.309543912543543
chr17	13828659	13829046	17.031973506129066
chr17	13920478	13921193	14.626102925680733
chr17	14204179	14204707	11.59656129280726
chr17	14677371	14677866	10.07180922079568
chr17	14799424	14800000	13.156811816824806
chr17	14904818	14905437	19.951619886235004
chr17	14907551	14907780	17.061324261161438
chr17	14925825	14927157	22.583553382226295
chr17	14942897	14943609	23.04699316855227
chr17	15065648	15066154	10.277896827388657
chr17	15139545	15140865	18.972510998899285
chr17	15208240	15208495	15.147152938094793
chr17	15448670	15449172	16.690085728329965
chr17	15449544	15449775	12.966840219704103
chr17	15498051	15498279	14.152255551856861
chr17	15532790	15533181	13.40985664260357
chr17	15541777	15542332	18.232547921532984
chr17	15564122	15564699	19.561920058582643
chr17	15567176	15567680	24.918344168435958
chr17	15579988	15580305	25.200029505540144
chr17	15589069	15590626	22.541793343036236
chr17	15614009	15614363	17.79251821701136
chr17	15620877	15621209	24.79235570114779
chr17	15633569	15634528	11.155824262979008
chr17	15642144	15642647	10.987419070590798
chr17	15671413	15672212	26.5276674609608
chr17	15701706	15701979	16.665779176649156
chr17	15704336	15704814	23.341911962341563
chr17	15796823	15797091	15.3950725277858
chr17	15826131	15826857	12.437886802946569
chr17	16669182	16669769	14.240166646252296
chr17	16847396	16848060	60.05731829534094
chr17	16910159	16910784	22.93536466140747
chr17	16912057	16912681	22.205417519960648
chr17	16945153	16945446	17.283007280004718
chr17	16950011	16950281	21.539764051084166
chr17	16951172	16951553	22.408613675535506
chr17	16995208	16995667	18.815101266167
chr17	16997108	16997434	14.089012181100669
chr17	17004730	17005098	16.45961999634038
chr17	17058981	17059356	22.728697664896647
chr17	17059767	17060098	28.08388401734505
chr17	17063748	17064086	18.827697277069092
chr17	17195009	17195738	15.24491088903817
chr17	17230617	17230967	22.8401320539202
chr17	17231450	17231953	20.640993019695546
chr17	17234506	17234804	27.957687851566597
chr17	17244553	17244883	12.738281171972101
chr17	17274534	17275219	10.585417198264686
chr17	17282393	17283090	15.863855418036966
chr17	17290899	17291450	25.069947535243095
chr17	17293085	17293748	24.597104315664254
chr17	17303427	17303954	20.916965996744057
chr17	17308649	17308930	14.70069322891507
chr17	17345489	17346205	53.25053119393034
chr17	17357466	17357742	19.494822892589845
chr17	17373765	17374656	21.95673097959405
chr17	17410777	17411045	18.630841959768265
chr17	17509529	17509855	11.88285922126536
chr17	17519910	17520229	14.775575072787772
chr17	17623832	17624272	13.455570203607733
chr17	17624723	17625314	18.81206563442895
chr17	17766506	17766843	12.001071567705194
chr17	17799474	17800034	24.243802850587027
chr17	17800991	17801255	19.034261378374968
chr17	17826687	17826913	11.838720376512645
chr17	17837869	17838727	14.404956341901304
chr17	18265490	18265844	11.001420237923746
chr17	18266067	18266526	16.730451115336034
chr17	18368993	18369498	11.53368368809766
chr17	20661520	20662145	36.2926880493164
chr17	20708735	20709049	12.25509524193539
chr17	20709293	20709517	12.06200893861907
chr17	20807479	20807826	10.204198595426268
chr17	20903294	20903668	12.58760496639313
chr17	20944920	20945715	14.733310330588862
chr17	20971684	20972109	11.44890750211828
chr17	20978351	20978607	11.078398115932941
chr17	21018450	21018861	24.800631771412498
chr17	21231629	21232267	10.262504647891724
chr17	21383091	21383694	18.905625741873216
chr17	21397452	21398102	17.8675531402001
chr17	21421737	21422005	23.464605317186955
chr17	21422548	21423491	26.661206113950826
chr17	21442194	21442423	19.547545645434784
chr17	21443133	21443412	17.323215098363953
chr17	21449894	21450263	23.990404697614633
chr17	21469473	21469841	16.139288067817688
chr17	21488706	21489264	11.815870190179476
chr17	21515412	21516721	13.984904054651924
chr17	21533875	21534531	21.116498464491308
chr17	21566567	21567249	13.008642017666546
chr17	21679242	21680182	14.183615086941009
chr17	21740861	21741148	15.236694412364361
chr17	21783207	21783491	10.529310421204903
chr17	21845376	21846365	17.748407190320947
chr17	21854317	21854594	12.905117083112255
chr17	21967476	21968239	85.57724438988522
chr17	22165876	22166205	13.846183440605557
chr17	22734944	22735343	9.924096751930122
chr17	22876271	22876612	11.220402805686346
chr17	23328919	23329533	11.842151759890081
chr17	23433242	23433566	11.741396959917045
chr17	23510640	23510974	10.948678450670071
chr17	23518834	23519093	11.886992668092942
chr17	23548314	23548708	20.18601401566249
chr17	23560009	23560402	16.112993009824486
chr17	23592507	23592763	10.128054104745388
chr17	23609802	23610101	10.8608904044365
chr17	23610356	23610608	12.779538646576897
chr17	23660419	23660652	16.130630456326855
chr17	23673571	23673828	20.775067652245905
chr17	23685720	23686020	10.387854703267415
chr17	23697355	23697726	20.261125099305517
chr17	23703096	23703496	17.698004100322724
chr17	23706156	23706624	15.667804261558077
chr17	23740506	23740869	24.418018346318856
chr17	23742302	23743093	17.843887203110455
chr17	23748672	23749075	14.977227613292913
chr17	23759049	23759322	12.78412979601067
chr17	23774296	23774538	20.881256194154094
chr17	23779630	23780007	28.948324321119475
chr17	23802616	23803159	22.39767531048966
chr17	23806967	23807193	22.176436128869522
chr17	23808064	23808600	20.378587132959222
chr17	23815151	23815475	45.279945220476314
chr17	23819543	23820646	40.60993443071464
chr17	23828718	23829678	17.790114320566257
chr17	23838659	23839285	19.907799137286105
chr17	23924447	23924818	15.170490038684115
chr17	23960163	23960849	11.278372171668895
chr17	24015592	24015903	15.23430414598471
chr17	24032003	24032379	17.987187629050396
chr17	24073175	24073434	13.855249979321101
chr17	24093812	24094658	11.106496004348106
chr17	24114748	24116030	20.479831601081884
chr17	24120131	24120791	23.571709498492154
chr17	24141775	24142043	16.70996206909863
chr17	24159608	24159942	23.17205921332993
chr17	24161959	24162734	26.024715541716546
chr17	24163260	24163687	23.99907293922728
chr17	24169441	24169944	22.647979268022844
chr17	24205872	24206263	22.831379109941174
chr17	24212996	24213480	20.769838283869845
chr17	24220887	24221700	38.01920270274633
chr17	24247710	24247952	23.48522995720225
chr17	24251636	24252007	23.262762666069914
chr17	24258055	24258691	18.494536368352062
chr17	24264186	24264412	17.085280426835592
chr17	24273360	24273947	18.436066851705263
chr17	24315777	24316496	16.57932082270382
chr17	24347122	24348039	25.668703233142715
chr17	24349165	24349483	29.287178051546686
chr17	24383809	24384092	9.658082623363805
chr17	24393517	24394046	16.027875162027282
chr17	24413667	24414444	26.797811429626385
chr17	24418037	24418294	25.66932236266971
chr17	24432552	24432827	21.439973671653053
chr17	24454295	24454526	20.958106978115065
chr17	24454875	24455241	18.89664879001555
chr17	24455478	24455757	24.121683715492168
chr17	24462856	24463922	14.010019360071723
chr17	24470517	24471553	21.995795955529083
chr17	24478805	24479328	39.17699161770239
chr17	24480779	24481020	41.347762919065865
chr17	24481711	24481948	37.35743636119215
chr17	24527813	24528120	28.878253271991344
chr17	24540367	24541051	23.764023055807193
chr17	24585920	24586407	18.792976543154314
chr17	24667343	24668016	26.261782029762664
chr17	24669310	24669556	27.88258985969109
chr17	24677831	24678078	25.95209636765453
chr17	24687299	24687656	24.315542651157752
chr17	24696261	24696588	22.061219711187054
chr17	24707867	24708328	21.391225384528106
chr17	24723943	24724315	17.341172713105397
chr17	24736145	24736381	17.5941318455389
chr17	24736688	24736983	16.48778776718398
chr17	24745510	24746082	12.02105503148966
chr17	24752501	24753068	17.697378902838974
chr17	24760809	24761081	13.008645807995515
chr17	24773474	24773859	19.263763145347696
chr17	24778968	24779199	9.891385270403577
chr17	24795494	24795993	13.984472602546095
chr17	24804304	24804581	13.824169654708477
chr17	24830599	24830991	16.062924837579533
chr17	24849473	24850412	16.79700836510704
chr17	24886096	24886928	17.66469845920801
chr17	24895166	24896105	17.910187497306556
chr17	24937100	24937381	15.466085125118813
chr17	24950964	24951325	12.46423154392401
chr17	24960298	24960680	15.96964566994712
chr17	25015979	25016738	20.26416914013849
chr17	25023704	25024300	14.298677266844168
chr17	25035956	25036318	9.67397109184476
chr17	25060243	25060932	25.497231231545502
chr17	25115224	25115723	11.982745767834192
chr17	25127291	25127670	18.547937242211013
chr17	25133162	25133652	20.914753692004144
chr17	25166235	25167389	22.75847883406297
chr17	25202867	25203813	23.605221094087113
chr17	25213052	25213946	19.524303647495756
chr17	25239874	25240118	15.958522612931299
chr17	25264398	25264776	12.082827694201596
chr17	25273604	25274287	24.166955375392128
chr17	25282459	25282686	12.79203026725332
chr17	25285275	25285617	15.228485952343856
chr17	25288598	25288948	14.914428438459124
chr17	25363040	25363913	12.747520058971636
chr17	25378419	25378871	27.600558099493515
chr17	25379141	25379577	22.71844376336544
chr17	25397731	25398242	14.031556136920727
chr17	25469706	25470074	17.306465698325116
chr17	25474515	25474887	22.96256596554992
chr17	25507758	25508268	13.184912451575784
chr17	25508912	25509252	10.676164899152868
chr17	25580956	25581548	17.524104820715415
chr17	25698678	25699000	13.374113829239555
chr17	25700987	25701656	13.235192282495655
chr17	25708163	25708653	23.339713748620483
chr17	25727181	25727423	27.076453476897942
chr17	25741225	25741989	28.136891453053938
chr17	25756650	25757065	18.342622791428163
chr17	25771003	25772402	20.55315949287987
chr17	25773292	25773646	21.076475687619656
chr17	25791350	25792363	16.427902673568802
chr17	25806427	25806944	32.417747183971294
chr17	25808492	25808848	26.758125439118803
chr17	25819223	25819570	28.263479194311312
chr17	25830851	25831098	21.864934811225304
chr17	25832691	25833738	24.42375466566259
chr17	25843401	25843640	14.907128389909177
chr17	25844233	25844827	16.432707176465378
chr17	25853798	25854480	17.92009906125558
chr17	25855740	25856437	18.451154054836017
chr17	25871735	25871979	28.797286197787425
chr17	25875484	25875762	24.27610177101849
chr17	25885940	25886256	18.39827002151103
chr17	25891857	25892691	27.0022881002449
chr17	25893748	25894447	23.304291817933876
chr17	25919379	25920533	31.805915429232645
chr17	25935529	25936114	14.29528648669903
chr17	25979534	25979918	15.381909300883612
chr17	25986038	25986407	12.578036685623127
chr17	26011973	26012241	16.012747942511716
chr17	26041081	26041538	13.573821318227822
chr17	26054355	26055052	16.506176576381776
chr17	26060702	26061146	18.94939590574385
chr17	26075663	26076517	21.81840928879499
chr17	26101562	26101915	21.50742694271185
chr17	26106164	26106418	17.650745294225498
chr17	26120010	26120263	11.43034401618445
chr17	26123562	26123797	16.428271391036663
chr17	26137986	26138560	18.10969040202762
chr17	26145798	26146475	24.852559608053774
chr17	26169910	26170233	10.290715371123039
chr17	26193209	26193508	14.717450403449527
chr17	26206859	26207183	26.59279489517212
chr17	26208997	26209247	33.05969928741455
chr17	26243987	26244572	35.107439197638094
chr17	26270080	26270442	42.608815409201945
chr17	26452473	26452768	7.955881079980882
chr17	26506314	26506610	21.13906847786259
chr17	26508058	26508944	21.063648004833247
chr17	26549142	26549956	12.5183259193083
chr17	26560451	26560962	15.13959931860698
chr17	26585846	26586263	19.247058955313776
chr17	26591100	26591690	16.047801615828174
chr17	26600914	26601563	15.419807082148289
chr17	26656757	26657490	31.10273410906408
chr17	26662906	26663390	18.417157661816304
chr17	26672338	26672708	21.602139720401247
chr17	26676420	26676710	35.3949393897221
chr17	26684644	26684967	26.162628221068957
chr17	26697807	26698034	18.929774918745267
chr17	26698333	26698973	24.859914268553258
chr17	26703882	26704201	22.866064663591057
chr17	26706870	26707289	19.85855617159022
chr17	26715144	26715465	25.544285438513832
chr17	26715732	26716189	28.339989397144944
chr17	26716441	26716673	35.589551868109865
chr17	26723746	26723995	18.72285944773969
chr17	26823807	26824065	11.561220209727916
chr17	26886281	26886701	19.78887978054228
chr17	26916750	26917177	22.213426764173306
chr17	26919446	26919714	14.973919822208916
chr17	26932615	26933310	16.34346595599497
chr17	26939271	26940046	28.613751604633947
chr17	26949927	26950170	11.32272232510916
chr17	27000898	27002075	21.418219797268904
chr17	27018018	27018632	17.825513892531006
chr17	27045351	27045624	21.192810924935255
chr17	27055424	27055661	19.890454759074665
chr17	27056055	27056676	16.731990545460185
chr17	27080272	27080672	10.17987919807434
chr17	27106212	27106905	28.391125295069312
chr17	27120928	27121159	19.74747659014417
chr17	27133679	27134175	12.79349755760162
chr17	27151312	27151539	14.1925061767847
chr17	27178283	27178615	16.88077601180019
chr17	27244812	27245072	10.09525374999413
chr17	27287860	27288329	16.317571349235486
chr17	27324685	27324992	13.184031356041128
chr17	27325393	27325658	12.621104503127764
chr17	27376715	27377543	19.115420669749163
chr17	27385707	27385965	14.100949220879134
chr17	27387755	27388048	12.596309951547877
chr17	27393267	27393889	13.38544916493333
chr17	27431189	27431505	9.572171333469923
chr17	27526931	27527296	17.20992330263739
chr17	27556100	27556379	11.446161822178885
chr17	27580668	27581008	21.132864694034353
chr17	27625939	27626246	45.522214386284546
chr17	27627119	27627865	31.357550782109072
chr17	27628464	27628725	45.650909423828125
chr17	27628979	27629249	30.64799322905364
chr17	27644365	27645030	32.70002865612059
chr17	27667118	27667387	22.386729782841904
chr17	27667920	27668162	26.92356528132415
chr17	27671889	27672176	41.40168150127557
chr17	27672401	27673375	39.47798745000632
chr17	27677904	27678791	24.11851885837525
chr17	27703899	27704661	31.23892619666152
chr17	27705498	27705823	25.3996682035006
chr17	27708216	27708506	24.702948011201002
chr17	27753574	27753982	15.151761160177344
chr17	27768973	27769366	18.97692719185322
chr17	27820966	27821206	17.413242399692535
chr17	27829086	27829752	34.672313191869236
chr17	27837568	27837813	27.40518394003109
chr17	27838228	27838606	25.74154591938806
chr17	27853403	27853635	22.589407961944055
chr17	27902038	27902389	20.742112360788546
chr17	27908584	27909091	14.821239607809092
chr17	27958714	27959252	21.898374623082383
chr17	27989742	27989978	14.453646043599662
chr17	27998704	27999388	16.817144463633934
chr17	28081211	28081498	16.47327278216957
chr17	28090554	28090918	16.41656365237393
chr17	28100846	28101078	18.297476743829662
chr17	28129721	28129943	11.410881712629989
chr17	28137785	28139052	22.64050691600098
chr17	28163511	28164077	14.018520516978557
chr17	28204507	28204784	16.882369871173957
chr17	28212328	28212667	14.098079006228827
chr17	28223382	28223631	21.533166441093964
chr17	28223893	28224158	23.22151809548432
chr17	28226165	28226499	40.76654562693156
chr17	28231294	28231738	30.723217036273027
chr17	28244583	28245043	11.16118158672167
chr17	28253253	28253986	18.68610378567226
chr17	28260763	28260986	12.206056120149757
chr17	28266841	28267088	23.68510659407025
chr17	28267552	28267821	29.63373508949705
chr17	28269835	28270248	31.39570436639301
chr17	28290765	28291077	11.260469464155344
chr17	28305660	28305922	17.911146222180083
chr17	28313115	28313361	24.571543313623444
chr17	28332198	28332701	26.753013254396958
chr17	28357252	28357543	20.23313837936244
chr17	28366039	28366299	24.724398862398587
chr17	28368193	28368906	27.79350002283468
chr17	28375211	28375967	30.705559417684242
chr17	28385177	28385442	15.03697212867017
chr17	28391326	28391748	10.32227720242541
chr17	28407234	28407536	21.616044082388974
chr17	28533553	28533827	30.003779996050536
chr17	28537815	28538052	21.964689850304197
chr17	28548156	28548465	24.764771452227844
chr17	28552751	28553636	28.412043907682776
chr17	28553879	28554191	28.815400844965225
chr17	28554482	28554774	28.68891962260416
chr17	28563797	28564067	23.908537052295827
chr17	28573977	28575017	37.998223002140335
chr17	28575351	28575945	24.90082937539226
chr17	28586681	28587142	35.239001156192536
chr17	28588902	28589169	48.145342594675355
chr17	28593829	28594360	26.72390743478319
chr17	28610202	28610445	29.073193412749365
chr17	28622580	28622889	24.133691182800096
chr17	28628093	28630042	34.484596029893844
chr17	28646056	28647387	27.76565212848758
chr17	28667001	28667721	25.463641521665785
chr17	28690807	28691327	28.91106925377479
chr17	28758282	28758625	21.25879513487524
chr17	28774291	28774533	22.3244538386006
chr17	28789611	28790401	25.029734104494505
chr17	28790717	28791647	32.58348769218691
chr17	28833852	28834289	15.624183964674751
chr17	28842235	28842494	13.966634341648646
chr17	28854267	28854605	25.673119553447474
chr17	28854834	28855335	24.91988588664346
chr17	28879513	28880511	24.948133255532365
chr17	28890481	28891198	27.285138067673774
chr17	28895519	28896527	21.0989184445805
chr17	28901456	28901736	20.089706584385464
chr17	28926657	28927622	21.205421709643744
chr17	28941869	28942923	21.165059806273604
chr17	29016562	29017445	19.558040658857923
chr17	29032004	29032543	19.41708585636514
chr17	29039491	29040000	20.566456727288326
chr17	29048828	29049220	22.547599558927576
chr17	29073889	29074421	19.30838736197106
chr17	29159221	29160416	21.853817039154563
chr17	29169716	29170726	19.264203302931076
chr17	29171058	29171604	18.10818130716736
chr17	29177188	29177423	17.09266501081751
chr17	29194215	29194487	7.890930251163595
chr17	29228164	29228558	11.20384254552386
chr17	29230413	29230730	14.467245312519253
chr17	29233462	29233719	15.170784412191072
chr17	29246399	29247234	18.349923010500603
chr17	29251520	29251787	21.089001001936666
chr17	29258561	29259602	20.931228770531792
chr17	29268306	29268596	15.673677483920393
chr17	29293445	29293670	10.492349518669975
chr17	29309863	29310126	16.615188199757622
chr17	29317673	29317941	17.393152703100174
chr17	29322480	29323573	31.892650972455332
chr17	29332570	29332918	18.4812650995693
chr17	29340420	29340652	10.219023946030386
chr17	29374895	29375305	15.698779210811708
chr17	29422246	29422547	29.69345256894134
chr17	29429342	29429623	21.544520001394467
chr17	29439743	29440198	28.8765984587617
chr17	29451138	29451965	24.379998119451116
chr17	29458874	29459221	21.550437954729503
chr17	29473203	29474609	28.582643281684323
chr17	29490962	29491317	19.430983151180644
chr17	29491780	29492015	26.668923317117894
chr17	29496797	29497475	31.28138463405733
chr17	29498027	29498399	24.120558390053368
chr17	29503665	29504089	27.45192169693281
chr17	29506938	29507334	29.09847389567982
chr17	29512884	29513327	32.46985940954755
chr17	29523702	29524292	19.50499407558118
chr17	29602806	29603716	16.48477861593058
chr17	29614351	29614830	25.61150108050703
chr17	29624857	29625485	25.305986501608686
chr17	29632475	29632932	33.264333729149214
chr17	29646232	29646634	15.560413792358702
chr17	29727769	29728910	30.500968049640303
chr17	29760472	29761049	16.715819238996588
chr17	29769101	29769764	25.17022953062216
chr17	29781497	29781769	14.537029890453114
chr17	29788545	29788870	19.4380212196937
chr17	29789643	29789870	26.28567115010669
chr17	29810911	29811423	17.91943299025297
chr17	29858264	29858553	12.970246093908395
chr17	29870180	29870790	14.036303524111139
chr17	29896209	29896464	13.94473596460679
chr17	29913253	29914171	27.463787702173967
chr17	29923157	29923766	17.82462968340844
chr17	29931816	29932049	20.546772854522573
chr17	29932731	29932964	16.26249606824228
chr17	30096310	30096635	20.277292134211613
chr17	30125358	30125652	18.83231779345039
chr17	30135345	30135620	14.30777272311124
chr17	30326702	30327434	11.741445844290686
chr17	30337493	30337795	17.5403314615717
chr17	30339210	30339531	17.644845029646735
chr17	30406256	30406647	14.322329904112365
chr17	30439671	30440673	18.00749282970162
chr17	30451301	30451612	19.06906866950621
chr17	30470416	30471456	15.880822052405431
chr17	30487673	30487930	28.509274597761696
chr17	30488417	30489053	17.29368973078218
chr17	30511065	30511468	14.417094505158607
chr17	30588056	30588345	12.195693398841938
chr17	30612378	30612614	11.988027645369707
chr17	30634674	30634903	13.84950341720248
chr17	30653166	30653418	10.507771949919443
chr17	30666369	30666604	8.391571117969269
chr17	30678248	30678693	12.845015856925022
chr17	30681549	30681948	15.333241859474278
chr17	30738046	30738330	10.626442371959417
chr17	30743938	30744365	14.815326121149354
chr17	30818536	30819285	13.60134627631255
chr17	30874538	30874840	10.024229071787651
chr17	30950930	30951177	11.022597220262535
chr17	31011480	31011787	14.864981819053426
chr17	31019486	31019751	19.09257940616248
chr17	31046080	31046465	14.60907152101591
chr17	31046922	31047448	17.56409204504789
chr17	31073509	31074162	19.568629616800166
chr17	31121347	31122418	15.742576270099002
chr17	31138388	31138755	10.845789539066907
chr17	31187225	31187575	13.436428683144706
chr17	31254484	31254725	17.288946935250056
chr17	31270158	31270607	11.5547263022255
chr17	31297410	31298293	24.624017584769398
chr17	31310553	31311437	19.33659754457517
chr17	31331051	31331387	12.527605468318576
chr17	31470644	31470885	11.060225178097294
chr17	31477928	31478450	12.063791683350486
chr17	31492370	31492912	16.04950644257324
chr17	31512085	31512734	12.888481316470953
chr17	31526038	31526295	17.110442502953198
chr17	31538673	31539382	30.376173791495297
chr17	31554689	31554960	14.102475257817229
chr17	31563488	31563922	24.63779118094027
chr17	31564166	31564420	38.814355947839935
chr17	31570203	31570845	23.74522630596458
chr17	31577651	31577889	18.565974467942695
chr17	31578480	31578819	17.41820249866947
chr17	31584498	31585401	19.27207154266594
chr17	31601063	31602011	21.264233900021903
chr17	31621056	31621615	13.57936173304249
chr17	31643251	31643532	11.246450590493415
chr17	31693014	31693628	10.480857177355391
chr17	31698991	31699285	10.704341943572167
chr17	31709260	31709934	12.174124190644624
chr17	31732428	31733171	15.777104945073699
chr17	31796385	31796707	10.464835343153581
chr17	31819752	31820199	9.823523023251186
chr17	31849891	31850247	13.410756775502408
chr17	31855990	31856288	20.197627029162927
chr17	31910003	31911042	17.47003374843212
chr17	32025558	32026008	14.527670975791084
chr17	32035979	32036311	13.607764427920422
chr17	32092905	32093158	15.606443684091682
chr17	32099643	32100160	9.969459246851258
chr17	32112958	32113620	10.155668981485857
chr17	32124384	32125212	14.278647125631139
chr17	32215801	32216498	14.119498341805281
chr17	32320784	32321137	22.514576195995126
chr17	32326513	32326955	25.31682521509369
chr17	32350386	32350641	14.785702264075185
chr17	32354447	32354671	14.530933946371078
chr17	32364594	32365163	15.590978422148156
chr17	32365513	32365906	23.195433895703186
chr17	32386969	32387197	11.424104588073597
chr17	32419541	32419770	15.462259105199289
chr17	32431371	32432546	20.17445916520788
chr17	32519150	32519467	12.869021188573507
chr17	32550924	32551799	24.955920137677875
chr17	32563652	32563973	9.889937882111452
chr17	32634831	32635510	17.0527257385591
chr17	32705332	32705699	40.51455299730846
chr17	32788003	32788228	7.008834887610542
chr17	32951669	32952044	9.751617268880208
chr17	32965850	32966138	14.256285104486677
chr17	33021842	33022084	12.540667569341739
chr17	33027799	33028446	13.5185221955065
chr17	33352944	33353531	10.931955471558709
chr17	33358259	33358859	16.422003552118937
chr17	33439013	33439374	13.132955477178262
chr17	33493311	33493559	8.434598334373966
chr17	33513801	33514032	14.79633650841651
chr17	33519603	33520154	13.692316647233634
chr17	33552752	33553436	10.389132683040106
chr17	33583859	33584185	24.681251417639796
chr17	33628887	33629590	31.852933018170244
chr17	33646272	33646695	56.25362260967282
chr17	33650091	33650405	26.66889476320546
chr17	33662722	33663069	20.24215364868428
chr17	33666493	33666758	16.45905035531746
chr17	33677273	33677548	49.23465136094527
chr17	33685088	33685829	22.22286780803953
chr17	33759615	33760537	31.616894826454608
chr17	33787671	33788274	24.480299176268318
chr17	33788740	33789112	28.481120709450014
chr17	33795374	33795641	25.790562151076642
chr17	33796773	33797003	27.76667577494746
chr17	33824622	33824987	39.80030448600037
chr17	33834105	33834738	26.103603912944102
chr17	33874948	33875195	9.93606562363474
chr17	33892105	33892402	25.72313383853797
chr17	33893227	33893637	35.870902661579414
chr17	33896926	33897206	25.385898167746408
chr17	33908939	33909423	21.363177859093533
chr17	33915043	33915265	27.403060303078043
chr17	33915709	33916022	24.093698123773446
chr17	33920519	33920925	31.30842014369119
chr17	33929504	33929819	21.223577075534397
chr17	33936115	33936435	16.185295268893242
chr17	33945123	33945769	27.548695238013018
chr17	33951221	33951744	32.55177913979408
chr17	33968736	33969524	18.858746217592113
chr17	33974870	33975342	15.642621686903096
chr17	33991607	33992373	16.752264492816774
chr17	33993335	33993682	10.829425229119293
chr17	33999272	33999533	31.308419088750963
chr17	34029555	34029798	29.28477510601405
chr17	34030989	34031291	24.06604562216247
chr17	34077732	34078308	36.600897527403305
