Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
Svs4	Svs4	chr2	-	164275956	164278307	0.580984	0.084380	0.287990
Svs3a	Svs3a	chr2	+	164289267	164291500	0.000000	0.000000	0.000000
Svs6	Svs6	chr2	+	164316751	164318450	0.000000	0.000000	0.000000
Svs5	Svs5	chr2	+	164332765	164334394	0.000000	0.000000	0.000000
Slpi	Slpi	chr2	-	164354070	164356507	0.093607	0.013595	0.046400
Mir7678	Mir7678	chr2	-	164354313	164354383	0.000000	0.000000	0.000000
Matn4	Matn4	chr2	-	164389393	164405160	0.051946	0.007734	0.026396
Rbpjl	Rbpjl	chr2	+	164403194	164415448	0.153419	0.022282	0.076049
Sdc4	Sdc4	chr2	-	164424247	164443188	5.461382	0.793189	2.707167
Sys1	Sys1	chr2	+	164460971	164465510	184.644272	26.816977	91.526825
Trp53tg5	Trp53tg5	chr2	-	164470304	164473724	5.494644	0.798020	2.723655
Dbndd2	Dbndd2	chr2	+	164486140	164493323	8.409116	1.818465	6.206452
Pigt	Pigt	chr2	+	164497525	164508301	29.143061	5.260745	17.955017
Gm14317	Gm14317	chr2	+	164550530	164559730	0.000000	0.000000	0.000000
Wfdc2	Wfdc2	chr2	+	164562716	164568506	0.000000	0.000000	0.000000
Spint3	Spint3	chr2	-	164569695	164573456	0.000000	0.000000	0.000000
Wfdc6a	Wfdc6a	chr2	-	164579519	164585447	0.000000	0.000000	0.000000
Eppin	Eppin	chr2	-	164588343	164593571	1.582781	0.229877	0.784573
Wfdc8	Wfdc8	chr2	-	164596458	164613626	0.000000	0.000000	0.000000
Wfdc6b	Wfdc6b	chr2	+	164613700	164618213	0.000000	0.000000	0.000000
Wfdc16	Wfdc16	chr2	-	164634708	164638802	0.000000	0.000000	0.000000
Wfdc9	Wfdc9	chr2	-	164649625	164654966	0.000000	0.000000	0.000000
Wfdc10	Wfdc10	chr2	+	164656046	164657368	0.000000	0.000000	0.000000
Wfdc11	Wfdc11	chr2	-	164662894	164674087	1.592461	0.231282	0.789371
Wfdc13	Wfdc13	chr2	+	164685107	164687706	0.000000	0.000000	0.000000
Spint4	Spint4	chr2	+	164698501	164702448	0.377011	0.054756	0.186882
Spint5	Spint5	chr2	+	164715305	164718068	0.000000	0.000000	0.000000
Wfdc3	Wfdc3	chr2	-	164731226	164743267	11.634145	1.689695	5.766961
Dnttip1	Dnttip1	chr2	+	164746015	164768219	61.231510	8.893013	30.352015
Ube2c	Ube2c	chr2	+	164769929	164772902	733.875061	106.584991	363.776520
Tnnc2	Tnnc2	chr2	-	164777162	164779734	16.609827	2.412343	8.233370
Snx21	Snx21	chr2	+	164786021	164792770	7.884211	1.145070	3.908146
Acot8	Acot8	chr2	-	164792768	164804881	32.911613	4.903029	16.734127
Zswim3	Zswim3	chr2	+	164805114	164822127	278.091492	40.388863	137.847916
Zswim1	Zswim1	chr2	+	164822686	164826867	82.067383	11.919128	40.680202
Spata25	Spata25	chr2	-	164827382	164828534	4.690998	0.681301	2.325294
Neurl2	Neurl2	chr2	-	164830730	164833596	19.003479	2.759987	9.419887
Ctsa	Ctsa	chr2	+	164832872	164841032	139.176590	23.182127	79.121017
Pltp	Pltp	chr2	-	164839518	164857708	6.372349	0.925494	3.158727
Pcif1	Pcif1	chr2	+	164879368	164891437	19.875727	2.886669	9.852252
Zfp335	Zfp335	chr2	-	164891892	164911750	95.729446	13.903350	47.452389
Mmp9	Mmp9	chr2	+	164948219	164955850	2.938792	0.426818	1.456738
Slc12a5	Slc12a5	chr2	+	164960846	164999731	4.160889	1.207034	4.119631
Ncoa5	Ncoa5	chr2	-	165000357	165034779	73.067940	10.612086	36.219242
Cd40	Cd40	chr2	+	165055636	165071654	3.829036	0.609634	2.080692
1700025C18Rik	1700025C18Rik	chr2	-	165078693	165090750	0.0	0.0	0.0
Cdh22	Cdh22	chr2	-	165111507	165234737	0.000000	0.000000	0.000000
Slc35c2	Slc35c2	chr2	-	165276522	165287838	26.396988	4.036664	13.777205
Elmo2	Elmo2	chr2	-	165288031	165326479	7.323386	1.106453	3.776346
Zfp663	Zfp663	chr2	-	165351297	165362119	0.338841	0.049212	0.167961
Zfp334	Zfp334	chr2	-	165377436	165388259	22.712002	3.298598	11.258174
Ocstamp	Ocstamp	chr2	-	165395450	165400394	6.871081	0.997927	3.405945
Slc13a3	Slc13a3	chr2	-	165405295	165473197	2.928954	0.425389	1.451861
Trp53rka	Trp53rka	chr2	-	165490112	165493314	29.113491	4.228323	14.431346
Slc2a10	Slc2a10	chr2	+	165503897	165519917	3.832557	0.556625	1.899770
Eya2	Eya2	chr2	+	165595028	165771727	0.044708	0.097398	0.332420
Zmynd8	Zmynd8	chr2	-	165784152	165884838	32.018715	8.696791	29.682302
Ncoa3	Ncoa3	chr2	+	165992637	166073242	1156.250122	167.929001	573.144714
Sulf2	Sulf2	chr2	-	166073899	166155683	76.744995	11.779100	40.202286
Gm11468	Gm11468	chr2	+	166273908	166294831	0.000000	0.000000	0.000000
5031425F14Rik	5031425F14Rik	chr2	+	166447451	166458770	0.000000	0.000000	0.000000
Gm29679	Gm29679	chr2	+	166564522	166567140	0.355476	0.051628	0.176207
Prex1	Prex1	chr2	-	166566345	166713832	53.459187	7.764193	26.499331
Trp53rkb	Trp53rkb	chr2	+	166793767	166799492	21.633808	3.142005	10.723721
Arfgef2	Arfgef2	chr2	+	166805581	166898051	121.642479	17.666851	60.297287
Cse1l	Cse1l	chr2	+	166906096	166946389	269.344666	39.118511	133.512192
Stau1	Stau1	chr2	-	166947549	166996299	752.503357	111.319832	379.936615
Ddx27	Ddx27	chr2	+	167015313	167034945	778.479126	113.063103	385.886414
Znfx1	Znfx1	chr2	-	167035796	167063015	147.300369	21.798052	74.397148
Zfas1	Zfas1	chr2	+	167062934	167065862	37.014908	5.375893	18.348021
Snord12	Snord12	chr2	+	167065293	167065358	13.393938	1.945280	6.639277
Kcnb1	Kcnb1	chr2	-	167095969	167188818	2.815745	0.408947	1.395744
Ptgis	Ptgis	chr2	-	167203194	167240605	3.864220	0.561223	1.915466
B4galt5	B4galt5	chr2	-	167298445	167349178	44.223274	6.422806	21.921156
Slc9a8	Slc9a8	chr2	+	167421710	167477000	8.455729	1.270177	4.335139
Spata2	Spata2	chr2	-	167481136	167492874	297.983093	43.629177	148.907166
Rnf114	Rnf114	chr2	+	167492645	167516173	306.641235	61.285023	209.166885
Snai1	Snai1	chr2	+	167538195	167542811	167.775650	24.367044	83.165161
Ube2v1	Ube2v1	chr2	-	167607639	167632005	106.841713	16.377766	55.897610
Tmem189	Tmem189	chr2	-	167643225	167661544	299.462067	43.492638	148.441162
Cebpb	Cebpb	chr2	+	167688915	167690432	38.155464	5.541543	18.913385
A530013C23Rik	A530013C23Rik	chr2	+	167690759	167697413	0.000000	0.000000	0.000000
Ptpn1	Ptpn1	chr2	+	167932327	167979385	167.631622	24.346127	83.093765
Ripor3	Ripor3	chr2	-	167980164	168010618	8.214052	1.192975	4.071646
Pard6b	Pard6b	chr2	+	168081004	168101203	195.600601	28.408226	96.957794
E130018N17Rik	E130018N17Rik	chr2	-	168152603	168154513	0.000000	0.000000	0.000000
Adnp	Adnp	chr2	-	168180965	168207112	142.830521	21.110836	72.051666
Gm20716	Gm20716	chr2	-	168180965	168230379	69.800911	10.137597	34.599804
Dpm1	Dpm1	chr2	-	168209048	168230379	44.133915	6.449104	22.010912
Mocs3	Mocs3	chr2	+	168230622	168232303	71.304398	10.355957	35.345070
Kcng1	Kcng1	chr2	-	168261698	168269331	2.612263	0.379394	1.294880
Nfatc2	Nfatc2	chr2	-	168476410	168601657	1.768791	0.453586	1.548099
Atp9a	Atp9a	chr2	-	168634438	168742136	24.122507	4.478731	15.285991
Mir7004	Mir7004	chr2	-	168640696	168640759	4.031250	0.585482	1.998261
Sall4	Sall4	chr2	-	168748332	168767201	511.182190	75.528687	257.780792
Zfp64	Zfp64	chr2	-	168893331	168955587	0.544307	0.366623	1.251291
1700017J07Rik	1700017J07Rik	chr2	+	168978269	168978906	0.000000	0.000000	0.000000
Tshz2	Tshz2	chr2	+	169632509	170072750	77.023857	16.494480	56.295959
AY702102	AY702102	chr2	-	169962013	169963187	0.000000	0.000000	0.000000
A630075F10Rik	A630075F10Rik	chr2	-	170061240	170070778	0.555081	0.081743	0.278991
Zfp217	Zfp217	chr2	-	170108643	170142675	548.881165	82.075966	280.126770
Gm17619	Gm17619	chr2	-	170192448	170194053	0.759190	0.110262	0.376325
Bcas1	Bcas1	chr2	-	170346991	170427845	28.848379	4.232439	14.445391
Bcas1os2	Bcas1os2	chr2	+	170356361	170380435	0.000000	0.000000	0.000000
Cyp24a1	Cyp24a1	chr2	-	170482957	170497145	1.115945	0.162075	0.553166
Pfdn4	Pfdn4	chr2	+	170496428	170519070	13.496934	11.777834	40.197956
Gm16796	Gm16796	chr2	-	170499357	170511927	2.970495	0.431422	1.472453
4930470P17Rik	4930470P17Rik	chr2	-	170579418	170602017	0.000000	0.000000	0.000000
Dok5	Dok5	chr2	+	170731807	170879775	0.673482	0.097814	0.333840
1700028P15Rik	1700028P15Rik	chr2	-	171956879	171962799	0.000000	0.000000	0.000000
Cbln4	Cbln4	chr2	-	172036336	172043466	2.626307	0.381434	1.301841
Mc3r	Mc3r	chr2	+	172248492	172251114	0.456729	0.066333	0.226397
Fam210b	Fam210b	chr2	+	172345577	172355749	12.683772	1.842139	6.287254
Aurka	Aurka	chr2	-	172356190	172370570	300.299530	45.312729	154.653152
Cstf1	Cstf1	chr2	+	172371003	172381086	262.521149	38.127491	130.129822
Cass4	Cass4	chr2	+	172393794	172433757	1.639846	0.238550	0.814176
Rtf2	Rtf2	chr2	+	172440578	172469899	316.675232	45.992607	156.973602
Gcnt7	Gcnt7	chr2	-	172450313	172458596	13.985093	2.031137	6.932309
Fam209	Fam209	chr2	+	172472554	172474316	32.274265	4.687382	15.998118
Tfap2c	Tfap2c	chr2	+	172549593	172558621	235.916519	40.097576	136.853760
Bmp7	Bmp7	chr2	-	172868012	172940321	2.405995	0.349437	1.192634
Spo11	Spo11	chr2	+	172979842	172993576	0.000000	0.000000	0.000000
Rae1	Rae1	chr2	+	173000117	173015739	102.976173	14.955835	51.044540
Rbm38	Rbm38	chr2	+	173021902	173034731	3738.163574	542.915466	1852.980347
Ctcfl	Ctcfl	chr2	-	173093609	173119525	2.478582	0.362830	1.238346
Ctcflos	Ctcflos	chr2	+	173124749	173133204	0.000000	0.000000	0.000000
Pck1	Pck1	chr2	+	173153073	173159274	0.062995	0.009149	0.031226
Zbp1	Zbp1	chr2	-	173206612	173218922	0.273182	0.108768	0.371228
Pmepa1	Pmepa1	chr2	-	173224465	173276533	0.331053	0.048081	0.164101
1700021F07Rik	1700021F07Rik	chr2	+	173522592	173528502	0.000000	0.000000	0.000000
Ankrd60	Ankrd60	chr2	-	173568658	173578341	0.000000	0.000000	0.000000
Ppp4r1l-ps	Ppp4r1l-ps	chr2	-	173579320	173659539	0.000000	0.000000	0.000000
Rab22a	Rab22a	chr2	+	173659845	173702182	265.871918	38.614143	131.790771
Mir6340	Mir6340	chr2	-	173701030	173701148	0.000000	0.000000	0.000000
1700010B08Rik	1700010B08Rik	chr2	+	173719415	173722086	0.000000	0.000000	0.000000
Vapb	Vapb	chr2	+	173737571	173784336	24.173410	3.510847	11.982583
Stx16	Stx16	chr2	+	174076302	174099771	19.077810	2.846639	9.715630
Npepl1	Npepl1	chr2	+	174110351	174122702	1.874106	0.272187	0.928981
Gm10714	Gm10714	chr2	-	174125038	174183918	0.000000	0.000000	0.000000
Mir296	Mir296	chr2	-	174267047	174267125	0.000000	0.000000	0.000000
Mir298	Mir298	chr2	-	174267504	174267585	0.000000	0.000000	0.000000
Gnasas1	Gnasas1	chr2	-	174281237	174295436	4.471848	0.649473	2.216662
Gnas	Gnas	chr2	+	174284320	174346742	5.656722	16.929018	57.779045
Nelfcd	Nelfcd	chr2	+	174415804	174427502	82.538094	11.987493	40.913532
Ctsz	Ctsz	chr2	-	174427494	174439039	102.286461	14.855664	50.702652
Tubb1	Tubb1	chr2	+	174450595	174458380	0.149701	0.021742	0.074206
Atp5e	Atp5e	chr2	-	174461075	174464101	17.867149	2.594951	8.856616
Prelid3b	Prelid3b	chr2	-	174465091	174472941	186.235428	27.048065	92.315544
Zfp831	Zfp831	chr2	+	174643534	174710830	0.768034	0.111546	0.380709
Edn3	Edn3	chr2	+	174760619	174784042	0.000000	0.000000	0.000000
Gm14393	Gm14393	chr2	-	175061549	175067769	3.239917	0.470552	1.606003
Gm14391	Gm14391	chr2	-	175185165	175206924	3.145737	1.103061	3.764767
Gm2026	Gm2026	chr2	-	175192005	176636319	0.326082	0.189405	0.646441
Gm6710	Gm6710	chr2	-	175192980	175206917	22.263905	3.233518	11.036055
Gm14288	Gm14288	chr2	+	175275124	176432381	3.658752	1.062764	3.627233
Gm14440	Gm14440	chr2	+	175275125	175286805	14.371911	2.087317	7.124052
Gm14308	Gm14308	chr2	-	175321834	176636319	0.034025	0.019767	0.067464
Gm14430	Gm14430	chr2	-	175321834	176636319	0.013059	0.007586	0.025893
Gm14434	Gm14434	chr2	-	175321834	176636319	0.099657	0.057895	0.197597
Gm4724	Gm4724	chr2	-	175321834	176636319	7.294947	4.237952	14.464208
OTTMUSG00000016609	OTTMUSG00000016609	chr2	-	175323787	176636311	0.625657	0.363477	1.240553
Zfp966	Zfp966	chr2	+	175372462	176533821	5.310116	1.585571	5.411583
Zfp967	Zfp967	chr2	+	175372462	176533821	10.785024	3.177058	10.843357
Zfp973	Zfp973	chr2	+	175469985	176681090	7.124688	2.069521	7.063312
Zfp965	Zfp965	chr2	+	175470025	175480553	14.377186	2.088083	7.126666
Gm14308	Gm14308	chr2	+	175640391	175754328	0.008982	0.002609	0.008905
Gm14430	Gm14430	chr2	+	175640391	175754328	0.005679	0.001650	0.005630
Gm14434	Gm14434	chr2	+	175640391	175754328	0.004586	0.001332	0.004546
Gm2026	Gm2026	chr2	+	175640391	175754328	0.010404	0.003022	0.010315
Gm4724	Gm4724	chr2	+	175640391	175754328	9.480746	2.753889	9.399074
OTTMUSG00000016609	OTTMUSG00000016609	chr2	+	175640399	175752375	0.476025	0.138272	0.471925
Zfp966	Zfp966	chr2	-	175690881	175931100	5.440113	1.657825	5.658185
Zfp967	Zfp967	chr2	-	175690881	175931100	10.913279	3.233734	11.036794
Gm14440	Gm14440	chr2	-	175789357	175801037	13.563629	1.969926	6.723392
Gm14288	Gm14288	chr2	-	175792312	175801038	1.512929	0.219732	0.749948
Gm14391	Gm14391	chr2	+	175869238	175988574	1.204578	0.546737	1.866024
Gm6710	Gm6710	chr2	+	175869245	175883182	24.830982	3.606350	12.308537
Gm2004	Gm2004	chr2	-	176143356	176153422	0.000000	0.000000	0.000000
2210418O10Rik	2210418O10Rik	chr2	+	176226565	176261872	7.798801	2.571829	8.777698
Gm14296	Gm14296	chr2	+	176226565	176261871	3.173575	1.052562	3.592412
Gm14405	Gm14405	chr2	+	176289943	176301588	0.000000	0.000000	0.000000
Gm14305	Gm14305	chr2	+	176708353	176721813	17.840759	2.591118	8.843534
Gm14295	Gm14295	chr2	+	176798600	176808704	8.073689	1.172589	4.002069
Gm14405	Gm14405	chr2	-	176852792	176864437	0.000000	0.000000	0.000000
2210418O10Rik	2210418O10Rik	chr2	-	176892508	176927813	6.228114	2.338552	7.981519
Gm14296	Gm14296	chr2	-	176892509	176927813	3.213467	1.206573	4.118056
Gm2004	Gm2004	chr2	+	177000956	177011022	0.000000	0.000000	0.000000
Zfp970	Zfp970	chr2	+	177464742	177479194	36.157833	5.251415	17.923174
Gm14403	Gm14403	chr2	+	177498226	177512311	33.480812	4.862616	16.596193
Gm14322	Gm14322	chr2	+	177759288	177773275	31.528711	4.598526	15.694850
Gm14325	Gm14325	chr2	-	177828991	177840336	33.884075	4.921184	16.796089
Gm14327	Gm14327	chr2	+	177897163	177927850	0.826823	0.120084	0.409850
Zfp972	Zfp972	chr2	-	177903064	177925650	5.227242	0.759183	2.591106
Gm14326	Gm14326	chr2	-	177935993	177957288	17.318750	4.336304	14.799886
Zfp971	Zfp971	chr2	+	178023284	178035859	10.503238	1.961962	6.696210
Zfp931	Zfp931	chr2	-	178066878	178078425	26.561573	3.857693	13.166378
Phactr3	Phactr3	chr2	+	178118975	178338492	0.247688	0.880946	3.006686
Sycp2	Sycp2	chr2	-	178345296	178407658	148.161789	21.518408	73.442719
Ppp1r3d	Ppp1r3d	chr2	-	178411206	178414463	45.163635	6.559381	22.387285
Fam217b	Fam217b	chr2	+	178414534	178422161	1.943905	0.282325	0.963580
Cdh26	Cdh26	chr2	+	178430515	178487366	0.439979	0.063901	0.218094
4930591A17Rik	4930591A17Rik	chr2	+	179414936	179416880	0.000000	0.000000	0.000000
Cdh4	Cdh4	chr2	+	179442431	179899375	45.580833	6.977127	23.813059
Taf4	Taf4	chr2	-	179912146	179976646	343.889893	49.945152	170.463715
4921531C22Rik	4921531C22Rik	chr2	+	179976853	179979013	60.473488	8.782920	29.976267
Lsm14b	Lsm14b	chr2	+	180024987	180035461	640.709412	93.054001	317.595001
Psma7	Psma7	chr2	-	180036367	180042464	34.430618	7.866046	26.846960
Ss18l1	Ss18l1	chr2	+	180042483	180070201	65.546890	9.519760	32.491116
Mtg2	Mtg2	chr2	+	180070593	180085902	3.420043	0.635874	2.170251
Hrh3	Hrh3	chr2	-	180099465	180104407	2.972571	0.432356	1.475639
Osbpl2	Osbpl2	chr2	+	180119306	180162682	181.588394	26.373150	90.012047
Adrm1	Adrm1	chr2	+	180171588	180176283	541.570740	78.655502	268.452667
Lama5	Lama5	chr2	-	180176373	180225859	15.845712	2.301366	7.854604
Mir7005	Mir7005	chr2	-	180179755	180179823	2.362319	0.343093	1.170984
Rps21	Rps21	chr2	+	180257379	180258444	387.131073	80.525589	274.835327
Mir3091	Mir3091	chr2	+	180257536	180257611	0.120556	0.017509	0.059759
Cables2	Cables2	chr2	-	180258539	180273465	97.165024	14.111848	48.163994
Rbbp8nl	Rbbp8nl	chr2	-	180277646	180289879	0.774472	0.112481	0.383900
Gata5	Gata5	chr2	-	180325088	180334679	0.376741	0.054716	0.186748
Gata5os	Gata5os	chr2	+	180332857	180340732	0.000000	0.000000	0.000000
B230312C02Rik	B230312C02Rik	chr2	-	180370858	180385885	0.000000	0.000000	0.000000
Mir1a-1hg	Mir1a-1hg	chr2	+	180385604	180401802	0.000000	0.000000	0.000000
Mir1a-1	Mir1a-1	chr2	+	180389048	180389124	0.000000	0.000000	0.000000
Mir133a-2	Mir133a-2	chr2	+	180398379	180398482	0.000000	0.000000	0.000000
Slco4a1	Slco4a1	chr2	+	180456245	180474853	21.603094	6.332760	21.613823
Ntsr1	Ntsr1	chr2	+	180499976	180544979	0.213228	0.030968	0.105696
Mrgbp	Mrgbp	chr2	+	180581222	180586292	10.111819	1.528578	5.217064
Ogfr	Ogfr	chr2	+	180589407	180595837	0.485842	0.070562	0.240828
Col9a3	Col9a3	chr2	+	180598222	180622185	1.562176	0.226884	0.774359
Tcfl5	Tcfl5	chr2	-	180621956	180642691	101.464951	14.751675	50.347729
Dido1	Dido1	chr2	-	180657963	180709999	226.860886	65.410492	223.247192
Gid8	Gid8	chr2	+	180710226	180721599	46.433468	7.881356	26.899210
Slc17a9	Slc17a9	chr2	+	180725339	180742278	1.265740	0.183831	0.627418
Bhlhe23	Bhlhe23	chr2	-	180774381	180776900	6.811508	0.989275	3.376415
Mir124a-3	Mir124a-3	chr2	+	180894040	180894107	0.000000	0.000000	0.000000
Mir124b	Mir124b	chr2	-	180894045	180894101	0.000000	0.000000	0.000000
Ythdf1	Ythdf1	chr2	-	180904377	180920936	236.921326	34.409473	117.440163
Birc7	Birc7	chr2	+	180929023	180934010	0.000000	0.000000	0.000000
Nkain4	Nkain4	chr2	-	180934772	180954699	0.000000	0.000000	0.000000
Arfgap1	Arfgap1	chr2	+	180967225	180982524	30.463747	5.015935	17.119476
Col20a1	Col20a1	chr2	+	180986535	181017540	2.291104	0.332750	1.135684
Chrna4	Chrna4	chr2	-	181022311	181039177	1.946175	0.282654	0.964705
Kcnq2	Kcnq2	chr2	-	181075579	181135289	0.800453	0.119075	0.406406
Eef1a2	Eef1a2	chr2	-	181141758	181157015	0.534837	0.077678	0.265115
Ppdpf	Ppdpf	chr2	+	181186822	181188504	39.249035	8.105263	27.663410
Ptk6	Ptk6	chr2	-	181195124	181202789	0.620603	0.090134	0.307628
Srms	Srms	chr2	-	181205563	181213171	4.011386	0.582597	1.988415
Fndc11	Fndc11	chr2	+	181220016	181222851	3.777153	0.548578	1.872307
Helz2	Helz2	chr2	-	181227615	181242027	1.035308	0.150364	0.513195
Gmeb2	Gmeb2	chr2	-	181251451	181287966	93.342087	13.556621	46.268993
Stmn3	Stmn3	chr2	-	181306459	181314500	165.257065	24.001257	81.916725
Rtel1	Rtel1	chr2	+	181319724	181356616	116.769508	17.705303	60.428520
Arfrp1	Arfrp1	chr2	-	181357690	181365404	63.273769	9.376247	32.001301
Zgpat	Zgpat	chr2	+	181364931	181380793	174.872162	30.039951	102.526901
Lime1	Lime1	chr2	+	181381235	181383628	41.181046	5.980965	20.413143
Slc2a4rg-ps	Slc2a4rg-ps	chr2	+	181384250	181387596	6.020941	0.874457	2.984536
Zbtb46	Zbtb46	chr2	-	181390886	181459426	159.456207	36.501369	124.579842
Abhd16b	Abhd16b	chr2	+	181493206	181494980	4.481127	0.650820	2.221262
Tpd52l2	Tpd52l2	chr2	+	181497142	181517962	157.553833	23.206110	79.202873
Dnajc5	Dnajc5	chr2	+	181520485	181552880	26.398659	9.017017	30.775242
Uckl1	Uckl1	chr2	-	181569153	181581973	10.020995	1.455408	4.967334
Uckl1os	Uckl1os	chr2	+	181578480	181585115	2.779279	0.574273	1.960003
Zfp512b	Zfp512b	chr2	-	181582103	181592461	145.730270	21.165264	72.237434
Mir7006	Mir7006	chr2	-	181587900	181587968	1.840580	0.267318	0.912362
Samd10	Samd10	chr2	-	181595215	181599227	24.840631	3.657544	12.483265
Prpf6	Prpf6	chr2	+	181601319	181655661	79.462196	11.540762	39.388832
Sox18	Sox18	chr2	-	181669837	181671640	5.697344	0.827459	2.824132
Tcea2	Tcea2	chr2	+	181680297	181688067	0.915046	0.132898	0.453582
Rgs19	Rgs19	chr2	-	181688419	181693977	17.838757	3.589406	12.250710
Lkaaear1	Lkaaear1	chr2	-	181696795	181698442	0.000000	0.000000	0.000000
Oprl1	Oprl1	chr2	+	181715016	181720985	1.224124	0.215123	0.734219
Myt1	Myt1	chr2	+	181763332	181827775	5.988501	3.396867	11.593568
Pcmtd2	Pcmtd2	chr2	+	181837854	181857460	7.963326	1.157248	3.949708
Polr3k	Polr3k	chr2	+	181864360	181870826	41.841152	6.076837	20.740355
Gm14496	Gm14496	chr2	+	181991226	182001087	0.000000	0.000000	0.000000
Hnf4g	Hnf4g	chr3	+	3508030	3659800	0.000000	0.000000	0.000000
1110015O18Rik	1110015O18Rik	chr3	+	4798708	4814911	0.0	0.0	0.0
Gm17308	Gm17308	chr3	+	5090276	5094776	0.532295	0.077308	0.263855
2700069I18Rik	2700069I18Rik	chr3	-	5177824	5220823	0.000000	0.000000	0.000000
Zfhx4	Zfhx4	chr3	+	5218554	5415855	6.216697	2.210411	7.544174
Pex2	Pex2	chr3	-	5560188	5576248	8.741074	1.388909	4.740370
1700008P02Rik	1700008P02Rik	chr3	-	6615413	6620443	0.000000	0.000000	0.000000
Pkia	Pkia	chr3	+	7366604	7445365	0.730853	0.106146	0.362278
Zc2hc1a	Zc2hc1a	chr3	+	7503426	7553848	0.534960	0.077695	0.265176
Il7	Il7	chr3	-	7572028	7613760	130.384964	23.424726	79.949013
1700010I02Rik	1700010I02Rik	chr3	-	7925303	7954887	0.000000	0.000000	0.000000
Gm6194	Gm6194	chr3	-	8461387	8463098	0.768107	0.111557	0.380745
Stmn2	Stmn2	chr3	+	8509527	8561604	0.663340	0.096341	0.328813
Gm32496	Gm32496	chr3	+	8628051	8632454	1.709402	0.248267	0.847338
Hey1	Hey1	chr3	-	8663359	8667038	40.995918	5.954078	20.321379
Mrps28	Mrps28	chr3	-	8802146	8923857	29.649584	4.306183	14.697083
Tpd52	Tpd52	chr3	-	8926530	9004723	196.624130	33.561649	114.546516
4930539M17Rik	4930539M17Rik	chr3	+	9061964	9071076	0.000000	0.000000	0.000000
Zbtb10	Zbtb10	chr3	+	9250567	9285332	661.344055	96.050880	327.823425
C030034L19Rik	C030034L19Rik	chr3	+	9403020	9437233	0.000000	0.000000	0.000000
Zfp704	Zfp704	chr3	-	9427010	9610085	6.291751	0.913788	3.118775
Pag1	Pag1	chr3	-	9687482	9833679	35.324184	5.144236	17.557369
Fabp5	Fabp5	chr3	+	10012585	10016610	143.295731	20.811682	71.030647
Gm9833	Gm9833	chr3	+	10088277	10092562	133.711807	19.419752	66.279968
Pmp2	Pmp2	chr3	-	10179851	10183885	0.463343	0.067294	0.229676
Fabp9	Fabp9	chr3	-	10193624	10197283	16.541794	2.402462	8.199647
Fabp4	Fabp4	chr3	-	10204343	10208616	88.933922	12.916397	44.083897
Fabp12	Fabp12	chr3	-	10244209	10301183	0.0	0.0	0.0
Impa1	Impa1	chr3	-	10311956	10331439	2.869056	0.419998	1.433460
Slc10a5	Slc10a5	chr3	-	10331734	10335656	0.0	0.0	0.0
Zfand1	Zfand1	chr3	-	10339956	10351317	3.044515	0.519216	1.772094
Chmp4c	Chmp4c	chr3	+	10366973	10391005	0.000000	0.000000	0.000000
Snx16	Snx16	chr3	-	10417817	10440130	161.436661	23.893448	81.548767
Gm10745	Gm10745	chr3	-	11823229	11844359	6.251477	0.907939	3.098812
Ralyl	Ralyl	chr3	+	13471655	14182287	0.007668	0.136255	0.465042
4930539N22Rik	4930539N22Rik	chr3	-	13597139	13652865	0.000000	0.000000	0.000000
Gm6300	Gm6300	chr3	+	14363117	14374239	0.000000	0.000000	0.000000
Slc7a12	Slc7a12	chr3	+	14480697	14505818	0.000000	0.000000	0.000000
Lrrcc1	Lrrcc1	chr3	+	14533788	14572658	21.639460	3.295393	11.247234
E2f5	E2f5	chr3	+	14578671	14606309	1192.937012	173.257263	591.330139
Rbis	Rbis	chr3	-	14606289	14611256	154.668915	32.508617	110.952492
Car13	Car13	chr3	+	14641727	14663002	0.260983	0.037904	0.129367
Car1	Car1	chr3	-	14766214	14808365	0.000000	0.000000	0.000000
Car3	Car3	chr3	+	14863538	14872373	0.347217	0.050428	0.172113
Car2	Car2	chr3	+	14886269	14900770	1.015386	0.148924	0.508280
A930001A20Rik	A930001A20Rik	chr3	+	14971201	15002727	0.189121	0.027467	0.093746
Gm9733	Gm9733	chr3	-	15296551	15332302	0.000000	0.000000	0.000000
Sirpb1a	Sirpb1a	chr3	-	15371827	15426427	0.791396	0.114939	0.392289
Sirpb1b	Sirpb1b	chr3	-	15495754	15575065	4.291162	0.623231	2.127098
Sirpb1c	Sirpb1c	chr3	-	15795147	15848487	3.101573	0.450460	1.537427
Gm5150	Gm5150	chr3	-	15948070	16006332	5.611969	0.815059	2.781811
Ythdf3	Ythdf3	chr3	+	16183165	16217037	585.134521	87.480431	298.572296
Gm30223	Gm30223	chr3	+	16817094	16832766	0.184786	0.026838	0.091597
Mir124-2hg	Mir124-2hg	chr3	+	17789921	17800071	7.765742	1.127864	3.849422
Mir124a-2	Mir124a-2	chr3	+	17795662	17795770	0.000000	0.000000	0.000000
Mir124b	Mir124b	chr3	-	17795685	17795741	0.000000	0.000000	0.000000
Cypt12	Cypt12	chr3	+	17948444	17948952	23.970530	3.481381	11.882017
Bhlhe22	Bhlhe22	chr3	+	18054325	18057514	10.907523	1.584164	5.406780
