chr	start	end	TE_Tead4_ds
chr5	143111645	143111935	22.076310585285054
chr5	143817264	143817869	15.070963760249871
chr5	143909162	143909846	30.283625348966723
chr5	144254738	144255084	19.580477290070814
chr5	144554226	144554615	25.164589423446852
chr5	144933410	144933951	29.725010563397362
chr5	144988308	144988876	14.78271133631048
chr5	146260977	146261419	167.9414892628182
chr5	146699744	146700153	20.30682778999683
chr5	146923833	146924262	27.891954146342954
chr5	146931312	146931874	25.337437667032155
chr5	146948383	146948926	10.814668385802491
chr5	147076663	147077414	20.453955463658318
chr5	147081395	147081793	24.68761389938431
chr5	147242690	147243020	21.240481810136274
chr5	147299490	147300204	31.951193430176637
chr5	147416482	147416849	32.34719467163086
chr5	147428610	147429229	27.79927312576713
chr5	149171058	149171414	18.2834740944123
chr5	149603236	149603980	12.56345921626655
chr5	149636382	149636719	24.061313515954627
chr5	150195894	150196239	30.610528238268866
chr5	150196566	150197209	16.77733090728475
chr5	150395136	150395661	17.848084268115816
chr5	150514531	150514824	20.060069894627908
chr5	150850664	150851723	33.944472812728236
chrX	7721827	7722900	32.08092259338606
chrX	7841289	7841643	31.195699012885658
chrX	12610829	12611610	27.0412077714478
chrX	13071080	13071800	13.275972386201223
chrX	13213245	13213814	12.626011151211543
chrX	20688026	20688341	15.9835052217756
chrX	20791591	20792332	30.56513878079722
chrX	20848035	20848405	16.553196017806595
chrX	21670529	21671316	20.236695513488982
chrX	31225179	31225626	16.48192859496046
chrX	36646917	36647226	13.817102963098817
chrX	47970821	47971374	15.293488652538002
chrX	47976836	47977183	16.687912715615045
chrX	50619267	50619580	18.574254057277887
chrX	51132259	51132647	28.30826095699035
chrX	52276684	52277250	19.130041380231877
chrX	53086562	53086975	19.605690369594473
chrX	53208321	53208960	16.312186948570286
chrX	71219293	71220046	17.442298069734814
chrX	73053042	73053455	17.367277445573784
chrX	73745078	73745367	34.49518661763016
chrX	74270310	74270643	29.39333607842614
chrX	75137335	75137776	22.024041262343356
chrX	75158099	75158742	21.771128559557496
chrX	75231788	75232088	15.878817001978556
chrX	76128889	76129391	11.134845632243442
chrX	103515320	103515958	14.714802703887317
chrX	103541403	103541716	24.340871256380417
chrX	103652404	103653178	24.726522858444728
chrX	103981477	103981789	17.979437467379448
chrX	104115055	104115942	30.550548948053578
chrX	105938492	105939119	14.129718897635478
chrX	112370852	112371170	28.32705076985389
chrX	113888025	113888718	23.102502738930617
chrX	114954789	114955671	19.30813176210235
chrX	129746315	129746607	15.625434529291441
chrX	130527256	130527665	23.660156588099696
chrX	130557024	130557364	16.902165051067577
chrX	134590818	134591121	14.519148448906323
chrX	140459885	140460977	23.280365176253266
chrX	144283334	144283681	21.343408886912233
chrX	152016466	152016795	13.756805756171786
chrX	152769658	152769969	14.260134037667916
chrX	157379107	157379445	17.07031226017066
chrX	162235419	162235709	16.95706697661301
chrX	162637633	162637994	26.591494161336374
chrX	166510181	166510490	16.866475105285645
chrX	167158161	167158497	29.735384640239534
chrX	169980306	169980763	23.454535845332906
chr2	3621369	3621679	11.584042818315568
chr2	3712719	3713125	19.329982313616522
chr2	4881912	4882235	12.851936384620313
chr2	4949830	4950282	11.73191610057797
chr2	5064200	5064573	21.65766380555508
chr2	5379138	5379481	32.788306572694474
chr2	5745010	5745809	16.557343873870238
chr2	6074558	6075596	29.634468093313462
chr2	6085819	6086781	30.570651532210828
chr2	6357508	6357914	19.964341241150652
chr2	9621507	9621891	25.519540826479595
chr2	9646805	9647487	24.0400476413738
chr2	9805667	9806531	30.34957315524419
chr2	9818144	9818540	22.24251555433177
chr2	9820829	9821371	29.867195650220356
chr2	10186988	10187365	12.538464680274538
chr2	13373173	13373588	30.074087078600044
chr2	14176703	14177019	31.3390800560577
chr2	17812697	17813081	25.884873270988464
chr2	17977992	17978904	30.53045259860524
chr2	18087237	18087668	27.30583731259658
chr2	18940093	18940695	15.942573260627317
chr2	19554044	19554647	13.094745890615789
chr2	19657710	19658276	25.07328882992478
chr2	20494032	20494585	22.58430850354931
chr2	20669152	20669490	20.257653298462635
chr2	21205167	21205668	23.969212035219112
chr2	22587287	22587964	128.76460341054897
chr2	22590051	22590636	67.34329095029423
chr2	22739253	22739825	295.2522787931082
chr2	23156146	23156765	20.687087413374943
chr2	24378869	24379364	14.505085659990407
chr2	24384132	24385476	17.390820439727534
chr2	25224985	25225296	27.951336440549404
chr2	25694904	25695236	26.303176489221045
chr2	25796682	25796991	25.665647466591647
chr2	26445336	26445828	15.680914496987816
chr2	26458555	26458875	18.141761168837547
chr2	26620992	26621597	25.922961447849747
chr2	26857997	26858333	14.376937352475666
chr2	26964615	26965079	17.642543414543415
chr2	27505274	27506138	20.092075844605763
chr2	27630842	27631900	26.660730493541926
chr2	28430497	28431239	16.73575118931156
chr2	28513762	28514664	20.856690144591745
chr2	29053996	29054343	17.78012648370836
chr2	29722824	29723116	24.45644454760094
chr2	29768528	29769011	17.317026624027985
chr2	29787816	29788141	24.621146278381346
chr2	29807588	29808008	15.986003488586062
chr2	29817680	29818125	19.186326380526083
chr2	30237216	30237519	13.85228711622383
chr2	30807398	30807801	17.099392389245423
chr2	30906259	30906656	19.45174756278319
chr2	30919854	30920257	17.037049248555753
chr2	30928736	30929440	12.92632601952011
chr2	31094183	31095292	32.98710549941893
chr2	31572225	31572527	17.61103009230254
chr2	32395622	32396087	19.000537111425913
chr2	32451573	32452009	32.50603088763876
chr2	32471254	32471814	14.689145937987737
chr2	32653546	32654461	22.87053864588503
chr2	32685932	32686372	24.41545363339511
chr2	32703280	32703584	27.22428703935523
chr2	32757329	32757831	12.753243071149544
chr2	33093955	33094259	12.518686100056296
chr2	33130753	33131433	28.681938210655662
chr2	33516048	33516336	31.175996793640984
chr2	34372822	34373133	12.725054136809812
chr2	35489819	35490420	23.20024458620195
chr2	35659869	35660184	17.595486129276335
chr2	35673153	35673575	17.115966860151968
chr2	37359005	37359329	24.322318194824973
chr2	37815906	37816546	14.852042602002621
chr2	38503908	38504317	16.280272152721153
chr2	38514288	38514607	15.39253913496729
chr2	38926514	38927077	17.72756991377944
chr2	51147697	51148029	18.07259771335556
chr2	52897599	52898024	22.106759894875918
chr2	52915797	52916734	27.257697506419113
chr2	53191341	53192005	21.109394530215894
chr2	59394947	59395279	13.916316911398646
chr2	59422479	59423522	32.505788665947044
chr2	59676404	59676792	37.914349526474155
chr2	60114372	60114672	18.932417074839275
chr2	60163351	60163785	20.553119321023264
chr2	69713139	69713457	14.035131220547658
chr2	70838670	70838980	22.42510175704956
chr2	71688563	71689065	24.421991182988382
chr2	71805721	71806431	20.166407028386292
chr2	73008842	73009160	22.216519868598795
chr2	73497931	73498859	26.99631790046034
chr2	73509245	73509690	31.820376406894642
chr2	74721320	74721926	21.61288574898597
chr2	75412665	75412960	22.44743040052511
chr2	77177263	77177574	17.104751783168584
chr2	84715342	84715735	36.75265041865769
chr2	87480823	87481302	22.705160857740175
chr2	87500689	87501040	33.32358793927054
chr2	87501791	87502293	32.0113821599588
chr2	87515770	87516566	23.060626599057834
chr2	90565412	90565804	19.956241172187184
chr2	90639762	90640429	19.427520676173906
chr2	90647920	90648266	19.592571567248747
chr2	90904309	90904653	21.298229081686152
chr2	91070148	91070494	14.484886875042337
chr2	91656562	91656867	20.98027717090044
chr2	91706161	91706552	28.934516282337707
chr2	91723207	91723896	23.04061282563452
chr2	91834669	91835217	18.526137207546373
chr2	92055751	92056099	16.155593411675817
chr2	92371856	92373289	33.20739532465379
chr2	93462609	93463329	11.43653174771203
chr2	98666565	98667317	414.438144278019
chr2	103375171	103375999	20.93530527981007
chr2	103435956	103436755	30.376103738968602
chr2	103797460	103797986	15.941182992304233
chr2	103831538	103832004	35.25945964698628
chr2	104098625	104099437	40.79642555748888
chr2	104109617	104109978	19.526737981886086
chr2	104372367	104373462	23.817989857556068
chr2	104481721	104482050	23.128473618110263
chr2	104589899	104590350	39.09947406743424
chr2	106865712	106866128	22.469272434711456
chr2	112497591	112497916	17.556638570932243
chr2	118128195	118128710	16.354853009714663
chr2	118179637	118180046	27.2797099955216
chr2	118674346	118674649	19.757372799486216
chr2	119029046	119029357	13.852786471989377
chr2	119148639	119149211	21.612666463518476
chr2	119167315	119167673	20.295723094620516
chr2	119547174	119547500	22.949520052576357
chr2	119594326	119594734	29.79971992268282
chr2	119618118	119618454	18.007005617732094
chr2	119827665	119828024	32.166896001874235
chr2	119896892	119897512	30.95778312529287
chr2	120681521	120681909	14.133905472214689
chr2	121020918	121021582	20.46292102049632
chr2	121058337	121059005	34.88020858650436
chr2	121061064	121061884	40.09581432575133
chr2	121357845	121358522	25.406819128039317
chr2	121955986	121956358	51.70889543205179
chr2	122202360	122202885	31.298957951863606
chr2	122221649	122222420	28.474186736476714
chr2	122234015	122234680	32.40050026169397
chr2	122641680	122642381	13.998729286792445
chr2	122660524	122660820	39.989429119470955
chr2	125247290	125247754	16.582054450594146
chr2	127133714	127134341	14.76757795312568
chr2	127207697	127208156	12.27378241117224
chr2	127269711	127270034	13.341378114540879
chr2	128211277	128211897	18.74048183348871
chr2	128613606	128614352	28.76319832712332
chr2	128698343	128698747	21.55327300742121
chr2	128817533	128818514	24.143997178772782
chr2	129086493	129086782	11.538241323715262
chr2	129111174	129111466	11.8141001707887
chr2	129147825	129148695	25.30743251997849
chr2	129177826	129178708	33.893087273552304
chr2	129190095	129190449	34.357276490852655
chr2	129197047	129197894	18.185131453567017
chr2	129787588	129788164	40.01694657736354
chr2	130288897	130289580	28.942247401917488
chr2	130338080	130338558	32.21028494735143
chr2	130350155	130350502	22.906287064126314
chr2	130452245	130452925	38.04449657832875
chr2	130469811	130470945	31.167685341372483
chr2	130859880	130860513	30.699092747475863
chr2	131254115	131254510	17.069339269324193
chr2	131955081	131955735	20.815833788763857
chr2	132089834	132090209	20.10153999328613
chr2	132516151	132517026	18.994748633248467
chr2	132578434	132578975	24.681822778557233
chr2	132592413	132593017	23.201143050035892
chr2	133662360	133662661	19.81910123856757
chr2	135680333	135680768	12.811348908523033
chr2	143915192	143915840	21.1184366264461
chr2	144297990	144298669	25.64344481410615
chr2	144368576	144369289	16.902526045581233
chr2	146511654	146512135	10.802571637714728
chr2	146544420	146544849	21.314936857957107
chr2	146919187	146919501	26.297238283096604
chr2	148825855	148826458	15.77030345654211
chr2	151542587	151542955	12.79105756075486
chr2	151998339	151999027	22.331487106722456
chr2	152792232	152792994	24.771064853417904
chr2	152827937	152828396	22.492416824390684
chr2	153251533	153251853	18.246459463238715
chr2	153556110	153556506	11.595831052221433
chr2	153611416	153612702	18.63270330021207
chr2	153625706	153626213	16.1565607219523
chr2	153639494	153640477	37.81604999782838
chr2	154790820	154791305	20.2375331367414
chr2	154893051	154893427	36.29815260907437
chr2	154894082	154894394	30.75428715730325
chr2	154898897	154899206	42.52872902212791
chr2	154937717	154938008	15.049506541379948
chr2	155019468	155020072	21.420975824065557
chr2	155099815	155100963	24.72929104363046
chr2	155141505	155142203	31.82113095340893
chr2	155276450	155276788	10.745228635136192
chr2	155596217	155596529	18.915639186516785
chr2	155605113	155605642	33.28091241731986
chr2	155826540	155827090	14.314740319685502
chr2	156008079	156008395	17.052767548380018
chr2	156353318	156354304	15.052358645696428
chr2	157245353	157245670	20.892858159278845
chr2	161177371	161177874	21.56976738317349
chr2	163010344	163011283	20.98146093843844
chr2	163692514	163693294	22.855832196504643
chr2	163995145	163995504	17.541584179593993
chr2	164519169	164519568	21.637075945249475
chr2	164817419	164817846	27.23309690220853
chr2	164822580	164822899	52.02281606907381
chr2	164850503	164850909	7.295152100729825
chr2	164968403	164969050	21.02972249233004
chr2	165034605	165035246	15.029771149437439
chr2	165830776	165832340	24.444788127908925
chr2	165969131	165969923	29.030526255116317
chr2	165976486	165976874	23.734575581304806
chr2	166772227	166772577	29.601906155177524
chr2	167062780	167063076	19.524281450220055
chr2	167071715	167072128	19.534699825628618
chr2	167375023	167375458	19.90658212420584
chr2	167463298	167463794	22.950701680875593
chr2	168033862	168034176	26.440618396564652
chr2	168065838	168066870	46.63209660108699
chr2	168114746	168115507	15.548855110160938
chr2	168207143	168207729	20.739000846501504
chr2	168740982	168741337	20.21950712069659
chr2	168746079	168746409	35.40294274994821
chr2	168768204	168768594	23.263879717313326
chr2	168820714	168821017	20.873446322903774
chr2	170205600	170205890	24.928363734278186
chr2	171718670	171719017	27.459179765552882
chr2	172291778	172292071	33.83487274378233
chr2	172733209	172733545	12.91556728595779
chr2	173978255	173978856	59.24263378943064
chr2	175065953	175066354	13.315380610135428
chr2	175138277	175138653	9.21653716519792
chr2	175172615	175172958	16.66276163540498
chr2	177072627	177073118	44.78877821959206
chr2	177074975	177075382	46.35411917665374
chr2	177075708	177076299	49.13956276817773
chr2	177123572	177123941	17.806746198555963
chr2	177491572	177492069	22.809710821155573
chr2	177500269	177500859	35.41902596425202
chr2	180219961	180220600	17.634391036951484
chr2	180236258	180238132	28.38230615669788
chr2	180472856	180473219	24.27031569572848
chr2	181186812	181187128	20.402364806283877
chr2	181496661	181497019	14.674912719087228
chr2	181917322	181918210	350.4621559478141
chr2	181928096	181928608	49.62811926752329
chr2	181931242	181931670	140.260160931917
chr2	181952135	181952462	43.62632544397943
chr1	5108931	5109305	23.396929210520046
chr1	7045159	7045466	33.47186043208119
chr1	9755630	9756202	24.323406489578993
chr1	9768035	9768910	23.547507416861396
chr1	9947278	9947642	23.018629063616743
chr1	10169946	10170813	20.198871960139467
chr1	10285255	10285661	31.847035126145837
chr1	11492826	11493288	16.830591571279417
chr1	13259754	13260502	20.28824689171531
chr1	13488140	13488709	15.890158462189204
chr1	13502337	13502670	16.295399095919038
chr1	16889640	16890286	21.33616456970711
chr1	18223282	18224158	18.03248000907027
chr1	21344514	21345449	22.7754676584254
chr1	24611534	24612090	67.31204846415588
chr1	24615709	24616270	56.31531281501002
chr1	26687850	26688306	21.313352478177922
chr1	33583730	33584100	19.863847178381842
chr1	34107072	34107504	22.146002606109338
chr1	34439451	34439762	33.59007272383025
chr1	34536493	34537319	25.990090611483225
chr1	34752896	34753440	49.047156274976096
chr1	35871201	35871496	18.52222643706758
chr1	35985574	35985882	16.62211354986414
chr1	36059789	36060605	34.249283307907625
chr1	36060960	36061377	30.055386957218893
chr1	36077088	36077534	32.31710820989224
chr1	36275844	36276191	28.37940373819225
chr1	36476988	36477371	21.96146064140778
chr1	36978956	36979426	23.999776738755248
chr1	37013221	37013593	16.447326785774642
chr1	37285081	37285618	15.19741693954894
chr1	37409598	37410119	15.838966898634428
chr1	37419723	37420321	19.767836473458587
chr1	37430160	37430547	11.378531290887246
chr1	37616628	37616976	17.06715470895
chr1	37684977	37685308	15.429140079417618
chr1	39122885	39123500	19.33888787370387
chr1	39186601	39187184	17.783870023887726
chr1	39196816	39197140	16.68018385510386
chr1	39349041	39349531	19.075937933824502
chr1	43423190	43423813	33.73110012985156
chr1	43463550	43464413	22.226264864102713
chr1	43483825	43484508	28.09304042441953
chr1	43536574	43536878	13.166162104983078
chr1	44584002	44584860	17.289401119961326
chr1	51191552	51191902	18.982785017830984
chr1	51400662	51401279	24.717983715731283
chr1	54600529	54601149	23.385943485075426
chr1	55162876	55163171	18.884222593145857
chr1	56922297	56922642	20.741845371412193
chr1	56953315	56954362	49.115883124933546
chr1	58030116	58030576	16.444022800611414
chr1	58392570	58392943	21.59310096198688
chr1	58586078	58586513	13.56226696803652
chr1	59570634	59571321	21.152458050712575
chr1	59579067	59579389	21.430048172518333
chr1	59590329	59590850	12.438864931263987
chr1	59614132	59614422	14.512969247226057
chr1	59660746	59661044	25.994686843564846
chr1	59721461	59721801	30.374009345559514
chr1	60572479	60573230	51.10143355967678
chr1	60621354	60621804	22.718922017415366
chr1	62397930	62398493	33.12134039423182
chr1	64513229	64513774	38.00927434798774
chr1	65178556	65178938	28.593922625037386
chr1	65420849	65421660	53.24497731369903
chr1	66817689	66818128	19.522489202321253
chr1	72123444	72123793	13.64341306823031
chr1	72226860	72227248	30.537082711445915
chr1	72238207	72238703	18.75864057771621
chr1	72255500	72255999	20.983157436928913
chr1	74095153	74095770	15.77050691215107
chr1	74235213	74236340	28.730418740909716
chr1	74256676	74257334	22.81979444613935
chr1	74390784	74391366	16.27277868965647
chr1	74397419	74397718	13.494874514066256
chr1	74505983	74506299	24.086597430555127
chr1	74514395	74514947	23.74425753735114
chr1	74564817	74565113	15.647726700112626
chr1	75026184	75027220	17.18582331535899
chr1	75124730	75125027	15.309528296242659
chr1	75168645	75168994	21.428074178176487
chr1	75317076	75317802	31.071203596992596
chr1	78656162	78656976	19.9577435093957
chr1	79867948	79868561	20.618004854896135
chr1	82766505	82766852	13.957377038015755
chr1	82820623	82821121	25.98887215656449
chr1	84869898	84870343	26.543242332372774
chr1	85323075	85323450	12.772861544291178
chr1	85591088	85593480	34.39582636749526
chr1	86440131	86440574	24.29974983508108
chr1	86525027	86526214	20.741522538330543
chr1	87213951	87214282	12.49387226219984
chr1	87840598	87841494	27.969822545136726
chr1	88277460	88278395	70.16277737540995
chr1	88279502	88279805	64.5829599965917
chr1	88464261	88464650	18.425330642562905
chr1	88583594	88584368	14.589735629330617
chr1	90204098	90204441	16.0309205986668
chr1	90628564	90628989	16.293080343358657
chr1	90984420	90984796	18.4163761849099
chr1	91058121	91058493	32.83837531715311
chr1	91060145	91061202	38.82152000416419
chr1	91299577	91299951	19.88374893168077
chr1	91304298	91304887	17.167219249420942
chr1	91369759	91370153	19.445729352496
chr1	92084360	92084905	17.567722224314277
chr1	92180628	92181107	21.66475152869812
chr1	92592864	92593297	24.130733428320763
chr1	93343148	93343482	15.024119813999016
chr1	93478119	93478839	27.36188503106435
chr1	93824888	93825448	15.97354051215308
chr1	94087316	94087613	25.75086566013118
chr1	95451927	95452332	27.47933826211058
chr1	96843469	96844197	24.952904051476782
chr1	97770243	97770537	16.858115832010906
chr1	105784496	105784809	24.69208298095118
chr1	118388918	118389212	42.40167968127192
chr1	118757200	118758074	21.54044101221883
chr1	119649880	119650323	52.03578468477753
chr1	120266175	120266635	61.155820038007654
chr1	125457767	125458145	24.86933342868058
chr1	125481770	125482090	29.052998572587967
chr1	125549991	125550496	19.60191054580235
chr1	125560179	125560857	19.484467527507682
chr1	128094961	128095281	16.110026705265046
chr1	128102600	128103090	27.96865196617282
chr1	130280349	130280737	34.42268659650665
chr1	130426393	130426795	19.410347869740196
chr1	130485718	130486302	23.15492220774089
chr1	130524457	130525328	14.26070745557923
chr1	130715479	130715900	19.52159003577153
chr1	131527058	131527691	22.455773080883056
chr1	131562357	131562778	20.14331885584743
chr1	132206629	132207026	21.959675887369688
chr1	132451021	132451349	18.91541800266359
chr1	132790893	132791464	10.916927380236142
chr1	133118490	133118834	21.419970459716264
chr1	133129638	133129936	23.219202163235455
chr1	133131057	133131465	27.746879946951772
chr1	133670638	133670979	38.69128573465208
chr1	133710539	133710867	15.030813978939522
chr1	134226334	134226906	26.133608988115004
chr1	134243933	134244354	14.980657222435196
chr1	134415008	134415629	17.673467336645448
chr1	134494618	134494958	20.809778294843785
chr1	134609521	134609861	33.634971556944
chr1	135224438	135224880	16.270430243392877
chr1	135248291	135248647	42.27816022380014
chr1	135250970	135251777	37.63848784067374
chr1	135258857	135259188	43.899365174446224
chr1	135260652	135261727	52.21817676987759
chr1	135447706	135448121	17.26594491521996
chr1	135631916	135632371	21.963048431899523
chr1	135731246	135731959	22.702631054218823
chr1	135744135	135744521	31.28659351625591
chr1	136007744	136008330	15.073651612415249
chr1	136415319	136415871	18.486722004586372
chr1	136445046	136445371	26.392915555513824
chr1	136690321	136690743	27.027305304721633
chr1	136696180	136696471	35.74396775104746
chr1	136972889	136973428	36.579316884113375
chr1	136998917	136999273	24.453459364644598
chr1	137004286	137004692	32.125525606089624
chr1	138956861	138957191	17.51269349184903
chr1	151306943	151307966	20.505171114864705
chr1	151343813	151344262	38.366587721690834
chr1	151556602	151557321	27.078128199252365
chr1	151570868	151571302	28.197812647314116
chr1	152039779	152040136	27.754563003027137
chr1	152790547	152790974	41.91742428460222
chr1	152902891	152903181	22.134072925304544
chr1	152916824	152917760	35.32802113508567
chr1	152925904	152926368	19.59656977242437
chr1	153009226	153009768	17.348152710502877
chr1	153033694	153034187	27.683786020801225
chr1	155402007	155402431	22.88732275647937
chr1	155438118	155439176	39.23805005518836
chr1	155854817	155855455	25.22538461505806
chr1	156263640	156263942	12.566923492002172
chr1	156341922	156342235	17.263043705266885
chr1	156474419	156474966	39.60054019600207
chr1	156521986	156522345	12.359308625330168
chr1	161962406	161963054	13.700890905327267
chr1	164008100	164008478	25.113068040716584
chr1	164374520	164374855	14.14171067992253
chr1	164519386	164519704	20.033714516357804
chr1	165460641	165461034	33.31341514878601
chr1	165653191	165653561	13.590601900461557
chr1	166002928	166003346	14.872780925349184
chr1	166964896	166965199	19.82649520836254
chr1	167274128	167274575	21.95560505886206
chr1	170175153	170175455	22.239119946561903
chr1	170889187	170889931	30.38983700224148
chr1	171060740	171061323	20.28363608823223
chr1	171096340	171096748	29.899798098732443
chr1	171263748	171264225	14.075724345833
chr1	171478257	171478686	21.63219154464615
chr1	171501254	171502030	27.945316489209834
chr1	171540508	171541022	27.52431419758481
chr1	171889035	171889426	12.440291175452035
chr1	172397301	172397924	16.655483688244278
chr1	172430681	172431143	17.809564747335592
chr1	172481706	172482011	25.257357400362608
chr1	172502114	172502830	16.839014486227622
chr1	172592316	172592679	19.43357011043664
chr1	176724239	176724804	52.12724795721274
chr1	176797483	176797781	37.48308267529379
chr1	176827748	176828196	19.366330153175763
chr1	177271863	177272268	21.145915808501066
chr1	178308655	178309371	22.021138159256406
chr1	178347139	178347986	23.473055513014902
chr1	179369207	179369496	19.232817560743708
chr1	179559413	179560012	19.070648776071895
chr1	179586619	179586923	18.566229619477923
chr1	179628094	179628489	22.99060926799533
chr1	179651141	179651485	13.844760501107505
chr1	181038575	181039338	18.002688026678204
chr1	182041542	182041971	19.367436924736538
chr1	182117903	182118258	33.11325777080697
chr1	182124830	182125197	13.151123683524068
chr1	182398467	182399644	16.78774800742189
chr1	182514650	182515631	38.361656243404965
chr1	182533751	182534082	14.360033419917357
chr1	183299137	183299675	97.49723374178862
chr1	185070377	185071011	16.766144537399242
chr1	185448822	185449123	23.259098230406295
chr1	189727543	189727871	11.443095290079349
chr1	191575700	191576022	19.209356503457016
chr1	191821195	191821700	14.926881823209253
chr4	3089892	3091560	30.926597257884
chr4	8516109	8516545	13.389493196382436
chr4	9668610	9669157	12.222757039601886
chr4	9959126	9960059	78.49245775550891
chr4	11007816	11008308	21.44129917292091
chr4	11558931	11559234	31.083846668205638
chr4	11577951	11578247	23.008249150740134
chr4	11578880	11579506	27.38806565805746
chr4	15957944	15958461	18.268045617256682
chr4	19620247	19620596	43.8671183162569
chr4	32834305	32834829	13.20082479942846
chr4	32985070	32985405	19.923406060062238
chr4	34910963	34911520	18.858341710143716
chr4	35014722	35015063	16.005199281351306
chr4	35098857	35099187	17.994931903029933
chr4	35112364	35112678	14.22724780003736
chr4	40269497	40269809	22.35517274722075
chr4	40981888	40982375	14.231701243829434
chr4	41315097	41315388	18.528587793566516
chr4	41502770	41503358	12.150373024194419
chr4	41704629	41705174	19.121808884996888
chr4	43442355	43442655	20.485413583119712
chr4	43492605	43493006	19.291639679982477
chr4	43694270	43695328	21.311176438863427
chr4	43992505	43993254	19.01012298166354
chr4	45011886	45012533	22.261147462234614
chr4	45198027	45198799	20.168795999467683
chr4	45530917	45531292	16.38275377655029
chr4	46417610	46417919	15.633166782292733
chr4	46433800	46434126	28.235661664623425
chr4	46649525	46650474	25.05741570596323
chr4	48044534	48044839	14.156200552768395
chr4	49635779	49636399	19.94111211222987
chr4	53414217	53414532	39.50510043795147
chr4	53417231	53417869	25.425588207185083
chr4	53453191	53453496	31.412086937075756
chr4	53459952	53460270	22.308710979965497
chr4	54558971	54559264	25.18767466561379
chr4	54986819	54987144	20.73937394949106
chr4	56985903	56986250	17.873661324338887
chr4	57279058	57279635	35.34788006099919
chr4	57300480	57301075	20.10328703968465
chr4	57331839	57332413	21.167100658815496
chr4	58505862	58506571	20.634907324324207
chr4	58763030	58763392	20.941979155356055
chr4	59117943	59118374	26.164149983576444
chr4	59173371	59173710	27.22701152025071
chr4	59531539	59531859	38.18115706443787
chr4	59859849	59860562	27.695103716214945
chr4	62215720	62216534	18.422028345323604
chr4	62661405	62662306	27.791369945174715
chr4	62688376	62688664	16.25324374437332
chr4	63420001	63421137	26.411650294988927
chr4	78773674	78774178	9.50569082323521
chr4	80002329	80002865	56.598126544881225
chr4	80004706	80005306	170.3133677047491
chr4	80874695	80875280	18.084568887694267
chr4	82858565	82858896	13.803356386743644
chr4	83566996	83567373	30.536651408956917
chr4	86575234	86575572	20.796602401507677
chr4	86670065	86670357	15.248964766933494
chr4	86725433	86725796	20.189212567878492
chr4	95161457	95161807	13.855702612740654
chr4	98106765	98107158	35.64176243983456
chr4	98846116	98846461	23.05123142297717
chr4	98857295	98857642	18.754673292726192
chr4	99198455	99198745	33.73722931434368
chr4	100526680	100527022	14.718600451597693
chr4	101103989	101104324	21.795406085341725
chr4	101647369	101647658	24.0364986076487
chr4	101883459	101883982	17.223702066031287
chr4	101893834	101894736	17.81216098041069
chr4	101972005	101973101	19.240671913989267
chr4	101997667	101998450	20.650278004954448
chr4	105112435	105112744	24.347627547180767
chr4	105195648	105196651	33.62363937773472
chr4	105275923	105276253	13.521571615970496
chr4	106664345	106665137	23.631839166988026
chr4	106708250	106708538	12.563461164633432
chr4	106858942	106860141	59.91829590324166
chr4	106982693	106983070	14.213034362944747
chr4	107180561	107181284	17.017720808791587
chr4	108127260	108127774	41.43009834437983
chr4	108144738	108145583	44.09476202338405
chr4	108163419	108163943	20.581465237013255
chr4	108318911	108319327	25.54720899233451
chr4	108328161	108328692	14.722437315292503
chr4	108843431	108843776	13.546677198271821
chr4	109150484	109150819	20.98285066405339
chr4	109731594	109731908	17.09472122010152
chr4	116075097	116075759	19.67389250377874
chr4	116170431	116170934	31.1547122485121
chr4	116212594	116212945	17.347831228859405
chr4	117125761	117126189	14.099645485387784
chr4	117190181	117191998	23.40868754431515
chr4	117997839	117998333	31.868535435634104
chr4	118127295	118127715	35.28487861724127
chr4	118179717	118180055	26.89559009935729
chr4	118260290	118260630	20.892917184268725
chr4	118307733	118308035	35.06951795666423
chr4	118543015	118544060	26.694842498268237
chr4	119290852	119291207	17.338171384032343
chr4	119422463	119422833	22.76984969474174
chr4	119539094	119539418	19.530233659862
chr4	119630974	119631877	30.402269574626867
chr4	122886180	122886513	28.22062199681371
chr4	122895393	122896434	35.4606981763006
chr4	123285200	123285817	14.755786741185613
chr4	123343098	123343525	15.025141442408326
chr4	123560143	123560649	35.602687240118094
chr4	123625174	123625515	27.601545641499182
chr4	123633218	123633703	16.718892726701558
chr4	123781796	123782356	22.533826557227542
chr4	123789115	123789512	22.82732372620244
chr4	124804612	124805019	40.44797118465789
chr4	124806117	124806492	45.569055165608724
chr4	124893333	124893776	21.364489833065402
chr4	125490831	125491130	11.288898091651125
chr4	125535596	125535983	23.64711089220466
chr4	125583592	125583933	17.518843446658853
chr4	126001496	126001882	24.020294515580094
chr4	126020577	126020927	39.31166239602225
chr4	126022843	126023356	26.120815020555643
chr4	126090447	126091002	28.769576689574095
chr4	127063642	127063948	25.390367420670255
chr4	127328591	127329086	19.750433079883305
chr4	127334857	127335152	30.060020084704384
chr4	127344926	127345642	26.859664341590925
chr4	127365755	127366420	20.647843712254573
chr4	129047596	129048223	19.599942970884282
chr4	129231226	129231953	21.142156966942704
chr4	129238259	129238592	18.291856699877673
chr4	129335538	129335857	16.918667461431138
chr4	129406541	129406937	17.380513282737347
chr4	129430916	129431453	12.465975342294135
chr4	129461054	129461930	14.902378785555765
chr4	129502704	129503537	21.675613482316145
