chr	start	end	Morula_Tead4_ds
chr8	71898374	71899120	20.135590600583892
chr8	71940828	71941494	16.779979140192896
chr8	71951116	71951452	29.040224177496775
chr8	71952707	71953600	34.85923956943653
chr8	71968365	71969082	54.0031248888045
chr8	71973976	71974621	35.898504708164424
chr8	72127715	72128269	28.856585936425827
chr8	72128878	72129149	35.93533489185066
chr8	72136250	72137119	25.096066399191272
chr8	72148826	72149165	34.70955089130233
chr8	72160608	72161070	27.2676109297451
chr8	72190720	72191196	29.428960852262353
chr8	72192070	72192590	28.69162794259878
chr8	72219280	72219598	20.013766975522792
chr8	72239639	72240820	36.67169181458734
chr8	72271139	72271788	34.667118792541224
chr8	72272135	72272460	32.74629117525541
chr8	72277251	72277814	32.067000255279815
chr8	72278669	72279052	32.04720085781486
chr8	72322119	72322367	26.77988991429729
chr8	72329079	72329775	45.275958960083706
chr8	72443543	72444094	17.23856905194679
chr8	72570781	72571529	21.905321462269136
chr8	72642794	72643333	18.312894012578564
chr8	72654543	72655040	23.63895680391093
chr8	72662337	72662663	29.91480375652664
chr8	72738129	72738395	17.71709396606101
chr8	73440942	73441197	42.423787801405965
chr8	74970579	74970883	30.201455003336857
chr8	75018042	75018982	34.71247600798911
chr8	75033332	75033970	32.503693372852005
chr8	75093681	75094152	16.55218093410419
chr8	77251353	77251599	16.303462679793196
chr8	77610386	77610690	16.462456988660914
chr8	78494087	78494670	13.822142751507243
chr8	78656875	78657181	19.077764956779728
chr8	78769260	78769861	19.390012147224287
chr8	79294716	79295355	16.552402160910187
chr8	79533510	79533906	19.452083710468177
chr8	80365500	80366340	19.976946859132674
chr8	80739783	80740050	10.573811159598247
chr8	80930565	80931061	13.325998323098306
chr8	83150977	83151476	22.14354793724412
chr8	83152041	83152569	38.45823057492574
chr8	83165522	83165770	23.48408172976586
chr8	83273321	83273588	10.181763064995241
chr8	83306731	83307174	18.34783626625285
chr8	83332036	83332399	17.203561966741052
chr8	83566382	83566981	17.115806440280156
chr8	83593989	83594477	32.14612451146861
chr8	83607475	83608614	19.83494523369083
chr8	83694118	83694446	23.79430079460144
chr8	83714701	83715451	23.74596141942342
chr8	83757382	83757938	23.82912037698485
chr8	83813856	83814268	18.144854686792616
chr8	83954820	83955214	20.127811247927283
chr8	84010113	84010401	36.85046396652857
chr8	84011777	84012110	30.679909456957567
chr8	84066867	84067277	26.326216013838604
chr8	84104416	84104787	27.050140511957462
chr8	84148013	84148362	19.88118282908355
chr8	84202272	84202659	27.431805415979035
chr8	84204307	84204566	25.20567885513011
chr8	84237223	84237488	23.809048393537413
chr8	84632153	84632435	28.95425536108355
chr8	84656765	84657816	35.57468558854993
chr8	84903589	84903933	26.58207079976104
chr8	84908168	84908484	19.976468723031537
chr8	84913375	84913700	21.554300234867977
chr8	84914829	84915176	27.680852219419453
chr8	84924865	84925165	15.208678245544434
chr8	84938000	84938417	24.274114816880626
chr8	84952849	84953110	19.38532407621771
chr8	84955397	84955765	22.052711308002472
chr8	84976139	84976556	24.75843161072948
chr8	84990060	84990927	28.460262188586945
chr8	85026376	85026758	28.44687065903429
chr8	85032943	85033615	33.44754120849428
chr8	85060127	85060492	24.542826817133655
chr8	85075237	85075643	28.50239584128845
chr8	85076452	85076777	32.92197142967811
chr8	85082946	85083597	27.634846222199236
chr8	85132349	85133368	14.520049779759072
chr8	85145890	85146182	22.128962706213127
chr8	85147147	85147477	23.159841615503485
chr8	85159402	85160049	18.952786991732566
chr8	85299614	85300304	19.029793519559114
chr8	85392675	85393337	19.15425909321834
chr8	85429533	85429900	26.437408701925253
chr8	85430622	85430993	24.45942805719504
chr8	85472839	85473320	18.40195137150818
chr8	85592542	85592875	16.175077229290753
chr8	85602712	85603248	14.720479624929713
chr8	85854243	85854834	11.012159925225221
chr8	86561646	86562228	15.183046981641107
chr8	86635791	86636227	21.897007369120185
chr8	86751575	86752386	21.169782605623933
chr8	86839304	86840270	20.354034429751568
chr8	86840539	86840828	21.509833217079663
chr8	86902869	86903243	16.4544308682814
chr8	87042751	87043121	14.554714025033487
chr8	87121485	87121741	17.7441795617342
chr8	87536584	87536858	13.047470071890059
chr8	87656626	87656991	13.899492380063828
chr8	88010954	88011342	23.987304746490164
chr8	88161287	88161586	17.5935582285342
chr8	88190832	88191499	31.000133062588578
chr8	88205706	88206263	23.505366237202068
chr8	88666797	88667369	13.642446132806631
chr8	88697043	88697300	17.568167660486836
chr8	88839997	88840602	17.8094399081774
chr8	88974755	88975753	27.60845942583256
chr8	89015345	89016065	20.824530177646214
chr8	89080677	89080960	25.65735360674639
chr8	90807491	90807889	21.288440306582043
chr8	90822115	90822597	19.285145763539674
chr8	90828318	90828755	21.094392573533398
chr8	91041285	91041678	21.244491120937823
chr8	91133569	91133994	20.371385127796845
chr8	91196964	91197273	14.016281381008309
chr8	91348836	91349378	14.543868199485694
chr8	91541960	91542648	22.604593842528587
chr8	91661381	91661631	14.359244338989258
chr8	91845142	91845470	25.973525730575002
chr8	91922466	91922881	14.31923570747835
chr8	92820971	92822047	20.120708785535676
chr8	94037237	94037612	17.451014694213868
chr8	94069687	94069958	19.212338936724787
chr8	94098232	94098800	13.766438997967143
chr8	94185883	94186488	32.55335966693468
chr8	94205560	94206223	21.536765704147776
chr8	94341759	94342046	14.070169541893936
chr8	94362605	94363182	20.579534466179858
chr8	94386414	94386778	11.808391978452494
chr8	94402894	94403861	20.18646850753595
chr8	94492233	94492550	15.720602751530308
chr8	94785493	94785744	24.682056427001953
chr8	94865519	94866069	17.396809512051668
chr8	94875110	94875703	23.827627781872806
chr8	94976803	94977474	24.188966476792906
chr8	94983367	94983625	18.385315769402556
chr8	95020121	95020446	21.433934513972357
chr8	95054744	95055042	21.140521449530684
chr8	95080323	95080835	22.22152328491211
chr8	95081244	95081821	16.798986507660388
chr8	95114109	95114456	16.936376376523064
chr8	95121562	95121897	13.019994191981073
chr8	95145720	95146730	41.03895884457201
chr8	95178504	95178914	35.453213691711426
chr8	95191742	95192217	21.503789026360764
chr8	95202646	95203212	41.525565821374684
chr8	95220497	95220842	20.470285846876063
chr8	95594443	95594829	27.919245838501293
chr8	95683420	95684035	21.293764587340316
chr8	95715917	95716338	16.591598343112974
chr8	95807714	95808083	26.62939031337335
chr8	98625921	98626284	18.191037459150163
chr8	99942147	99942524	13.117697973782567
chr8	100091932	100093273	20.8740116662716
chr8	104061580	104061860	30.305288434028625
chr8	104250664	104251159	19.57543019477767
chr8	104406531	104406837	21.814546469769446
chr8	104433831	104434617	17.991620236074045
chr8	104569463	104569725	17.172350730604798
chr8	104580603	104581365	39.393687337089396
chr8	104602415	104602826	29.26193388593168
chr8	105224782	105225051	31.953355966447454
chr8	105253641	105254015	22.5697071463029
chr8	105283369	105283758	24.004446068888765
chr8	105289301	105289564	31.10629323226871
chr8	105290134	105290743	21.187541657872192
chr8	105297223	105297567	20.271590900975603
chr8	105441667	105442049	22.14133642606086
chr8	105470229	105470492	17.05880435247385
chr8	105532742	105533393	17.351766711555868
chr8	105551809	105552078	24.268680061992658
chr8	105580683	105581328	32.49193497591241
chr8	105598589	105599223	32.56033598662175
chr8	105646998	105647330	23.49169287624129
chr8	105701163	105701513	23.26843484061105
chr8	105718025	105718713	21.184503194897673
chr8	105750484	105750971	15.504631772912749
chr8	105827415	105827687	43.947387491955475
chr8	105900174	105900591	18.221441922999688
chr8	105973458	105973717	45.153047723659675
chr8	106059041	106059305	21.175661314617503
chr8	106075498	106075878	22.853341308392977
chr8	106137791	106138162	48.01536414051313
chr8	106152833	106153380	26.185161873017194
chr8	106177142	106177552	44.652423207352804
chr8	106235863	106236137	18.041073002084328
chr8	106258197	106258578	11.309267613518582
chr8	106337541	106337891	19.915000100817
chr8	106367864	106368614	16.668560066223144
chr8	106442979	106443255	13.94900775992352
chr8	106451394	106451847	28.11513352446735
chr8	106510909	106511234	19.989373920147237
chr8	106561413	106561806	29.455995431079817
chr8	106571999	106572316	30.260447992511352
chr8	106608357	106609688	44.564123194527575
chr8	106675217	106675607	12.69943595054822
chr8	106683133	106683533	15.287086057662965
chr8	106907182	106907635	18.353615463964196
chr8	107025995	107026395	20.262077671289443
chr8	107030908	107031570	15.558840312986575
chr8	107063302	107063920	27.71434532400088
chr8	107115026	107115366	18.808943190294155
chr8	107262133	107262510	19.15627071269311
chr8	107293054	107293342	21.20268609457546
chr8	107403304	107403551	29.105814343039324
chr8	107477058	107477517	31.327510538703734
chr8	107543163	107543490	27.98017249267765
chr8	107574971	107575324	23.277371230949424
chr8	108492171	108492491	14.720733538269997
chr8	108606375	108606810	34.723417589034156
chr8	108645947	108646302	24.55505306082712
chr8	108659016	108659423	20.41498578561319
chr8	108714990	108715319	13.231720327243979
chr8	108907204	108907779	13.254972111245861
chr8	109478501	109479198	18.69303682510617
chr8	109565636	109566055	15.537694008082934
chr8	109608032	109608669	16.451650694363533
chr8	109694595	109695073	32.577513339629235
chr8	109713293	109713620	14.880951706422579
chr8	109737956	109738513	14.08006453385687
chr8	109747646	109748465	22.041038055559653
chr8	109754449	109755639	26.701097349759912
chr8	109759334	109759851	32.16729620854213
chr8	109817308	109817955	21.26529174094222
chr8	109891043	109891414	32.45961566112755
chr8	110003241	110003581	23.753744843426873
chr8	110008719	110009151	25.856888914549792
chr8	110028877	110029458	14.961665319288453
chr8	110311023	110311270	16.55850856410347
chr8	110414954	110415226	13.135636266540079
chr8	110499967	110500341	22.00709055069296
chr8	110618615	110618984	16.643016996099373
chr8	110963827	110964241	21.5435006307519
chr8	110970602	110971141	21.182928853220755
chr8	111031526	111032304	25.356765386684387
chr8	111043791	111044491	16.20059108734131
chr8	111193992	111194317	15.232795322124774
chr8	111212280	111212554	41.708667943077366
chr8	111213360	111213699	21.188178543495923
chr8	111228304	111228975	23.268684658670214
chr8	111300595	111301001	19.910538339849765
chr8	111531105	111531673	18.69032838730745
chr8	111597360	111597735	18.86369042714437
chr8	111643033	111643864	15.32757448260678
chr8	111719784	111720104	11.670860970020295
chr8	111731782	111732104	15.657141270844832
chr8	111876397	111876740	35.004547297085686
chr8	111924656	111924943	51.380611599114715
chr8	111940113	111940527	39.756507164038325
chr8	112166556	112167253	17.444517674712916
chr8	112316490	112316889	15.7706125876061
chr8	113634993	113635699	24.52345381377439
chr8	113655442	113655996	15.082000007698252
chr8	113673757	113674103	17.11368112067956
chr8	114439618	114439934	16.208720370184018
chr8	114909700	114910313	21.083796883873994
chr8	114928629	114929631	31.619072202198996
chr8	115036242	115036799	48.586364095472135
chr8	116388277	116388954	15.671731300861127
chr8	116674320	116674579	34.91805634811578
chr8	116799888	116800403	17.451926661926567
chr8	116872947	116873210	43.223957504156424
chr8	116921491	116921904	31.685586315090372
chr8	116942879	116943239	16.589136232270135
chr8	116978586	116979366	28.25375488018378
chr8	117034154	117034585	29.204323257481693
chr8	117060898	117061294	16.546941877615573
chr8	117091064	117091464	20.84362851858139
chr8	117111964	117112223	16.82419963232799
chr8	117115992	117116267	15.668472896922719
chr8	117147796	117148224	24.094944831366853
chr8	117182133	117182391	20.06156232005866
chr8	117220220	117221077	25.456121658360804
chr8	117467404	117468033	19.66325174340762
chr8	117503335	117503835	16.262529368400575
chr8	117569261	117569522	10.829044659932455
chr8	117591987	117592380	13.444614859331049
chr8	117646169	117646942	19.729116361477395
chr8	117658622	117658951	20.806942983238894
chr8	117772077	117772715	15.454675948358254
chr8	117801575	117802427	20.302465131025357
chr8	117838495	117838847	11.988667688586496
chr8	118285819	118286393	20.19709827011055
chr8	118777233	118778536	19.551403316276765
chr8	119343921	119344243	17.719352890986094
chr8	119488066	119488857	29.648114072990175
chr8	119566261	119567002	17.537398098934034
chr8	119583019	119583297	32.653300642109606
chr8	119590229	119590787	30.755007200343634
chr8	119608430	119608727	35.6803852620751
chr8	119620299	119621144	23.735393467739488
chr8	119632228	119632774	18.457693538386305
chr8	119722088	119722379	11.311449201655961
chr8	119781379	119782094	27.64719650295231
chr8	119782497	119782847	23.839409757341656
chr8	119829163	119829867	13.765478268265724
chr8	119852040	119852496	15.75173548857371
chr8	119862273	119862647	19.26186229583414
chr8	119888980	119889310	21.291813518061783
chr8	119909764	119910045	29.945351006721687
chr8	119992090	119992363	12.359366270212027
chr8	120204963	120205208	26.270545422301
chr8	120288268	120288592	15.518039152946
chr8	120356821	120357206	13.073071510760816
chr8	120407638	120408052	20.93054409533883
chr8	120490140	120490448	18.342819266505057
chr8	120588888	120589409	18.756843857939092
chr8	120622059	120622418	14.414548387766548
chr8	120666379	120666683	18.632866410832655
chr8	120731792	120732160	17.32610485346421
chr8	120971001	120971336	13.84065127016893
chr8	121092952	121093252	14.89849925994873
chr8	121174552	121174896	19.355622505032738
chr8	121249163	121249581	21.30192733837657
chr8	121259866	121260418	18.63442547252213
chr8	121585120	121585801	28.128511073830893
chr8	121653627	121653954	13.982015930549085
chr8	121841289	121841962	14.126179831166146
chr8	121850727	121851017	26.93768231622104
chr8	121950175	121950521	37.05113193754516
chr8	121969442	121969703	17.181431825133576
chr8	122269298	122269559	16.19291952652036
chr8	122313283	122313605	20.280708997145943
chr8	122341156	122341411	16.78126013138715
chr8	122421331	122421614	17.75876746160824
chr8	122443710	122444062	24.244665351780977
chr8	122460751	122461183	33.520451645056404
chr8	122522494	122523612	31.26462352254523
chr8	122536958	122537525	16.875217827960086
chr8	122551417	122551687	39.24841149648031
chr8	122558496	122559474	28.67579685788457
chr8	122567477	122567833	33.26890377516157
chr8	122635660	122635993	37.42747384148675
chr8	122636278	122636893	36.287937161205264
chr8	122666525	122666862	17.78407894892933
chr8	122765174	122765574	18.900682985782623
chr8	122775702	122776232	10.61970590555443
chr8	122834697	122835047	16.767039435250418
chr8	122859724	122860247	17.08792248282788
chr8	122869883	122871044	44.56300440007094
chr8	122872440	122872685	32.325649222549124
chr8	122926046	122926917	27.941080847782874
chr8	122942646	122942906	15.352344109461857
chr8	122960883	122961338	19.413983542054563
chr8	122968715	122969021	17.937465649025114
chr8	123065542	123065945	19.82522774689251
chr8	123100270	123100825	37.97998847188176
chr8	123189892	123190139	22.560304634001575
chr8	123284355	123284937	16.45482213718375
chr8	123332147	123332867	14.94725698100196
chr8	123422405	123422979	17.614431603860357
chr8	123435255	123435733	20.240657283671233
chr8	123442684	123443345	41.54180771428049
chr8	123445048	123445314	49.374921196385436
chr8	123446243	123447604	39.925654379082985
chr8	123477913	123478174	19.89983894085062
chr8	123528054	123528702	19.320053224210387
chr8	123537003	123537255	12.98229051771618
chr8	123628652	123628985	17.38487782922235
chr8	123682572	123682884	15.179518247262026
chr8	123746415	123746894	18.14323634543847
chr8	123806051	123806587	14.282538949553647
chr8	123964055	123964391	14.636545781578336
chr8	124011507	124012488	33.17977543538256
chr8	124150158	124150647	17.800330314168168
chr8	124483578	124483973	16.995714549776874
chr8	124520405	124520682	12.219047725415832
chr8	124894677	124895031	31.327159138049108
chr8	124960299	124961080	33.985126562521494
chr8	124970200	124970603	31.096974242709706
chr8	124991233	124991504	14.721398040377347
chr8	125012594	125012846	27.042946974436443
chr8	125030823	125031395	23.65058826566576
chr8	125540482	125540778	25.38785974721651
chr8	125541070	125541346	38.17681366464366
chr8	125910269	125910552	14.328824029794431
chr8	126422630	126422923	11.302797249152798
chr8	126594125	126594545	35.49778016408285
chr8	126777029	126777676	11.905755063665705
chr8	126946074	126946385	24.731162804116007
chr8	126961728	126962126	18.19332489176611
chr8	126970758	126971526	16.557375034006935
chr8	127063514	127063943	20.02122471771596
chr8	127099900	127100587	17.070470909884925
chr8	127125589	127125957	31.32203751543294
chr8	127126285	127126697	36.47452153511418
chr8	127257760	127258238	41.321911620295694
chr8	127437785	127438694	23.678823730995422
chr8	127720360	127720623	13.55297626379325
chr8	129233928	129234385	19.516439565161907
chrY	90739580	90740130	19.090535675395618
chrY	90797965	90798231	23.222650714386674
chr16	3114446	3115017	67.41867216414202
chr16	3247683	3248081	29.178950731478743
chr16	3351107	3352028	11.969877907559356
chr16	3532769	3533438	26.621031989252977
chr16	3743656	3743986	28.395496134324507
chr16	3779705	3779978	18.386037152328772
chr16	3847184	3847434	28.45201916503906
chr16	3872166	3872468	13.903515850471345
chr16	3908300	3908554	16.36442195712112
chr16	3975354	3976359	26.86800136566162
chr16	3992423	3992917	20.167301735897297
chr16	3993202	3993484	18.162955700082982
chr16	4009629	4009923	37.31763791713585
chr16	4032209	4032650	25.775168892477645
chr16	4033328	4033726	27.715063037584773
chr16	4184581	4185251	38.900564388730636
chr16	4214138	4214401	22.381899155591377
chr16	4263555	4263976	17.046197583160037
chr16	4276550	4276797	41.56749279778979
chr16	4420108	4420460	18.296913279728457
chr16	4445167	4445561	23.06645894413672
chr16	4446055	4446450	18.83208984664724
chr16	4542142	4542465	18.450148523407456
chr16	4579016	4579532	15.762361021929008
chr16	4586042	4586625	26.196931011271925
chr16	4639944	4640232	22.42529601520962
chr16	4789547	4790574	23.036907248743088
chr16	4798099	4799237	25.38921786360246
chr16	4881154	4881483	26.270628711735224
chr16	4913736	4914164	20.22118154307392
chr16	4939191	4939490	14.269345423848334
chr16	4964273	4964528	25.708866755167644
chr16	4990297	4990959	23.9476032617229
chr16	5002341	5002681	45.88723322924446
chr16	5013261	5013512	18.914893135131592
chr16	5050145	5050416	20.796450984434006
chr16	5210066	5210728	15.145161955018057
chr16	5222418	5223006	27.23656727829758
chr16	5254578	5254866	23.53041700522105
chr16	5255681	5256512	23.33618429737114
chr16	5262848	5263470	38.048720402732926
chr16	5286366	5286714	19.433940133829225
chr16	7094818	7095133	15.13566009884789
chr16	7425219	7425832	44.177137577125336
chr16	7426125	7426462	38.79365377114859
chr16	7747784	7748109	23.955377886845515
chr16	8470535	8471146	12.626280631644441
chr16	8573891	8574315	21.623946180883443
chr16	8620674	8621077	18.7547456892785
chr16	8625832	8626256	16.895653606585736
chr16	8783156	8783689	24.047985046486918
chr16	8792067	8792316	27.067267804739465
chr16	8823219	8823771	28.581856240396913
chr16	8864158	8864545	26.814312227628644
chr16	8870803	8871166	25.342195174582404
chr16	8915895	8916142	17.902700134617113
chr16	8936160	8936515	18.943514125447876
chr16	8988981	8989316	20.339602903109878
chr16	9240048	9240670	21.02693680168348
chr16	9252997	9253601	30.051324002790135
chr16	9351897	9352160	19.43892242156054
chr16	10122691	10123674	28.15559777505279
chr16	10129073	10129513	19.008825896003028
chr16	10192433	10193150	13.010067962037303
chr16	10316761	10317618	27.061303770806436
chr16	10329023	10329401	18.708386156294083
chr16	10337010	10337381	26.500065122331893
chr16	10349674	10350068	24.36807133098544
chr16	10384378	10384692	17.951901004572584
chr16	10459960	10460246	16.89591682540787
chr16	10545371	10545712	13.138201305243976
chr16	10673969	10674471	23.972227940046455
chr16	10697941	10698332	15.517273393128534
chr16	10770887	10771210	24.21499488523501
chr16	10786634	10787008	20.517144759071066
chr16	10802316	10802889	31.845069029776422
chr16	10815234	10815619	30.29602370819488
chr16	10835042	10835360	39.90450461405628
chr16	10847843	10848516	28.564999591719697
chr16	10904161	10904587	16.642580256215844
chr16	10964756	10965018	15.537855763471763
chr16	10992748	10993121	23.520350187777193
chr16	11008150	11008663	32.871559098450064
chr16	11134351	11135116	20.026660068985684
chr16	11143929	11144287	206.01798234971542
chr16	11192514	11193293	23.334328406582443
chr16	11202900	11203251	19.026832265391988
chr16	11300352	11300808	29.024660911476403
chr16	11501272	11502333	34.20293813556236
chr16	11511340	11511832	23.33115204950658
chr16	11512228	11512559	31.61282463304226
chr16	11908916	11909325	12.835933752922674
chr16	12065797	12066082	16.662110301904512
chr16	12164729	12165208	18.90262444482218
chr16	12166579	12167040	14.906540878941335
chr16	12452505	12454118	29.67943209886403
chr16	13109080	13109687	46.132820321857636
chr16	13211638	13212028	14.065895366668702
chr16	13437456	13437861	22.11100877597008
chr16	13464373	13464779	17.269697650900028
chr16	13475355	13476084	24.63306236790368
chr16	13522425	13522701	29.28101599043694
chr16	13531559	13532095	34.06306129605023
chr16	13549935	13550538	17.57566884105676
chr16	13584962	13585672	23.174522784058478
chr16	13610979	13611277	23.092046968088855
chr16	13666292	13666570	17.663570112461667
chr16	13671498	13671764	21.525257393829804
chr16	13727784	13728059	23.208547134399414
chr16	13754283	13754798	24.141136582383833
chr16	13780283	13780588	19.549424987542825
chr16	13903227	13903641	25.14727126227485
chr16	13922416	13923343	17.29907605768922
chr16	14159026	14160203	22.899439721767845
chr16	14317134	14317706	19.561552859269657
chr16	15464819	15465199	23.32915200183266
chr16	15465953	15466275	16.84586306684506
chr16	15637519	15638049	35.390347880237506
chr16	15666616	15667056	19.198672710765493
chr16	16224506	16225203	25.771581183205033
chr16	16273864	16274347	22.693199064914236
chr16	16302606	16303197	21.28360097178348
chr16	16358340	16358959	21.325274123899
chr16	16485277	16485624	21.50413748991249
chr16	16485940	16486320	30.538844685805472
chr16	16600243	16600610	32.21411253905751
chr16	16728486	16728762	21.84488921580107
chr16	16756505	16756824	16.94129574037271
chr16	16757115	16757808	22.673421321665227
chr16	16830446	16830768	27.928657993766834
chr16	16865950	16866283	31.194334940867382
chr16	16870292	16870693	26.165563205233834
chr16	16896587	16896906	26.146149829637295
chr16	16912153	16912538	15.264751025608607
chr16	16983008	16983324	22.14811198319061
chr16	17077091	17077350	20.49033936754617
chr16	17085577	17085870	18.92820009029766
chr16	17132013	17132815	17.735525444558732
chr16	17209333	17210114	27.83444274555553
chr16	17219882	17220827	31.797530195448132
chr16	17233138	17233385	17.808522992771163
chr16	17276544	17277014	27.84962578225643
chr16	17382064	17382930	31.932664584617967
chr16	17405427	17406237	20.17509295027933
chr16	17425629	17425916	11.487496796385336
chr16	17451618	17451868	17.82321145248413
chr16	17489206	17489516	24.04690177979008
chr16	17508547	17508890	22.417702802763735
chr16	17530744	17531354	19.14899731307733
chr16	17618484	17619062	16.70040207668159
chr16	17637887	17638425	26.08666356168272
chr16	17807419	17807923	22.874256832259043
chr16	18036656	18037094	23.754869267276433
chr16	18088787	18089627	15.324478417351132
chr16	18126691	18127259	22.47308522546795
chr16	18298152	18298709	15.526603376843985
chr16	18308048	18308302	17.854753550582046
chr16	18343356	18343867	22.202929483701105
chr16	18394082	18394488	26.73663732218625
chr16	18394860	18395280	32.74106813612438
chr16	18471126	18471982	22.52741056457858
chr16	18591036	18591348	17.795869417679615
chr16	18687143	18687486	15.28732644573245
chr16	18719985	18720254	15.432270237947485
chr16	18803762	18804328	33.83246303025909
chr16	18811367	18812290	20.022650164875927
chr16	18858260	18858546	17.4504831587518
chr16	18970562	18970930	24.891554272693135
chr16	19843560	19843979	24.897667996354205
chr16	19844337	19844883	25.903896827837485
chr16	19946176	19947263	18.691430779696606
chr16	20080226	20080925	23.18221999920148
chr16	20097625	20098076	29.11433579810707
chr16	20302067	20302316	14.939223795052035
chr16	20321823	20322217	29.939446275004276
chr16	20350892	20351305	22.174277645046427
chr16	20371901	20372245	25.057493736577587
chr16	20373773	20374243	27.773127294094003
chr16	20388948	20389269	18.65405891988879
chr16	20425719	20426613	24.926515509884897
chr16	20448051	20448811	62.00010107190985
chr16	20468337	20468932	31.378452733785164
chr16	20478416	20479170	57.02425030118907
chr16	20496885	20497328	50.38193875349402
chr16	20498181	20498743	43.702574611134374
chr16	20524771	20525066	32.17666916928049
chr16	20536831	20537615	33.16049651162965
chr16	20547815	20548395	30.80989854089145
chr16	20622070	20622495	21.769612918180577
chr16	20651220	20651564	21.802340030670166
chr16	20671697	20672580	32.7105643106614
chr16	20705805	20706740	31.421751093736944
chr16	20717104	20717515	24.072782836691307
chr16	20829273	20830493	20.84774091673679
chr16	20889593	20890067	33.65996274666444
chr16	20890323	20890650	23.524308755857135
chr16	20937746	20938210	34.095980736716044
chr16	21066249	21067040	19.151827262415445
chr16	21109455	21109797	15.866903126588342
chr16	21110703	21111045	13.334761920728182
chr16	21140512	21140930	23.869492628928008
chr16	21142794	21143509	21.252620062127814
chr16	21173635	21174389	20.763379243703987
chr16	21256140	21257025	32.987895308241335
chr16	21333124	21333758	17.17326834826063
chr16	21373454	21373822	17.578974722520165
chr16	21382296	21382962	32.25329550322112
chr16	21996657	21997303	19.307845230442084
chr16	22008955	22009253	28.996370638776945
chr16	22302564	22302995	18.144752254618847
chr16	22325050	22325307	17.564041033793053
chr16	22346971	22347274	22.84361243798788
chr16	22372741	22373043	24.043175406803357
chr16	22375134	22375540	28.859208900940242
chr16	22402904	22403194	19.33185788845194
chr16	22412770	22413024	18.012945269036482
chr16	22428853	22429549	33.962287204018956
chr16	22517258	22518048	13.918618584282791
chr16	22572892	22573417	14.164883108593168
chr16	22869586	22870226	19.90850044041872
chr16	22894344	22894712	14.567731241817059
chr16	22941505	22942267	34.26220323282277
chr16	23030650	23031973	49.718492112192166
chr16	23032375	23032727	28.939782641150735
chr16	23066260	23067267	20.393691030254192
chr16	23097608	23098561	43.23392018841546
chr16	23165476	23165972	15.340551922398229
chr16	23523789	23524066	19.35732782274377
chr16	23913658	23913999	16.849885325278006
chr16	24083099	24083369	8.271076181199815
chr16	24090375	24090621	10.431976845593956
chr16	24186228	24186721	15.092878585413068
chr16	24367383	24367926	28.86475079713825
chr16	24371715	24371965	25.14451606750488
chr16	24394756	24395174	27.957355581402208
chr16	24406545	24407226	24.479693554221445
chr16	24566196	24566597	12.820416703188508
chr16	25025405	25026797	44.59382770493113
chr16	25038314	25038630	30.496736200549936
chr16	25039762	25040064	26.984233635150833
chr16	25058970	25059233	15.277739956351741
chr16	25059725	25060226	16.867440528260495
chr16	25584999	25585531	17.180454184238176
chr16	26946764	26947058	20.820316486618147
chr16	27387927	27388867	20.11273755063402
chr16	28898578	28898940	25.496918657208017
chr16	28936019	28936447	18.934043273747523
chr16	29714820	29715321	20.17044121824101
chr16	29760171	29760513	15.220734568367227
chr16	29822771	29823308	13.310792901662476
chr16	29881013	29881404	13.983943200172366
chr16	29945755	29946778	22.37348267200056
chr16	30145462	30145862	15.596372425556183
chr16	30394260	30394668	32.633685808555754
chr16	30407062	30407556	44.016148829749724
chr16	30512383	30512721	23.174791048264364
chr16	30551093	30551867	20.72548953014443
chr16	30587636	30588118	16.321408421172148
chr16	30687696	30688233	25.17629266628784
chr16	30693774	30694275	45.849400210047435
chr16	30735509	30735884	16.227277112325034
chr16	30964502	30965431	19.681638213097088
chr16	30982256	30982701	18.676445067330693
chr16	31000651	31001041	20.857516105358417
chr16	31070921	31071258	13.378858506856403
chr16	31081223	31081558	17.776630858520964
chr16	31200919	31201208	19.12432931616232
chr16	31319333	31319878	14.582172343052855
chr16	31358665	31359218	44.54385811597055
chr16	31428807	31429118	15.921919971417001
chr16	31507196	31507522	21.215755398288096
chr16	31507801	31508234	25.643337260768266
chr16	31532971	31533911	23.154399370639883
chr16	31550298	31550568	19.220834096272785
chr16	31861744	31862025	23.149476842099663
chr16	31869609	31869884	21.68976688038219
chr16	31925483	31925903	34.87595769791376
chr16	31926483	31927092	35.90060518606151
chr16	31948035	31948297	17.644538999513816
chr16	32003314	32003580	21.17148520892724
chr16	32078889	32079640	20.88714476876189
chr16	32116067	32116716	31.01434324555478
chr16	32173735	32174118	22.585980310763766
chr16	32183563	32184113	30.896668845089998
chr16	32277551	32277961	20.881972761851987
chr16	32312625	32313512	32.67987746450517
chr16	32419779	32420144	22.15285960680818
chr16	32430578	32431089	30.41781350451206
chr16	32456442	32457162	31.437997335857816
chr16	32487291	32487928	16.11468840019669
chr16	32507683	32508032	13.294525876086215
chr16	32527703	32528215	15.922660645097494
chr16	32571006	32571870	40.17681195338567
chr16	32608462	32608713	38.06151308006499
chr16	32655863	32656159	12.985075499560383
chr16	32659385	32659825	17.915392604741182
chr16	32689983	32690368	29.738502237394258
chr16	32813225	32813487	20.045838530737026
chr16	33048443	33048801	19.047621095646694
chr16	33159635	33161070	34.94884296244445
chr16	33177172	33177823	42.244894534578336
chr16	33195891	33196379	25.45731296695647
