chr	start	end	TSC_Tead4_1k_ds
chr8	22185275	22185896	18.885892674542855
chr8	22192814	22193176	15.413037566190267
chr8	22398303	22398878	17.689149524854578
chr8	22751100	22751430	14.535954489852443
chr8	23208494	23208820	15.078954114504388
chr8	24359362	24359852	19.171173189124282
chr8	24418819	24419845	21.289082254815057
chr8	24560096	24560763	23.02609941805678
chr8	24917370	24918714	42.68833860754967
chr8	25087570	25088109	13.55038324402082
chr8	25101848	25102577	18.336186348819602
chr8	25108846	25109245	20.630272492430265
chr8	25274751	25275549	24.81036795231334
chr8	25503292	25503867	22.092690023339312
chr8	25513128	25513455	16.80539258029483
chr8	25527378	25527701	12.939249446148473
chr8	25537398	25537717	30.608652605158408
chr8	25543030	25543414	19.748618831237156
chr8	25597074	25597912	20.062283250767745
chr8	25601657	25602002	17.630003456447437
chr8	26015393	26016054	18.242738057192803
chr8	26158221	26158518	19.250234941039423
chr8	26162434	26162816	17.08722574174092
chr8	26880415	26880850	15.029525603371106
chr8	26886906	26887221	37.38247410607716
chr8	26887934	26888239	18.59010857441386
chr8	26976214	26976988	21.442571080624287
chr8	27058083	27058532	30.192482181540576
chr8	27222951	27224694	27.264887186007737
chr8	27240417	27240894	17.23470187037246
chr8	27432360	27432642	13.182874091128086
chr8	31149637	31150169	15.59133091367277
chr8	33096976	33097272	25.71582057669356
chr8	33230155	33231203	28.344316831981864
chr8	33498758	33499133	15.408880126953125
chr8	33641734	33642016	28.909850194944557
chr8	33721861	33722201	17.527265983469345
chr8	33841931	33842238	25.09936041319409
chr8	33914027	33914675	15.152558676990463
chr8	33992826	33993586	24.37330281358016
chr8	34628454	34628937	14.454984426004794
chr8	35370547	35371045	18.328780072759912
chr8	35613880	35614188	14.214910792065906
chr8	35791657	35792199	13.120205292402598
chr8	35969249	35969546	12.258534566320554
chr8	36094229	36095061	16.497335085502037
chr8	36249108	36249395	21.44943282496223
chr8	36613430	36613835	13.896064775961417
chr8	36614139	36614488	14.648859685334914
chr8	40423466	40423813	17.507174346220253
chr8	40963033	40963376	28.16332242092655
chr8	41374889	41375184	15.679328320390088
chr8	43268200	43268491	28.738711314512692
chr8	44937683	44937992	20.5248509934805
chr8	45001361	45001927	12.448636680946754
chr8	46000083	46000396	20.998582736371805
chr8	46470566	46471010	16.565780551583916
chr8	46617005	46617583	18.472742836368127
chr8	46686900	46687227	18.413864007419036
chr8	46849160	46849509	22.172252747937396
chr8	46941618	46942220	17.909290846004044
chr8	47674892	47675239	42.51437927048213
chr8	47874782	47875659	21.415541894623463
chr8	47932201	47933115	28.503816114212803
chr8	47974067	47974888	37.75986041627761
chr8	47990230	47991147	48.61092035487018
chr8	52355908	52356464	17.913350681606815
chr8	56550885	56551366	20.01977689846142
chr8	60983436	60983797	15.764624482046534
chr8	60992797	60993563	20.765620351148957
chr8	63760106	63760457	13.222736956387164
chr8	64947223	64947632	20.509095669958587
chr8	66825103	66825424	16.588613224920824
chr8	68794095	68794381	13.943773806511938
chr8	69088793	69089189	12.51974198192057
chr8	69256632	69257187	31.5792218663671
chr8	69548884	69549706	26.868123288862318
chr8	69625197	69625596	45.49467597808455
chr8	69654493	69654867	24.222886840289927
chr8	69716524	69716946	25.707862164736923
chr8	69749694	69749994	41.86043059666952
chr8	69774396	69774891	15.923694487292357
chr8	69832278	69832677	18.932388568581793
chr8	69996417	69996776	31.552529119847545
chr8	70001434	70001801	21.05612877734026
chr8	70212427	70212832	38.70381913361726
chr8	70234172	70234476	39.19536585556833
chr8	70476761	70477582	24.340814883177522
chr8	70506501	70506813	34.842323676133766
chr8	70538911	70539518	41.675767857710255
chr8	70630074	70630783	15.101137636746943
chr8	70659846	70660733	19.778244351856873
chr8	70673320	70673639	37.781012675605226
chr8	70682424	70682796	15.32389751813745
chr8	70776824	70777252	23.521314150819155
chr8	70792525	70792907	49.13853133536134
chr8	70839667	70839968	26.113409131072288
chr8	70865569	70866229	13.195540459228285
chr8	71148188	71148480	13.477149114216843
chr8	71366946	71367493	29.74295260832122
chr8	71371292	71371575	27.79291831646707
chr8	71488177	71488527	18.252760631016322
chr8	71569597	71570456	48.05518315973604
chr8	71610659	71611293	13.343448247819293
chr8	71629555	71630001	13.231854641918645
chr8	71908153	71909082	16.269490876418526
chr8	71922422	71923134	12.880420224050457
chr8	71952736	71953079	24.49224989476774
chr8	71968371	71968811	30.296043395996094
chr8	72160608	72161099	20.038391249242967
chr8	72239636	72240345	26.314970551828402
chr8	72570781	72571140	31.47926596213848
chr8	72682757	72683372	17.022700405896195
chr8	73178390	73178905	17.035389233561396
chr8	73353787	73354302	14.731324619922823
chr8	75018019	75018998	39.05955317850863
chr8	75025896	75026943	26.58097416714702
chr8	75033301	75034014	38.18431417671193
chr8	78098293	78098686	23.988638411951428
chr8	78508976	78509298	19.86283362726247
chr8	78768994	78769691	23.75858036106936
chr8	79724423	79724720	12.439145428564412
chr8	81015206	81015520	13.762377784510328
chr8	83602133	83602726	21.984427696536805
chr8	83608272	83608674	20.88452468226798
chr8	83652698	83653081	14.595402608029836
chr8	83738029	83738338	49.727421590811225
chr8	83876597	83876991	32.866627843246846
chr8	83879258	83879658	42.36185042381287
chr8	83899160	83899932	22.759911440814715
chr8	83955315	83955712	19.499413588785703
chr8	84104463	84104820	19.126557988612927
chr8	84192266	84192666	24.086936149597168
chr8	84256911	84257240	13.697679681980864
chr8	84501460	84502124	17.464824580284485
chr8	84847131	84847429	20.5023593390548
chr8	84903116	84903457	20.32940054918664
chr8	84908167	84908511	21.4976134937863
chr8	84990052	84990978	25.48525392005047
chr8	85036809	85037117	33.56321367040857
chr8	85299565	85299874	36.57980394209087
chr8	86454071	86454830	25.30353627060399
chr8	86585442	86585790	15.649192563418683
chr8	86745584	86746008	16.920453557428324
chr8	86856077	86856412	17.47171268178456
chr8	88199164	88199474	18.840010855274816
chr8	88265599	88266276	16.483061582686453
chr8	88288696	88289022	16.176074068970475
chr8	88362058	88362396	12.016447548330182
chr8	88696824	88697259	17.05361119632063
chr8	90876959	90877411	13.810265041030613
chr8	91069935	91070311	12.088983520548394
chr8	91133571	91134267	17.56113654306565
chr8	91801534	91802377	21.37333965358078
chr8	91822813	91823643	15.91480666930417
chr8	92280641	92281062	10.784319606925983
chr8	92355901	92356573	22.79059447419076
chr8	93678469	93678788	25.860060563281785
chr8	94052975	94053382	23.18158262191885
chr8	94098163	94098654	19.849856497071183
chr8	94186159	94186488	21.41619502302361
chr8	94492233	94492550	11.850132542077676
chr8	94702626	94703374	14.230801663296745
chr8	94704268	94704613	19.27652973230334
chr8	94789484	94789828	48.31916991499968
chr8	95080325	95080951	19.010639405479065
chr8	95220614	95221254	26.93967181444168
chr8	95331929	95332210	15.47595412026945
chr8	95807677	95808095	19.17159505780234
chr8	104061472	104062076	41.09032676709409
chr8	104091364	104091670	51.88567235111411
chr8	105264700	105264990	11.226789425159323
chr8	105347546	105347931	19.8558072548408
chr8	105622848	105623299	19.158945882928347
chr8	105636234	105636763	23.747332380038802
chr8	105700882	105701388	15.309336681139799
chr8	105827364	105827713	25.09297052563774
chr8	105965605	105966023	16.564375690295936
chr8	106527029	106527702	21.934555518503174
chr8	106683178	106683492	13.715498274298989
chr8	107030930	107031222	18.668447605551105
chr8	107056873	107057169	17.492148708652806
chr8	107254599	107254969	9.549966742541338
chr8	107457535	107457866	25.02422764366127
chr8	108415919	108416570	11.485751094173542
chr8	109608503	109608893	15.053597161708733
chr8	109692894	109693307	16.112853731427872
chr8	109750479	109750789	23.23782218194777
chr8	109957522	109958391	16.867447536477286
chr8	111145724	111146030	14.44876706989762
chr8	111643483	111643884	26.959713923960848
chr8	111745895	111746674	18.001912095580387
chr8	111785332	111786050	15.052493216931653
chr8	111853925	111854311	24.023059711555124
chr8	111876397	111877157	18.580674448766207
chr8	111940098	111940571	37.302936070061136
chr8	113634951	113635297	30.57027111714975
chr8	114634262	114634764	17.386440041530655
chr8	114777515	114777856	16.519551808533432
chr8	116095933	116096238	14.80656237993084
chr8	116921425	116922138	24.482452763079927
chr8	116978456	116979268	27.555277221308554
chr8	116993257	116993538	15.738000099345035
chr8	117772354	117772695	16.192544402964305
chr8	117801604	117802482	15.142976448041702
chr8	119328007	119328700	26.773766018095472
chr8	119430461	119430750	20.176241788897133
chr8	119440572	119440969	22.912275232656174
chr8	119558456	119558764	30.048776663743055
chr8	119566269	119566885	17.949673443645626
chr8	119910557	119911054	13.984314540502291
chr8	120177586	120177953	18.98947508913295
chr8	120481706	120481999	13.908654733729444
chr8	120528163	120528475	20.873709617516933
chr8	121653230	121653598	14.69294917324315
chr8	121898245	121898651	25.622408678966202
chr8	121950175	121950516	28.035446698364975
chr8	122174293	122174630	15.429581183708033
chr8	122281158	122281961	38.137294916554374
chr8	122294255	122295147	24.008425908238365
chr8	122438413	122438829	20.409262143648586
chr8	122443718	122444061	17.6990669155955
chr8	122460751	122461836	28.610009854400214
chr8	122550906	122551688	23.39167061608161
chr8	122558664	122559379	19.76186789999475
chr8	122611032	122611406	13.315274715423584
chr8	122635658	122636775	15.291351758910805
chr8	122652793	122653321	35.41549829280738
chr8	122876804	122877511	18.176191588945404
chr8	123100567	123100900	26.020645891939914
chr8	123332264	123332547	16.25496711326572
chr8	123442940	123443248	27.719466624321875
chr8	123739422	123739731	16.334101423862297
chr8	124368457	124368769	15.128444537138327
chr8	124722106	124722446	43.57839758255903
chr8	124751364	124751664	13.25451298236847
chr8	125522643	125523729	20.770601258093482
chr8	125568547	125568964	18.150478070302547
chr8	126059424	126059786	13.390500903788192
chr8	126538841	126539878	31.130298669680794
chr8	126594157	126594698	33.786712653535574
chr8	126601042	126601371	17.819114227063025
chr8	126839265	126840148	23.81829235210829
chr8	126852469	126853195	19.58705097978765
chr8	129263317	129263950	16.458881715650996
chr3	5860476	5860872	32.017950761197795
chr3	6049605	6050210	100.76948036241137
chr3	8245007	8245644	38.54383627398983
chr3	8246241	8246536	27.08316548880884
chr3	9034028	9034339	18.458090883359265
chr3	10486244	10486738	13.794531748845028
chr3	14993828	14994218	15.714451501308343
chr3	15000130	15000699	21.362451962301726
chr3	15159835	15160188	22.18921198588255
chr3	19628308	19628635	11.925269278546722
chr3	21935688	21935975	12.575689066577871
chr3	27154131	27155446	27.708972071513475
chr3	27778139	27778484	15.940780352164007
chr3	28229802	28230483	17.08910180818667
chr3	30602073	30602555	21.636914827022316
chr3	30792876	30793250	21.736476168913
chr3	30995403	30995739	72.46524962924775
chr3	31145900	31146319	16.4369687920254
chr3	31342931	31343328	10.996402478638464
chr3	31596262	31596747	25.075352682526578
chr3	34757330	34757960	16.722598991696795
chr3	35693275	35694221	14.408095079547003
chr3	35754129	35754450	25.46298839889954
chr3	36449161	36449952	31.539753931964242
chr3	36475669	36476598	22.572092457146127
chr3	36481904	36482191	60.7966227714193
chr3	36571659	36571978	12.748653565828329
chr3	37312517	37312801	14.77909883311097
chr3	37419858	37420235	29.660970728340452
chr3	37653713	37654608	17.7267679784551
chr3	37733829	37734351	13.084841635035373
chr3	38042944	38043267	15.069190677843595
chr3	38484558	38484970	19.907820997886287
chr3	40058442	40059015	17.306608116023412
chr3	40949061	40949674	15.16655772739678
chr3	41083167	41083885	14.189546015269245
chr3	41318527	41318877	20.488912457057406
chr3	51223040	51223761	42.47467325398396
chr3	51353217	51353505	17.999947084320915
chr3	51360771	51361160	19.705726478890465
chr3	51935028	51935652	19.287355808111336
chr3	52102246	52102681	32.30562142777717
chr3	52390570	52391305	17.86160907291231
chr3	52413009	52413345	16.602574972879317
chr3	52451083	52452267	26.206250308333217
chr3	53553017	53553351	14.380788566109663
chr3	55114634	55115287	23.436011162505217
chr3	56575470	56575795	30.085648639385518
chr3	57554384	57554675	18.728969213479164
chr3	57575875	57576489	22.281041524309288
chr3	57735658	57736081	25.463060415101108
chr3	58561446	58562026	18.42356776369029
chr3	60615926	60616247	16.78196276311191
chr3	61268669	61268976	15.875121644731454
chr3	61363368	61363705	15.629347874785743
chr3	61364010	61364453	20.440510668011875
chr3	63562875	63563757	15.634870959517636
chr3	65974493	65974813	13.034244939684868
chr3	67608441	67609251	15.196060543295777
chr3	68495635	68495938	22.052682756984193
chr3	75557151	75557516	20.157002375877067
chr3	76053194	76053555	15.57811729663627
chr3	79129004	79129297	14.71286284150524
chr3	79629119	79629554	18.74155620048786
chr3	79842441	79842741	11.427649793624878
chr3	79851755	79852476	14.595908901066457
chr3	79966989	79967368	13.567033344963296
chr3	80053156	80053481	11.995412571246808
chr3	83862712	83863043	30.204521726625565
chr3	84040312	84040683	14.372807632559393
chr3	84155230	84155685	19.304941565125855
chr3	84319981	84320346	13.557125227418664
chr3	84582120	84583126	17.630024546420362
chr3	84814655	84815022	11.293356212023493
chr3	85274840	85275623	16.26148431298072
chr3	85378287	85378629	21.28807158776891
chr3	85994055	85994459	29.501343703506016
chr3	86010880	86011289	19.817208182840883
chr3	86223963	86224457	14.192732027185109
chr3	87150382	87151196	47.10365548825088
chr3	87889463	87889887	19.624748286211265
chr3	87910297	87911074	28.20757648291275
chr3	87930265	87930652	15.52638905547386
chr3	88087663	88088065	15.514898371340623
chr3	88140060	88140596	23.653067686664524
chr3	88141900	88142320	41.55187164034162
chr3	88177772	88178140	39.58516769823821
chr3	88297182	88297569	17.779781787586458
chr3	88410179	88410626	22.274436323434713
chr3	88492561	88492963	17.498417166335074
chr3	88509567	88510331	27.166096000771248
chr3	88553107	88553596	28.447710286863988
chr3	88646531	88646977	13.066771586379662
chr3	88685377	88685677	16.392816464106243
chr3	88913638	88914237	17.384324962189282
chr3	89177589	89177904	15.094577516828265
chr3	89196235	89196643	16.76150802303763
chr3	89250673	89251678	21.19382642489761
chr3	89281928	89282378	15.662302176157633
chr3	89327176	89327655	60.15858622333948
chr3	89339192	89339536	29.821444777555243
chr3	89382646	89382934	27.102214574813843
chr3	89393496	89394035	16.739401483801167
chr3	89418055	89419623	29.186797929661616
chr3	89772954	89773444	21.32873553645854
chr3	89800264	89800646	33.75591349476919
chr3	89863461	89863787	30.387034340138815
chr3	89896410	89896756	21.084522181163635
chr3	89912606	89913195	19.794098193455227
chr3	90079675	90080041	17.118545328984496
chr3	90292447	90292859	16.300054478413852
chr3	90476174	90476552	14.24300568696683
chr3	90490799	90491269	21.264972713145802
chr3	90586542	90587564	18.38331484001443
chr3	92758608	92758897	17.08228119846859
chr3	93025436	93026069	17.218337064294076
chr3	93522520	93523117	19.678609592431354
chr3	93537309	93537722	20.025164913611608
chr3	93542605	93543054	16.268850247950226
chr3	93596818	93597762	16.378698394460194
chr3	94582163	94582582	14.481197041941714
chr3	94758799	94759082	12.660523209049508
chr3	94786128	94786489	14.129862509275737
chr3	94837364	94837685	30.807921620544242
chr3	94913726	94914285	16.62789064485826
chr3	94953629	94953937	18.18703634398324
chr3	94974752	94975079	12.771329567702173
chr3	95015116	95016163	21.72916418775105
chr3	95054324	95055055	25.807919734479952
chr3	95066339	95066620	22.34543114115759
chr3	95228406	95228708	21.742530039604137
chr3	95317580	95317900	50.09891727566719
chr3	95434379	95434819	20.577495800365103
chr3	95624934	95625312	56.88579315104813
chr3	95653200	95653538	26.840176858845545
chr3	95664034	95664344	28.263401468338504
chr3	95675630	95675997	47.05093418090155
chr3	95687776	95688239	15.377028498227343
chr3	95701802	95702105	16.268696067356828
chr3	95819483	95819823	33.27242129830753
chr3	95861726	95862263	12.607667242792509
chr3	95881981	95882636	16.86163871415699
chr3	96069694	96070360	20.167021759995468
chr3	96197224	96197620	20.791867089994025
chr3	96269111	96269442	15.381917901629768
chr3	96277685	96278472	15.048038709269697
chr3	96471099	96472146	23.660235919606265
chr3	96558014	96558296	14.208731796724576
chr3	96576475	96577149	23.099100335061728
chr3	96697219	96697524	16.76559359753718
chr3	97609941	97610258	24.57636948714873
chr3	97658210	97658540	15.301031777352998
chr3	97683753	97684075	21.37540819037775
chr3	97824187	97824530	25.61779212395582
chr3	98013142	98013742	17.87957118988037
chr3	98374737	98375129	23.907618430196024
chr3	98964281	98965061	28.31757203126565
chr3	99141112	99141664	30.104317661644757
chr3	99196278	99196589	22.1821961080913
chr3	100578841	100579546	21.05532572725986
chr3	100720628	100720961	13.596320805248913
chr3	100922045	100922491	21.126169643059974
chr3	101205437	101206028	20.463997727924998
chr3	101212475	101212881	12.88243575401494
chr3	101295347	101295635	20.91838549905353
chr3	101406476	101406762	22.002593940788216
chr3	102135435	102136021	28.727450536786492
chr3	102214598	102215043	28.57036858462216
chr3	102309992	102310423	15.945153304982904
chr3	102717545	102718111	27.950908473018202
chr3	102995773	102996067	23.514917046034416
chr3	103020304	103020881	14.001622200012207
chr3	103058003	103058603	17.27996100505193
chr3	103081310	103081723	23.894207564162283
chr3	103204478	103204916	19.58588575554765
chr3	103279247	103279543	13.956039222511086
chr3	103309224	103309783	23.944469510762552
chr3	103808965	103809365	19.80288373231888
chr3	103913934	103914383	18.78977126692876
chr3	104220540	104220867	25.372158295517668
chr3	104227001	104227395	20.040373807026047
chr3	104434115	104434569	14.59053999842001
chr3	104511650	104511983	16.698445199846148
chr3	104541622	104542318	21.935186288137544
chr3	104548151	104548800	19.615798391803573
chr3	104788727	104789299	17.200786807320334
chr3	104818066	104818729	13.681637767573108
chr3	106721854	106722149	16.560106174016404
chr3	107333237	107333609	25.922544505006524
chr3	107379180	107379521	10.590409130644588
chr3	107776028	107776700	30.50486195087433
chr3	107793404	107794107	34.1096781341314
chr3	107828183	107828512	20.34188760160313
chr3	107996020	107996700	18.679766199168036
chr3	108017477	108017959	18.7735074070974
chr3	108085493	108085941	20.46128316649369
chr3	108200557	108200917	23.83240427441067
chr3	108591333	108591672	27.940183009369886
chr3	113193703	113194501	13.96002934032813
chr3	113984475	113984901	14.650706819525347
chr3	115108374	115108668	16.197818133295797
chr3	115838120	115838424	19.84163959402787
chr3	115887635	115888236	22.073351726754137
chr3	116807986	116808479	23.055322620012696
chr3	117868472	117868923	17.28129555645116
chr3	118128086	118128428	17.77848678165012
chr3	121291675	121292043	31.74703333688819
chr3	121426518	121426966	17.66940518894366
chr3	121427286	121427667	22.94675246561606
chr3	121428556	121428968	20.099305372793697
chr3	121559132	121559745	43.02852194383133
chr3	121593398	121593807	25.48588482733169
chr3	122122025	122122663	21.61601096933538
chr3	122130478	122130918	13.484027895060452
chr3	122488053	122488464	22.85871019386607
chr3	122620202	122620769	20.406261092561053
chr3	122984147	122984455	26.592369265370554
chr3	122985751	122986332	22.751722669847656
chr3	123371959	123372368	12.677370144860378
chr3	126596505	126596786	9.905511033068349
chr3	127257318	127257978	16.21589104117769
chr3	127553003	127553328	32.671832891610954
chr3	129650524	129650957	27.10521781912577
chr3	129724781	129725400	16.511635898966013
chr3	131364900	131365231	15.658409473038873
chr3	131503751	131504379	42.00748108602633
chr3	135165674	135166062	12.937847007181226
chr3	135438430	135438864	18.615081480571202
chr3	135505762	135506162	16.70225727558136
chr3	135533864	135534606	14.18283458090214
chr3	135592474	135593211	17.70464658154885
chr3	136669457	136669861	15.677628564362479
chr3	137827816	137828284	21.35809745136489
chr3	137863940	137864259	19.205432258055875
chr3	138273381	138273969	23.708145574647553
chr3	138352266	138353045	18.808090446237117
chr3	138625412	138625912	16.25256543159485
chr3	139205598	139205898	29.009137325286865
chr3	142372626	142372915	20.168952123516572
chr3	144214240	144214585	18.919774511586066
chr3	145118564	145118859	23.338927870281672
chr3	145632688	145633346	29.12195081261516
chr3	145649819	145650266	22.45563040057018
chr3	145684676	145685167	22.326537938321923
chr3	145703178	145703809	14.927276152627403
chr3	145885463	145886276	24.711024266767325
chr3	145951314	145951927	14.576217880062334
chr3	145987461	145988517	17.942844040466078
chr3	146107695	146108063	16.513837184595026
chr3	146253839	146254198	23.93689679169721
chr3	146450497	146450813	16.914341682120213
chr3	149070269	149070642	27.32239129012775
chr3	149074720	149075394	20.511380280514498
chr3	149116882	149117896	42.60484584830922
chr3	149219508	149219946	20.673855877358076
chr3	152047696	152048338	14.632195223157652
chr3	152100199	152100490	15.030866901489468
chr3	152396024	152396437	13.097110023221438
chr3	152402240	152402871	28.355857595210974
chr3	154402374	154402667	24.84819073074914
chr3	154596676	154597076	33.688558123111726
chr3	157946860	157947189	20.56251130785261
chr3	159548746	159549580	28.92976439485161
chr3	159782360	159783067	19.368009905835358
chr19	3388866	3389309	18.790178070757243
chr19	3575525	3576090	16.179483540290224
chr19	3707806	3708548	14.143134192957712
chr19	3851176	3851671	19.823327191670735
chr19	3912503	3912815	28.74306764358129
chr19	4000299	4000614	30.813652516925146
chr19	4096830	4097142	29.707355444247906
chr19	4135838	4136324	15.114677739241486
chr19	4397187	4397573	15.190532648501618
chr19	4441481	4442319	16.808527374039972
chr19	4625279	4625574	15.739953972121416
chr19	4811122	4811633	26.739178166697403
chr19	4817387	4817798	18.213252909862213
chr19	4851274	4851943	27.6163446129883
chr19	4928006	4928300	23.08911584996853
chr19	4962096	4962576	13.725688072045644
chr19	4992689	4993019	16.965019269423053
chr19	5015078	5015515	18.395815803475458
chr19	5016615	5016944	26.5640283138194
chr19	5050139	5051091	32.3152955299666
chr19	5058603	5058971	19.83261780116869
chr19	5071907	5073065	21.80470971369373
chr19	5088034	5088321	31.488738614923033
chr19	5117619	5118308	21.846563969018323
chr19	5295695	5296062	14.477866500210048
chr19	5424380	5424844	19.576618866673833
chr19	5488077	5488561	19.70007471998861
chr19	5567539	5568329	16.267876720428468
chr19	5609825	5610316	26.662866211714423
chr19	5688523	5689496	14.538040312074072
chr19	5803454	5803997	21.389563769486287
chr19	5808584	5809004	38.5237532206944
chr19	5809849	5810703	51.163478668177156
chr19	5817686	5817997	15.532261149292973
chr19	5846109	5846421	31.26167702063536
chr19	6046141	6046970	15.847700426748204
chr19	6067446	6067793	18.146819895213895
chr19	6085100	6085525	20.358240969040814
chr19	6127984	6128316	29.02989973217608
chr19	6140697	6141553	26.29004815360096
chr19	6235927	6236256	20.33230470813879
chr19	6306207	6306747	15.227882507112291
chr19	6909728	6910071	12.50679930027998
chr19	6921560	6922276	16.394781104679215
chr19	6980065	6980514	32.964093095741184
chr19	7040055	7040484	18.99386786525344
chr19	7206052	7206615	20.295270025412524
chr19	7310425	7310977	17.721097478832025
chr19	7341671	7342214	24.03395175055685
chr19	7932658	7932947	14.075666114120747
chr19	8252233	8252562	27.756649420254135
chr19	8713127	8713641	20.379911873591084
chr19	8741381	8741727	30.108150322313254
chr19	8819484	8819867	39.5509694699519
chr19	8850349	8850733	15.502497685452303
chr19	8982938	8983499	49.135809495487315
chr19	9027828	9028387	22.95273722988122
chr19	9064544	9065606	36.92309464258887
chr19	9073945	9074375	45.07464404438817
chr19	9082222	9082549	20.78800341988193
chr19	9090615	9091084	23.82691147485013
chr19	10101611	10101941	21.45970485571659
chr19	10525292	10526029	19.99552807102695
chr19	10561466	10562081	42.44559426966721
chr19	10576855	10577437	33.636947582677465
chr19	10605511	10606426	34.63258196929765
chr19	10688738	10689145	19.01774161805099
chr19	10869497	10869785	19.811648769511116
chr19	10881269	10882176	17.43191442416022
chr19	10979525	10979898	11.777264207681446
chr19	11912151	11912546	14.623390854461285
chr19	11965343	11965688	23.813611376112785
chr19	12069643	12070256	17.85218683463714
chr19	12463596	12464260	17.597903039800116
chr19	12501709	12502128	18.814507954444977
chr19	12795840	12796720	26.322550432248548
chr19	15925174	15925461	10.966621820934973
chr19	15984568	15984957	12.739631245865613
chr19	16204999	16205388	15.700750907466468
chr19	17256624	17256982	20.924326259996636
chr19	19286024	19286502	45.3657179676838
chr19	21591902	21592842	35.39014860518435
chr19	21737547	21738484	21.29151494424142
chr19	21778397	21778784	21.144921847400123
chr19	21784731	21785287	32.07679438419479
chr19	21881972	21882795	30.98958274776417
chr19	23075461	23075924	18.957745996973685
chr19	23087427	23087952	27.45478340148926
chr19	23094832	23095442	35.336743967650364
chr19	23132984	23133714	27.5163084709481
chr19	23140780	23141104	34.74994126661324
chr19	24164284	24164664	24.648757502907202
chr19	24180123	24180509	21.502205102554875
chr19	24224692	24225788	27.16726529511222
chr19	24301151	24301497	19.86537307673107
chr19	25236701	25237179	16.24793228444694
chr19	25406676	25407247	13.387884970095445
chr19	25451154	25451485	13.840529767408112
chr19	28011263	28011824	15.66666954128925
chr19	28649214	28649502	15.344511624839571
chr19	29350837	29351136	15.606786048531932
chr19	29398372	29398763	25.07720448964697
chr19	29501075	29501654	14.024125179890317
chr19	30559405	30560067	25.958579252133557
chr19	32210409	32211378	12.902341497202777
chr19	32388591	32388884	23.401304840634708
chr19	36083177	36083621	13.774800693666613
chr19	36207923	36208504	24.605753072978295
chr19	36228148	36228606	19.497754334362313
chr19	36236274	36237094	29.496821816374617
chr19	36925742	36926360	16.310263419228463
chr19	37718817	37719408	16.969962549290276
chr19	37740468	37740825	21.18919326344124
chr19	37858706	37858996	23.041223723312903
chr19	37878081	37878493	22.19555083987782
chr19	37886530	37886860	20.273857261195328
chr19	38015616	38016264	20.407430361818385
chr19	38025128	38025957	20.705184072579637
chr19	38030353	38030759	23.93047711884447
chr19	38038139	38038872	24.161738929124027
chr19	38054304	38054801	35.010538818850605
chr19	40202432	40203192	28.76241444349289
chr19	40240651	40241397	20.731502667189282
chr19	40247131	40247416	23.401167702256586
chr19	41482613	41482933	17.745006221532822
chr19	41980899	41981536	23.96356273782871
chr19	42129031	42129592	18.41561661344586
chr19	42166046	42166331	16.329143751713268
chr19	42631450	42632065	13.367405123826934
chr19	43524055	43524441	12.833177210753446
chr19	43675040	43675461	38.114924360624116
chr19	43752917	43753227	14.367533960650045
chr19	43916917	43917216	13.034966398641018
chr19	44248020	44248832	20.143725047557812
chr19	44266441	44266878	14.902954957032367
chr19	44284296	44284823	24.38638317607612
chr19	44314475	44314905	14.25018632134726
chr19	44407936	44408471	18.893725970972366
chr19	44427267	44427838	16.026042281015535
chr19	44898954	44899505	26.913383634466875
chr19	44931169	44931527	18.338529482900096
chr19	45058421	45058951	16.547298150692345
chr19	45074726	45075465	19.865971040015936
chr19	45363822	45364389	12.499041681777443
chr19	45650009	45650392	62.139022212115655
chr19	45813499	45813914	14.633448327305805
chr19	45998091	45998575	21.27799141505533
chr19	46044629	46045215	22.431950150903173
chr19	46046904	46047213	19.690800305709097
chr19	46304326	46304623	27.293912110505282
chr19	46328166	46328548	21.20689523157649
chr19	46395311	46395756	29.39300956726074
chr19	46487410	46487837	14.88244106283791
chr19	46655790	46656271	44.885939144047285
chr19	46689845	46690161	23.8585267036776
chr19	46760886	46761772	22.823417677028992
chr19	46962401	46962990	18.006302584209344
chr19	47314839	47315660	17.080981440433778
chr19	47853855	47854943	22.975546843427068
chr19	47919328	47920057	36.160088516884215
chr19	53023110	53023654	19.265679359436035
chr19	53412353	53412726	27.646717818109344
chr19	53420920	53421524	27.14159522940781
chr19	53451229	53451980	23.239455353880373
chr19	53460441	53461115	15.955554389812118
chr19	53482338	53482645	23.910346251745565
chr19	53507402	53507693	25.123790990036376
chr19	53600146	53600605	17.280318563540256
chr19	53689121	53690038	22.145928538872607
chr19	53731532	53732389	32.34888015132802
chr19	53740395	53740812	22.007609602930447
chr19	53764796	53765258	44.02232751392183
chr19	53800309	53800609	20.569042768478393
chr19	53944240	53944676	27.051410793164454
chr19	55253976	55254377	13.588717453497603
chr19	55491551	55491958	17.93218558543437
chr19	55712002	55712776	38.52240882548251
chr19	55741314	55741700	17.005553369077376
chr19	56548232	56548683	14.169778511952403
chr19	59400117	59400451	20.65152030933403
chr19	60889317	60890097	13.502666576092059
chr19	61266770	61267287	107.82538148005649
chr5	3596341	3596685	12.794594703718673
chr5	4104488	4104785	24.428514146644257
chr5	5625551	5625970	14.476191273737067
chr5	5687111	5687555	34.72131482115737
chr5	7276824	7277389	10.318378118498135
chr5	13992930	13993263	36.91602644476447
chr5	14111250	14111880	15.119620603228372
