chr	start	end	8Cell_Tead4	8Cell_Tfap2c	EPI_E65_Tfap2c	EXE_E65_Tead4	EXE_E65_Tfap2c	ICM_Tfap2c_rep1	Morula_Tead4	Morula_Tfap2c	TE_Tead4	TE_Tfap2c
chr7	57386014	57387421	2.605854022223304	2.751763665896404	3.1213794951263565	3.276157385801371	3.697548198361048	0.693029342006095	2.6956622908533934	1.762526020799534	1.4948937165118654	1.346140170571816
chr7	57507145	57508320	2.743368797860247	3.765136439749535	3.7347151056249093	1.6872318681250227	2.847428128059874	1.940129880702242	1.995578898267543	2.293216064382107	3.26594033951455	1.3436985852870535
chr7	57507145	57509959	2.6432009258690505	3.422202017985551	4.674600263791145	1.5902152798841005	4.041676080523438	2.8117349610399844	2.2783083168993175	2.687498045143265	1.9101524925189863	2.760354165401291
chr7	57508555	57510237	2.7311001993331274	3.5819668392016046	5.755184795958086	1.9414982720494887	5.538434051985407	2.722515146457341	2.043071558208065	3.2269051173173753	0.8452260102301518	4.0924696015829705
chr7	57590417	57592269	3.5417303776586544	4.568008187101324	5.272071273784631	4.267765160696324	8.947874745642906	3.1132229872965143	5.24073444707004	4.125309509353743	2.0437959820740166	2.550554997365532
chr7	58658178	58659564	3.154509759267515	3.9286093065060923	4.134623297419519	4.435581443113682	6.142604283199337	1.6075533760918512	4.07967352351069	3.6620664662785	1.6383281817167867	1.8882092057712494
chr7	58658239	58659526	3.283896356983155	4.023198610141283	4.119815136734725	4.3158088395460315	6.003676560171464	1.682080605276444	4.173050813000612	3.665514442100021	1.546227118444702	1.7741623066522025
chr7	62348110	62349432	3.9953400682934115	3.251060166941468	3.762323084583004	2.24159499412225	2.461032720557139	2.3600309692244306	3.065162925740053	3.9396802538642364	2.115719404685876	1.6453108691952774
chr7	62348164	62349475	4.089201246846459	3.282038894297966	3.606848601761976	2.226547819116841	2.4224957837847514	2.601950428669549	3.0742345787840524	3.882216751166285	2.175381512881962	1.4999099756178285
chr7	62376862	62379053	1.432560706719695	2.2950316287834047	2.137429221306588	2.777219893885309	1.9558696918975051	1.2007083024460667	0.9685720993325206	2.1519118136060933	1.7407587666741853	1.3213957922914223
chr7	62376888	62378827	1.4545201320953134	2.2702586538731633	2.1672338148834474	2.822851766580074	2.0815880488955893	1.201429349851092	0.9779992438846383	2.146544271237773	1.7882472215653042	1.4026835514891811
chr7	62418953	62420031	3.312566816475042	3.0906685964517115	2.658529666890019	2.9049694183695514	4.23162221250596	5.634064024587288	4.9769340804423825	6.054963650752087	1.9590921275912057	8.718856529756026
chr7	62462337	62464518	2.562237355452183	5.8014160882268415	3.4653307873930186	4.04296967583513	11.886289102798315	4.425833835890401	3.580613706484676	6.187759387011646	1.8073502598352553	5.899175557408489
chr7	62463451	62464517	3.5199997599531962	9.705447667535205	4.152354900765374	5.407627332277638	20.913101080881944	7.478540572171811	4.080263852737635	9.044713399647325	2.5489137338205303	11.200782019917558
chr7	62683518	62684570	1.234242835652239	1.4934241278769853	1.3264531272219162	0.9825671952600261	1.0140491276979446	1.118283141701847	0.7863882743247108	1.6064760138213408	2.342911653532275	1.3433340523859394
chr7	63210854	63212546	1.5632480098282473	2.163601099535288	4.580637005322665	2.19873874224419	4.2645091720788475	2.713309597179963	3.604874691501013	2.028622285232937	3.262490012755631	2.080090615625359
chr7	63211628	63212668	2.1498054002913145	2.7590111473431955	6.149171341611789	2.7123723505208126	6.6380410877557905	2.268772499836408	4.713716373306054	2.4328204904611295	2.8124011845542833	3.1984069818487533
chr7	63444511	63445644	2.725378067327198	7.396712097359882	4.6713699585341395	3.0063948423485787	8.215440021398734	9.543281929743364	2.645623723490514	6.136866241877624	1.0047358452274224	8.150982049115443
chr7	63444574	63446221	2.593218131977352	5.085397319222034	4.213560556933426	3.372049898889909	5.951914279071504	8.441134836431988	2.511258665353898	4.553834767664559	1.6059668060498449	6.114835031697007
chr7	63757114	63758820	2.5653542437894403	3.4970606633446226	9.516032437065435	3.150939861902334	4.986268308042502	5.220172320832122	3.680875626147003	4.802474380797267	1.3909056053211932	3.8236551571468227
chr7	63757114	63758872	2.550057603751433	3.551590645198603	9.71292206170523	3.171497652904678	5.055274277688158	5.286303071845514	3.6695986940501806	4.7819491445691495	1.4088526607509089	3.8354676777021672
chr7	63959793	63960838	5.553989546378834	9.027351981715151	2.5477409650264176	3.6182276360155865	4.389132523650758	7.813539685244765	8.138501208820982	9.268891729692523	2.765263682004938	6.260907781409305
chr7	63959842	63960849	5.700731248344186	9.10637366570451	2.563403205341237	3.625475797243601	4.399074002552885	7.56639736529732	7.833752556377513	9.16425923155223	2.6615962514574263	6.1657772289132176
chr7	64267998	64269049	3.6820605717649015	7.307346730318441	4.596024054555412	3.1644728390746293	4.107030277587934	5.460576079211612	5.301333360735515	6.948096541650629	4.679664160840065	4.0998457502343335
chr7	64268017	64269096	3.7378472541635848	7.229087203161047	4.459232149795872	3.0416775011596466	4.105529739858929	5.377476088530051	5.1618825859002655	6.985817610278408	4.604374191736711	4.081028146032275
chr7	64431551	64432578	2.4229429239423506	2.2477938453027546	2.4158663533794846	1.9630308938235363	1.2347017056231606	1.7563333279202025	2.641941093945805	2.7878386315897816	2.142479117912582	1.6200291230592663
chr7	64501402	64503065	2.4176895190231495	4.800139627220501	5.313596743392233	4.3594656843281125	7.614595618394219	3.582108492458433	3.169026644632749	4.561312920450415	1.8496645873236641	4.339895325759342
chr7	64501716	64502893	2.6038117353047165	5.174093554003723	5.505080556707455	4.53731091769955	8.700601764523386	3.565467991257686	3.912792242879876	4.7642687148428005	2.0007267509766726	4.442426673517251
chr7	65155567	65157024	2.137161247764619	4.720772424103904	2.908996077685912	3.014714645959416	7.301508431837177	9.02911558458882	3.309591263798548	4.209729917081987	1.1177534774794673	9.523627058888595
chr7	65155627	65157413	3.175567482139869	4.733693661593158	3.2977511613407073	3.2912785314484228	7.043766311141438	7.68449297277017	3.471954951761551	4.503245383115743	1.6516196937336767	8.996018530608215
chr7	65526728	65528594	3.6105964917410867	4.380780589960361	4.244680799862022	3.526254532043886	4.973005319127188	4.2063166727207095	5.511350725752492	5.4059197043833604	2.46602459160404	7.010280091262697
chr7	65526993	65528033	3.2021605076698156	4.549194499964898	4.147068452720458	3.24915509011883	6.469036971605741	5.85592419734368	5.1739121001500346	4.692803646022311	1.8457668626537689	9.061009305257064
chr7	65861892	65863144	2.497476554050232	9.15599773312434	2.763721414427808	3.7065662590269084	12.792189177804099	17.192675588610836	3.1214104868923895	10.806612921313356	3.0280519150697387	16.61829369127179
chr7	65862190	65863660	5.042929820057486	10.699395650039136	3.340234025626724	4.705332982531121	10.966015977924373	11.144130492696958	5.413688663114496	11.792862351794414	3.3960254569442903	11.118820825401617
chr7	66387459	66388597	4.618990555169922	10.08468244700105	6.422509042994628	5.850299125187007	16.964558664231394	7.8885516952756	5.890154912936876	11.483398151313903	2.9813515776490074	9.52094758206386
chr7	66426310	66427452	2.32985563349181	3.481150723693667	5.632274086546355	2.945132393553044	5.56680385703172	2.637304211664951	2.05457725327612	3.4053557222862376	3.7369411830935504	1.8847419828333078
chr7	66426433	66428108	2.9999473860555614	4.060325354028751	6.373427489371348	3.9558487575145107	8.077139711750087	2.7070707563144056	2.459653614670483	3.486467589917953	3.882454671076874	2.4357516275946773
chr7	66840224	66841895	3.003260664240748	5.712105763022732	3.0626086816851097	3.7120681881405218	9.184994334021704	6.76644947313392	5.157579283502176	6.14988648352507	1.261285364520828	7.324038087857975
chr7	67758259	67759507	3.405985663047968	8.331937349473055	4.555623367247794	4.457789308749712	9.141913275592602	3.993282812528121	4.63612213000082	8.255674738054855	3.0446357703170714	6.7069626813515635
chr7	67758426	67759502	3.8601171765961166	9.353403504453183	4.941147888903281	5.093832301329059	10.344121756606828	4.279023801970216	4.985241435218921	9.285359708793102	3.156331005481982	7.575097704465504
chr7	67953018	67954119	2.285240324273313	10.221913490589914	6.40388708673316	3.030170924386363	14.836574792645392	6.054407675411353	1.842055509947951	10.99942814015346	2.7766640269680525	6.466634599432742
chr7	68371147	68372182	1.6988921745963719	5.5958821047907294	1.9943755430299879	3.8656965078363097	3.6039340463813376	2.69773594169801	3.418371961658128	4.486158994084971	3.2224731743623667	2.9573031887340084
chr7	68577746	68578892	2.3217233971255404	3.534454422627444	2.662908038335737	2.668048077176795	3.1625565602517254	3.5994805282739235	2.0017896011133676	2.2169319830743848	1.2922388954936521	3.2965717613176944
chr7	68577884	68579005	2.4259209101695656	3.4990941958699664	2.6159949833319507	2.3927643515508588	3.0583903000463235	2.753508030996059	1.5656113020550662	2.150236501159889	1.196227654934355	3.2596568841151528
chr7	70280250	70281693	5.537852740296042	6.282690838530377	25.60011175241695	3.433616400495673	7.857989158815422	4.119010325198527	4.773556988022845	6.111905916452273	2.913414876657646	4.680774249554672
chr7	70280251	70281696	5.528623815473801	6.2879742356282655	25.606135445981916	3.4362561532636184	7.862682592794558	4.125976227889011	4.770111088851744	6.109972698383265	2.9147295135115256	4.6813315378340885
chr7	70356965	70358474	2.1054514690769515	5.694486913928656	22.964209950642566	3.7133448158164724	6.906222494743453	4.834250339219869	3.711148645563423	6.277626157331212	1.3773492702669936	4.211305080540849
chr7	70368847	70370710	4.060251869779086	3.156695388289861	23.01703660244369	4.872957301075844	7.981765011364071	5.541235967022849	3.3761364416735695	4.870085154039027	3.545864006445083	4.904042695059505
chr7	70369363	70370737	4.570767161454002	3.2776727070150766	22.648829020093448	5.178164429713198	8.971177595324566	5.297119520637145	3.913990952475796	5.224305067433714	3.855736397152558	4.551520464982528
chr7	73373174	73374498	4.531709427919993	4.911077872323846	4.097128927698194	3.657716572824922	4.99271106633535	2.893112133276787	4.89785012377713	5.745585830550179	4.459124636073847	6.057721948155463
chr7	73373174	73374498	4.531709427919993	4.911077872323846	4.097128927698194	3.657716572824922	4.99271106633535	2.893112133276787	4.89785012377713	5.745585830550179	4.459124636073847	6.057721948155463
chr7	73375342	73376502	4.349705725908279	9.605815471451859	6.754559411673711	4.140404041162853	15.507586244468031	11.58042804331615	5.926326758183282	11.795180692754943	2.869302961538578	14.044348535455507
chr7	73740148	73741486	4.840282090754431	5.656254362543246	3.6296189312443077	3.692422546613377	4.56448969078349	2.551932341314752	5.422033685205228	4.634196684321302	2.340654669588457	3.6401381578146075
chr7	73740216	73742092	4.52714234130469	5.4431588919178004	3.473883056169728	3.3279979010832528	4.134615428818822	2.464037909436582	4.643705425486128	4.424056138750148	2.5437259052827175	4.048190683209177
chr7	74011620	74012699	3.6493495177405095	2.5859656803468734	4.647838380847185	2.455737981451563	5.527584615739216	2.3625740231574963	2.676897360617856	2.8320450554079653	3.0974298990689793	2.8849323794618593
chr7	74012092	74013837	2.5534933408720786	3.876543610143798	5.112703401660185	2.789845114692462	7.856905308370945	3.607352429474664	3.08703822451995	4.87932643905286	2.3767313787793705	4.01217142350417
chr7	74553080	74554732	2.439784020523182	3.9387597181239156	3.6759145859929423	3.3896073067095256	6.35552001819195	2.073930891893678	4.118015767875653	4.907827849643177	1.6089011430740356	1.781111829578155
chr7	74553883	74555171	1.9898646745067206	5.002855907315793	3.950440047495737	3.789050419647131	9.245133948474196	3.054073776887811	3.8419642728400527	6.0907176429440515	1.447712539608434	3.332911239370056
chr7	75307631	75309690	5.357387502039446	3.3659748887693635	4.460946885846101	3.370076686288295	3.3273189427031657	2.779225348036749	4.903315319489252	3.3152480554283836	2.617150194533806	2.6156183608949637
chr7	75307782	75309690	5.510281626543409	3.389714725407869	4.508637148484508	3.374242839728817	3.496395742668296	2.845683705631792	4.9422109940100345	3.4058644015016113	2.6427772688536466	2.621175953474354
chr7	78575760	78577564	1.8967358911856844	2.2623328789663133	3.5879808584607904	1.9603062204199784	2.3246482726475612	1.8475335101594945	1.9014948554507731	2.975923790899983	2.765843201436912	1.9285990336756924
chr7	78577106	78579420	2.1618584977581055	3.1408325786385256	4.512278765362712	2.30734015336289	3.0302098926224375	1.7675287838938325	1.6530043212662027	4.5537692825558365	2.929909166279157	1.6966895532709898
chr7	78882425	78883638	2.609913847462166	3.553660018229819	5.25410274445077	3.030098698154915	4.5779605196805795	4.1016480248522775	3.0087977947524434	4.361318186306304	2.1246549050275294	2.4592445855875793
chr7	78882474	78883488	2.4060851079825114	3.5764817333315486	5.397195966286067	2.869948491365952	4.277757425280012	3.7792367323850975	2.869514929472342	4.333298774748394	2.1504741408650925	2.4877384614192053
chr7	79051849	79053540	3.266801960120041	5.663311862489253	5.178313459675201	3.7798455747983737	6.533141679949905	4.6750808647579865	3.7501206163962446	5.391511714802617	3.423832963797413	3.9005759780326588
chr7	79052596	79053804	3.257302957654789	5.7651204770763975	5.558613571307517	3.581115732623252	7.889044256202433	3.195721087076806	3.015370118104859	4.595204631619106	3.6343982504890455	2.3981334249310144
chr7	79216298	79217551	5.098286859340318	3.7252362713467475	2.294005427270603	2.724769181902658	3.04401914962082	5.589536903576192	6.169790859614385	4.917647478395905	4.002663476031396	3.7730017660716393
chr7	79500970	79502087	2.076979910889799	9.454759243885746	17.295424443435326	4.409288207867792	7.062400041569955	3.5171477451000026	4.73091935012206	7.5143437362080086	2.5624255848016286	3.242952507312744
chr7	79507959	79509204	2.7411580264807704	4.518012353215352	30.35025009319763	4.161545184338428	8.592048584122256	4.063049170865591	6.063902328339926	6.799818871586198	3.2464270597480867	2.409965504125419
chr7	79514183	79515981	3.294096693265955	7.7361141565125955	20.1119922494785	3.2162464760891245	9.94715154985167	8.0487348988271	3.7353979601522354	10.369436787117213	1.6358230709366592	4.445187652949449
chr7	79534956	79536432	4.924430887388989	10.112612571819687	24.005219950993588	3.5455381439953313	9.512417224170717	9.35480572505372	6.259921080132487	12.439935635803778	1.6483592397475306	7.303406590045629
chr7	79553069	79554451	2.238425176067739	4.1835460206534165	4.720301690945322	2.0158125439877104	3.7008438586498653	3.4026092171841524	4.095155279474217	6.736168190987859	2.412735926000841	2.3770455873305822
chr7	79592977	79594502	2.3241908772656177	4.7107082001960405	6.686256798126246	3.3172615328651527	4.408699354328093	3.743680590957892	2.774627107479533	4.862104487184618	2.7359301429498393	3.196126036956662
chr7	79599288	79600426	10.513993046614743	8.288966111013885	4.175817161117581	2.807710793713903	3.211960419200636	4.057593472603126	5.943224908806947	6.0675770017090915	2.8847904921835044	3.674475834323568
chr7	79599288	79600426	10.513993046614743	8.288966111013885	4.175817161117581	2.807710793713903	3.211960419200636	4.057593472603126	5.943224908806947	6.0675770017090915	2.8847904921835044	3.674475834323568
chr7	79607566	79608826	5.368620389794547	9.120665683443583	4.819147393936501	2.696715811415324	5.725283245056395	3.0215749316745333	4.769201307022382	9.558215779539138	4.2686362479414255	5.801542654302385
chr7	79607566	79608826	5.368620389794547	9.120665683443583	4.819147393936501	2.696715811415324	5.725283245056395	3.0215749316745333	4.769201307022382	9.558215779539138	4.2686362479414255	5.801542654302385
chr7	79616664	79617872	3.2474804779156945	4.9773656942986495	5.578242861277221	3.1038776397310346	4.425139358501561	4.742616158052786	4.3375613042060905	5.066743285746764	1.4185094624165668	4.711609762630715
chr7	79708350	79709376	3.1434239409355627	5.804641194743255	2.571810415613721	3.102668410620959	3.6046170788666427	3.256597966478582	4.643978945112136	6.117927272882145	2.57716311430141	4.551811556486126
chr7	79741952	79743010	5.108707362176791	7.043486596505899	4.639093598931859	6.020915909390369	7.668258029706988	3.15967295075184	4.830680391964254	5.844474400374299	4.2462316145292975	6.100317216325122
chr7	79741952	79743010	5.108707362176791	7.043486596505899	4.639093598931859	6.020915909390369	7.668258029706988	3.15967295075184	4.830680391964254	5.844474400374299	4.2462316145292975	6.100317216325122
chr7	79792007	79794163	4.491946984115912	5.904816760685497	5.279262649630001	5.101575718621966	7.61062165421325	5.149382571784818	4.991634748125046	7.120967798559556	1.978951953543589	2.924924030224502
chr7	79792384	79793694	5.299139517318201	6.890988037240414	5.718615272065251	5.619372373136855	8.669461432304091	5.707068942339366	5.824625420115376	8.441780948274918	1.9214592153789434	2.6989783139629218
chr7	79810322	79812098	4.8115558973089	9.176478078968694	4.024264234115073	4.419616302284034	9.547295719868428	7.331443396774498	4.604239643873037	8.400055330762308	2.621895136194186	6.622858210564795
chr7	79810376	79811748	5.660939742802879	10.517282569373663	4.120423688503685	4.691117304928449	10.813730193713663	7.75473022634712	5.196666123003376	8.984778753870083	2.38777199335418	7.504812151193619
chr7	79810471	79811531	5.837862406136854	11.503418446037005	4.118941779856412	5.019517110653643	12.22133806066693	8.280656381822983	5.139490906866092	9.85291349752894	2.158389686638454	8.809368886925139
chr7	79825374	79826433	2.136844857668854	3.054850336287357	2.2513164960628864	1.883687589897988	2.8650362845070525	3.0294166214630445	3.040407913715013	5.049595590916526	2.3031062763518495	1.8765955442972517
chr7	79846840	79848346	5.920361663715773	10.476647377589842	3.5352167550927733	4.304938644537518	6.911844465552098	5.50018996103193	5.818097963751075	7.222732743822002	3.605571631178913	4.670811531315762
chr7	80381783	80383110	4.911059530498214	10.188880008418666	3.8004933437691917	4.054901012237035	8.90952692671476	2.258348148391942	4.192599750813812	8.595868485442839	3.208202872315833	3.623893351508157
chr7	80688167	80689578	1.8496406954877518	6.968407693286201	4.523051075393054	4.608288556738663	19.21906323666103	17.17400530836077	4.920663421919462	10.546803886532038	4.031466116895074	20.577772880259513
chr7	80874319	80876384	8.080959485661321	8.534635608563097	5.354977230413774	5.414719473751829	8.513663912535291	8.02658581191056	8.095686656837985	8.730520375289766	3.5445609863566627	7.263448684276215
chr7	80874649	80876384	8.576871722746308	8.689788024438624	5.744946302370256	5.830351353772665	9.58362410641541	8.984530004232006	8.48555142258819	9.45891624312767	3.2904913081902936	7.482170100085311
chr7	81076997	81078585	3.8928968756264943	6.842443851849185	2.174160659336908	1.6814817832692677	2.7808751468994757	5.304195775793541	4.602882323597381	6.253212600543785	2.5895445293533412	5.312008337650251
chr7	81213240	81214520	4.103040218818933	12.154547287151217	8.941914292385704	2.7855748534202576	9.739322632551193	9.665381003171206	5.295397049747407	10.723194823600352	3.890062900260091	11.510095963254571
chr7	81213284	81214894	4.756219413804712	11.082469477080007	8.726151235978874	3.3397047905563237	9.107182296847705	8.246516720552622	5.504616379194871	10.230644616375258	3.4094579838817904	10.587313719269652
chr7	81213311	81214413	3.929014137890291	12.361628281442743	8.682208427716514	2.9504481879098448	9.075905157303854	9.597326618789978	5.128297810329499	11.101566100942678	4.050982465977677	11.489911879471988
chr7	81213311	81214413	3.929014137890291	12.361628281442743	8.682208427716514	2.9504481879098448	9.075905157303854	9.597326618789978	5.128297810329499	11.101566100942678	4.050982465977677	11.489911879471988
chr7	81452962	81455484	6.6907624249378905	14.751049465267172	6.286726416269354	3.2586323118869482	8.54274079930111	13.00106988645186	6.467712951910235	16.134642109222224	2.3098596305151387	16.207877186872853
chr7	81452998	81455545	6.765499524227722	14.560197524052258	6.305121221296614	3.249687115944207	8.50550634191698	12.476900365055894	6.550471800969014	16.05398635654577	2.2825301254931665	16.01494868583325
chr7	81453064	81454667	6.058931868393125	16.523894630232665	6.047142875489275	3.2270357705868067	8.879427268634494	13.70939712619603	5.464465842323359	17.243598864000504	1.7437707825296014	15.409352119758735
chr7	81475975	81478205	3.3454832916944013	6.190979742896931	3.704534259190221	2.5167177855107226	3.024046693040651	6.846191833906644	4.239776735063447	6.833907693364501	2.105060707990069	4.865912920916904
chr7	81476664	81478115	4.2398168905943034	7.042023206502526	4.320031370274835	2.3022939833759284	3.4255690355780697	8.146731235667149	4.945564826137851	7.111434949907501	2.3305427379890773	5.040339633565702
chr7	81494574	81496182	6.195808830451017	11.695486425868205	3.270489352821336	2.644631599312398	3.349301914196109	6.455164621421947	7.808705899845902	11.787480228791567	3.4782994502960745	8.746459421530291
chr7	81495024	81496144	6.166824209264346	13.644691979459354	3.574811518085854	2.5785150062292814	3.464829439776284	7.178883898258209	10.103084459900856	14.474239466871534	3.6179499376033033	9.75673276845898
chr7	81706562	81708107	3.522161528709251	6.693490285444134	3.684763464962598	3.621276939087573	8.797289669691166	9.638153594674415	4.134430631619055	7.232946522806139	2.58549073568054	13.5309834588307
chr7	81706569	81708077	3.4294816674936355	6.695189755883365	3.6887803206176843	3.618257956444392	8.819509328138924	9.728980116882122	3.176458707934033	7.2139545677080195	2.6119236704999635	13.640493602272054
chr7	81933199	81935013	3.991236694907932	4.65154336136138	5.262454705223678	3.667704397975179	5.702716291989092	6.27523418271949	4.493862643832452	5.546491835319746	1.9593032782501003	6.187018986759678
chr7	81933360	81935061	4.079457855134905	4.699074195583324	5.197697224846135	3.752938970951652	5.731905506051056	5.65517883003634	4.448154854255869	5.560364439870869	2.0581713061974654	6.314368271861285
chr7	81991072	81992864	2.4680365208217077	8.045424725715216	6.072794390800304	2.988072787012373	9.263723094335623	11.684063714529787	3.3782884385436773	7.626986986630923	1.8808355550281703	13.612746394226816
chr7	81991087	81992791	2.3864802986467386	7.945865999059805	6.033439084810182	2.931037030247393	9.231783002754891	10.550249377046953	3.274357083071379	7.41070963102073	1.709435780283431	13.45825796256571
chr7	82054731	82055910	1.6859652334800506	3.7055169310581895	2.718212401897246	1.987691723815054	2.005417046908912	3.323723390205519	2.9233739771915754	4.277197230357655	2.2318002361681017	2.636686796147101
chr7	82054731	82055910	1.6859652334800506	3.7055169310581895	2.718212401897246	1.987691723815054	2.005417046908912	3.323723390205519	2.9233739771915754	4.277197230357655	2.2318002361681017	2.636686796147101
chr7	82334919	82337530	3.789724005381754	6.470280211332352	5.344873629925667	3.1478913585958774	8.581614836565336	4.856193134128157	3.962627615186579	6.521087859260566	2.6926474814246895	6.872238746891658
chr7	82335002	82336484	2.91356794139956	6.48115040939756	5.996690840212762	3.096494064296734	9.117983031433763	3.5772182217493715	2.9397207477636504	6.585002856581595	2.1103257128262487	8.096653154826196
chr7	82868913	82870198	5.075536310626375	7.004146726029393	6.072613651010801	3.910728022746075	9.464566871257144	3.4755790357923693	4.729342164325343	7.965539676577201	3.225541905206465	3.5370928502732215
chr7	82868928	82870193	5.089676460258574	6.9959979470068285	6.078254769858734	3.9019951255425163	9.760938548287855	3.464758941213133	4.7130392249865025	8.000149254553873	3.2324261250703232	3.5183183883018643
chr7	83881851	83883517	7.13817829658719	10.600168431935762	4.42327256593459	6.13051899389313	16.913275723955355	10.961687890850769	7.1183554827570665	10.601539271270475	4.155927064896774	10.035077372375799
chr7	83882193	83883578	7.025055251827309	11.653684412615394	4.785347327845373	5.831378067443517	18.82427578316699	13.094374385723569	6.947893171964569	11.25773230563002	4.771009275801346	11.42250461061939
chr7	84085215	84086700	7.3205703773883855	13.424594278747165	6.144355798532369	4.946954827499532	12.1011228644888	19.39067399220836	7.901796684522019	15.369688615895281	6.125104098207621	18.54352602011427
chr7	84085268	84086642	7.027425757315134	14.251145330579	6.065229226079269	4.704388041163115	11.973422065745968	19.026760893617656	7.438279706491307	16.098414171210543	6.126322436367407	18.30097638606331
chr7	84408585	84410603	2.6186058823251863	4.068307937335426	5.0913886949307265	4.345871623971496	10.958915808368603	3.8540351924858434	2.8520533924335925	4.2805859453775446	2.408986811277574	5.661953351121233
chr7	84528885	84530297	3.5866174837600746	5.4413626847916765	3.922622093273485	2.1601875501634717	6.782770096884233	2.3380558301639285	2.5642653533993633	3.0601938931929094	1.7704960087541142	5.498908922624993
chr7	86841908	86842963	1.1509343494736188	0.720182424670712	0.9809866783178248	1.9628184099897954	1.230213778843812	3.3121869236372095	1.0357529769011584	1.0891124332685607	1.4419486920415507	0.34749205304548075
chr7	86841908	86842963	1.1509343494736188	0.720182424670712	0.9809866783178248	1.9628184099897954	1.230213778843812	3.3121869236372095	1.0357529769011584	1.0891124332685607	1.4419486920415507	0.34749205304548075
chr7	87584047	87585115	2.742056169983153	2.8585917675372365	3.8210951179154358	1.9273816159601962	1.606858813584074	0.41287893436374734	1.6561364256933835	2.3513909161983806	1.8094342537363817	1.089141204339288
chr7	88129863	88131060	2.321457913146979	2.9168427319405175	3.1823632674308846	2.6965095444629865	2.4828411511510438	1.78909128590634	2.1530949001822157	3.3771846255811933	1.5269321887415452	1.4778821448435262
chr7	88129942	88131096	2.2801683652545592	2.926252091184026	3.320711000849924	2.699123647638582	2.327856725950175	1.6567703884230536	2.199018046595608	3.359056221550424	1.5153868352313182	1.4831997864787665
chr7	88431272	88432328	3.3837196259110263	2.9447921904537715	3.637978199079181	2.2280858610615586	2.4301022948189215	2.206032192616752	4.988341423372428	2.477599016701182	4.112004926371755	2.8967962603677404
chr7	88431272	88432328	3.3837196259110263	2.9447921904537715	3.637978199079181	2.2280858610615586	2.4301022948189215	2.206032192616752	4.988341423372428	2.477599016701182	4.112004926371755	2.8967962603677404
chr7	89404428	89405474	7.057390880174436	12.618153644109547	7.482680063174742	7.255938991533867	13.780524925793562	6.811816587046957	5.931735172098499	10.105251213332663	1.326319501915124	7.841519781098083
chr7	89516527	89517542	2.9832121891341186	5.005742971533038	3.991639956582356	4.818864447083967	5.710169623990364	4.3935609634286665	3.9802619445500116	4.622009212130983	2.813161824137119	2.3073454403524916
chr7	89517123	89518357	2.228041331230918	4.741246913201998	5.028194725559218	5.627362374548394	9.752495317057233	4.519982503337643	2.207812208603808	2.883898827472228	2.487134471608136	4.1737364523801075
chr7	90302272	90303496	4.850242879217356	7.115398604154977	4.7741022730021285	6.698332564698325	7.015416387639014	4.298611663135827	3.0435412384423555	7.800181466574762	3.119765837500298	3.9860111404867733
chr7	90302366	90304410	4.085179801836406	5.284923523606153	3.7779106535397347	4.458448149583008	4.814027665692533	3.4459999727409647	3.4963175535046505	5.32416892955151	2.618090133208786	3.114096039503464
chr7	90459585	90460656	3.061466827835578	3.6586161342099044	3.2196082287475845	5.331730462812465	6.014856989588502	3.8748492758258495	3.1271824821148044	3.225043615428896	3.2993201506015413	2.99526612921144
chr7	91262912	91264113	2.4722712530283806	2.8751238827701413	2.856360887706925	2.4259617310777295	2.025820473548673	0.5029348398029159	2.9446228349536385	1.802993206532174	1.7520186898114778	1.5511422001451973
chr7	92635488	92636643	4.650314010634567	4.015469726391169	3.2705384209042503	4.620746577302099	6.66753703856365	5.973035606367763	2.7929715705640388	5.592369978046005	4.5801351011573495	5.295965929980918
chr7	92742361	92743542	8.359092921346653	5.976865824756735	3.7360734620607072	5.378810716624184	5.1852270713001865	8.867984428131207	13.711131797616105	5.922315463890573	6.071267459071561	6.4569960524731025
chr7	92742361	92743542	8.359092921346653	5.976865824756735	3.7360734620607072	5.378810716624184	5.1852270713001865	8.867984428131207	13.711131797616105	5.922315463890573	6.071267459071561	6.4569960524731025
chr7	93079984	93081324	2.402192681138195	4.081296592550491	5.906604003606588	3.274350969159781	7.429688139958169	2.602762383845315	2.2513270281144044	3.6661395934535497	1.511978911463894	2.9268650443696265
chr7	96209712	96211161	2.3119560248527633	4.046757163214066	5.719085753771564	3.741288963372279	7.510005925654377	2.0475337148288597	1.4049111973260335	4.40259975187078	1.503702147489091	2.8284496766604414
chr7	96210575	96211629	4.374909873479232	4.0769968099566976	5.495658402651039	4.128215184983085	8.390637827552926	2.8874942206793537	1.662725915945006	5.162298074935826	0.5017395500213869	3.7846119266985943
chr7	97081461	97082769	4.382820492490716	11.570254818015142	3.565852122396619	4.023314616321059	21.151955535142065	14.260860666587083	5.344231364741603	13.598374372593124	5.669491264069117	25.3164729284584
chr7	97081601	97082887	3.2157122465907877	10.175650854689152	3.5641853911421775	3.5437622930084007	19.397248963731258	12.799440643835586	4.0709224177370915	11.853245664718177	4.562181703039498	18.261863147860183
chr7	97325080	97327540	4.531813572829332	6.368030564730377	3.9049008810576287	4.993377172785399	7.220984230971918	6.639006551688279	4.11152344215207	6.188206659980994	4.365354840294935	7.375214693549586
chr7	97325182	97326244	5.670449439190651	8.28794567778061	4.645362672832726	5.156804323420911	11.599146625191928	10.091984074443523	5.543201050740402	7.310282764686254	4.062094806951318	10.701794081488572
