chr	start	end	Morula_Tfap2c
chr2	160769181	160769510	8.456338198351643
chr2	160872722	160873550	18.157257761932225
chr2	160881662	160882227	18.109527275625585
chr2	160886128	160886400	17.51190495491028
chr2	160887217	160888095	16.231189857039745
chr2	160944389	160944923	10.824583646509979
chr2	161089987	161090337	10.322379853384835
chr2	161108884	161109196	12.33135735988617
chr2	161172227	161172964	7.248217393779367
chr2	161177348	161177924	17.94668125609557
chr2	162651194	162651430	7.300095491490121
chr2	162888996	162889832	9.90816968764985
chr2	162927956	162928574	20.908610836201888
chr2	162930940	162931378	24.157327172963043
chr2	162940530	162940756	19.21992856422357
chr2	162968409	162968712	10.587314284674012
chr2	162987162	162987483	7.092636698131621
chr2	162998807	162999320	15.72073005096257
chr2	163010869	163011421	14.455737625343213
chr2	163016969	163017689	22.150947037008073
chr2	163024091	163024423	13.621723060148309
chr2	163031982	163032212	13.182795383619226
chr2	163041420	163041956	9.104142102732586
chr2	163051712	163052768	26.029994666576385
chr2	163066275	163067441	21.413089677768138
chr2	163073036	163073593	19.025075306370187
chr2	163089707	163090173	21.401801121593035
chr2	163101625	163102483	11.127545967246547
chr2	163202078	163202463	14.414578871293502
chr2	163203099	163203670	15.867215652599436
chr2	163290456	163291196	10.377575980006037
chr2	163300086	163300507	9.20831531357029
chr2	163311138	163311449	7.152353050624443
chr2	163340054	163340353	9.569785287148976
chr2	163343480	163343822	11.286418055930334
chr2	163355898	163356233	12.513052015162225
chr2	163371097	163371393	9.750494339981595
chr2	163401200	163401803	11.805741522047255
chr2	163419254	163420040	21.425951581571546
chr2	163448106	163449048	14.554121300926127
chr2	163471949	163473015	18.130353407832963
chr2	163480646	163482316	19.69612769769078
chr2	163503037	163503313	14.9577836126521
chr2	163515187	163516735	16.306032581790834
chr2	163517361	163517682	13.169718219483753
chr2	163525540	163527347	18.033533148802267
chr2	163534845	163535333	13.36691813390763
chr2	163552547	163553012	13.575461440958003
chr2	163583723	163584347	13.274971498892857
chr2	163607698	163608179	12.27780905979339
chr2	163628655	163629168	11.601069452237432
chr2	163645266	163645707	22.035722083785906
chr2	163646934	163648374	26.327067614083344
chr2	163658156	163658851	14.233978290695081
chr2	163659330	163659642	12.857137955152071
chr2	163692228	163692609	15.447188024445781
chr2	163693131	163693478	18.306584655036158
chr2	163702409	163702989	16.73909176300312
chr2	163718887	163719523	10.475353270956555
chr2	163736410	163736822	11.432495563932992
chr2	163749820	163750174	13.2730919075551
chr2	163765753	163766502	23.50491901392612
chr2	163767191	163768020	21.78819689273259
chr2	163787084	163788645	11.92334598512157
chr2	163823442	163823908	13.96128364693965
chr2	163828417	163828725	15.03671147296955
chr2	163838262	163838526	13.596404613870563
chr2	163839124	163839572	8.164859846234322
chr2	163849270	163849737	10.169766716068766
chr2	163857988	163858339	13.298026511472175
chr2	163900175	163900537	15.308239562735373
chr2	163907760	163908619	16.091636384602058
chr2	163918485	163919454	27.38731899300842
chr2	163945580	163946541	15.352699661850309
chr2	163994448	163995655	26.603068791052085
chr2	164036670	164036921	7.367219943924254
chr2	164063202	164063467	11.507524260035101
chr2	164070376	164071646	22.478496628858913
chr2	164101106	164102051	13.966087398327216
chr2	164179440	164180372	12.791354236684644
chr2	164354527	164355057	9.271742901712093
chr2	164389557	164389972	11.602153605725391
chr2	164404024	164404457	15.001927534372097
chr2	164417359	164417613	21.065607176052303
chr2	164422930	164423533	15.167562892780968
chr2	164430211	164430438	21.004976692703853
chr2	164432868	164434039	33.42720002256633
chr2	164443315	164443603	21.16009000937144
chr2	164443857	164444314	19.231138819938675
chr2	164455035	164455472	15.45806028204597
chr2	164460567	164461468	21.513707628789938
chr2	164461885	164462498	16.258739238073154
chr2	164477410	164477881	13.32028923318138
chr2	164497182	164497718	15.082617722340483
chr2	164521697	164522981	21.306446879080895
chr2	164534485	164534725	22.36715618769328
chr2	164543582	164544976	16.572767327129412
chr2	164558963	164559440	22.585381074021697
chr2	164562088	164562747	19.319651036414463
chr2	164563529	164563848	22.378543178115894
chr2	164715911	164716152	10.066896426727169
chr2	164726198	164726499	12.334402771883232
chr2	164736630	164737872	13.72999924507694
chr2	164745988	164746297	20.04280892159175
chr2	164769332	164769673	17.893781717921282
chr2	164773686	164774035	16.7355232402725
chr2	164785564	164786158	17.88936091593219
chr2	164790790	164791035	14.751930411981077
chr2	164804722	164805608	21.502108778426127
chr2	164817544	164817996	22.17974910904876
chr2	164822605	164823248	37.136914551350785
chr2	164828216	164829004	29.80016715635503
chr2	164832474	164833016	31.3336811523156
chr2	164833357	164833945	24.95757722043667
chr2	164839411	164839754	18.128294004990824
chr2	164842598	164842824	21.780524582989447
chr2	164856697	164857299	17.17504096902486
chr2	164859612	164860198	25.77477344148395
chr2	164866873	164867991	22.85598841037648
chr2	164879350	164880403	23.809434065678406
chr2	164892456	164892811	11.703888200034559
chr2	164911076	164912282	22.47263694560745
chr2	164924259	164924864	20.800583398046573
chr2	164938392	164939269	20.262563691307772
chr2	164944438	164944663	16.039967113071018
chr2	164950298	164950641	26.5274777259493
chr2	164955696	164956796	28.197039626728404
chr2	164968155	164969050	30.925410270690918
chr2	164970545	164970937	17.456950280131124
chr2	164976662	164977267	18.809665927414066
chr2	164980028	164980501	13.705230255207603
chr2	164998434	164998713	23.151214421863624
chr2	165001581	165002181	19.070522061983745
chr2	165017060	165017397	14.663495768425372
chr2	165033899	165035158	20.50972251043706
chr2	165042235	165042573	11.713239401755247
chr2	165055397	165056038	14.196524285303077
chr2	165101015	165101504	9.663696851710844
chr2	165112243	165112758	16.813193499926225
chr2	165121448	165121860	17.412635199074607
chr2	165128253	165128677	9.206545192115712
chr2	165135587	165136605	10.689707241264449
chr2	165183776	165184634	10.431104845656105
chr2	165191927	165192387	12.419466124410215
chr2	165234661	165235038	18.55979978627172
chr2	165235499	165236164	16.033433159849697
chr2	165275926	165276941	16.422052487246507
chr2	165285162	165285845	28.291532917218188
chr2	165287471	165287778	15.532495902493256
chr2	165294493	165294761	8.823481493921422
chr2	165310551	165310813	16.61232130400097
chr2	165317711	165318223	17.00713087245822
chr2	165326022	165326904	17.854055935563412
chr2	165364126	165364502	16.131609736604894
chr2	165379903	165380647	10.751981178919474
chr2	165387967	165388282	12.744665076240661
chr2	165397926	165398308	11.152578401315898
chr2	165399380	165399888	20.109191731205136
chr2	165405742	165406437	10.590990480930685
chr2	165417794	165418304	9.579215298446954
chr2	165471251	165471896	18.712989552815756
chr2	165487019	165487300	7.507294836417636
chr2	165504007	165504347	12.893661765491261
chr2	165505160	165505678	13.625046949128848
chr2	165510443	165511126	16.493432472251346
chr2	165511771	165512627	17.79493391235298
chr2	165529069	165529546	10.625361817437899
chr2	165563605	165564154	8.810357198037737
chr2	165621146	165621648	9.138808891592747
chr2	165642145	165642625	8.987574338912964
chr2	165680129	165680574	6.5053309344173815
chr2	165689629	165689855	9.76363119192883
chr2	165707294	165708006	11.102860288673572
chr2	165708241	165708800	12.488985278312123
chr2	165764722	165765314	14.49485506238164
chr2	165782575	165782939	16.989426573554237
chr2	165791462	165791810	13.198024401719543
chr2	165807553	165808914	28.69397544650625
chr2	165819435	165819944	17.351494300107824
chr2	165825826	165826346	19.66661925315857
chr2	165830910	165832283	25.624250182077475
chr2	165843124	165843460	11.642719572498684
chr2	165857929	165858391	17.031564681560962
chr2	165861977	165862295	21.912187072466004
chr2	165869065	165869386	15.374820073445639
chr2	165874609	165875464	18.08597456168013
chr2	165885413	165885677	17.025876478715375
chr2	165893183	165893543	18.4143570555581
chr2	165894381	165894650	30.37229171384223
chr2	165898737	165899304	32.64343401490065
chr2	165906079	165906765	19.80324579049825
chr2	165913214	165913453	17.18583178819473
chr2	165914055	165915018	20.58057313247633
chr2	165922048	165922897	22.668586267037725
chr2	165926165	165926605	14.207182721658187
chr2	165933699	165934150	8.995122275172738
chr2	165961034	165961959	21.10115629247717
chr2	165968033	165969451	33.30057054997285
chr2	165969688	165970371	29.48171910499584
chr2	165975938	165976930	28.88064605766727
chr2	165982383	165982934	25.366593267437334
chr2	165987016	165987913	29.88135260855208
chr2	165992294	165992521	34.44040294260706
chr2	165997246	165997682	18.443471490789992
chr2	166026965	166027229	15.258256392045455
chr2	166027459	166028190	14.880892146954622
chr2	166059632	166059968	10.650677285024098
chr2	166080435	166081032	19.680846367649096
chr2	166082488	166082836	15.4607184371729
chr2	166108599	166109157	10.163221889071995
chr2	166125856	166126462	16.32790206053076
chr2	166137282	166138052	18.04177814458872
chr2	166154397	166154695	21.477189800083238
chr2	166155325	166155751	27.235155266775212
chr2	166156241	166157128	22.839762584466946
chr2	166178583	166179327	22.23812585235924
chr2	166203261	166203863	11.26179140984418
chr2	166218781	166219416	12.733914151529628
chr2	166228654	166229176	15.426940998355091
chr2	166229857	166230225	16.34380219552828
chr2	166234200	166234502	13.381113633414767
chr2	166252412	166252701	13.811528588661274
chr2	166291397	166291849	9.779081291857018
chr2	166329996	166330442	11.272346287030276
chr2	166351547	166351859	8.854446588418423
chr2	166357921	166358410	13.281781102982036
chr2	166361593	166361990	13.559488180001978
chr2	166409540	166409779	9.239856947416042
chr2	166415109	166415480	12.380763537157579
chr2	166442325	166442717	11.754016489398722
chr2	166476905	166477438	10.586213046569538
chr2	166483799	166484099	7.886963483492534
chr2	166509274	166509528	8.317683831913264
chr2	166512637	166513158	9.523022255375839
chr2	166522618	166522878	10.1514738376324
chr2	166536732	166537109	12.096701050310616
chr2	166553669	166554180	12.908035692636748
chr2	166564471	166564911	13.383002341877331
chr2	166572536	166573756	29.68489219399749
chr2	166592057	166592853	20.99936755697931
chr2	166598195	166598879	14.723135051671525
chr2	166599105	166599582	14.93227629591584
chr2	166632409	166632747	12.141777583127897
chr2	166633027	166633379	13.661825919693166
chr2	166652548	166653221	13.334269987704317
chr2	166658079	166658711	12.80264054144485
chr2	166674608	166675625	15.505679943568587
chr2	166694917	166695210	11.085646346160576
chr2	166701920	166702211	14.047646620838913
chr2	166712996	166713291	19.56236433902029
chr2	166713545	166714440	21.766734016674192
chr2	166720110	166720391	17.408122503884748
chr2	166727933	166728785	19.167677796502627
chr2	166730867	166731136	17.72667274687813
chr2	166731474	166732029	19.011254748782598
chr2	166735596	166736208	21.317193910187367
chr2	166736783	166737069	25.882087247355003
chr2	166740134	166740969	23.023573195862912
chr2	166743332	166743822	14.987014283939283
chr2	166749586	166750243	11.38312516364877
chr2	166781169	166781622	16.571702517157885
chr2	166786480	166787059	14.649104592713668
chr2	166793357	166793634	9.494433723201821
chr2	166805104	166805757	20.038610630707208
chr2	166820544	166820848	10.992206924840024
chr2	166838439	166838695	14.97702357918024
chr2	166841064	166841466	16.74138729607881
chr2	166906075	166906636	23.979929004335997
chr2	166972857	166973239	13.544654197093704
chr2	166995144	166995433	14.996303660646854
chr2	166995913	166996725	19.49507894187138
chr2	167004106	167004948	12.81387933642734
chr2	167009725	167009972	9.168098067465099
chr2	167014711	167015204	18.354984741907334
chr2	167048440	167049150	16.977208090500092
chr2	167062429	167063076	30.331817572415336
chr2	167071513	167072415	26.706375075549616
chr2	167078196	167078983	13.501376532538874
chr2	167102544	167102928	10.702741406857967
chr2	167130233	167130561	14.78278300529573
chr2	167138922	167139159	10.28540878054462
chr2	167160842	167161457	20.521949744806058
chr2	167173882	167174226	11.13352169824201
chr2	167188373	167189279	15.333532597581808
chr2	167190215	167190609	18.199280852593745
chr2	167204587	167205143	12.277634044345334
chr2	167205907	167206726	11.094460309789003
chr2	167215150	167216568	15.830273705639126
chr2	167220988	167221640	18.720859290632003
chr2	167222001	167222267	15.384971410708319
chr2	167237152	167237635	15.274317097713242
chr2	167247625	167248727	18.83792017332655
chr2	167253629	167254191	17.557798002114076
chr2	167263421	167263673	14.585931058913943
chr2	167271601	167271964	13.814172739496573
chr2	167272816	167273146	11.139418799949414
chr2	167278762	167279646	16.436488588471217
chr2	167280314	167281225	19.853834126050597
chr2	167314135	167315774	23.59469125459817
chr2	167349281	167349900	37.87816043046449
chr2	167350833	167351754	27.514422550263543
chr2	167367924	167368710	17.059055766379863
chr2	167375798	167376393	21.28861454234404
chr2	167378510	167378831	19.86981503614384
chr2	167396749	167397694	17.722706805839742
chr2	167404698	167405611	14.644436828930825
chr2	167415950	167416928	30.8472305270548
chr2	167421325	167421985	32.22994073232015
chr2	167423158	167424538	30.123757092157998
chr2	167430681	167432071	22.91207617272576
chr2	167449885	167450183	20.75218247407235
chr2	167450858	167451252	19.211825397414
chr2	167451998	167452315	22.401918555659826
chr2	167460837	167461129	16.576651520925026
chr2	167466175	167466592	27.94599540399419
chr2	167470915	167471493	19.831420174107006
chr2	167492910	167493400	23.602419415298773
chr2	167503114	167503373	32.734905927798
chr2	167519648	167520604	14.874391695445551
chr2	167525377	167526059	11.010888976435508
chr2	167532121	167532694	20.399186039470255
chr2	167537420	167538415	20.68410778285271
chr2	167543276	167544383	18.243953458446583
chr2	167557911	167558303	18.16033958415596
chr2	167570212	167570601	17.654382364915392
chr2	167578485	167579356	17.02002038419178
chr2	167587168	167588308	24.315290789018597
chr2	167588763	167589890	22.111664293927223
chr2	167605158	167605796	20.16782887228604
chr2	167609513	167610092	17.480531575560363
chr2	167611138	167611893	16.206176231081123
chr2	167631892	167632474	23.57645797401769
chr2	167634293	167634803	22.35242650649127
chr2	167640529	167640837	18.360453246475814
chr2	167641067	167642375	20.850657783152496
chr2	167652703	167653169	21.324657129115813
chr2	167660291	167661194	21.93065424271728
chr2	167661723	167662211	29.80433310446192
chr2	167666031	167666409	21.573524264431505
chr2	167672605	167673016	20.951260156004967
chr2	167680911	167681261	16.893140397753033
chr2	167687322	167688615	19.19919267257608
chr2	167708471	167709109	17.849877472581536
chr2	167725856	167726207	15.647772702056798
chr2	167738034	167738763	14.933691633091051
chr2	167747538	167747884	8.83475206490886
chr2	167753846	167754431	13.162987694373498
chr2	167760076	167760394	13.079925492124737
chr2	167769184	167769643	26.784227514578625
chr2	167774536	167775338	14.953116080410165
chr2	167814203	167814510	12.579949649226782
chr2	167831395	167832121	16.47662016971052
chr2	167848687	167849022	13.417418356084111
chr2	167849259	167849759	12.041614770889282
chr2	167887769	167888016	15.54674711883792
chr2	167891924	167892420	15.770486260614087
chr2	167893864	167894101	15.831615906727466
chr2	167904897	167905690	21.441035762560773
chr2	167918734	167919422	9.859654232513073
chr2	167925089	167925402	14.643737860000172
chr2	167932088	167932576	19.15098738474924
chr2	167986905	167987201	20.852314414204777
chr2	167987586	167988088	16.870354468129072
chr2	167993248	167993951	19.528414610948197
chr2	168005928	168006223	22.637407218803794
chr2	168009833	168010457	19.752755421858566
chr2	168021495	168022610	23.306895491253634
chr2	168026057	168026290	24.895133259982
chr2	168027303	168028511	23.801211378432267
chr2	168033707	168034381	37.106155808672355
chr2	168049541	168050406	17.199823527253432
chr2	168057176	168057597	25.73385601542058
chr2	168058997	168059491	21.228766312000722
chr2	168065518	168067448	40.250799682732186
chr2	168080264	168080498	15.703462604783539
chr2	168101449	168101867	28.781783633254932
chr2	168102634	168103436	24.821315304002262
chr2	168104556	168104864	22.51938215478674
chr2	168113610	168113849	16.700965845435235
chr2	168117109	168117623	27.908984603584972
chr2	168128404	168128917	14.839646569934272
chr2	168137256	168137700	10.736671449901822
chr2	168154541	168154994	20.887225953158953
chr2	168160134	168161560	16.117005953873264
chr2	168162165	168162724	16.23155243110998
chr2	168169536	168170611	19.06851490819177
chr2	168206901	168207893	21.9190050132813
chr2	168208443	168208723	17.432905265263148
chr2	168233095	168233672	23.569040414158973
chr2	168238341	168239224	28.75186157766582
chr2	168249898	168250471	17.776884107273496
chr2	168252513	168253149	18.141446181063383
chr2	168262773	168263309	13.42862618503286
chr2	168268066	168268516	12.184316515392727
chr2	168274363	168275134	20.151507432049506
chr2	168280906	168281948	21.594100798389047
chr2	168286739	168287055	15.429220866553392
chr2	168302821	168303268	13.017250261584117
chr2	168310256	168310649	16.53595207301715
chr2	168310939	168311189	17.503238567352295
chr2	168322106	168322612	13.296332551556613
chr2	168335822	168336549	13.3664361987842
chr2	168349243	168349690	14.07294230599798
chr2	168357780	168358043	22.725577314543635
chr2	168362509	168363149	12.079789437353611
chr2	168372396	168373302	13.095251119163127
chr2	168392447	168393882	14.78963160788216
chr2	168412004	168412242	11.573782079360065
chr2	168431848	168432600	26.802140393155685
chr2	168432941	168433169	19.755519892040052
chr2	168435283	168435658	18.34605095163981
chr2	168440292	168441476	25.000014010313397
chr2	168452400	168452905	13.207927481962903
chr2	168459700	168460165	10.669874704012306
chr2	168473975	168474295	10.187373086810112
chr2	168524831	168525552	14.459898639155162
chr2	168526708	168527056	13.400646996224063
chr2	168538752	168539029	12.313141285727601
chr2	168539557	168539930	12.081379123411613
chr2	168562427	168562695	11.182057633328794
chr2	168582976	168583684	22.99815808581767
chr2	168589066	168589989	25.42413205883485
chr2	168590454	168590730	19.872080505758092
chr2	168607053	168607360	10.317487819187027
chr2	168614085	168614654	11.677544523416797
chr2	168653607	168653954	8.954135288766206
chr2	168661830	168662075	10.513720200986278
chr2	168669885	168670199	10.711074589164394
chr2	168679584	168679973	18.810061888707022
chr2	168680853	168681608	18.815371109160367
chr2	168683562	168683795	14.554478866347939
chr2	168694479	168694838	17.691753990470865
chr2	168714479	168714840	12.747882341083727
chr2	168719488	168720214	14.80356727421448
chr2	168742453	168742815	28.225338519607458
chr2	168744972	168746640	28.493577252344963
chr2	168762532	168762922	18.550611603565706
chr2	168800721	168801068	15.309121568883187
chr2	168801469	168802200	13.149103330359088
chr2	168820387	168821204	21.572483898522368
chr2	168824178	168824502	18.01932320771394
chr2	168841313	168841866	21.759280347910323
chr2	168845788	168847084	30.671471855246725
chr2	168847314	168848273	33.133665902274
chr2	168856525	168857081	18.36938058729652
chr2	168866388	168867115	16.73288665677035
chr2	168872327	168872776	11.574810790590826
chr2	168879575	168879904	11.420450851185343
chr2	168889216	168889445	12.770940010204065
chr2	168902804	168903075	13.683082506665444
chr2	168904771	168905033	11.026488890174692
chr2	168913204	168913750	9.482673128882608
chr2	168935115	168935517	13.146014263380819
chr2	168955379	168956067	19.30633976709011
chr2	168970120	168970410	12.089745159806876
chr2	168980062	168981001	9.595223860999647
chr2	169023381	169023690	11.52144077449169
chr2	169031335	169031632	12.922403563554038
chr2	169049794	169050580	9.427861725707697
chr2	169070836	169071844	10.212654198919024
chr2	169084812	169085627	14.420801828536518
chr2	169085872	169086314	14.248722861794864
chr2	169125130	169126068	12.855776997263243
chr2	169558736	169559171	8.909551770659698
chr2	169643426	169643655	10.661491185817136
chr2	169895681	169896930	11.462724680705868
chr2	169910480	169910756	8.821917663449826
chr2	169930006	169930297	7.966563508272991
chr2	169934674	169935333	12.293981815506005
chr2	169961428	169962719	14.048881514879458
chr2	170002719	170003101	10.541323145022567
chr2	170042822	170043418	11.810884525311874
chr2	170050711	170051027	7.6323163388650626
chr2	170070853	170071099	13.74846437113072
chr2	170094362	170094722	10.199496259954241
chr2	170121032	170121961	12.009123656413527
chr2	170142797	170143104	22.500640710712645
chr2	170150063	170150676	22.357403836086952
chr2	170155186	170155602	20.04502170590254
chr2	170160157	170160674	21.329435527439966
chr2	170189762	170190471	21.188565045721273
chr2	170192578	170192859	20.032700874627274
chr2	170194899	170195306	20.49085096879439
chr2	170205419	170206874	22.353638109077853
chr2	170207128	170208027	24.17057192444934
chr2	170212128	170212895	21.45614695020574
chr2	170227625	170229146	25.36890745581917
chr2	170266551	170267001	12.064102280934652
chr2	170288603	170288975	10.371509777602329
chr2	170308909	170309449	14.837738936035722
chr2	170310511	170311095	14.866134868092733
chr2	170318892	170319298	9.600097807757374
chr2	170342012	170342405	14.084737935442353
chr2	170356874	170357177	17.831749321210502
chr2	170384027	170384613	9.677002774570582
chr2	170437046	170437431	11.641363968787255
chr2	170450947	170451174	9.276270782369874
chr2	170460557	170460983	8.11212616123504
chr2	170476489	170476747	11.910384784373202
chr2	170478477	170478753	9.59711980474168
chr2	170484016	170484472	11.162906699013291
chr2	170526846	170527116	9.759970696767171
chr2	170530081	170530409	10.227285399669555
chr2	170538119	170538388	9.700240897423273
chr2	171420660	171421358	8.895318636579978
chr2	171737687	171738282	10.512606475733909
chr2	171969722	171970085	11.919976615380321
chr2	171976727	171977426	10.847957534680893
chr2	171986370	171987195	16.43622586221406
chr2	171987606	171987888	14.008321430666227
chr2	172001049	172001344	8.602755493228718
chr2	172042386	172042958	12.221001973518959
chr2	172291524	172292130	10.950170081047336
chr2	172308356	172308844	6.86048338354611
chr2	172345538	172346252	23.93558075581612
chr2	172370120	172370919	15.542190708117431
chr2	172391880	172392490	9.126334139558136
chr2	172422795	172423689	10.664222780223394
chr2	172439982	172440803	16.86066871903265
chr2	172450550	172451167	12.583264369439075
chr2	172477797	172478402	10.727684355964346
chr2	172490949	172491222	10.683188801720028
chr2	172522079	172523164	20.005809551010483
chr2	172537585	172538345	16.562960831742537
chr2	172546905	172547293	23.977960992105228
chr2	172549122	172549444	20.843294013361014
chr2	172550362	172550917	33.1913877401266
chr2	172555861	172556097	13.385962538799998
chr2	172559247	172559491	21.16793523850988
chr2	172566964	172567200	21.054328304226114
chr2	172567591	172568882	21.558073786965274
chr2	172576988	172577396	14.01516750980826
chr2	172577722	172577978	15.222411934286356
chr2	172584330	172585856	19.00371767951041
chr2	172593100	172593750	18.391296056600716
chr2	172623577	172624074	9.703379166677925
chr2	172630787	172631369	14.159799729835536
chr2	172634883	172635116	13.925337116094106
chr2	172662391	172662770	11.785137224323202
chr2	172678916	172679177	14.50957061869888
chr2	172699652	172700149	13.18035415288668
chr2	172724643	172725203	12.37317704473223
chr2	172733215	172734141	14.168211951369086
chr2	172741015	172741244	11.082155340103082
chr2	172757076	172757849	11.78129898530237
chr2	172770359	172770807	10.781046622565814
chr2	172787408	172787849	11.87896783876311
chr2	172825152	172825767	11.174129353499994
chr2	172830819	172831910	16.10698493219755
chr2	172836523	172836781	9.030193731766339
chr2	172852358	172852727	9.273475184350156
chr2	172864789	172865029	12.680037705103556
chr2	172870853	172871680	13.22269693741343
chr2	172873742	172874301	12.799927852234815
chr2	172912370	172912821	11.405063378572992
chr2	172913983	172914683	12.19967647756849
chr2	172940036	172940688	16.233204310657058
chr2	172945723	172945964	7.94808356099109
chr2	172964319	172964639	8.919949290156364
chr2	172969268	172970431	14.358334196095619
chr2	172979950	172980198	11.25909713775881
chr2	172982949	172983292	10.026279329906052
chr2	172999645	173000498	17.933211318772955
chr2	173005558	173005970	14.072265175939764
chr2	173011400	173011833	12.949648711752946
chr2	173019753	173020732	23.741667224389175
chr2	173021602	173022182	19.196164660618223
chr2	173026694	173027523	19.349174041656017
chr2	173045160	173045464	17.063523239211033
chr2	173046271	173046693	19.777380807704834
chr2	173057074	173057820	18.514134164150533
chr2	173058183	173058689	13.221131907150209
chr2	173063669	173064191	10.02364682237764
chr2	173073998	173074232	8.323074964376596
chr2	173107387	173107813	9.341940786916885
chr2	173113716	173113978	12.863563195439696
chr2	173159542	173160412	15.45730503345358
chr2	173171171	173171776	17.712381042921837
chr2	173186313	173187339	11.512953184733846
chr2	173217512	173218377	9.80155184420547
chr2	173229483	173229911	12.574950973564219
chr2	173237979	173238293	11.881533211203896
chr2	173275502	173275753	14.126770414679173
chr2	173281408	173281703	19.948081129688326
chr2	173284383	173285760	23.161841035841512
chr2	173334059	173334321	8.280854299778246
chr2	173340233	173340548	9.978994514828637
chr2	173356966	173357342	10.531297879016146
chr2	173391275	173391535	10.887115955352783
chr2	173406624	173406918	9.286155483349651
chr2	173413553	173414105	12.560732248900592
chr2	173458202	173458516	8.058864245748824
chr2	173546165	173546734	19.292453160813906
chr2	173547716	173547977	11.238562013911105
chr2	173556464	173556766	12.620632338997543
chr2	173564108	173564661	13.195682512700666
chr2	173565920	173566215	12.174724401053735
chr2	173582486	173582832	12.561126968075085
chr2	173586523	173587066	13.546050944600536
chr2	173594902	173595531	7.544420899571599
chr2	173659119	173659582	21.604560670790868
chr2	173718109	173718338	12.14753907216168
chr2	173731425	173732068	13.557432187289509
chr2	173737196	173737974	18.750378579284355
chr2	173747229	173747980	9.806822130746752
chr2	173792307	173792741	9.492232694054529
chr2	173980698	173981503	10.67778179808433
chr2	174075970	174076535	19.101014086630492
chr2	174109621	174111166	18.225719097930916
chr2	174116698	174117419	19.005068814704885
chr2	174121054	174121580	16.555127020571167
chr2	174199259	174199842	10.736188806759555
chr2	174250135	174250497	10.442037458577868
chr2	174273032	174273634	13.343231963160822
chr2	174284772	174285005	15.676477444530045
chr2	174295772	174296047	17.02387886394154
chr2	174300166	174300831	15.695944606809688
chr2	174327462	174327783	21.63782489336911
chr2	174328665	174329630	28.640529963636645
chr2	174351362	174351654	8.505866592877531
chr2	174359499	174359933	11.686950414411482
chr2	174361206	174361597	17.885442126437525
chr2	174393514	174394205	17.21016386310892
chr2	174406028	174406301	15.51211205506936
chr2	174415410	174416208	24.101146666925953
chr2	174422877	174423146	10.422950446827262
chr2	174432758	174433087	19.695379274594384
chr2	174436224	174436494	17.191767576005724
chr2	174437891	174439269	19.68789889954344
chr2	174456893	174457292	11.169903073992048
chr2	174463670	174464518	12.971399861686635
chr2	174473134	174473534	20.873871006965636
chr2	174593117	174593486	10.351785128678733
chr2	174606106	174606422	7.234684156466134
chr2	174673979	174674420	10.937926339995023
chr2	174689693	174690013	7.956841309368611
chr2	174775741	174776302	15.518555680273263
chr2	174781627	174782324	15.94180123262118
chr2	174796779	174797098	12.985309394549427
chr2	174839402	174840262	11.992097310132758
chr2	174904905	174905252	7.519781053581568
chr2	175067697	175068139	8.690270463805392
chr2	175137032	175137361	14.505519681426167
chr2	175145313	175145546	10.842475342648223
chr2	175150655	175151040	7.928012271980187
chr2	175157354	175158204	14.332898331810446
chr2	175173260	175173784	13.766777588210942
chr2	175175514	175176209	14.453938673554564
chr2	175179126	175179383	11.159510200589548
chr2	177072696	177073198	25.367402219202415
chr2	177073549	177074250	31.547328135426476
chr2	177075001	177075380	34.2438329278951
chr2	177075802	177076078	22.82620667029118
chr2	177080160	177081080	20.96468576659327
chr2	177082384	177082741	21.513876963062447
chr2	177123558	177124618	9.723508454268833
chr2	177314369	177314701	16.780883573624024
chr2	177321050	177321279	17.494286678763977
chr2	177323419	177323735	20.903254321858853
chr2	177329662	177329934	25.43699154783698
chr2	177331286	177331542	12.079792354255915
chr2	177489932	177490272	18.180469344643985
chr2	177490770	177491201	13.525603960395689
chr2	177500182	177500869	24.267135031532167
chr2	177517775	177518645	23.36709830404698
chr2	177522668	177523006	25.451465888841618
chr2	177524194	177525021	22.515748853118417
chr2	177534421	177534721	16.182283916473388
chr2	177561843	177562128	18.933455730739393
chr2	178118212	178118444	10.719209794340463
chr2	178154101	178154390	8.489086456364827
chr2	178407108	178407694	10.676450750526715
chr2	178413534	178414975	13.302384923605597
chr2	178602518	178602898	12.842538685547678
chr2	178603397	178603805	11.319589084269953
chr2	178687573	178688174	15.865575352445022
chr2	178922367	178922655	7.906547834475835
chr2	179349874	179350211	8.991979859349282
chr2	179422345	179422671	10.433507971968387
chr2	179428363	179429312	13.553039528672889
chr2	179442158	179442824	14.425612025790745
chr2	179443060	179443653	14.373302663960706
chr2	179522150	179522425	12.24786342274059
chr2	179546148	179546776	11.521397194285301
chr2	179565426	179566370	10.377788668466827
chr2	179570853	179571140	9.314409957114828
chr2	179723753	179724074	9.489109667662149
chr2	179733131	179733533	9.251953846186547
chr2	179775028	179775377	8.081742150052571
chr2	179809919	179810224	11.124410873162942
chr2	179829833	179830139	7.979826282052433
chr2	179863346	179863783	9.60357399881568
chr2	179917099	179917424	13.207374907273513
chr2	179934132	179934586	10.464039748985861
chr2	179958861	179959121	10.074953009532049
chr2	179976881	179977299	15.455934230220375
chr2	179998125	179998845	12.897211273511251
chr2	180011381	180011768	12.40462097394682
chr2	180024256	180024991	22.83335233415876
