chr	start	end	Morula_Tead4
chr11	67080017	67080349	9.198282220277441
chr11	67345415	67346260	13.772479655474601
chr11	67468699	67469246	10.012426440850907
chr11	67531241	67531616	12.313446215311686
chr11	67819762	67820326	10.903871011226736
chr11	67825241	67825687	20.508440699812542
chr11	67860433	67861766	14.322874703983212
chr11	67865382	67865702	10.961122691631317
chr11	67914489	67915418	24.752771158906178
chr11	67922390	67923174	17.504720508444066
chr11	67966243	67966658	10.077280096260898
chr11	68089809	68090685	9.07186813931487
chr11	68127393	68127940	10.413246233240995
chr11	68130457	68130848	12.13018855780287
chr11	68188212	68188892	9.866293032029096
chr11	68202635	68202900	11.83606995276685
chr11	68212247	68212830	10.741773314991292
chr11	68286056	68286373	10.488493734353725
chr11	68432132	68432501	13.591984869018804
chr11	68484715	68485841	12.97139807958586
chr11	68531704	68533413	26.463436346201025
chr11	68553850	68554289	13.060596728922294
chr11	68556187	68556487	12.761084032058715
chr11	68594630	68595032	12.049502300385813
chr11	68611461	68611825	12.145944984404595
chr11	68618270	68618605	19.97559416472022
chr11	68627285	68628274	20.17867497944615
chr11	68652044	68652708	24.798048144363495
chr11	68656677	68657522	32.06889829014885
chr11	68658201	68659368	27.06844441177708
chr11	68665276	68666210	23.57693529333241
chr11	68673923	68675563	25.55779731797009
chr11	68686045	68687001	31.18675174274205
chr11	68691203	68691833	52.062456790984626
chr11	68811412	68812811	18.822992296880106
chr11	68831500	68832596	16.029906875895758
chr11	68852774	68853626	12.713353457585187
chr11	68859571	68860039	14.785697602818155
chr11	68882235	68882532	20.767851974024918
chr11	68897080	68897536	18.439261809775704
chr11	68898797	68899201	22.69202243691624
chr11	68905754	68906048	18.564663731321996
chr11	68939357	68940097	12.308370475511293
chr11	68962106	68962859	15.778695130569844
chr11	68967580	68968350	14.669032911201576
chr11	68973098	68974180	14.616675431538862
chr11	68982505	68983076	11.707934939923929
chr11	69012084	69012398	14.98517370223999
chr11	69045638	69045982	19.652164495268533
chr11	69054123	69054439	13.433567360986638
chr11	69067229	69067701	16.314191218149865
chr11	69074493	69074749	21.788253907114267
chr11	69086028	69086410	11.362366997134624
chr11	69094529	69094821	22.102030734493308
chr11	69095219	69095596	22.43108714986543
chr11	69096905	69097609	18.232989328828726
chr11	69125364	69125709	25.660599893763447
chr11	69133814	69134426	21.195319630741295
chr11	69141057	69141713	15.988076910739991
chr11	69142117	69142471	13.33207248159721
chr11	69236961	69237601	20.304506289958955
chr11	69238169	69238640	21.237740080321164
chr11	69242183	69243013	26.02913372085755
chr11	69250404	69250672	16.326278223920223
chr11	69251312	69252151	28.522286024082263
chr11	69276411	69276846	10.258002835854716
chr11	69323431	69323764	11.879029611925462
chr11	69326295	69326592	12.867760561933421
chr11	69339936	69340351	12.054834772592567
chr11	69362519	69362970	14.792745505626874
chr11	69373028	69373978	12.630638275648419
chr11	69395478	69396494	30.353589480317485
chr11	69401530	69401909	21.400764118083863
chr11	69408541	69409251	20.66589752452474
chr11	69411511	69411789	17.677872904770666
chr11	69417376	69418701	28.30848862198164
chr11	69419108	69419354	28.803559799504473
chr11	69425846	69426887	41.086313159733756
chr11	69427270	69428593	34.163167693987994
chr11	69436922	69437907	16.771275543077344
chr11	69469207	69469968	29.419590015135675
chr11	69480966	69481836	12.931014890232305
chr11	69502371	69503073	23.017578046206395
chr11	69503674	69504265	23.964848723306673
chr11	69510155	69510468	21.888785682166347
chr11	69546527	69546853	13.673822435133296
chr11	69565520	69567510	18.004909450205126
chr11	69575082	69575341	16.599663612925408
chr11	69580052	69581948	27.77846758878684
chr11	69613706	69614064	15.061545489220645
chr11	69620667	69621406	14.816681019185522
chr11	69646672	69647265	21.704958639096652
chr11	69654227	69654572	19.848233303125355
chr11	69654827	69655180	18.804627588720564
chr11	69661163	69661916	24.47955910681412
chr11	69662786	69663139	20.25389325517433
chr11	69681797	69683185	20.11923942373534
chr11	69699449	69700029	33.977607950670965
chr11	69703931	69704734	41.1247404723209
chr11	69715107	69715922	25.95456682333917
chr11	69758393	69759603	17.570301928204938
chr11	69764757	69765091	14.382652065711108
chr11	69785087	69785856	14.923724732566408
chr11	69795149	69795850	15.833443078436968
chr11	69803434	69804337	18.190263658398937
chr11	69805510	69805920	15.516918414976539
chr11	69837810	69838842	22.790801834690477
chr11	69887518	69887787	17.622166530793486
chr11	69894341	69894986	14.259730514999507
chr11	69900685	69901686	24.081211995173405
chr11	69914058	69914541	20.473656664230315
chr11	69922540	69922890	38.97131987980434
chr11	69923159	69924034	28.193919858660017
chr11	69928654	69929046	18.659622857765275
chr11	69935232	69935579	25.45711215016478
chr11	69947821	69949311	16.97648222782468
chr11	69953143	69953996	21.204549090663825
chr11	69960650	69961655	20.50839291757612
chr11	69966781	69967165	21.16176765660445
chr11	69980031	69981056	19.81856174003787
chr11	69991118	69991929	18.96960906888348
chr11	69995452	69995953	17.21054452336477
chr11	70015031	70015391	9.589567150010003
chr11	70021021	70021875	17.541994387427874
chr11	70049911	70050472	13.671728800537327
chr11	70050760	70051063	14.45883326955361
chr11	70060208	70060507	10.968827056246857
chr11	70097740	70098090	16.908122144426617
chr11	70124626	70125223	12.89066492812318
chr11	70133558	70134064	14.465716541049037
chr11	70143785	70145556	19.890824346472353
chr11	70172075	70172690	22.347972811722173
chr11	70174019	70174469	11.884173573387994
chr11	70182035	70182951	30.194907677746237
chr11	70187727	70190019	29.59710667561902
chr11	70199468	70200403	23.040924708728483
chr11	70201304	70202009	27.30672988079964
chr11	70220340	70221455	23.81536545347205
chr11	70226396	70226912	16.641398537066557
chr11	70242095	70242544	15.866912839672878
chr11	70255553	70255836	13.405694334751304
chr11	70410220	70411672	24.98797672642164
chr11	70432099	70433083	19.7984452073167
chr11	70451668	70452638	29.304029899282554
chr11	70459810	70460324	13.652055783030589
chr11	70465685	70466319	15.155556717881645
chr11	70484689	70485951	15.986498049057419
chr11	70523188	70523756	27.5971165064355
chr11	70531414	70531885	20.42955591926656
chr11	70539840	70540434	15.06963545224482
chr11	70614801	70615631	13.214210306305484
chr11	70622387	70623513	15.528447104601412
chr11	70646657	70646941	12.28625746847878
chr11	70647200	70647515	28.848836505223833
chr11	70655268	70655542	19.449265222479827
chr11	70659261	70659515	14.480705572864203
chr11	70668347	70669601	31.04291083291767
chr11	70699964	70700404	14.951470537619157
chr11	70721042	70721406	12.9142202099601
chr11	70743537	70744361	16.797875285727308
chr11	70762736	70764785	16.26749072021365
chr11	70769903	70770393	15.832965451843885
chr11	70777185	70777732	13.493700119433498
chr11	70783048	70783355	25.945370987882832
chr11	70815521	70815909	23.34260860669244
chr11	70876185	70876486	11.739043745883675
chr11	70897702	70898142	18.49037288535725
chr11	70898546	70899011	22.22231206586284
chr11	70909872	70910383	10.08412285280321
chr11	70937212	70937939	23.280915188166265
chr11	70938239	70938925	23.74975292606187
chr11	70969581	70970669	19.730823333210804
chr11	70980653	70981028	22.868773508707683
chr11	71018909	71019266	18.120505300890496
chr11	71019553	71020067	25.33519202354817
chr11	71512168	71513419	15.929890523997429
chr11	71522691	71523693	16.89042992173079
chr11	71597817	71598298	10.569566170044103
chr11	71884527	71884779	9.770023065900046
chr11	72029333	72029778	11.70519742429926
chr11	72051256	72051532	8.240061611369036
chr11	72132014	72132266	20.49064696781219
chr11	72207246	72207605	15.839565832302762
chr11	72214675	72214988	11.274372228799155
chr11	72219248	72219668	16.309959738595143
chr11	72220221	72220734	14.676920669585408
chr11	72267061	72267419	12.397699679742312
chr11	72267711	72268038	12.23047068942942
chr11	72370342	72370708	10.555585075597294
chr11	72402050	72402596	9.755608044264518
chr11	72410749	72411527	9.64117718294531
chr11	72434971	72435463	19.887672988379872
chr11	72461868	72462184	15.375369947167892
chr11	72473888	72474222	10.276787356702153
chr11	72513462	72514032	11.020603854196114
chr11	72538190	72538544	20.04470269154694
chr11	72607273	72607776	16.716306764136252
chr11	72608090	72608539	10.4739544439422
chr11	72616220	72616496	10.671071840369184
chr11	72633476	72633952	19.623193706784928
chr11	72689624	72690555	11.698880420463555
chr11	72691174	72691508	11.31768852793528
chr11	72736696	72737658	14.626676894523001
chr11	72787637	72787933	11.081711231051264
chr11	72795329	72796069	23.846520319500485
chr11	72819032	72819445	23.363737080922714
chr11	72924729	72925726	15.599147158137773
chr11	72937709	72938406	20.047195329214613
chr11	72940636	72940984	20.41801275330028
chr11	72943484	72944030	12.850071554218893
chr11	72959387	72959854	13.327377802299484
chr11	72964713	72965875	12.437186585030744
chr11	72986987	72987363	13.379453910158036
chr11	73018574	73019372	9.977678938915854
chr11	73079334	73079660	10.958669112503895
chr11	73098510	73098918	14.463458372097389
chr11	73123483	73123903	16.41871602421715
chr11	73138473	73139489	16.3879282662249
chr11	73177229	73178588	17.200483136180573
chr11	73199118	73199720	16.85397976498271
chr11	73219637	73220089	9.39499249500511
chr11	73256571	73257615	16.091330924710096
chr11	73281734	73282162	12.482009348468246
chr11	73318173	73318568	21.004165659071525
chr11	73318821	73319593	16.69074354888244
chr11	73324336	73324612	11.80750368297964
chr11	73336263	73337292	11.004944739698553
chr11	73522089	73522509	9.592379783448719
chr11	74415079	74415812	17.02279017111452
chr11	74443080	74443958	20.385736992255975
chr11	74556731	74557115	9.618016174683968
chr11	74597657	74598397	17.622384843955167
chr11	74617899	74618241	14.1812677662275
chr11	74638673	74639009	18.47059100582486
chr11	74687401	74687734	12.284443875332853
chr11	74723923	74724694	17.932838976460516
chr11	74748148	74748472	11.013775757801385
chr11	74753577	74754155	18.258916912606843
chr11	74754432	74755053	16.156073041968106
chr11	74761037	74761307	16.047442305529557
chr11	74794642	74795005	17.42670903849536
chr11	74830014	74831290	33.788354694282745
chr11	74831538	74832875	27.4105914664429
chr11	74837936	74839084	18.754864637860024
chr11	74847674	74848653	17.448974732115516
chr11	74879793	74880037	15.425678112467782
chr11	74881738	74882199	14.215341644535354
chr11	74924070	74924915	18.68864355708015
chr11	74925450	74926059	19.3604446013377
chr11	74965248	74965713	13.497117661917082
chr11	74975888	74976244	9.474905245759514
chr11	74984552	74984844	11.810587409424455
chr11	75017492	75017912	15.725060967036656
chr11	75038891	75039603	19.02965014704158
chr11	75101359	75101606	13.245176299863498
chr11	75102926	75103503	15.933201341943063
chr11	75123719	75124933	18.709334356977283
chr11	75131287	75131666	13.202569808054097
chr11	75142986	75143330	14.724377546199532
chr11	75164867	75165765	21.595032671777602
chr11	75167445	75167979	22.20220541507564
chr11	75173612	75173928	19.350504555279695
chr11	75178563	75179090	13.708215171517185
chr11	75214538	75215056	12.536464901964637
chr11	75246567	75247283	23.132460577527905
chr11	75252613	75253460	12.016616652678993
chr11	75286499	75287527	17.887584479866323
chr11	75348115	75348962	17.728914902652168
chr11	75354865	75355261	18.633901897102895
chr11	75403458	75403733	19.1312394471602
chr11	75423221	75423594	8.84985622579866
chr11	75454827	75455431	25.61026739284692
chr11	75460773	75461127	27.654831676159876
chr11	75462687	75463043	23.670168806997577
chr11	75473201	75473513	12.553324240904589
chr11	75510110	75510775	20.64859930196203
chr11	75530589	75532474	18.87943588445716
chr11	75540935	75541179	17.389247933372122
chr11	75545023	75545273	28.37516976928711
chr11	75556408	75557550	17.333902176123786
chr11	75587757	75588999	15.33020345945865
chr11	75605122	75605799	13.60444583357525
chr11	75621170	75621466	14.879637215588543
chr11	75630586	75631338	21.585677392939303
chr11	75651756	75652118	20.825688298894555
chr11	75653517	75654086	29.18986585312024
chr11	75656003	75656273	23.90105433287444
chr11	75664685	75664947	17.225136731417123
chr11	75679460	75680051	16.464342083422665
chr11	75687417	75688274	23.14102773098851
chr11	75708163	75708809	16.86488801849885
chr11	75713777	75714402	21.201093783187865
chr11	75731924	75733157	15.596051152701893
chr11	75761697	75763187	30.68090570629043
chr11	75768344	75768622	23.227864972121424
chr11	75769023	75769344	24.415354161247656
chr11	75781901	75782452	14.10040116959172
chr11	75802010	75803129	15.360252324548334
chr11	75811470	75811725	11.215496998207241
chr11	75811983	75812338	14.000768137649752
chr11	75966942	75967190	14.487198368195564
chr11	75983048	75983348	12.646033525466919
chr11	75999513	75999856	23.45012132627971
chr11	76010787	76012700	38.02282425301647
chr11	76013124	76013640	34.002765418947206
chr11	76017415	76018015	24.46733020146688
chr11	76019122	76019638	22.334426114725513
chr11	76030135	76030812	28.997627148423977
chr11	76063670	76064918	18.71651054192812
chr11	76075799	76076333	14.83536369255866
chr11	76137410	76138044	13.256703543738237
chr11	76153697	76154723	12.664088933323791
chr11	76167708	76168435	12.358822376560804
chr11	76175650	76176350	13.232120037078857
chr11	76179014	76179988	13.831068015441268
chr11	76222620	76224488	29.85544474000679
chr11	76224764	76225177	30.443400533089626
chr11	76252892	76253420	11.287812341343272
chr11	76274050	76274656	15.02332369014375
chr11	76299506	76299930	10.651014880189356
chr11	76393203	76393508	13.295709140965196
chr11	76406892	76407181	44.21511212517233
chr11	76436873	76437388	16.87770348891471
chr11	76476709	76477654	17.56226505148348
chr11	76482950	76484157	21.89498836972443
chr11	76494273	76494994	15.190804337330896
chr11	76521854	76522245	13.472353796215009
chr11	76522670	76523035	11.617647902606285
chr11	76535904	76536544	15.978579579293728
chr11	76536842	76537085	15.081881162070443
chr11	76571079	76571342	14.735849072271426
chr11	76594240	76594539	10.59370136579941
chr11	76613928	76614358	15.705212102934372
chr11	76763332	76763895	10.770890368026272
chr11	76834654	76835236	10.887557683531771
chr11	76854996	76855736	12.813156866382908
chr11	76896676	76896978	10.014548715376696
chr11	76907752	76909206	25.863609089320104
chr11	76921906	76922471	16.078480274909367
chr11	76933040	76933689	11.107862241095498
chr11	76951921	76952224	14.497368689810875
chr11	76958885	76959161	12.511801909709323
chr11	76972849	76973644	16.202120927294846
chr11	76997255	76997866	14.156946346139362
chr11	76998134	76998507	16.51046927301238
chr11	77019468	77020414	17.75025607566753
chr11	77030643	77030926	14.576775833911693
chr11	77049704	77050101	10.782213028492196
chr11	77056310	77056555	9.063093934740339
chr11	77064802	77065160	15.25152696311141
chr11	77078522	77078977	14.700612204415458
chr11	77087368	77087992	19.66529402518884
chr11	77099980	77100564	11.286541452963059
chr11	77215737	77216538	12.379769722918297
chr11	77228519	77228868	13.65977192471567
chr11	77229147	77229491	18.1664498018664
chr11	77347952	77348403	13.119344233409263
chr11	77423366	77424077	28.28552029203262
chr11	77440040	77441909	22.274770496872545
chr11	77462351	77462863	15.400460610166192
chr11	77491077	77491687	18.327781406777802
chr11	77498002	77498858	17.651599275174544
chr11	77506487	77506825	15.63142478818724
chr11	77513545	77514297	14.57740549077379
chr11	77577566	77577814	30.048839730601156
chr11	77609591	77610120	19.384119745914337
chr11	77629221	77629647	26.291673608788862
chr11	77630159	77630790	25.89544684082128
chr11	77640649	77641071	21.190122143352202
chr11	77641736	77642198	22.202935656427822
chr11	77642878	77643761	27.648784112552285
chr11	77646836	77647178	21.53305799919262
chr11	77647983	77648294	28.800479999309186
chr11	77652864	77653242	55.23789541052763
chr11	77653651	77654461	52.853009214518984
chr11	77665338	77666810	29.77172395133454
chr11	77667110	77667826	29.37597842989021
chr11	77673004	77673405	30.179889745545804
chr11	77679592	77680208	21.637725854848888
chr11	77703885	77704161	18.004556987596594
chr11	77750372	77750622	22.38425775909424
chr11	77763921	77764308	15.169596420702083
chr11	77785090	77786195	16.241069133465107
chr11	77793481	77793797	10.738518880892403
chr11	77806460	77807087	11.987342009323825
chr11	77835384	77835688	21.426589225467882
chr11	77836475	77837100	22.51418502807617
chr11	77853450	77853887	14.257396230981334
chr11	77859511	77859883	11.703281864043205
chr11	77871239	77871689	16.85800736533271
chr11	77872547	77873223	18.403342736543284
chr11	77874526	77874914	20.01225443967839
chr11	77884285	77884554	19.24664301677264
chr11	77884834	77885586	17.999881209211146
chr11	77885860	77886451	19.305167235295382
chr11	77893617	77894009	9.38289461695418
chr11	77896768	77897268	11.072347201347352
chr11	77905878	77906143	13.488891641148982
chr11	77916963	77917284	10.58073625237771
chr11	77953457	77953799	15.930916794559412
chr11	77980183	77980619	17.3655523160182
chr11	77981386	77981649	19.647139915495316
chr11	77981985	77982476	19.767950230849006
chr11	78031719	78032414	15.485249473379671
chr11	78080438	78081075	21.997626738795304
chr11	78087354	78088143	16.78461884545736
chr11	78094316	78094908	11.860155062901008
chr11	78115549	78116163	16.63452972107679
chr11	78159980	78160736	18.726367009379878
chr11	78165655	78166770	26.259725194340863
chr11	78174237	78175533	67.52854452015441
chr11	78176004	78176728	45.43264327655181
chr11	78185136	78185404	20.324047988920068
chr11	78186256	78186764	23.656253138865072
chr11	78194581	78195183	25.747621544175765
chr11	78196319	78196645	18.355273849393694
chr11	78245809	78246207	21.56378767837831
chr11	78247602	78248224	21.169524105415466
chr11	78261109	78261847	22.5102738171089
chr11	78299020	78299385	28.6304341668952
chr11	78327753	78328838	16.251823377389513
chr11	78344746	78345045	13.111000896696263
chr11	78358537	78359016	16.511261796652647
chr11	78359910	78360640	22.505275340929423
chr11	78369998	78371165	42.246183003128955
chr11	78381995	78382408	16.271789636219385
chr11	78397406	78397858	25.95157973534238
chr11	78420697	78421194	19.861189067003952
chr11	78422331	78422818	29.691226771235222
chr11	78427813	78428863	34.83321574165708
chr11	78435587	78436084	24.85585258760203
chr11	78436549	78437239	19.89016081906747
chr11	78448119	78448731	25.159386078516643
chr11	78453971	78455110	21.458556279893294
chr11	78462296	78462615	25.117343675380216
chr11	78463026	78464281	48.902763371258615
chr11	78480866	78481307	21.04248799001819
chr11	78490552	78491255	21.611678162814883
chr11	78511756	78512123	13.802981389640788
chr11	78535717	78536188	15.963062221583794
chr11	78536444	78536801	11.51119892537093
chr11	78550325	78550653	14.201639227750825
chr11	78550917	78551231	15.526637341566147
chr11	78657297	78657815	13.079273564474923
chr11	78664259	78664546	24.44647257336341
chr11	78665901	78666157	36.75850047916174
chr11	78697599	78697977	48.58087803573205
chr11	78698587	78698943	26.77236880613177
chr11	78712615	78713090	29.495706036216333
chr11	78732619	78733175	17.228751938977688
chr11	78771949	78772293	13.961586537749268
chr11	78798767	78799559	19.32791298085993
chr11	78826615	78826970	18.02101266887826
chr11	78871907	78872865	16.56424019580594
chr11	78883381	78883650	19.120233557038148
chr11	78884895	78885610	17.724630509223136
chr11	78890385	78890824	23.873718049911812
chr11	78977610	78978749	17.114890510100246
chr11	78991103	78991621	24.80740433402043
chr11	79018989	79019452	11.36962575891878
chr11	79030811	79031406	12.949349608541537
chr11	79049198	79049955	19.24738297216801
chr11	79082672	79083788	22.989530217263006
chr11	79102600	79103271	15.161707049510518
chr11	79123550	79123877	14.262149767044487
chr11	79146090	79146844	10.160764104807726
chr11	79160192	79160456	11.719397152915146
chr11	79181784	79182047	11.58063633994911
chr11	79201849	79202361	11.5037583662197
chr11	79216882	79217227	14.794968582927316
chr11	79223389	79224325	16.76649565829171
chr11	79224691	79225262	19.076503270979313
chr11	79229406	79229976	17.640789219371058
chr11	79237782	79238408	13.312609156099752
chr11	79254938	79255220	34.10012755833619
chr11	79255911	79256171	24.93160519233117
chr11	79257569	79258058	29.81991757351928
chr11	79271487	79271984	18.564280281604177
chr11	79273472	79273854	21.1144453717776
chr11	79278364	79279493	22.682111467271913
chr11	79286553	79286970	39.72999333534881
chr11	79287262	79288338	29.30202551490755
chr11	79288978	79290151	32.73654174113619
chr11	79318977	79319631	20.21053623788583
chr11	79325794	79326242	26.263715624809265
chr11	79326834	79327219	22.98268822508973
chr11	79589528	79589905	13.512248874026838
chr11	79634860	79635199	24.55771808005364
chr11	79635946	79636417	17.873576874945574
chr11	79656154	79656901	32.96656067655428
chr11	79679598	79680018	8.876997490156265
chr11	79694811	79695132	12.606112851532078
chr11	79704129	79704936	17.152363305641373
chr11	79752168	79753305	14.314042614758172
chr11	79760854	79761564	9.869024498361936
chr11	79771659	79771976	12.57626499813814
chr11	79824085	79824638	10.41038895860503
chr11	79843458	79843704	9.50696204929817
chr11	79913843	79914207	15.323581855375688
chr11	79925229	79925519	16.067794359141384
chr11	79962015	79962344	19.651873887128744
chr11	79976069	79976785	40.14192655499421
chr11	79983328	79983728	39.162556629180905
chr11	79986609	79986920	42.68175264340122
chr11	79991871	79992950	21.74537629259196
chr11	80044532	80045269	13.783283527379444
chr11	80055794	80056166	18.403537811771518
chr11	80060688	80061318	13.266761867583744
chr11	80069791	80070271	20.450424201289813
chr11	80080681	80081550	16.933153923965296
chr11	80089096	80089637	18.313418373382905
chr11	80147535	80148055	16.11416743351863
chr11	80153373	80154288	15.937653776075019
chr11	80160907	80161622	22.709815574859405
chr11	80167914	80169394	25.633525919914245
chr11	80191079	80191341	19.299829351993008
chr11	80191691	80191957	20.656228502890222
chr11	80193641	80194605	20.004917232822084
chr11	80200043	80200487	13.531931247797099
chr11	80209169	80209559	18.567911260555952
chr11	80247340	80247812	11.011976372892574
chr11	80286953	80287558	15.956676152126848
chr11	80290029	80290285	17.307690419256687
chr11	80301698	80302119	14.148254435305924
chr11	80315039	80315414	12.34998009999593
chr11	80324793	80325234	17.578391144335136
chr11	80333427	80334134	27.875560313336752
chr11	80334505	80334931	23.278629929806705
chr11	80376390	80377040	14.289014258751502
chr11	80410370	80410837	15.242304712087234
chr11	80426016	80426787	19.24149805902662
chr11	80529049	80529367	11.684442106282935
chr11	80682607	80683150	15.5054777691597
chr11	80685412	80685689	13.205030947385712
chr11	80766391	80766660	10.780846074611281
chr11	80779426	80780271	23.39518722443891
chr11	80784198	80784921	20.39048777774162
chr11	80790642	80791426	21.8440054594254
chr11	80791894	80792145	16.58482359320044
chr11	80817891	80818847	40.050546568307915
chr11	80855933	80856982	11.965016500511206
chr11	80873048	80873491	12.059348173119952
chr11	80967855	80968600	19.463396798844304
chr11	82174755	82175245	11.35218080209226
chr11	82689724	82690223	12.871415105754723
chr11	82718908	82719198	15.266246992966224
chr11	82751165	82751502	25.269744267449536
chr11	82752312	82752773	17.135036348520803
chr11	82763902	82764230	16.873932855885204
chr11	82818328	82819363	22.912073533431343
chr11	82820893	82821171	27.163978851098808
chr11	82823725	82824613	23.49284523564416
chr11	82845874	82846119	19.387765460111655
chr11	82857063	82857764	12.739016547862882
chr11	82870826	82871782	13.440613846898577
chr11	82883223	82883521	22.442178130949905
chr11	82885320	82885662	20.316168483934906
chr11	82890267	82890604	19.262162403819822
chr11	82914698	82915691	34.669172676428325
chr11	82918586	82918892	19.196701118369507
chr11	82965073	82965794	13.89346683174165
chr11	83040166	83040489	10.816903533581241
chr11	83061209	83062367	25.434526808727178
chr11	83079701	83080016	12.76728727552626
chr11	83191107	83191388	10.690717418847134
chr11	83223980	83224288	7.098875375537129
chr11	83261721	83262037	8.3919692160208
chr11	83272294	83272942	18.731729939395997
chr11	83291504	83291875	12.011171166144933
chr11	83298721	83299315	14.78596813831265
chr11	83302776	83303026	14.310409519195556
chr11	83304093	83304474	17.930185247906863
chr11	83408853	83409278	12.525924864376293
chr11	83440551	83441209	22.06843844735514
chr11	83472344	83472922	24.839272974271676
chr11	83495072	83495682	17.06643533081305
chr11	83495937	83496218	14.734722812829068
chr11	83556781	83557059	9.1848938447966
chr11	83582554	83582903	16.030189186249217
chr11	83587511	83587954	37.61474899136993
chr11	83588202	83588528	20.042894222985016
chr11	83596857	83597156	15.027409097422725
chr11	83753476	83754337	10.32161712480339
chr11	83761766	83762253	10.450809117460153
chr11	83802052	83802622	18.30235424041748
chr11	83815534	83816233	11.482304967353613
chr11	83821782	83822378	12.12801567260051
chr11	83891213	83891887	22.021226560326642
chr11	83926913	83927273	11.955239494641622
chr11	83963731	83964275	12.582916828639368
chr11	83999928	84000241	14.614679062328399
chr11	84058683	84059592	29.119799497497358
chr11	84060076	84061111	29.60464288002051
chr11	84061654	84061956	27.24714940431102
chr11	84080127	84080840	25.30548938093145
chr11	84101939	84102215	15.737206987712694
chr11	84114778	84115415	19.698193298591363
chr11	84116052	84116353	19.094047327770348
chr11	84125785	84126794	22.872698798052028
chr11	84129207	84129533	17.67959184880637
chr11	84135908	84136169	13.361140210966498
chr11	84142006	84142474	15.62833718968253
chr11	84156562	84157057	14.95838724579474
chr11	84179209	84180392	16.030850051725103
chr11	84306167	84306494	9.995468340882468
chr11	84307161	84307462	12.364600837428705
chr11	84377609	84377890	13.958068579541406
chr11	84513272	84514096	14.552778049580102
chr11	84516302	84516570	15.386981462364766
chr11	84738340	84738781	12.236036047643545
chr11	84762254	84762619	10.085308635398134
chr11	84818275	84818774	21.406912021980975
chr11	84819084	84819864	15.952808808057735
chr11	84844619	84845293	20.95344041150826
chr11	84846392	84846757	30.293498397200075
chr11	84847010	84847661	20.44945758022654
chr11	84869608	84870085	15.596270005408073
chr11	84879944	84880531	13.505398718624342
chr11	84915986	84916888	12.596627782559448
chr11	84934680	84935046	22.57552782173365
chr11	84935312	84936535	29.34396921798818
chr11	84944745	84945141	51.50439616887256
chr11	84945449	84946368	51.85455560113452
chr11	84962105	84962956	15.951819611492224
chr11	84972044	84972556	19.507313480600715
chr11	85109297	85109692	9.675256632551362
chr11	85140236	85140635	17.069152055228862
chr11	85214744	85215165	11.90353091369049
chr11	85234475	85234905	17.439081424890563
chr11	85235220	85235633	20.488120732526802
chr11	85240474	85241809	33.81883413050505
chr11	85248040	85248571	16.433191437730233
chr11	85255688	85256459	22.93444922925897
chr11	85261433	85262131	17.877100665794742
chr11	85276821	85277392	18.58408205897503
chr11	85310638	85311135	24.16042921192929
chr11	85349470	85349943	21.34215047445156
chr11	85352517	85353044	27.876775459275073
chr11	85361614	85362216	15.225993264157115
chr11	85406505	85407125	12.23810847728483
chr11	85452136	85452404	11.353226942802543
chr11	85482613	85483598	11.54187396577167
chr11	85529231	85529488	22.256422907461914
chr11	85556004	85557202	14.037234332605276
chr11	85572631	85573129	14.685859239723788
chr11	85578017	85578265	16.943027957793205
chr11	85598271	85599011	16.486600508561004
chr11	85603361	85603693	16.259414514863348
chr11	85637435	85638430	10.724515073862507
chr11	85650984	85651782	10.838820994049684
chr11	85671852	85672272	10.54098337945484
chr11	85713802	85714948	23.919607833209877
chr11	85733543	85734236	15.215739307981549
chr11	85734542	85734818	16.77986124287481
chr11	85749195	85749467	18.924280485686133
chr11	85844371	85845045	15.465465467832209
chr11	85876261	85876582	14.122398014009185
chr11	85975214	85975462	10.562025662391417
chr11	86075601	86075900	13.204348021925094
chr11	86115857	86116541	8.895930866748966
chr11	86165086	86165508	13.007040389906173
chr11	86200768	86201596	15.782569576576712
chr11	86216051	86216545	21.750978435099366
chr11	86225963	86226460	17.22856798018488
chr11	86257161	86257556	13.758646499054342
chr11	86341718	86342270	16.866275227588154
chr11	86368656	86369070	14.856990236015136
chr11	86453768	86454076	14.014841671113844
chr11	86458823	86459297	19.180255503594122
chr11	86464021	86464448	19.43365205143877
chr11	86484017	86484916	18.233942436561968
chr11	86544925	86545230	19.319549951397004
chr11	86580836	86581695	21.242537025522715
chr11	86591463	86592039	25.9608643717236
chr11	86596053	86596325	16.772854391266318
chr11	86645302	86645780	13.772425559774103
chr11	86682196	86682920	31.176139707723376
chr11	86701100	86701425	13.352040877709022
chr11	86714820	86715079	11.14418752589281
chr11	86760150	86760397	19.491755697891296
chr11	86779756	86780515	27.805337501294684
chr11	86807281	86808135	13.390797598858907
chr11	86816649	86817002	11.916245538857435
chr11	86819018	86819264	13.220602101426783
chr11	86836291	86837129	13.694314457067158
chr11	86894105	86895950	21.036976321667513
chr11	86903032	86903446	25.327634544188275
chr11	86906534	86907947	32.997571597602125
chr11	86919908	86920259	9.828215745779184
chr11	86920643	86920901	13.577493076176607
chr11	86974427	86974986	31.836595456800648
chr11	86993896	86996013	29.782530715983224
chr11	87009992	87010462	20.9611283342889
chr11	87086490	87086997	11.088652468291965
chr11	87103911	87104249	20.687250013182148
chr11	87108647	87110051	28.007239375019346
chr11	87115222	87115592	14.276772914061675
chr11	87126719	87127036	20.288536980325116
chr11	87269509	87270175	17.643267664465462
