chr	start	end	TSC_Tfap2c_1k
chr10	25250096	25250693	18.619873869558873
chr10	25268740	25269077	10.37351377639997
chr10	25271656	25272282	18.069099671543597
chr10	25284549	25284864	9.9158053171067
chr10	25296180	25297656	46.607818910437366
chr10	25302830	25303748	13.30765281887096
chr10	25313769	25314649	28.975422647866335
chr10	25331907	25332273	11.232042416848772
chr10	25359025	25360212	92.1113669886344
chr10	25383529	25383957	10.571631663313536
chr10	25426427	25427965	52.0318128321526
chr10	25432871	25434022	30.47457499466804
chr10	25526068	25526402	8.752418035518623
chr10	25588871	25589322	11.266420339004956
chr10	25681355	25681707	8.869163864038207
chr10	25713804	25714576	8.826632201980432
chr10	25724730	25725209	12.642144706901279
chr10	25887151	25887882	15.97526587344064
chr10	25888162	25888563	8.946961104423922
chr10	26249960	26250372	12.31338701201874
chr10	26358831	26359452	11.360555637285906
chr10	26371149	26371620	28.227104399614273
chr10	26373687	26374460	16.37775869603916
chr10	26374973	26375944	16.546550630909284
chr10	26391366	26391645	7.819255628893452
chr10	26539986	26540245	7.1921102383882385
chr10	26767215	26767640	8.834356212615967
chr10	26772122	26773318	14.273727889045027
chr10	26798979	26800176	18.68576759363874
chr10	26878839	26879351	13.600443750619888
chr10	27012987	27013611	16.275916807926617
chr10	27155190	27155918	8.99209734764728
chr10	27172130	27173315	21.982058603552325
chr10	27994171	27995091	21.53117176760798
chr10	28014057	28014481	9.893266691351837
chr10	28064318	28064939	14.432264894678973
chr10	28066405	28067033	13.66683316078915
chr10	28074122	28076083	38.059180825965264
chr10	28087208	28087969	12.805677030465606
chr10	28095039	28095442	9.142831539693601
chr10	28185714	28186130	10.02187881561426
chr10	28216833	28217557	10.905754299453609
chr10	28245198	28245570	9.78127215113691
chr10	28304088	28304656	10.95368854932382
chr10	28313618	28314312	9.51039556398859
chr10	29099369	29100142	8.89146157840862
chr10	29118422	29119151	13.581999263318641
chr10	29146410	29147812	47.589521408081055
chr10	29206586	29206904	8.560919608709947
chr10	29242845	29243394	8.560923257594986
chr10	29312758	29313951	27.811109853810056
chr10	29338669	29339081	9.759660932624225
chr10	29361368	29362684	18.041922056928595
chr10	29534433	29534714	9.572397515442871
chr10	29535389	29536085	14.5916549570259
chr10	30199947	30201023	17.983780810380956
chr10	30600166	30601145	17.511452303721786
chr10	30617783	30618893	63.090794444728544
chr10	30628864	30629242	21.159609332917228
chr10	30631408	30631877	17.85456113469626
chr10	30655603	30656406	16.905502751636625
chr10	30718703	30719378	11.501806483092132
chr10	30802357	30803840	46.40736117366906
chr10	30810240	30811594	15.33331077595405
chr10	30842412	30843487	47.051811187211854
chr10	31211899	31212932	11.086627910351822
chr10	31313341	31313915	17.55499213830104
chr10	31346896	31347173	12.348295480335663
chr10	31369839	31370595	11.836338327044533
chr10	31445343	31446238	13.314798773334013
chr10	31528442	31529140	21.090828600449
chr10	31533125	31533839	21.785165308570328
chr10	31608770	31610113	22.58831376383221
chr10	32889328	32890919	24.724985494612984
chr10	32946310	32946570	9.421097076856173
chr10	32984432	32985402	16.38448422717065
chr10	33220502	33220810	6.407032957324734
chr10	33375312	33376232	10.36247137836788
chr10	33792054	33792770	9.390836170265795
chr10	33950706	33951508	9.812164265615982
chr10	34018994	34020264	43.984343810344306
chr10	34094960	34095653	9.842786856371948
chr10	34126981	34128008	9.718492108171382
chr10	34200647	34201190	8.699225942952419
chr10	34206548	34208075	66.62495321570668
chr10	34281878	34282922	14.697052491579019
chr10	34297161	34297940	11.715828248563872
chr10	34418150	34419039	15.939995016906876
chr10	34464112	34464353	8.693261013980724
chr10	34508225	34508766	9.502505330633985
chr10	34532378	34533122	16.39213744863387
chr10	35017528	35017766	8.101698633001632
chr10	35057138	35057836	14.297613122060168
chr10	36044813	36045056	7.66723970915555
chr10	36078089	36078426	15.605702343609638
chr10	36087168	36088006	13.692944412868746
chr10	36506634	36507707	17.221872186616327
chr10	36754522	36755001	9.511579605134395
chr10	36803573	36804376	8.547365559142078
chr10	36893714	36894829	22.49674457755324
chr10	36973859	36975217	77.49504624059169
chr10	37072781	37073377	10.04414447762022
chr10	37077041	37077351	9.506578625402144
chr10	37095910	37096555	8.82953527731489
chr10	37120311	37120582	8.355136542302656
chr10	37135840	37138088	73.63097966904223
chr10	37138999	37139261	91.11349306761764
chr10	37140612	37141430	83.35601347757726
chr10	37221543	37222709	38.802325896497045
chr10	37230322	37232515	19.613143551817732
chr10	37273441	37273958	9.271440962527661
chr10	37279121	37279861	14.459508141955814
chr10	37322746	37324014	29.740806972190786
chr10	37337145	37338921	23.956224702714795
chr10	37625742	37625981	9.859758434934097
chr10	38875546	38876298	7.356394118451058
chr10	39066698	39067101	8.816132144360033
chr10	39133513	39134668	33.01468568116555
chr10	39154600	39155051	8.712881361037294
chr10	39170192	39172200	22.865921712861013
chr10	39239610	39240298	13.815064940341683
chr10	39273399	39275238	17.347516431515185
chr10	39369251	39370844	36.171222594333614
chr10	39415602	39416003	11.837973696929856
chr10	39417553	39417900	14.594556220326712
chr10	39448802	39449748	12.248229451209747
chr10	39454471	39455138	14.326915377798466
chr10	39460534	39461119	11.278494402893589
chr10	39503079	39503335	7.654638987034559
chr10	39521657	39522524	15.258515917856114
chr10	39612498	39613802	44.10486175092451
chr10	39659105	39660476	13.53185546285127
chr10	39731147	39733497	69.00999272310875
chr10	39898557	39899743	38.5936442249742
chr10	39926596	39927134	14.694634130896246
chr10	39936393	39937297	13.949404279742621
chr10	39959736	39960650	23.622591193969193
chr10	39978968	39979885	22.73019209292879
chr10	39990724	39991177	8.80790448557199
chr10	40005483	40006075	11.803927866188255
chr10	40024759	40025800	15.363328353815875
chr10	40053215	40053711	8.609156204808142
chr10	40065869	40066145	9.13565667297529
chr10	40141208	40142777	43.38980551841838
chr10	40151947	40152743	28.362079319642415
chr10	40167234	40167707	19.024943962661713
chr10	40171525	40172237	16.05002120639501
chr10	40199081	40199420	9.064764252102831
chr10	40212240	40213259	21.356752361001867
chr10	40246109	40247436	30.981094785085187
chr10	40256932	40258175	31.819406860026255
chr10	40258638	40259595	25.368293403458072
chr10	40281687	40282349	19.577153033000105
chr10	40300464	40301960	44.36876186613376
chr10	40302274	40303004	81.47627425520388
chr10	40317107	40317690	16.902583074815073
chr10	40327815	40328050	10.03246524486136
chr10	40328585	40329191	9.711035155620513
chr10	40339506	40339874	11.805426268473916
chr10	40348431	40349951	76.89928676136753
chr10	40362688	40363595	20.805928105161893
chr10	40416849	40417217	14.714381915071737
chr10	40441729	40442987	39.90178352167951
chr10	40454770	40455709	17.010178835120318
chr10	40461965	40462343	9.105578800988576
chr10	40473079	40473473	8.169483642287666
chr10	40486733	40487565	21.186885816546585
chr10	40510735	40511906	17.402053135872702
chr10	40521741	40522120	29.179520644738997
chr10	40524294	40525464	33.888458871433876
chr10	40526892	40527976	34.66408064444567
chr10	40583275	40584365	11.195791758528543
chr10	40637197	40637782	14.131640369056637
chr10	40638831	40639529	11.127195971743083
chr10	40649456	40649768	9.245677179250961
chr10	40674075	40675033	18.40709183559537
chr10	40683016	40683899	26.640395483101212
chr10	40712960	40713818	16.043063278242702
chr10	40725573	40725849	7.582531516102777
chr10	40759456	40760261	14.234770431873962
chr10	40809125	40809902	16.046672833318723
chr10	40816230	40817029	15.294427800089009
chr10	40844238	40844587	12.67841028962231
chr10	40882868	40884684	42.96823306240058
chr10	40918889	40919590	11.39296378626803
chr10	41004581	41004892	10.862947985290331
chr10	41071952	41072344	9.147492464707822
chr10	41249713	41250853	18.86129852094148
chr10	41302823	41304277	27.570433208378706
chr10	41434402	41435318	9.206462641990862
chr10	41449774	41450927	25.258980467333963
chr10	41460414	41460861	16.483162683661885
chr10	41475899	41476688	22.643273073155314
chr10	41477119	41477928	20.483496999563776
chr10	41489870	41491008	23.18386235429868
chr10	41505403	41506028	17.376647178649904
chr10	41518494	41520097	114.52923829614178
chr10	41544263	41545395	27.27338014980087
chr10	41550351	41551141	19.486390794681597
chr10	41564742	41566035	49.37212010418271
chr10	41573286	41573776	15.417061465127128
chr10	41587200	41587508	14.951383726937431
chr10	41597385	41597672	9.708333801309406
chr10	41606325	41607633	30.84152648208338
chr10	41613491	41614330	18.578687254095247
chr10	41614638	41615297	16.09100728910501
chr10	41620957	41621229	16.184502696289737
chr10	41678793	41679266	13.070350554226318
chr10	41682527	41683199	15.40553452713149
chr10	41689702	41690577	19.671988372802733
chr10	41717828	41718515	8.901441966255332
chr10	41764018	41764497	11.73365495399045
chr10	41809334	41810926	110.76570320065495
chr10	41886765	41887992	43.93837569686778
chr10	41962682	41963148	13.858848605544782
chr10	41980934	41981261	13.188446342398267
chr10	41991449	41991921	13.94783108517275
chr10	41997431	41998271	23.586315189089095
chr10	42005229	42005983	12.170274283588723
chr10	42017832	42018901	21.634191409575816
chr10	42030981	42031436	11.370927056113443
chr10	42033323	42033710	8.32812914860649
chr10	42107319	42108595	17.880122332737365
chr10	42220571	42220917	13.317093428848796
chr10	42246263	42247304	14.297492920951587
chr10	42260529	42261238	13.27577888948793
chr10	42275056	42275428	39.92758273052913
chr10	42276431	42278665	88.40415383064486
chr10	42308015	42308736	12.08711049427768
chr10	42346522	42346785	8.78828517565709
chr10	42405594	42405873	10.472324983193456
chr10	42464084	42465414	10.890603443733731
chr10	42477755	42478922	38.10331569171503
chr10	42492217	42492461	16.906086112632128
chr10	42501449	42503096	66.34272760204529
chr10	42561999	42562518	15.56296632560921
chr10	42574578	42575292	13.035403732492142
chr10	42582431	42583032	15.330294642392888
chr10	42591145	42592199	22.602974993001805
chr10	42635646	42636258	10.587043403800017
chr10	42649279	42649943	15.10062421445387
chr10	42669782	42670886	9.18661402705787
chr10	42671213	42671506	8.395284983078367
chr10	42678597	42679583	26.17210809696035
chr10	42696960	42697614	11.047150261176107
chr10	42709794	42710601	11.427897837377687
chr10	42760973	42762013	41.06971188875345
chr10	42835567	42835908	10.10703809100512
chr10	42841287	42842935	25.806101448198994
chr10	42949963	42951233	26.16680940267608
chr10	42958041	42958604	19.138631536100938
chr10	42972565	42972905	10.42381081160377
chr10	42987758	42988213	9.487546155740926
chr10	43002374	43003226	9.204432277612284
chr10	43013671	43014105	10.865529858022242
chr10	43021052	43022422	12.584066537870978
chr10	43052289	43052683	7.479788362677327
chr10	43154822	43155555	11.592657411895377
chr10	43173730	43175167	24.065768876337888
chr10	43211717	43212331	11.486330282416327
chr10	43217329	43218103	46.36545087631975
chr10	43220517	43221907	49.87712128042317
chr10	43292384	43293145	10.901071582924521
chr10	43328185	43328467	6.673380207508169
chr10	43424522	43424771	12.244366040670249
chr10	43438160	43440197	48.49406222513705
chr10	43467808	43468207	12.88148105592656
chr10	43477734	43479093	28.52775837166332
chr10	43479359	43480426	37.98049098214147
chr10	43489208	43490564	42.1462400332313
chr10	43540242	43541456	77.44207930211377
chr10	43561050	43561455	9.105243647540057
chr10	43578181	43580136	43.765782735379595
chr10	43590878	43591544	7.746584972461781
chr10	43613440	43613820	12.967570467999106
chr10	43651750	43652078	12.937040125451437
chr10	43684353	43684752	17.334214690932654
chr10	43689399	43689876	16.475919829474556
chr10	43691667	43692042	11.956539071400961
chr10	43707516	43707860	10.746540230374004
chr10	43718672	43719705	22.893890268227945
chr10	43742295	43743501	35.08661490767749
chr10	43746139	43746568	18.24622917842198
chr10	43783153	43783963	13.457989516081634
chr10	43841225	43841667	9.724161674534034
chr10	43901040	43902150	21.832961370279122
chr10	43918786	43919403	12.970706604288308
chr10	43921031	43921275	11.687448259259833
chr10	43938779	43939326	12.4489374614067
chr10	43953838	43954286	13.488748729228973
chr10	43977326	43977903	7.339567297666077
chr10	44003425	44003809	25.147671341896057
chr10	44004123	44004655	26.095564128761005
chr10	44005419	44006670	45.35633041723359
chr10	44015567	44016075	10.16501363149778
chr10	44024566	44025080	9.084307127889492
chr10	44055091	44055637	9.24514904651013
chr10	44071105	44071558	10.03299162298375
chr10	44078890	44079326	17.140425898613184
chr10	44148560	44149515	15.633901476235915
chr10	44177452	44177877	9.514265042473289
chr10	44211070	44211393	7.880968182448632
chr10	44235314	44235730	8.904036126457727
chr10	44267869	44269111	43.1753793929894
chr10	44325187	44326337	12.738321024438608
chr10	44336602	44337124	13.435945848852281
chr10	44368226	44369208	15.799583819636016
chr10	44391698	44393047	33.83956920349483
chr10	44417035	44417648	15.434159796934143
chr10	44427419	44428773	37.18549230355808
chr10	44449391	44450274	11.468094207962398
chr10	44458223	44459222	25.235794760443426
chr10	44529072	44530005	18.00111414918562
chr10	44686417	44686925	14.566409377601204
chr10	44691881	44692146	10.400217178632628
chr10	44715541	44716676	20.12124233413898
chr10	44716965	44717201	13.99564690509085
chr10	44721410	44722196	18.97445862529842
chr10	44755260	44755958	9.43396334456851
chr10	44786208	44786840	13.733540997475009
chr10	44887386	44887915	15.62183618996229
chr10	44914095	44914886	10.634244598721432
chr10	44920610	44921327	22.039381677635543
chr10	44987445	44987739	7.947550032414546
chr10	45000629	45001205	9.076595703760782
chr10	45051085	45051707	11.061699292284116
chr10	45066420	45067948	23.96643280952458
chr10	45080024	45080770	11.15360799104215
chr10	45125069	45125333	10.24243578043851
chr10	45174334	45175427	21.514226373792894
chr10	45229757	45231306	10.73164666678435
chr10	45289028	45290179	16.672614951427867
chr10	45319494	45319737	11.968653078432437
chr10	45335128	45336251	34.65649902873663
chr10	45373098	45373900	22.871826083880112
chr10	45398102	45398818	14.148797233677444
chr10	45458847	45459156	15.312988376926064
chr10	45485465	45487188	34.617781199241676
chr10	45577604	45579023	23.53303682476471
chr10	45596303	45597237	23.36918737852599
chr10	45613898	45614524	8.933066847225348
chr10	45632371	45633149	11.868636726413717
chr10	45734631	45734963	10.625435033476496
chr10	46504210	46504973	10.614665802621904
chr10	46615076	46616178	12.602367804833635
chr10	46691513	46692343	12.64306568582374
chr10	46785345	46785763	12.534934313103342
chr10	47299533	47300191	7.951870254470222
chr10	47364893	47365641	10.812176012100382
chr10	47417121	47417503	9.579325601068467
chr10	47631147	47631774	8.698462360023122
chr10	49788360	49788817	10.235791810492717
chr10	49848890	49849163	11.836670355045753
chr10	50116442	50116737	8.872896327002573
chr10	50199629	50199995	12.20769448488788
chr10	50483106	50484244	26.144830898995558
chr10	50499264	50500219	24.195479148345466
chr10	50592051	50593117	18.891015942951082
chr10	50657116	50657941	11.336289157867432
chr10	50894113	50895288	13.485843106533618
chr10	51454036	51455155	13.210927487698061
chr10	51463578	51464492	18.38159796341243
chr10	51553578	51553876	16.317494523605244
chr10	51677526	51677944	12.6960879102278
chr10	52022407	52022920	8.155249105791832
chr10	52232993	52234400	26.487659618374973
chr10	52273261	52273532	9.853601636921788
chr10	52278118	52278421	7.744325116916065
chr10	52353107	52353530	12.363241069423955
chr10	52381473	52382782	31.885463202427687
chr10	52416832	52418002	28.95252423816257
chr10	52464273	52464978	10.133981096659992
chr10	52690418	52691654	9.670491380984728
chr10	53115284	53115604	11.723562622070313
chr10	53153979	53154340	7.142565805165721
chr10	53305673	53306434	12.592947410377974
chr10	53348136	53348846	9.834058566832207
chr10	53378999	53380234	50.571141516341854
chr10	53385480	53386107	12.810234103286476
chr10	53448932	53449242	8.568262024848693
chr10	53461065	53462071	7.820134363875948
chr10	53503621	53503944	18.731346071320054
chr10	53505159	53506213	22.421769322208934
chr10	53517703	53517944	20.04658206369867
chr10	53525522	53525883	11.414121300229736
chr10	53528647	53528941	9.840382172136891
chr10	53596230	53598044	44.66225295827973
chr10	53629134	53630554	42.17624880898167
chr10	53641275	53641577	6.45321528169493
chr10	53718500	53719365	17.91982656820661
chr10	53750846	53751684	10.364824970468417
chr10	54032111	54032804	14.124632832635877
chr10	54058628	54059816	27.039948997272788
chr10	54074443	54077059	31.135744946836574
chr10	54087306	54087858	9.989861010641292
chr10	54091932	54092268	10.91926976612636
chr10	55076327	55077519	15.8872292329801
chr10	55131159	55132236	18.75031197060007
chr10	55333383	55334487	16.648154384848
chr10	55461734	55462168	9.014487581868325
chr10	56106500	56107415	9.106094917964414
chr10	56114966	56115845	12.89706903919832
chr10	56228091	56229346	36.9078649581666
chr10	56373854	56374793	15.661852914812211
chr10	56426173	56426926	10.769865143663221
chr10	56431955	56432260	8.08129484927068
chr10	56486336	56487604	14.901189331752645
chr10	56685878	56686287	7.514274028227789
chr10	57412596	57413009	7.5999636742451
chr10	57434892	57435295	9.074454496871153
chr10	57443470	57443842	18.151983689236385
chr10	57463205	57463904	7.945933251251308
chr10	57485790	57487403	59.64644292726442
chr10	57531975	57532912	19.779929565136563
chr10	57631599	57632444	9.21093363902978
chr10	57743675	57743912	21.785045229432956
chr10	57794410	57794913	11.755877519459657
chr10	58207448	58207694	9.828124945725852
chr10	58255016	58255927	18.177884348922714
chr10	58310595	58311305	11.676035783660243
chr10	58322677	58324317	75.53416794857036
chr10	58360637	58361185	14.881848792960174
chr10	58363842	58364144	15.002583746878516
chr10	58364834	58365401	17.070376589605207
chr10	58371126	58372054	14.172638228227353
chr10	58377441	58378248	13.907357763032783
chr10	58388419	58389057	12.538979063213432
chr10	58446328	58447686	33.73282971473436
chr10	58497369	58498549	29.993868928844645
chr10	58525026	58525324	10.397975052763151
chr10	58531963	58532250	7.737319489389346
chr10	58558706	58559260	16.160409431595234
chr10	58565311	58565587	7.71149404325347
chr10	58576652	58577038	9.34024803502572
chr10	58651123	58652856	19.20839233750631
chr10	58675320	58676308	29.486243213236573
chr10	58812306	58814037	39.93270558524296
chr10	58907927	58908960	11.03957091734924
chr10	59108984	59109623	18.056085576100717
chr10	59150039	59150330	23.237479855514476
chr10	59166238	59166997	30.140508857797414
chr10	59194592	59195371	14.053980020564696
chr10	59220839	59222340	47.36765427865798
chr10	59232294	59232966	13.400749318656468
chr10	59242168	59242459	8.868596360445842
chr10	59265714	59266108	9.162258326099609
chr10	59283551	59283789	8.551968640640002
chr10	59289033	59289325	12.640651154191527
chr10	59296115	59296706	11.682714421938721
chr10	59322683	59324508	58.45769130071585
chr10	59368270	59368965	16.43269411265421
chr10	59378526	59378823	13.319599941523387
chr10	59381411	59381894	17.819621952917757
chr10	59387055	59387394	8.337687969207764
chr10	59400488	59401367	15.636716398905298
chr10	59430354	59431529	47.00274690668633
chr10	59432806	59433476	34.031146462283914
chr10	59439295	59440286	26.406572651790924
chr10	59445310	59446276	16.036699301954627
chr10	59451757	59452231	14.33550504290102
chr10	59539253	59540468	13.517211780626587
chr10	59556741	59557012	11.795500727157311
chr10	59577705	59578692	14.163027925694243
chr10	59615747	59617390	81.78469802279609
chr10	59636423	59637614	14.714127609451511
chr10	59679539	59679866	12.475669872505584
chr10	59697002	59697333	14.795876860258442
chr10	59701943	59703349	61.119242813305696
chr10	59710073	59710577	10.497033862840562
chr10	59724216	59724484	8.948503181115905
chr10	59777046	59777573	11.985985784874469
chr10	59817383	59818366	19.274430905572032
chr10	59864790	59865616	24.4170027564282
chr10	59879043	59880379	39.45633965195296
chr10	59892979	59893570	20.044531741521485
chr10	59894608	59895206	25.367190949494226
chr10	59907582	59907904	17.132608846107626
chr10	59909197	59910592	22.585584337993335
chr10	59942721	59943726	29.074298611920863
chr10	59951220	59953766	54.744993553085045
chr10	59964241	59965243	42.27277912589128
chr10	59969892	59970355	24.7552487247706
chr10	59974027	59974513	15.447099620913281
chr10	59991254	59991884	14.99823010157025
chr10	59997830	59998121	21.112090795720157
chr10	60002320	60003767	76.92436182994149
chr10	60026822	60028173	12.699283658796377
chr10	60033782	60034306	16.342064788323324
chr10	60066275	60066697	14.202805887466358
chr10	60085703	60086109	11.796829142593985
chr10	60088120	60088727	11.446022831824113
chr10	60106244	60107830	22.270531273021806
chr10	60117917	60118778	19.063258292921468
chr10	60125580	60126392	22.76736924213729
chr10	60138838	60139819	19.349618356648328
chr10	60148018	60148711	26.34056851082894
chr10	60161002	60162919	42.971361667909655
chr10	60174812	60175283	12.994203243539085
chr10	60184109	60184942	20.166250025095486
chr10	60191398	60192358	27.20107574760914
chr10	60193623	60194472	18.57714734453756
chr10	60215657	60216161	25.038554611660185
chr10	60218228	60219342	37.70527985194427
chr10	60237513	60237996	17.256224328193113
chr10	60243875	60244305	19.514881344728693
chr10	60244987	60245325	20.907587398438764
chr10	60246438	60247057	21.48616766120775
chr10	60251969	60253233	24.76403288826158
chr10	60277184	60278463	60.38188484108383
chr10	60282931	60283958	33.91407783214863
chr10	60285643	60286145	22.33720790817443
chr10	60288839	60289249	21.367638366978344
chr10	60305100	60305692	16.244122595400423
chr10	60317469	60317719	9.214656517028809
chr10	60326573	60326838	8.05903506368961
chr10	60336720	60337413	23.16549858489594
chr10	60346424	60347261	47.17160435019143
chr10	60348979	60349486	36.0500284680248
chr10	60350697	60352531	50.13084773150672
chr10	60365341	60365746	10.751465691460503
chr10	60407672	60408493	14.82865209846636
chr10	60416549	60416814	14.249175413599554
chr10	60418076	60418375	13.12808579664964
chr10	60438952	60439231	9.746632261515519
chr10	60462073	60463044	20.261931443926482
chr10	60471726	60472237	14.28841805318097
chr10	60478565	60478896	7.255718996157459
chr10	60485375	60485621	9.711442439536738
chr10	60498270	60499110	15.733020986829485
chr10	60531204	60531893	16.16084838640188
chr10	60605409	60606208	11.418258541665775
chr10	60619078	60619693	9.196772348977685
chr10	60624626	60625465	17.306415389632726
chr10	60676881	60677302	11.524686111123998
chr10	60686666	60687106	12.357899188995361
chr10	60696558	60697536	22.75611778953568
chr10	60712167	60712435	13.064302953321542
chr10	60752358	60753414	44.697727194338135
chr10	60760310	60761078	27.944419321914513
chr10	60779634	60780571	21.679291475798813
chr10	60795001	60795297	14.268412461151948
chr10	60804978	60805371	15.61801143578294
chr10	60813513	60816802	100.45834851902701
chr10	60826219	60827471	70.11606362985727
chr10	60831115	60832079	58.98875977092759
chr10	60851769	60853073	12.754899883928475
chr10	60861276	60861552	8.28559166279392
chr10	60914578	60914820	11.412382697270921
chr10	60934096	60935563	46.43285026478061
chr10	60948637	60949573	10.458482237962576
chr10	60955411	60956951	14.771882532072961
chr10	60985122	60985672	15.829102046272972
chr10	61023413	61023855	12.060384167804976
chr10	61052200	61052811	12.16097886433578
chr10	61063399	61063652	11.438095710965484
chr10	61064545	61065108	18.888470165259463
chr10	61068439	61069317	19.143134727564924
chr10	61072320	61072767	23.1325854977772
chr10	61079853	61081234	44.153857048139635
chr10	61089327	61089826	12.341007851885411
chr10	61099508	61099866	11.081064373421269
chr10	61128571	61128853	11.403253551916027
chr10	61133894	61134612	15.055009236242778
chr10	61145791	61146739	36.829878988145275
chr10	61147256	61148207	64.97870142001082
chr10	61175638	61176474	21.837251283335345
chr10	61199450	61200202	25.459816994819235
chr10	61200890	61201621	27.875033370773377
chr10	61211533	61212176	20.332401306781204
chr10	61236646	61237238	10.615634559779554
chr10	61242065	61242543	8.721965349867753
chr10	61263267	61263633	15.455672871219656
chr10	61272099	61272507	20.696619690633288
chr10	61272974	61273859	38.66284341327215
chr10	61278113	61278778	18.935157230922155
chr10	61286200	61286779	18.160935032964783
chr10	61307081	61307453	12.957342017081476
chr10	61325608	61326514	24.306014168341427
chr10	61328734	61329342	19.5577334777305
chr10	61336320	61336689	16.971940451521213
chr10	61345818	61346941	38.01180224023753
chr10	61356284	61356526	10.572593769751304
chr10	61382904	61384115	52.017418036866445
chr10	61399310	61399882	21.509270117833065
chr10	61417264	61419562	38.19384185788064
chr10	61451676	61452105	23.97650144261358
chr10	61452836	61453392	36.88889144307418
chr10	61466320	61467308	15.647462017623036
chr10	61468799	61469337	20.487544400098155
chr10	61475346	61476433	47.73973322484947
chr10	61486830	61487155	24.206332720243015
chr10	61491793	61492656	28.328816202811268
chr10	61500494	61501271	21.316735028300045
chr10	61502497	61503116	20.751003763017053
chr10	61510824	61511528	15.665922679684378
chr10	61516687	61516939	10.836487421913752
chr10	61533034	61533343	24.871380000438506
chr10	61535821	61537431	54.78296166503569
chr10	61543285	61544348	33.253040834069814
chr10	61549833	61550719	27.950239439850197
chr10	61558427	61559027	19.17104710737864
chr10	61569907	61571608	43.59104605446806
chr10	61582438	61583959	53.340387497488855
chr10	61596618	61597169	15.853157562698946
chr10	61602473	61603217	39.1533775842318
chr10	61605804	61606177	17.88065770995521
chr10	61610728	61611300	11.699417942053788
chr10	61625523	61626425	18.56249922395017
chr10	61641247	61642350	43.95518552792256
chr10	61648083	61649360	41.32905460318832
chr10	61657870	61658423	21.96728909856372
chr10	61661682	61662684	29.16822268053919
chr10	61670100	61670336	14.500018055156126
chr10	61679726	61680896	37.6618100321191
chr10	61694743	61695852	32.73445117785331
chr10	61714983	61715497	13.187121445102914
chr10	61716118	61716385	11.387356390220843
chr10	61734480	61734912	11.031001214627866
chr10	61759491	61760528	20.545361292626612
chr10	61774488	61775369	19.13964220668347
chr10	61782636	61784388	32.05410757311584
chr10	61820033	61820644	11.565271578912064
chr10	61830571	61831439	12.500519608572331
chr10	61838674	61839175	11.035815266553989
chr10	61877954	61878217	13.021612838193944
chr10	61923045	61923314	10.218536912287036
chr10	61970346	61970769	11.949742001562818
chr10	61978356	61978648	12.926387042215426
chr10	61980363	61981038	15.338772924917716
chr10	62019640	62020255	9.633651768288962
chr10	62033089	62034346	19.269960639774563
chr10	62101784	62102226	17.65761911167818
chr10	62110601	62111379	21.517115394376543
chr10	62162144	62162535	18.36231903163978
chr10	62175911	62176198	14.585153446795633
chr10	62183122	62183556	17.864068576267787
chr10	62230475	62231749	39.68065021550824
chr10	62242859	62243452	17.328787179660637
chr10	62260930	62262676	26.121958465984005
chr10	62281598	62283314	17.45397094947876
chr10	62306054	62307395	43.930826929591646
chr10	62329107	62330774	61.33597160450722
chr10	62337309	62337548	38.239574935146955
chr10	62339766	62340891	55.08277624342177
chr10	62357568	62358060	12.345453461980432
chr10	62374549	62375728	53.44355575263854
chr10	62410874	62411553	15.282229204416627
chr10	62412914	62413859	17.531554065684162
chr10	62448972	62450628	23.403180942340875
chr10	62485999	62487469	42.99571487807363
chr10	62500148	62500650	23.389348689303453
chr10	62506129	62506862	21.654377354443643
chr10	62542257	62543827	60.5314646571457
chr10	62549420	62550405	19.911771425740973
chr10	62557813	62558048	10.753961299328093
chr10	62577903	62578966	29.855610012223107
chr10	62601755	62602950	13.850415541038354
chr10	62650585	62652059	41.17308287221562
chr10	62707518	62708092	8.965536679124998
chr10	62725465	62726419	28.922746586349774
chr10	62736432	62736665	9.137937977590274
chr10	62759976	62760234	10.608209746752598
chr10	62769605	62769935	9.040593508518104
chr10	62781444	62781732	10.97564235329628
chr10	62791701	62793265	28.118275197130195
chr10	62843775	62845074	28.03813436198363
chr10	62850963	62851241	16.109151857362377
chr10	62854717	62855160	23.717284600836965
chr10	62860568	62860894	13.305219360655801
chr10	62883635	62884702	53.236336174476
chr10	62886853	62887452	30.773820940759624
chr10	62902545	62902905	10.642081366644966
chr10	62920028	62921315	32.63154469855367
chr10	62946435	62947464	38.89249183554691
chr10	62979734	62980965	39.5513504711619
chr10	62987290	62987724	15.542984008789062
chr10	63023195	63024823	52.86917113757934
chr10	63065886	63066619	11.124810318341847
chr10	63099831	63100953	16.007202145887568
chr10	63122764	63123084	11.590789556503296
chr10	63153516	63154109	10.557088094457205
chr10	63176865	63177777	12.972186458738227
chr10	63236315	63237404	15.165883119879128
chr10	63243352	63245192	19.081033485891737
chr10	63271973	63272512	13.588057528621412
chr10	63308745	63309203	22.065571749574755
chr10	63338091	63339789	51.09750930552488
chr10	63382371	63382825	19.531984738841455
chr10	63386280	63387159	23.327491888278445
chr10	63422046	63422378	10.028274030570524
chr10	63429626	63430598	71.37871388447138
chr10	63537506	63537989	10.737896172896676
chr10	63541735	63542602	13.227429348704725
chr10	63954146	63954840	17.71873065236666
chr10	64076675	64077013	12.636959724877713
chr10	64861489	64862139	12.966961784362793
chr10	66191654	66192025	7.7753399967183325
chr10	66272979	66274029	10.593299468358358
chr10	66353941	66354878	10.843935683035673
