chr	start	end	EPI_E65_Sox2
chr9	43698341	43698598	16.78579506336019
chr9	43737749	43738000	10.456097678834224
chr9	43743450	43743902	11.819872432050452
chr9	44042941	44043297	14.807442576697703
chr9	44268349	44268672	9.61788231521937
chr9	44305670	44306088	15.947532056051008
chr9	44311157	44311976	33.898446480142034
chr9	44320327	44320822	12.399538020894985
chr9	44334322	44334656	18.54764473509646
chr9	44343943	44344229	13.587253530542334
chr9	44379076	44379534	18.167864849473712
chr9	44396774	44397104	14.198192982240156
chr9	44478719	44479100	17.612718256752636
chr9	44490595	44490850	14.030299242805032
chr9	44772837	44773405	31.31965082967785
chr9	44881216	44881863	47.502063522751584
chr9	44921014	44921273	17.285236299728336
chr9	45117583	45118041	11.305305273772326
chr9	45145243	45145649	8.98284789963896
chr9	46120013	46120305	13.587059020996094
chr9	46328826	46329367	15.026577509705549
chr9	46982185	46982463	13.788015801271946
chr9	47275026	47275549	18.51719421729531
chr9	47367950	47368369	9.092990203802795
chr9	47529736	47530558	19.6449135388191
chr9	47703018	47703358	14.236549747691434
chr9	48252358	48252764	10.373932484922738
chr9	48542246	48542753	12.516145339378944
chr9	48985010	48985264	14.518775106415035
chr9	49485691	49486159	11.067640472681095
chr9	49534023	49534285	16.827429542104706
chr9	49935978	49936331	13.354028464039054
chr9	50554708	50555164	19.50608571788721
chr9	50692786	50693092	11.397889196483138
chr9	50732737	50733250	39.86929646244756
chr9	50746333	50746616	13.142680582646346
chr9	50768268	50768544	17.039967523104902
chr9	50856636	50856963	8.064976238694031
chr9	50986236	50986500	18.75174483385953
chr9	51815857	51816181	22.458145132771246
chr9	53301252	53301616	9.44980204629374
chr9	53536377	53536666	9.310539235705736
chr9	53666767	53667466	32.426118478242934
chr9	53705892	53706555	21.19540210942517
chr9	54863322	54864081	53.95693225508779
chr9	54917086	54917429	13.986190833433724
chr9	55511714	55512217	30.575900764161975
chr9	55540644	55540913	15.392875763563419
chr9	55598479	55599126	10.768168078692288
chr9	55937772	55938079	16.008457345372303
chr9	56018606	56019005	8.986553554845633
chr9	56041822	56042203	15.316597750806434
chr9	56418208	56418934	17.120313476268255
chr9	56531977	56532282	16.66355562053743
chr9	56994731	56995113	12.42460139259618
chr9	57075926	57076294	32.52482543302619
chr9	57130759	57131074	11.608784160916768
chr9	57198035	57198334	15.637709505980629
chr9	57262364	57262674	12.731475627037787
chr9	57354379	57354921	12.822838181499186
chr9	57400875	57401149	16.303451144782297
chr9	57427688	57427982	13.30852765777484
chr9	57439702	57440180	21.64675913695012
chr9	57467405	57468279	31.221292490271736
chr9	57504001	57504462	11.471748116218087
chr9	57554576	57554987	14.78288040718023
chr9	57560920	57561233	22.946365198007406
chr9	57817323	57817574	15.583631656084403
chr9	57836713	57837124	14.742930043352782
chr9	57997705	57998252	10.638407443951428
chr9	58098003	58098266	12.304449190205041
chr9	58112548	58113805	23.87992574681151
chr9	58253177	58253453	13.407738556032596
chr9	58279154	58279466	18.68249399234087
chr9	58581961	58582601	27.82373041510582
chr9	58822596	58822869	19.478581358661582
chr9	59291056	59291471	17.381234669972613
chr9	59578043	59578715	15.789266830398923
chr9	59617040	59617506	19.29101862927875
chr9	59656083	59657413	14.695254468559323
chr9	59679812	59680222	11.310666343642444
chr9	59750710	59751058	13.383432445854977
chr9	60364129	60364474	14.05489319925723
chr9	60787789	60788203	21.38952925354962
chr9	60794238	60794594	11.497940127769214
chr9	61267544	61268042	13.200132544260907
chr9	61292810	61293793	18.043406391919934
chr9	61361249	61361650	15.037810884509003
chr9	61370120	61370390	20.399779708297164
chr9	61384866	61385838	15.498746828287226
chr9	61386101	61386363	15.41664541040668
chr9	61435384	61435655	12.25526982831779
chr9	61470914	61471271	13.275931013732396
chr9	61530462	61530852	12.486162067070985
chr9	62122521	62123003	25.765578301615736
chr9	62343336	62343624	16.289864046706093
chr9	62692001	62692853	18.224664568341392
chr9	62825729	62826689	19.208393597602843
chr9	62828668	62828961	23.570661603387304
chr9	62938636	62938936	12.547906484603882
chr9	62980622	62981201	15.170168591698628
chr9	63535140	63535416	14.791022784468057
chr9	63602137	63602421	13.789983487465012
chr9	63758333	63758630	12.912080716605137
chr9	63803192	63803557	17.150581642046365
chr9	63879663	63879952	14.821975694808168
chr9	63960360	63960690	13.328638741464326
chr9	64001652	64001964	14.025505875929808
chr9	64049896	64050570	14.21355234338551
chr9	64087812	64088185	18.340906383524633
chr9	64172905	64173382	42.43476622959353
chr9	64178777	64179566	15.46204864178018
chr9	64281407	64281947	26.106558720270794
chr9	64612629	64613104	13.241583992807488
chr9	64811081	64811439	16.258178987982554
chr9	64960771	64961122	9.794603396684696
chr9	65021331	65021673	9.529734559923584
chr9	65109461	65109919	16.12901365496706
chr9	65128266	65128563	11.608189186263164
chr9	65141085	65141473	10.98210356530455
chr9	65196116	65196499	20.11918675992881
chr9	65201105	65201748	20.731442464825523
chr9	65214647	65214918	15.63596385519443
chr9	65580184	65580988	13.865438001072821
chr9	65605624	65606216	15.585665245313901
chr9	65625075	65625373	13.484865460619831
chr9	65640960	65642018	21.12047904560832
chr9	65771223	65771594	10.744651573366232
chr9	65908622	65908868	15.744672976858247
chr9	65909166	65909617	9.400840228518467
chr9	66124449	66124807	9.55213747810385
chr9	66170450	66170785	16.886229856690363
chr9	66275204	66275819	17.71629560982309
chr9	66349976	66350891	30.646858751057277
chr9	66658889	66659196	16.105478948412966
chr9	66795473	66795889	18.85347003890918
chr9	66834711	66835184	13.428688805400695
chr9	66945757	66946022	13.101704745022756
chr9	67105618	67106077	14.615740277408774
chr9	67482113	67482477	11.103278584532685
chr9	69301782	69302322	17.93988244621842
chr9	69390814	69391352	14.209768520411949
chr9	69668324	69668991	29.667866632498722
chr9	69670413	69671019	21.560816324189943
chr9	69989617	69989888	12.165552744566295
chr9	70158699	70159184	11.458113214158521
chr9	70207346	70207592	16.350135202330303
chr9	70257699	70257973	15.755449674425334
chr9	70542407	70542686	11.886446525546384
chr9	71719786	71720084	12.283265457857375
chr9	71763251	71763847	17.976067392618063
chr9	72111532	72112008	13.005584013562242
chr9	72273750	72274092	17.136102857645493
chr9	72491724	72492498	23.682981192911626
chr9	72639689	72640388	18.01121621548021
chr9	72661945	72662408	14.007598238423885
chr9	72806850	72807193	13.640563695145765
chr9	72825750	72825994	12.829054144562267
chr9	72871533	72872254	27.128820826706377
chr9	72880285	72880615	13.319422794110848
chr9	73055263	73055882	15.69449711308148
chr9	73968801	73969256	9.69231213580121
chr9	74868148	74868467	15.410054939293936
chr9	75264267	75264521	15.94768239194014
chr9	75409744	75410005	27.47611888797804
chr9	77854997	77855316	14.56007066864205
chr9	77910338	77910703	11.642485917757636
chr9	77917027	77917320	14.399687975339923
chr9	78175118	78175412	17.7564200187216
chr9	78176910	78177167	16.111608364238812
chr9	78481948	78482341	17.158475691428926
chr9	78503421	78504418	18.83457805304494
chr9	78519817	78520975	21.19654847838512
chr9	78527546	78528014	16.1013357150249
chr9	78587849	78588106	16.274841705648814
chr9	79443025	79443305	11.670305320194789
chr9	79455375	79455712	15.086690851771866
chr9	80504484	80504804	15.559489369392395
chr9	80940846	80941308	12.191706928855929
chr9	81171463	81171790	7.854890012595267
chr9	83478042	83478298	10.287495445460081
chr9	83657544	83657785	12.05790003305649
chr9	83834295	83834658	11.637965081480251
chr9	84375881	84376269	12.227768526863805
chr9	85485589	85486003	14.835819080831923
chr9	85748987	85749449	10.382363722953961
chr9	86281102	86281343	11.263287116877766
chr9	86464749	86465023	11.366727595781757
chr9	86668565	86669096	12.568687969681907
chr9	87255316	87255686	15.474556935800088
chr9	87739211	87739555	16.38436171065929
chr9	87960583	87960894	15.980445309850564
chr9	88064161	88064544	14.576295242608373
chr9	88332330	88332906	38.541967978080116
chr9	88482509	88483178	20.444606179435514
chr9	88522966	88523214	15.848137855529785
chr9	89653768	89654416	18.469021056905206
chr9	90114685	90115027	12.347233452992132
chr9	90168822	90169213	11.424936570169981
chr9	90833859	90834288	25.51366957195433
chr9	92542012	92542856	17.682869099892713
chr9	92597404	92597665	13.146436322237797
chr9	92930392	92930884	14.054307910484996
chr9	93155782	93156040	6.329182562901992
chr9	93174167	93175101	68.13821057844468
chr9	93175757	93176334	45.384819643336314
chr9	94538742	94538985	14.54305005171662
chr9	94659699	94659991	24.863100724677516
chr9	94661477	94662299	26.69243983108632
chr9	95685930	95686228	19.4744919834521
chr9	95844837	95845245	10.452713494207345
chr9	96027866	96028226	12.633346464898851
chr9	96167270	96167617	10.14753432919725
chr9	96258835	96259206	13.232138255857071
chr9	96437913	96438563	23.429107592656063
chr9	97852969	97853348	21.996539878341956
chr9	98350144	98350594	20.279551486968995
chr9	98433049	98433859	24.79572391392272
chr9	98962413	98962661	12.286288146049746
chr9	98986065	98986641	15.55526376929548
chr9	99163652	99164055	12.306667226124047
chr9	99211065	99211415	18.611671679360526
chr9	99243319	99243671	15.649290892210873
chr9	99568582	99568990	9.563154275510826
chr9	99575389	99576122	23.414419195011238
chr9	99770602	99771453	25.271334579772592
chr9	99872699	99873212	24.410071188943427
chr9	100581720	100582330	27.910459870197734
chr9	100640637	100641302	25.79404494636937
chr9	101034622	101034950	15.639658395836992
chr9	101690282	101690662	15.908847919263337
chr9	101949878	101950149	10.061306624394941
chr9	102211448	102212211	44.77486535918509
chr9	102267159	102267583	13.006196107504502
chr9	102544966	102545267	14.681459170243272
chr9	102626043	102627104	13.660624864526113
chr9	102690045	102690949	23.64108415409527
chr9	102716942	102717492	14.749743574315852
chr9	102717905	102718670	16.22764076906092
chr9	102726028	102726493	20.552314434256605
chr9	102866780	102867041	12.310236642187126
chr9	102961072	102961978	17.273306468727835
chr9	103174983	103175585	13.344397593970315
chr9	103574281	103574763	15.30572928531536
chr9	104002131	104002604	20.974594085967567
chr9	104321336	104321734	11.324814607150591
chr9	104408225	104408471	10.851492087046305
chr9	105284220	105284509	15.758083030014301
chr9	106211146	106212184	13.407502787650666
chr9	106280981	106281292	19.137429047244154
chr9	106367428	106368265	14.885465923318442
chr9	106436896	106437237	11.659622884565785
chr9	106452878	106453596	14.52962154664701
chr9	106476706	106477268	15.448413381372907
chr9	106572812	106573684	18.132243380634062
chr9	107445371	107445618	9.008349304739763
chr9	107480530	107480916	13.275473839260753
chr9	107541919	107542170	13.842168937166374
chr9	107554302	107554839	12.671665065559374
chr9	107568547	107569100	20.730434431520983
chr9	107612493	107613326	16.96540772414007
chr9	107626856	107627604	71.33788012438279
chr9	107630415	107630784	35.41543260176331
chr9	107675767	107676159	14.83250224103733
chr9	107710015	107710507	10.982478645758901
chr9	107888181	107888431	11.35391044998169
chr9	107936371	107936612	15.985569459274101
chr9	108094764	108095146	12.637846974178135
chr9	108264032	108264477	21.567549411902267
chr9	108290250	108290623	10.118227714507894
chr9	108296466	108297165	16.210013569680406
chr9	108338852	108339312	15.618791847643644
chr9	108460530	108461329	10.45521413936782
chr9	108479105	108479664	10.002194812344737
chr9	108507670	108507964	15.868504906998199
chr9	108516714	108517520	35.9854085250173
chr9	108566671	108566926	12.483055451337028
chr9	108578420	108578863	21.494742712102678
chr9	108587636	108588216	19.4163659539716
chr9	108783393	108784048	17.380614215181073
chr9	108824545	108825658	38.167547024592345
chr9	108854057	108854570	16.87302247915584
chr9	108991607	108992035	17.993905109779856
chr9	109094864	109095584	14.485877645015716
chr9	109549519	109550027	11.443165105158888
chr9	109931438	109931735	16.70300513887245
chr9	110131753	110132293	13.128139305114747
chr9	110304487	110305437	11.909244583029496
chr9	110322961	110323556	24.91024850957534
chr9	110408292	110408550	12.15881463353948
chr9	110624647	110625105	14.76843783740914
chr9	110656482	110656843	29.081802928216568
chr9	110745507	110746291	15.331889648826754
chr9	110781555	110781914	10.986971495211291
chr9	110852876	110853214	19.220271313684226
chr9	110896322	110896771	11.75262284650569
chr9	110946987	110948095	26.34391387188908
chr9	110994839	110995131	15.658624312649035
chr9	111087275	111087715	18.024049043655396
chr9	113756360	113756886	11.827109997716693
chr9	114528149	114528639	21.921850517817905
chr9	114548999	114549615	18.989254584560147
chr9	114556542	114557091	11.486655068527805
chr9	114564649	114565109	13.135486550953077
chr9	114584386	114584914	16.878415409362677
chr9	115029268	115029844	17.12472469939126
chr9	115310338	115310960	19.58115837734995
chr9	115456534	115456812	11.015121099760206
chr9	115545939	115546253	21.082374624385956
chr9	115723950	115724537	17.95030791105566
chr9	115805378	115805778	10.813749467134476
chr9	117290504	117290765	15.482693251978848
chr9	117292117	117292537	18.403252281461445
chr9	117297696	117298069	20.344006740375754
chr9	118040509	118040904	14.490538208394112
chr9	118389595	118390315	28.23546048005422
chr9	118397927	118398239	14.645138135323158
chr9	118406239	118406555	15.185052545764778
chr9	118440340	118440683	10.840129969071368
chr9	118486756	118487478	13.127991722561315
chr9	118496154	118496581	17.813933316661824
chr9	119082488	119082789	18.381616630427466
chr9	119088358	119088656	15.44332270014206
chr9	119214154	119214715	13.538331895376059
chr9	119322508	119323043	22.24494243693129
chr9	119340836	119341309	19.203474008507758
chr9	119401785	119402374	13.492362464425518
chr9	119444829	119445235	13.762541792075622
chr9	119531837	119532255	12.689662317339883
chr9	119566120	119566381	15.652727207461536
chr9	119571047	119571772	33.16253174748914
chr9	120011458	120011732	13.18387353855328
chr9	120110364	120110753	10.531912194426079
chr9	120149237	120149922	17.74920278744106
chr9	120456085	120456435	14.573202814374651
chr9	120619260	120619688	12.397448955295243
chr9	120690562	120691117	14.975049951914194
chr9	121181142	121181485	10.978379965523589
chr9	121277343	121277817	12.697504083818524
chr9	121313807	121314203	14.271253889257258
chr9	121337460	121338153	18.658423990742296
chr9	121371292	121371734	22.590090581194847
chr9	121718794	121719436	30.594936247555268
chr9	121760402	121761126	16.22125802514303
chr9	121834921	121835222	12.637501659583412
chr9	121857686	121858071	11.899858965192522
chr9	122285557	122285991	15.629966711668375
chr9	122294029	122294665	15.709906735510197
chr9	122671808	122672125	10.402115626290017
chr9	122805515	122805774	15.54354984695847
chr9	122821075	122821941	32.098001493317426
chr9	122922923	122923190	15.622022846664828
chr9	123461791	123462267	90.7083967160277
chr9	123554650	123555177	17.340733569758665
chr9	123851456	123851816	13.268299251132541
chr9	124422636	124423003	14.386819951215946
chr9	124423356	124423670	15.531530267873388
chr9	124424728	124425774	21.77427209266969
chr9	124488614	124489508	9.935137627108785
chr18	3004258	3004881	18.53095947988152
chr18	3005727	3006522	29.24998369576796
chr18	3009531	3010392	33.705051315786115
chr18	3203577	3203831	9.53319031985726
chr18	3245654	3245973	15.299519443213006
chr18	3337419	3337758	17.31644967734638
chr18	3507828	3508280	16.29201234336448
chr18	3593449	3594201	15.704599639836777
chr18	3623388	3623703	6.669980665994069
chr18	3638870	3639205	36.830321245229065
chr18	3856145	3856429	15.624504190095713
chr18	4393298	4393586	14.309826023048824
chr18	4403951	4404348	19.561285566623024
chr18	4581498	4582165	17.005934678096285
chr18	4920409	4920785	9.662377840026895
chr18	5334296	5334955	21.44858346976713
chr18	6135943	6136674	19.04243585218646
chr18	6241255	6241524	10.52481893447252
chr18	6270110	6270623	20.358309470654465
chr18	6275541	6276138	24.089523531883405
chr18	6280977	6281328	13.54963696308625
chr18	6415935	6416400	11.550880109110187
chr18	6516184	6516751	19.162463342912194
chr18	6764951	6765341	14.194628297365629
chr18	6773958	6774199	16.109176445798756
chr18	6907267	6907598	9.288082812848048
chr18	7004362	7005097	24.008275056696263
chr18	7234602	7234973	11.103511067413576
chr18	7626558	7627068	13.73469337388581
chr18	7652818	7653464	20.440360943783915
chr18	7815785	7816079	13.298185741009355
chr18	7868600	7868914	10.071682642979226
chr18	8136714	8137235	19.766828418006824
chr18	8470378	8471003	17.29275396270752
chr18	8533715	8534292	9.02428582801356
chr18	8871430	8871849	10.70788650694781
chr18	9156944	9157354	19.54455731089522
chr18	9175966	9176297	6.612045539469878
chr18	9216292	9216613	19.743857297570536
chr18	9608694	9608952	7.6510998833087065
chr18	9674674	9675139	12.528814738283875
chr18	10182051	10182342	12.505611613034382
chr18	10430339	10430616	17.555672098152904
chr18	10460951	10461373	17.458855113711966
chr18	10866072	10866504	19.487876768465394
chr18	10882737	10883231	12.587090133172781
chr18	11052238	11052643	16.53149075920199
chr18	11590959	11591646	21.45668914328496
chr18	11885392	11885700	17.25723032827501
chr18	11967165	11967489	12.059367115114942
chr18	12102194	12102486	14.421935016161775
chr18	12234666	12234922	18.1883463896811
chr18	12236192	12237007	18.869286713863442
chr18	12740795	12741370	16.40382710332456
chr18	12941417	12941717	11.192182582219441
chr18	12949211	12949562	17.030991327389014
chr18	12973488	12973754	10.200157099200371
chr18	13640126	13640492	6.831859701318168
chr18	15063762	15064313	17.777038884033093
chr18	15215856	15216184	10.89288947058887
chr18	15312775	15313027	11.299975205981543
chr18	16037969	16038801	25.860854545464882
chr18	16669919	16670227	10.59949786012823
chr18	16808360	16808652	11.559207494944742
chr18	17418976	17419347	17.18455889411371
chr18	17612590	17612881	13.259800563563186
chr18	17874549	17874980	11.869657515373142
chr18	19831066	19831357	13.15533822180889
chr18	20042754	20043051	19.628087178625243
chr18	20059075	20059358	9.116959263494916
chr18	20151417	20151889	12.545226083973708
chr18	20605422	20605737	13.36891610281808
chr18	20740819	20741498	15.337295144576913
chr18	20969797	20970332	10.40430471652022
chr18	21001285	21001857	16.85441034990591
chr18	21044720	21045114	22.799328440942134
chr18	21300138	21300524	25.02007553614483
chr18	21585741	21586508	26.536979405478984
chr18	22430414	22430682	7.159180334254877
chr18	24070046	24070894	26.904955857204943
chr18	24326900	24327176	12.533266492511915
chr18	24394241	24394583	14.268846375203273
chr18	25402381	25403208	18.996132970576994
chr18	25538496	25538736	10.980923875172932
chr18	28229798	28230067	7.211669146349882
chr18	28504614	28505008	16.89581364181441
chr18	28522648	28522917	13.781498884179777
chr18	29579379	29579620	12.045297033064593
chr18	30121443	30122137	31.853820831013
chr18	30269250	30269685	8.804659591324027
chr18	30334915	30335210	14.023864358158434
chr18	30697741	30698147	15.760038878530118
chr18	31568767	31569066	21.13153311560385
chr18	31634390	31634843	13.989352486254626
chr18	31759526	31759826	16.63325787226359
chr18	32116175	32116469	15.184036780376823
chr18	33463841	33464312	12.71900851863205
chr18	33470946	33471254	12.028542493844961
chr18	33998189	33998553	18.15471480180929
chr18	34006950	34007432	16.983237369426554
chr18	34017875	34018132	17.43156624582491
chr18	34032091	34032421	14.130011642340458
chr18	34092632	34093423	19.407222136534873
chr18	34330793	34331045	19.294874323738945
chr18	34409231	34409567	11.90549952785174
chr18	34506614	34507231	10.441409519850918
chr18	34551725	34552069	18.524516790412193
chr18	34624362	34625134	15.789915135487373
chr18	34651581	34651866	12.512918381941946
chr18	34742929	34743511	19.608696231317683
chr18	34860335	34861127	19.042683081193402
chr18	34954387	34954939	24.355075041453045
chr18	35118628	35118967	14.854190556348952
chr18	35482593	35482985	11.246912301803121
chr18	35561831	35562382	19.909778257463458
chr18	35675680	35676445	29.98777534135806
chr18	35757498	35758247	42.645134230640444
chr18	35770922	35771679	23.10816799728212
chr18	35887872	35888660	14.071360907578832
chr18	35919553	35919893	12.711325948378619
chr18	36197312	36197677	11.780728204282996
chr18	36286556	36287369	25.93880102995137
chr18	36328454	36328958	13.567686065794929
chr18	36415477	36415813	15.500674798375083
chr18	36541330	36541663	8.03102549131926
chr18	36559602	36560490	19.956611510869617
chr18	36670089	36670348	11.40533852669263
chr18	36730588	36730931	15.985479717699501
chr18	36735049	36735362	18.599483840381755
chr18	37218032	37218335	13.4168381297549
chr18	37644174	37644559	13.15361371845394
chr18	37771917	37772193	10.445129639860513
chr18	37814136	37814563	17.086404898685927
chr18	37815108	37815454	14.984150169901765
chr18	37826297	37826625	16.023330688476562
chr18	37835588	37836409	17.251891016524542
chr18	37840538	37841253	30.196379858963972
chr18	37934915	37935326	12.485712315914405
chr18	38014063	38014316	12.04106962256752
chr18	38067923	38068311	13.186686109021768
chr18	38075320	38075717	12.586060934763411
chr18	38148352	38149282	64.66790405396492
chr18	38174546	38175284	22.23761704556018
chr18	38217196	38217474	17.181980277136933
chr18	38250221	38250603	23.365937275412197
chr18	38296610	38297089	14.386235257031275
chr18	38380145	38380630	17.548804273310395
chr18	38384251	38384707	15.959774312220121
chr18	38573836	38574218	22.705478223830617
chr18	38601203	38602071	19.784685663363902
chr18	38637065	38637615	12.705960967323996
chr18	38700463	38700769	13.710460195354386
chr18	40308014	40308490	478.8286381383904
chr18	42262158	42262519	13.760336749111186
chr18	42467569	42467870	8.664672414329758
chr18	42511084	42511454	18.187292395411312
chr18	42740470	42741230	18.938157947439898
chr18	42961370	42961610	10.537637859582901
chr18	43392967	43393779	14.5928263887396
chr18	43597890	43598226	14.843877167928786
chr18	44041546	44041823	10.558842015180346
chr18	44898204	44898766	16.466328838117605
chr18	44946898	44947287	14.2201813523751
chr18	45558285	45558528	11.368247648325477
chr18	46226975	46227272	10.89174663659298
chr18	46325419	46325814	9.69473534475399
chr18	46427462	46428134	16.333885778983433
chr18	47369711	47370296	16.97141494424934
chr18	47431425	47431827	20.91951025066091
chr18	47432883	47433625	32.637886661724906
chr18	47475118	47475712	23.977836899484448
chr18	47492729	47493592	30.289959760557597
chr18	47495769	47496072	22.983369481052108
chr18	47569545	47570225	20.01733746248133
chr18	47703678	47704256	13.768061010895304
chr18	49527506	49527929	10.802093614077737
chr18	49559115	49559507	15.778546433059537
chr18	49755225	49755566	13.954113582711765
chr18	49832314	49833009	26.651424055305316
chr18	49979316	49979712	11.335946297404742
chr18	53244420	53244703	15.318823575131042
chr18	53744329	53745112	21.431649279929363
chr18	53861568	53862117	15.474256190663045
chr18	53970445	53970902	12.14950239423589
chr18	54214107	54214693	18.079491680392632
chr18	54667287	54667570	9.858090956724995
chr18	54747638	54747882	13.98762496573026
chr18	54828103	54828578	25.054835339596398
chr18	54839368	54839979	12.688151902731038
chr18	54857663	54857931	9.654467244646442
chr18	54902503	54902928	13.925422200595632
chr18	54910981	54911259	15.148217544281225
chr18	54977269	54977601	12.907763236976532
chr18	54992526	54993068	18.11259427193786
chr18	55190215	55190606	16.670944748022368
chr18	55573891	55574338	8.020191979354927
chr18	55770150	55770497	9.716534756102549
chr18	55816006	55816534	10.746045817931494
chr18	56431901	56432371	13.28802926286738
chr18	56510823	56511549	17.327145418844932
chr18	56562129	56562549	17.34366731643677
chr18	56651931	56652171	12.366531773408253
chr18	57671333	57671765	16.35529356311869
chr18	57877965	57878269	25.273531578089063
chr18	59158703	59158999	13.05427233592884
chr18	59793451	59793692	13.182990026671856
chr18	60357024	60357352	13.168968883956351
chr18	60526136	60526477	15.23773111695768
chr18	60735644	60735917	13.127502109541561
chr18	60914912	60915178	13.235261594442497
chr18	60925173	60925609	12.209022504474046
chr18	61034684	61035071	11.747243840565053
chr18	61215316	61215632	15.54866948308824
chr18	61536664	61536977	8.217886696989163
chr18	61706430	61706895	19.00305695687571
chr18	61725994	61726299	11.714312003088779
chr18	62709221	62709606	9.94654183573537
chr18	62756101	62756482	15.062884390823484
chr18	62811232	62811889	16.7937826065168
chr18	63238954	63239343	19.04307632887578
chr18	63267142	63267747	18.99589672246255
chr18	63386795	63387172	11.00581849475122
chr18	63708650	63708941	10.353791356496385
chr18	63864051	63864499	32.18421488574573
chr18	64266047	64266850	20.472386933798212
chr18	64342627	64343126	22.442629647876075
chr18	65430724	65430990	16.11728452739859
chr18	65520505	65520763	15.024149684018868
chr18	65577776	65578448	16.982538331122626
chr18	65606384	65606929	18.570637809683422
chr18	65800106	65800732	17.805080432099658
chr18	65922055	65922534	13.260468234100022
chr18	66039896	66040375	12.693144708685187
chr18	66429270	66429624	21.645432744322523
chr18	66461089	66461683	30.547481052000514
chr18	66975917	66976182	19.55274021940411
chr18	67258098	67258644	13.653063877161605
chr18	67288586	67289066	12.432386194666227
chr18	67369845	67370183	9.439265214479887
chr18	67449255	67449601	14.195227449339939
chr18	67497398	67498116	24.35318833938216
chr18	67724176	67724587	14.836129870727985
chr18	68474861	68475161	11.279328006108601
chr18	69344111	69344488	15.525859815056192
chr18	73572088	73572787	22.88432048011747
chr18	73703964	73704240	16.943048027978428
chr18	73815479	73815819	17.294131194843967
chr18	74237636	74238329	14.908150822225243
chr18	74347743	74348332	18.08340058383391
chr18	74778775	74779180	16.51949240837568
chr18	75000155	75000777	32.35769057810498
chr18	75004857	75005433	74.32813346178995
chr18	75344726	75345543	21.989300724342375
chr18	75366461	75367386	18.03447618432947
chr18	75498851	75499343	16.579981933764326
chr18	75606664	75606905	13.679920063968517
chr18	76161081	76161363	11.604753927136144
chr18	76380027	76380555	12.083980296597336
chr18	76595216	76595950	17.649330564025963
chr18	77046974	77047366	19.910045558092545
chr18	77560849	77561486	16.037419732361798
chr18	77714061	77714452	11.812084178485529
chr18	77719803	77720229	12.419968403561015
chr18	79106010	79106284	12.014598526223732
chr18	79980010	79980326	30.31622626811643
chr18	80151480	80151874	20.967797884481207
chr18	80206676	80207007	9.304616557867506
chr18	80236415	80236780	10.926278845904625
chr18	80982392	80983114	25.286780460389366
chr18	82155703	82156068	8.927568767495352
chr18	82475923	82476231	9.890873774305566
chr18	82496903	82497279	16.291508663207928
chr18	82751119	82751369	9.515486696243286
chr18	84103291	84103577	10.18618994492751
chr18	84685348	84686073	11.980210547611632
chr18	84708285	84708841	29.653513836346086
chr18	84719655	84720081	10.938653559751913
chr18	84934365	84934965	13.617873740196227
chr18	84951669	84952008	13.98443059443021
chr18	84992557	84993008	9.380616308580217
chr18	85503311	85504216	33.211023504562796
chr18	85652985	85653321	8.892946456159864
chr18	85697925	85698364	75.29326509723359
chr18	85703679	85703925	6.904823562963222
chr18	87957441	87957906	8.997525871440928
chr18	88618050	88618755	10.33499278751671
chr18	90158431	90158749	4.448671847769299
chr18	90510178	90510564	15.053621104344185
chr14	3027334	3027652	8.251165694410696
chr14	6108396	6108897	23.1769894735066
chr14	7523602	7524111	14.794819572351303
chr14	7679943	7680248	7.207584806348457
chr14	7749682	7749937	25.147296696083217
chr14	7791652	7792041	23.147058896356498
chr14	7817949	7818230	11.2912524959795
chr14	7851618	7851954	29.87051459153493
chr14	7953764	7954391	15.552417006789213
chr14	8054498	8054970	22.9188581361609
chr14	8097874	8098669	11.516457607461222
chr14	8173004	8173468	18.235599725410857
chr14	8218842	8219206	13.474901377499759
chr14	8316172	8316690	17.51056464574512
chr14	8736792	8737179	27.244232586803978
chr14	8986847	8987433	6.678010590043898
chr14	9137196	9137535	6.122448575883489
chr14	9241934	9242824	21.20689070894477
chr14	9671850	9672219	13.618535842998886
chr14	11039490	11040208	27.24386862991248
chr14	11534352	11534984	17.206069120877906
chr14	11552632	11553545	18.75693271925259
chr14	11620390	11620817	13.919990657922535
chr14	11663773	11664160	26.798091715928503
chr14	11670680	11671261	24.652461926826305
chr14	12107425	12108056	13.929639296372983
chr14	12284398	12284737	7.754382662365218
chr14	12341201	12341513	12.65373417047354
chr14	12389013	12389708	15.228265102304142
chr14	12821722	12822236	22.098763232101263
chr14	12838197	12838484	14.255897149807069
chr14	13797726	13798091	21.824245311789316
chr14	13901356	13901996	31.614808498322965
chr14	14345712	14345991	7.909768579681287
chr14	14476826	14477311	11.617316198840584
chr14	14702890	14703236	8.86082714210356
chr14	15978218	15978890	25.32000027384077
chr14	16037964	16038537	15.32160099222606
chr14	16434593	16435027	25.30518099130024
chr14	18122232	18122631	9.143487944638819
chr14	18238424	18239439	15.763934992804316
chr14	18266570	18266876	12.780660574732263
chr14	18327119	18327428	11.371825832379288
chr14	18428630	18429353	15.25233293272153
chr14	18753092	18753396	7.087308174293292
chr14	19065577	19066012	9.155447324117025
chr14	19416921	19417324	12.198034151612086
chr14	19750311	19751180	29.358151904458417
chr14	19977132	19977497	16.707540229901877
chr14	19986971	19987460	13.172048547272789
chr14	20048269	20048920	32.43657292015908
chr14	20127638	20128195	13.997901198251885
