chr	start	end	EXE_E65_Cdx2
chr18	10609685	10610634	17.42217681531032
chr18	10617486	10618257	16.053583547144395
chr18	10706120	10707088	19.04181621488461
chr18	10725039	10725572	11.353696737235751
chr18	10735770	10736063	9.6653891130519
chr18	10841213	10842008	12.93481366499415
chr18	11035263	11035473	16.206758013225738
chr18	11041176	11041437	10.298422236095442
chr18	11534565	11534971	11.331474405204133
chr18	11621164	11621505	13.707070940750436
chr18	11657464	11658190	11.215746089446643
chr18	11813267	11813486	11.94867295652764
chr18	11828481	11828718	8.581656655178794
chr18	11839220	11839637	19.672764071457678
chr18	11842060	11842605	24.781251303646542
chr18	11854606	11855231	18.267310217285157
chr18	11856765	11857024	13.734064842283034
chr18	11860349	11860855	10.24761328961067
chr18	11887900	11888318	12.741005879269833
chr18	11897074	11897661	19.663446231432626
chr18	11911454	11912113	15.073687556300069
chr18	11961553	11962101	15.778458185439563
chr18	11966976	11967530	13.856819646883528
chr18	12019039	12019636	14.540944037125938
chr18	12020480	12021121	18.13953848376103
chr18	12092478	12092752	18.112663763282942
chr18	12102057	12102566	21.415454682760483
chr18	12121212	12121941	24.670222023387016
chr18	12128273	12129034	24.54774900804838
chr18	12159464	12160285	28.829511692404893
chr18	12161453	12161733	26.495295783451624
chr18	12168099	12168988	24.10192618353965
chr18	12185424	12185636	10.179369078492218
chr18	12225453	12226409	27.844911483541193
chr18	12236035	12237506	42.67476106549022
chr18	12286115	12286429	13.589886877946793
chr18	12475516	12476009	11.190324631472388
chr18	12503148	12504522	12.481135661945594
chr18	12543785	12544017	26.900049760423858
chr18	12547750	12549129	67.62003839007316
chr18	12556500	12556709	13.327936847814533
chr18	12567889	12568405	10.599244194437366
chr18	12581671	12581888	9.21424645542549
chr18	12627507	12628139	13.448561807222005
chr18	12643108	12643751	16.093759861556034
chr18	12740792	12741760	19.86320921015148
chr18	12861550	12862733	17.117432699098693
chr18	12941242	12942340	17.62618302864672
chr18	12946946	12947318	17.12799358624284
chr18	12949211	12949569	38.0707942493801
chr18	12972885	12973843	18.61765760071342
chr18	12974510	12974762	22.868222130669487
chr18	13139189	13139813	13.404597639273375
chr18	13287353	13288138	19.465510103505128
chr18	13305277	13305645	14.452478255914604
chr18	13535343	13536193	29.162144305285285
chr18	14193119	14194180	41.29675709673192
chr18	14228838	14229509	14.910120359298547
chr18	14230265	14230685	12.493756595112028
chr18	14252334	14252741	17.62197405465991
chr18	14402698	14403227	14.174365296030315
chr18	14403616	14404086	12.36127388426598
chr18	14503012	14503603	11.591919579481715
chr18	14510918	14512362	35.22216242898534
chr18	14615902	14616151	9.620611242501132
chr18	14674698	14674958	22.43119300695566
chr18	14676280	14677025	17.42462489748961
chr18	14682775	14683313	23.867833279322515
chr18	14724312	14724781	13.863120036338692
chr18	14782746	14783294	19.6779716589155
chr18	14873011	14873240	8.012787652328024
chr18	14903739	14904046	15.036660939940413
chr18	14915883	14916671	10.940680580090751
chr18	14988748	14989511	26.21990683444362
chr18	15014931	15015582	26.62143520202871
chr18	15020934	15022337	38.578458527709785
chr18	15025436	15026256	54.98214620031962
chr18	15045880	15046726	37.44496437280173
chr18	15063549	15064126	37.065531031511064
chr18	15064546	15065122	22.10067341062758
chr18	15076277	15076928	15.062626882632207
chr18	15107569	15108557	40.52437957385291
chr18	15135983	15136642	25.998242030917964
chr18	15140395	15140666	20.884561932834753
chr18	15149760	15150534	13.991359195659943
chr18	15174104	15174982	23.729655407012732
chr18	15215931	15216154	11.772178564371014
chr18	15281356	15281695	11.908416137582785
chr18	16038146	16039952	26.896138639196405
chr18	16303114	16304375	36.71164334453731
chr18	16345433	16345732	10.6830744041647
chr18	16490645	16490935	12.430154529111139
chr18	16808153	16808913	18.40291621685028
chr18	17086752	17087070	8.170046155557692
chr18	17418580	17419528	14.063459488409984
chr18	18830463	18830914	4.497623182585393
chr18	18837136	18837538	8.874072296702447
chr18	19063132	19063551	13.14795457434825
chr18	19063891	19064170	8.586135519020873
chr18	19098293	19099116	14.470905895366414
chr18	19392568	19393456	15.387054124393979
chr18	19472090	19473136	18.56583903168629
chr18	19631786	19632017	15.709391222371684
chr18	19699389	19699635	11.173863085304818
chr18	19960245	19960671	16.81618897344025
chr18	20001842	20002349	13.090403784426476
chr18	20052249	20052645	10.689050156660754
chr18	20057971	20059717	38.19589710464384
chr18	20067788	20068209	10.541130685466486
chr18	20075658	20075865	20.629227910064845
chr18	20078912	20079140	15.799727230741267
chr18	20093812	20094027	11.876570697163427
chr18	20188338	20188798	15.9847400582355
chr18	20457150	20457834	14.906123055352104
chr18	20462856	20463717	27.834612763301838
chr18	20489052	20490015	20.355062457012362
chr18	20509798	20510034	10.630748381048946
chr18	20557808	20558507	18.434181381192843
chr18	20565689	20566059	11.070347483093673
chr18	20605518	20605758	26.769443154335022
chr18	20606509	20607265	25.57363844422436
chr18	20727683	20728313	21.70849815398928
chr18	20740717	20741415	17.72392465187007
chr18	20746427	20746717	22.17689826570708
chr18	20773057	20774181	35.04242423590392
chr18	20777382	20777891	36.41089305615378
chr18	20793572	20794237	13.011438162524001
chr18	20812049	20812533	14.347672934374533
chr18	20896432	20897223	33.820902004555414
chr18	20910903	20911231	10.554528708865003
chr18	20936622	20937596	31.591393186815957
chr18	20944265	20944498	14.40771764747063
chr18	20951277	20952092	26.227441126583543
chr18	20953139	20953998	35.03269197999113
chr18	20961263	20962245	31.311322035469008
chr18	20962487	20962710	21.206198722257742
chr18	20969267	20970530	42.43334006961149
chr18	20970802	20971643	35.73015626460562
chr18	20996850	20997231	22.16447076271838
chr18	21001294	21002135	30.294188525532146
chr18	21042926	21043527	27.04986800925307
chr18	21047674	21048301	21.588400665842936
chr18	21061191	21061481	15.4421162539515
chr18	21063780	21064024	13.68652458269088
chr18	21084348	21084835	15.407964777897515
chr18	21121798	21122360	12.90230547236378
chr18	21144356	21144712	9.160542501492447
chr18	21197191	21197421	8.955528812823088
chr18	21211585	21213160	53.14418219914512
chr18	21218351	21218867	29.49173936178518
chr18	21224463	21224973	17.870128646551393
chr18	21299746	21300796	41.347620120275586
chr18	21408167	21408565	7.872765569830659
chr18	21585761	21586395	13.451764648269027
chr18	21593738	21593993	10.987514428531423
chr18	22985160	22985426	13.096169819509177
chr18	23041330	23041961	9.891278828380603
chr18	23542377	23542787	13.968807187894496
chr18	23803528	23804220	28.816023823842837
chr18	23804476	23804703	14.796504936554358
chr18	23954291	23955118	20.09800729786182
chr18	23987033	23987422	9.139641094943245
chr18	23989325	23989629	10.511330606121765
chr18	24020107	24021238	14.86110637337628
chr18	24053765	24054290	16.826779592604865
chr18	24069915	24071154	33.896548627556285
chr18	24094819	24095530	26.36472807319523
chr18	24111718	24112940	22.840880479047808
chr18	24121172	24122069	31.824173433990648
chr18	24163276	24163496	10.907943474162709
chr18	24168310	24168889	19.12413768900079
chr18	24206326	24206571	15.990236037118095
chr18	24219039	24219254	11.988714484281319
chr18	24231135	24231353	10.57389653932064
chr18	24237022	24237240	8.082514568206367
chr18	24326975	24327303	15.277710242969233
chr18	24327572	24327863	12.35015101613048
chr18	24361757	24362457	14.352697806358337
chr18	24466718	24467052	15.885802394615675
chr18	24467500	24468140	18.51262729614973
chr18	24510896	24511368	19.55914715589103
chr18	24521866	24522261	13.501202740246736
chr18	24529521	24530682	12.128194879602503
chr18	24576822	24577029	11.843426319712027
chr18	24588970	24589254	10.438639503129771
chr18	24603500	24604229	18.143581684070686
chr18	24629695	24630169	15.882661676608057
chr18	24653876	24654394	9.103691369870454
chr18	24670241	24670453	13.460642870867028
chr18	24691075	24691832	18.193947992362624
chr18	24728858	24729509	17.882175296133013
chr18	25168546	25169738	17.99555048286515
chr18	25402425	25402850	15.95649393867044
chr18	25645986	25646411	17.82310230703915
chr18	26710922	26711667	12.69280762000372
chr18	27388057	27388370	9.929844345909338
chr18	30121822	30123219	12.990656828146452
chr18	30184992	30185281	12.886171222145583
chr18	30269432	30269659	6.062539239286851
chr18	30272841	30273081	8.928994448979696
chr18	30334447	30335485	17.761168173971893
chr18	30375210	30375485	10.422970182245427
chr18	30466075	30466294	10.29990322949135
chr18	30472936	30473282	12.19363560979766
chr18	30736677	30736936	12.980007709223331
chr18	31115691	31116135	18.003950969592946
chr18	31156296	31156801	22.38484478374519
chr18	31171373	31172824	46.215534892433844
chr18	31180319	31180987	18.852901725711938
chr18	31181813	31182056	14.229102359387118
chr18	31188894	31189347	12.99147994313019
chr18	31609439	31609939	17.184680181503296
chr18	31633881	31635456	34.94872609698583
chr18	31739141	31739521	11.29140635289644
chr18	31759281	31760106	27.73838660615863
chr18	31760687	31760961	18.76827459265716
chr18	31788556	31789367	16.97656841136965
chr18	31803436	31804032	13.237356667550618
chr18	31910527	31911201	13.242824395969288
chr18	31918587	31918840	12.913738997086234
chr18	31998929	31999538	17.96627338844763
chr18	32051648	32051956	10.813225452001992
chr18	32067370	32068159	23.13567461683421
chr18	32116073	32116467	91.14847057845992
chr18	32135948	32136831	20.758777452082217
chr18	32147193	32147834	18.907834283647226
chr18	32152902	32153867	34.76136453361709
chr18	32162553	32163412	24.222945648521982
chr18	32239927	32240544	14.193681888487582
chr18	32257784	32258064	11.84934379713876
chr18	32335941	32336361	12.59564942859468
chr18	32376446	32377097	13.508863345086116
chr18	32416230	32416961	18.068396953160068
chr18	32552482	32552815	7.720569377188926
chr18	32559401	32559806	7.175573330161012
chr18	32672281	32672634	11.687152705854464
chr18	32745384	32745678	11.039042667466767
chr18	33197211	33197629	11.232566055498625
chr18	33213572	33214262	20.15454248621844
chr18	33253591	33253918	8.371008667377158
chr18	33463449	33464500	13.099317284338142
chr18	33470904	33471466	10.822520167802152
chr18	33794191	33795169	18.210409895774045
chr18	33822358	33822579	9.11021019214958
chr18	33890350	33890924	21.768098267944016
chr18	33907695	33908513	19.131214420486486
chr18	33996372	33996891	14.867944401353311
chr18	33998212	33998733	28.948383821864503
chr18	34006772	34007456	19.207700881344532
chr18	34017549	34018343	23.108419006357266
chr18	34031637	34032536	21.443397136896152
chr18	34041728	34041970	14.432373440955296
chr18	34046164	34046382	10.540715386014465
chr18	34091114	34091432	19.22335409368359
chr18	34092777	34093735	39.04997158647828
chr18	34108483	34109123	20.161869595944882
chr18	34113629	34114102	15.512271586734698
chr18	34132350	34132681	16.335750539497305
chr18	34172228	34172658	22.652736876731694
chr18	34220458	34220823	18.20131115064229
chr18	34247192	34248044	20.41744123714071
chr18	34255961	34256224	11.579265480259073
chr18	34313887	34314188	25.24758108747362
chr18	34329192	34329856	18.430856561086262
chr18	34330413	34331140	29.91789528952996
chr18	34373112	34374117	15.363334897738785
chr18	34405439	34406111	12.828358306771232
chr18	34409022	34409467	13.089596987306402
chr18	34457675	34457896	10.032129391286167
chr18	34506810	34507516	16.541177139066097
chr18	34524698	34524972	16.74645466003975
chr18	34529710	34530218	12.126020966552375
chr18	34535634	34535916	17.801897011750132
chr18	34561559	34561921	10.14936605211121
chr18	34572637	34573160	15.865333642831953
chr18	34578684	34579354	16.759683240349613
chr18	34597525	34597945	15.06285952386402
chr18	34624123	34625184	26.418736868596774
chr18	34638126	34638375	13.513371862082117
chr18	34651445	34652164	17.58773759674794
chr18	34662616	34663350	20.893582652635082
chr18	34670848	34671474	24.02735313135214
chr18	34673417	34673676	16.97154510527504
chr18	34690098	34690349	10.660686055977505
chr18	34728376	34728629	12.482489800735896
chr18	34742804	34743574	36.774044163196116
chr18	34751090	34752150	25.732827793877078
chr18	34758841	34759852	23.803235922793608
chr18	34760193	34760532	13.343412832524573
chr18	34776681	34777190	20.99386845684239
chr18	34778958	34779337	22.16850715576816
chr18	34783416	34783750	22.35423404442336
chr18	34843297	34843502	11.841344247213224
chr18	34859811	34861380	71.52554799524214
chr18	34886850	34887813	14.379591028762135
chr18	34898195	34898435	23.157649795214336
chr18	34931720	34932467	34.2846525542069
chr18	34935249	34935454	26.514478329914372
chr18	34954155	34955303	47.42076453929994
chr18	34962398	34962837	20.98137598754605
chr18	34972663	34973294	15.038509495851544
chr18	34990444	34991262	44.99496168962026
chr18	35021953	35023594	40.980972555045454
chr18	35045753	35046216	27.09355146272136
chr18	35047527	35048488	37.18992489309638
chr18	35056801	35057444	22.163025870849705
chr18	35065520	35066221	19.582898575297097
chr18	35085292	35085609	16.51905794474605
chr18	35086904	35087140	12.7660778781115
chr18	35098666	35099145	52.60608756716416
chr18	35101316	35102175	37.21370164340533
chr18	35106820	35108172	73.33583241806933
chr18	35116622	35117346	39.86900259776669
chr18	35118612	35119276	37.698703378079884
chr18	35124142	35124899	35.093123540538144
chr18	35296432	35296915	17.914334678255006
chr18	35299440	35299853	15.08462661576906
chr18	35326148	35326511	13.734905111559824
chr18	35431639	35432004	15.942048493476763
chr18	35467776	35468202	13.840383535259766
chr18	35482829	35483290	18.633248521552428
chr18	35498426	35499257	22.891241990558793
chr18	35532285	35532576	10.997484167826544
chr18	35542543	35542790	14.528222168988062
chr18	35552898	35553615	16.585039145444394
chr18	35561683	35562083	25.417149453163148
chr18	35598279	35599182	24.683518744518327
chr18	35612151	35612356	12.799974485722984
chr18	35629879	35630638	17.293812423826676
chr18	35631026	35631741	27.028286745831682
chr18	35640061	35640619	13.257300655474372
chr18	35643246	35643646	14.694806432723999
chr18	35661730	35662510	12.256947728303762
chr18	35671885	35672260	16.40425000508626
chr18	35702721	35703358	14.699068094909284
chr18	35730220	35730789	15.486392820656613
chr18	35751789	35752644	27.464490059523555
chr18	35757484	35758389	29.177605459308097
chr18	35771319	35771661	23.967549123262103
chr18	35822324	35824294	27.632883000545103
chr18	35830363	35830852	14.755677314867516
chr18	35831810	35832147	17.089518575357047
chr18	35847901	35848535	14.01750339393736
chr18	35854609	35854970	16.778250585962862
chr18	35858478	35859160	17.660684131107722
chr18	35873547	35873871	8.093170319074465
chr18	35918537	35918838	8.747620064554816
chr18	35930359	35930919	20.06901009253093
chr18	35939385	35939916	23.81237808953122
chr18	35941619	35941840	18.648658830116236
chr18	35946192	35946521	14.010992893694382
chr18	35958756	35959454	15.837788939817587
chr18	36122210	36122455	11.969894370254206
chr18	36197122	36197811	14.618579565527131
chr18	36222554	36222909	11.392076049052493
chr18	36230710	36231464	16.29804200898431
chr18	36242519	36242883	11.82913133600256
chr18	36253397	36254447	36.797320329575314
chr18	36255283	36255843	50.34901872362409
chr18	36274414	36275454	24.035000088581672
chr18	36280414	36281702	15.285787997778899
chr18	36286404	36287495	17.438153728446647
chr18	36319182	36320362	18.676133559113843
chr18	36328018	36329239	32.24718646393947
chr18	36343100	36344631	42.70758602309274
chr18	36348180	36349066	38.317375105605976
chr18	36383222	36384109	14.039075150430673
chr18	36400456	36400762	14.181575906042958
chr18	36411276	36411498	31.057876535364098
chr18	36414978	36416053	55.871068496704105
chr18	36454038	36454830	28.117051946996437
chr18	36492643	36493718	15.254515064150787
chr18	36515657	36516075	21.141322836351165
chr18	36521980	36522493	26.739505317940814
chr18	36525038	36525984	38.25881004131874
chr18	36541458	36541862	18.145249421053595
chr18	36559504	36560576	61.460482081370564
chr18	36669881	36670544	11.763256831046862
chr18	36679030	36680036	15.650681239236183
chr18	36718622	36718839	9.961494081031342
chr18	36725902	36726140	12.501771153522139
chr18	36734540	36735525	34.62285775218518
chr18	36744272	36745288	17.618321046115845
chr18	36764865	36765400	13.977088375626323
chr18	36782929	36783749	22.101515284980216
chr18	36793439	36794128	17.25902956006143
chr18	36801475	36801688	14.996453858317343
chr18	36801924	36802216	12.93542728358752
chr18	37218072	37218661	14.187832105341913
chr18	37568121	37568327	10.589971519210964
chr18	37643944	37644679	13.40269561040969
chr18	37751506	37751758	12.613351708366757
chr18	37755313	37755641	10.574747539148099
chr18	37806001	37806634	14.972899602676078
chr18	37814728	37815229	11.43515809948097
chr18	37822645	37823001	13.38690307435025
chr18	37825060	37825441	12.139861275830606
chr18	37852145	37852597	18.289428601222756
chr18	37859889	37860609	12.54663672513432
chr18	37877250	37877605	15.205870305988151
chr18	37883391	37884169	19.021578674757695
chr18	37907989	37908500	16.440794718942065
chr18	37924114	37924334	13.80411981235851
chr18	37932744	37933308	39.73361969332323
chr18	37934945	37935859	33.63489437937997
chr18	37949080	37949656	17.156837153765892
chr18	37954663	37955371	22.93797644787589
chr18	37956138	37956481	17.236967545556606
chr18	37969366	37970317	16.174238504796875
chr18	37984446	37984700	17.908449852560448
chr18	37998527	37998890	22.65573226256147
chr18	38005948	38006331	14.429440119870337
chr18	38013890	38014348	17.919547085158168
chr18	38025014	38025246	11.528557370448935
chr18	38025481	38025853	9.836027692723018
chr18	38039665	38040360	38.280077680409384
chr18	38042334	38042878	25.66119358644766
chr18	38046850	38047156	21.980612617692138
chr18	38067272	38068402	22.546940010205834
chr18	38080701	38081454	17.46524559644114
chr18	38103439	38104153	13.588352931313821
chr18	38126756	38127786	26.289777965916013
chr18	38144399	38145246	46.26770411359659
chr18	38148011	38148802	35.17816649435745
chr18	38151024	38151353	21.651414781355932
chr18	38153522	38153799	14.591278534073261
chr18	38174297	38175736	33.51142792108574
chr18	38183107	38183563	13.909375770050183
chr18	38185259	38185969	17.406542254165863
chr18	38199938	38200279	14.00231966035457
chr18	38212681	38212889	16.304616905175724
chr18	38249991	38250857	43.775532809471144
chr18	38276318	38277052	35.808404649635754
chr18	38279823	38280302	25.424663535737295
chr18	38291706	38292307	38.98855097956348
chr18	38296455	38297412	33.019312606460744
chr18	38311227	38311786	14.60095001077396
chr18	38337905	38339263	17.411117804419135
chr18	38349850	38350754	18.32943364054756
chr18	38357983	38358227	11.35191698543361
chr18	38367002	38367592	24.958060536142124
chr18	38371938	38372599	29.922143289793997
chr18	38380148	38380375	22.375398425803837
chr18	38384490	38385337	22.285896253979896
chr18	38409532	38410128	25.342972126583124
chr18	38418561	38419307	15.387600936454998
chr18	38459618	38459895	15.777301578315157
chr18	38471823	38472682	19.328959171930208
chr18	38483622	38484016	16.220566243689678
chr18	38494627	38495122	17.44715269069479
chr18	38501197	38501556	24.71992788872679
chr18	38517735	38518639	50.47531486823495
chr18	38524040	38524383	21.547995720243314
chr18	38551422	38551840	10.22741951326434
chr18	38570369	38571332	73.44415181596702
chr18	38575738	38576543	41.35744034429515
chr18	38584241	38584633	20.435319856721527
chr18	38601173	38602065	50.59817103313224
chr18	38604609	38605494	53.08197522136451
chr18	38631747	38632236	50.96819608879479
chr18	38635913	38637893	48.54824805371484
chr18	38657636	38658011	11.916174204508463
chr18	38678725	38679070	13.899378348087918
chr18	38700660	38701214	11.831875627221613
chr18	38722884	38723172	19.26454848713345
chr18	38731297	38731515	9.957266416024725
chr18	38761522	38761943	9.90827247139394
chr18	38778910	38779179	10.485143033988415
chr18	38804296	38804934	19.067620495643734
chr18	38855769	38855993	12.120592283351082
chr18	38940537	38940859	11.889391154235934
chr18	38941190	38941827	10.840950284311123
chr18	38975721	38976726	47.336444057635404
chr18	38992631	38993582	19.503276161089556
chr18	39110791	39111403	12.884382872799643
chr18	39133611	39134004	19.308069898881985
chr18	39186252	39186896	24.181347432343856
chr18	39276829	39277047	13.963972804743216
chr18	39491332	39491577	10.646195470070353
chr18	40094181	40094910	12.832465149574647
chr18	40218928	40219576	19.269196430842083
chr18	40253205	40253977	15.69782211990554
chr18	40308014	40308489	577.0068640800527
chr18	41950909	41951652	22.64280314978167
chr18	41953976	41954272	21.796606350589443
chr18	41956687	41956952	13.045504821921295
chr18	42010882	42011257	9.741258898417154
chr18	42052574	42052976	18.280503159138693
chr18	42069430	42070090	15.919439019578876
chr18	42073632	42073900	15.645855633180533
chr18	42080328	42080582	11.752230494041143
chr18	42090302	42091041	25.656181874875287
chr18	42197785	42198061	8.305999332580013
chr18	42234926	42235669	11.943247424160328
chr18	42261912	42262801	25.587562635054873
chr18	42274907	42275497	24.030361411531093
chr18	42357250	42357478	9.026161185482092
chr18	42467533	42468121	25.068543395217585
chr18	42510789	42511606	26.934242827510015
chr18	42545617	42545928	13.885760117190443
chr18	42583544	42583774	9.718195884124093
chr18	42589652	42589891	9.074801247489004
chr18	42876905	42877358	10.930248466811696
chr18	43202584	43203251	15.051967882502383
chr18	43393210	43393629	10.497935746905343
chr18	43437892	43438213	8.320920699110655
chr18	44041094	44042344	54.08772431335449
chr18	44366367	44368500	18.333755267890783
chr18	44380078	44381001	28.146849118746243
chr18	44392566	44392980	11.533290086737
chr18	44828204	44828976	11.418865568897267
chr18	44898252	44898975	19.091228371668983
chr18	45000501	45001387	19.103246008569446
chr18	45013099	45013776	10.780068103108484
chr18	45268344	45268597	9.992674663604012
chr18	45558232	45559120	13.077653968656385
chr18	45559469	45559747	14.640685722982283
chr18	45831627	45832059	15.98261328538259
chr18	46183773	46184001	8.330822750141746
chr18	46196364	46197542	30.596547363974242
chr18	46197800	46199180	31.97908008962438
chr18	46212570	46213249	24.19465866847312
chr18	46226246	46227733	43.74063310257605
chr18	46311241	46312282	14.775866963792375
chr18	46325075	46325895	29.19546900725946
chr18	46333883	46334470	13.406431032404988
chr18	46389944	46390472	9.780673203143207
chr18	46422070	46422852	26.97193126727248
chr18	46427160	46428135	91.96283447069999
chr18	46460704	46461617	26.00896735572606
chr18	46469501	46470146	28.791506428681604
chr18	46473337	46473593	16.706556726247072
chr18	46483522	46484313	16.14076133925755
chr18	46525472	46526531	41.47209488253643
chr18	46529227	46529948	42.747924600990075
chr18	46557002	46557387	11.34205665588379
chr18	46584405	46584820	9.288949736629624
chr18	46597605	46598513	17.73353183952197
chr18	46741424	46742029	18.254420556312752
chr18	46836732	46837307	11.807550903817882
chr18	46850007	46850298	10.808980040533847
chr18	46859086	46860005	14.974932031351283
chr18	46937702	46938094	13.16779688912995
chr18	46939001	46939221	13.075294091484764
chr18	46958564	46959523	20.987429459723987
chr18	47018638	47019015	14.197013725968823
chr18	47030823	47031529	16.62058744619656
chr18	47169895	47170369	14.919963911112854
chr18	47273148	47274200	18.294351879634785
chr18	47290095	47290828	13.06096131024224
chr18	47329924	47331016	12.052158786263657
chr18	47368737	47368977	15.74566008647283
chr18	47369857	47370722	22.859101025355343
chr18	47375988	47376457	19.290977221816334
chr18	47377326	47378231	34.656112980710866
chr18	47431189	47431956	17.805053988211778
chr18	47433259	47433599	11.910618768018836
chr18	47492924	47493431	13.266386797677365
chr18	48586567	48587370	18.531462075552934
chr18	49500889	49501349	12.50024765263433
chr18	49521620	49522264	24.034386507472636
chr18	49523083	49523299	23.319529674671315
chr18	49526897	49528012	53.28875237024418
chr18	49543149	49544574	26.165831440708093
chr18	49550938	49551375	18.590281523610688
chr18	49558975	49559632	27.082946693153325
chr18	49755223	49756088	32.74850967164674
chr18	49832244	49833009	18.22431569317587
chr18	49979018	49979729	20.710613073678964
chr18	50034987	50035469	10.27762453288953
chr18	50053222	50053528	9.581780092388977
chr18	50062452	50063407	41.84077124670538
chr18	50065146	50065579	22.7756380517268
chr18	50112351	50113175	24.126709975085213
chr18	50125695	50126174	13.476809770428812
chr18	50128172	50128595	14.200748204621298
chr18	50542202	50542527	10.93201211489164
chr18	52465331	52465657	11.127769825648677
chr18	52909524	52910240	17.233728695848136
chr18	53161248	53161489	10.900432804313438
chr18	53176035	53176631	21.611862973078786
chr18	53197728	53198718	16.844356532048696
chr18	53244070	53245223	40.86034416635452
chr18	53249526	53250649	41.83864230888822
chr18	53261437	53261737	21.80738221804301
chr18	53264988	53265729	16.839413076598955
chr18	53417777	53417997	8.595404390855268
chr18	53463838	53464267	12.279423129030597
chr18	53665877	53666117	10.667060708999633
chr18	53744369	53745444	41.80473731462346
chr18	53755359	53755737	9.965352368733239
chr18	53861585	53862387	20.617024820047128
chr18	53869146	53869474	9.609892475895766
chr18	53969703	53971118	42.494335009436725
chr18	53981804	53982517	22.169231923064544
chr18	54144658	54144993	21.88622040819766
chr18	54155455	54156237	13.191479920731176
chr18	54175104	54175363	9.093218059613438
chr18	54667176	54667999	22.418663160479372
chr18	54714652	54715378	13.09805645758784
chr18	54760478	54761107	11.022908927147263
chr18	54785184	54786243	17.55125944877819
chr18	54821263	54821554	20.627834674009343
chr18	54823005	54823351	18.784428014920625
chr18	54828130	54828740	19.03767997710431
chr18	54839044	54840171	42.60584698891153
chr18	54846682	54847418	13.475388009263122
chr18	54860525	54861470	23.994070865489817
chr18	54871283	54871901	11.513684880772068
chr18	54885490	54886082	14.880634617161107
chr18	54901736	54902998	56.22726458868399
chr18	54910846	54911631	32.40923894894351
chr18	54912275	54913207	24.789276930395626
chr18	54947900	54948713	26.0050022083015
chr18	54977730	54978024	15.361165280244789
chr18	54978264	54979227	33.92592461804858
chr18	54990440	54991444	19.576065673296196
chr18	54992611	54993097	22.486012959185942
chr18	55020418	55021152	13.381520987206649
chr18	55028233	55028958	16.657276181188124
chr18	55037736	55038473	15.259809639592993
chr18	55055447	55055667	18.429296905344184
chr18	55089283	55089739	10.13260357944589
chr18	55102241	55102503	11.526830159980832
chr18	55133691	55134211	29.119973164338333
chr18	55182292	55182968	22.29653665441028
chr18	55188217	55189162	30.711004610414857
chr18	55196141	55196999	24.367814738711555
chr18	55236966	55237468	11.76301913432391
chr18	55453559	55453845	8.666850868638578
chr18	55466296	55466605	10.286628800302648
chr18	55507127	55507537	12.891098603969667
chr18	55536465	55537016	16.26688774354661
chr18	55548679	55550327	29.133845117485638
chr18	55931145	55931474	8.35127067565918
chr18	56220884	56221156	15.50663996444029
chr18	56431407	56432373	25.35698549890617
chr18	56476907	56477623	16.451607594942914
chr18	56502775	56503012	10.784276161515763
chr18	56561981	56563056	27.50122130904087
chr18	56572602	56572977	23.38712633260091
chr18	56613830	56614845	36.36408659272593
chr18	56620895	56621285	17.65901279449463
chr18	56652013	56652280	18.077313137411625
chr18	56666384	56667134	25.59014442698161
chr18	56676263	56676563	53.440387318929034
chr18	56677278	56679298	53.2992398460669
chr18	56686623	56687738	49.221616780918275
chr18	56688233	56689045	37.160641454123514
chr18	56707318	56707820	28.18880500641477
chr18	56714515	56714834	29.100789390013883
chr18	56723666	56724581	44.165938122024954
chr18	56744605	56745304	16.002265661400617
chr18	56805428	56806613	33.726385455393086
chr18	56925320	56925968	22.209726959099005
chr18	56974882	56975324	11.998724857606499
chr18	57128638	57128930	10.229030109431646
chr18	57284966	57285227	14.363279390152387
chr18	57562870	57563434	12.126579772496054
chr18	57670773	57671904	22.85316834504577
chr18	57747526	57748112	9.578978593032108
chr18	57806657	57806903	10.279467675744034
chr18	57837244	57837606	25.89384689120298
chr18	57839840	57840533	14.438516879666592
chr18	57858012	57858769	22.905688617157022
chr18	57859286	57860017	24.765192798974574
chr18	57877765	57878307	19.205115920063314
chr18	58220610	58221412	12.232636611063285
chr18	58260498	58261415	20.340797038478705
chr18	58282793	58283273	13.96993271112442
chr18	58374913	58375713	10.973231692314148
chr18	59086256	59086473	12.042113655723185
chr18	59158251	59159641	48.60014770974358
chr18	59174787	59175393	18.680893717032454
chr18	59792137	59792820	20.858880069559525
chr18	59802223	59803584	30.958600072279122
chr18	59842831	59843840	18.898368652086663
chr18	59918675	59920121	40.86630321901039
chr18	60041462	60042065	14.809128136579472
chr18	60286604	60286866	9.796659779002649
chr18	60462452	60462825	7.951161306601108
chr18	60493091	60494058	33.3822684746617
chr18	60501251	60501534	11.30197534460061
chr18	60525666	60526773	33.185135750912714
chr18	60560522	60561081	11.722819840119008
chr18	60581364	60581857	11.124294593416412
chr18	60596246	60596520	17.714463613329144
chr18	60603293	60603865	13.498744662825045
chr18	60661666	60661945	12.963449802877228
chr18	60680995	60681341	10.207540075213924
chr18	60734790	60735679	18.866556354260954
chr18	60736436	60736786	19.871814256395613
chr18	60748838	60749401	34.665918326504915
chr18	60751491	60752343	48.132179146081626
chr18	60758439	60759102	12.934301455456028
chr18	60767116	60767424	15.424275361098251
chr18	60773935	60774587	27.841672237665374
chr18	60787194	60787877	10.133757846072687
chr18	60812229	60812534	13.87231381838439
