chr	start	end	ICM_Tfap2c_ds
chr10	86772136	86772453	23.971534019012932
chr10	86777976	86779452	40.769168034478575
chr10	86828639	86829117	17.570188999176025
chr10	86833373	86833672	15.525885951957575
chr10	87492387	87493323	12.05113345486486
chr10	87494476	87494767	12.936467367349211
chr10	87686245	87686660	7.842398178146546
chr10	87860054	87860962	13.213663830631106
chr10	88012033	88012334	13.378222006103922
chr10	88060339	88061035	16.604041084475902
chr10	88146534	88147286	15.892300018604766
chr10	88164221	88164637	13.224499039925062
chr10	88178677	88179013	12.571859166735695
chr10	88199235	88199499	21.53419214306456
chr10	88211577	88211898	8.376739559886612
chr10	88240117	88240831	20.16196507098628
chr10	88297185	88298072	18.26412850974512
chr10	88357077	88357532	22.73450609563471
chr10	88364811	88365143	14.614778518676758
chr10	88379923	88380154	20.924359367007302
chr10	88410272	88411562	40.927586539956025
chr10	88423061	88424046	26.03487622798397
chr10	88457011	88457420	15.743845827713573
chr10	88496706	88497482	13.781609205241056
chr10	88502793	88503718	30.22289998544229
chr10	88504101	88504497	29.461640536183058
chr10	88505417	88505694	35.17730069762963
chr10	88514280	88514627	17.82448775761409
chr10	88591338	88591843	10.696862995034397
chr10	88671884	88672925	23.31395239651375
chr10	88685235	88685508	14.644237853668548
chr10	88691784	88692050	8.87600318829816
chr10	88701332	88701984	13.921462718694489
chr10	88730869	88731562	12.978748084146739
chr10	88746920	88747345	7.4456893864799945
chr10	88768928	88769402	14.590327731667692
chr10	88784541	88784847	13.029245688245187
chr10	88826372	88827119	35.201171471571506
chr10	89395727	89396306	9.870605640872567
chr10	89443441	89443967	20.81391937197841
chr10	89470745	89471134	11.089387952515276
chr10	89483706	89484211	13.834284735198068
chr10	89685912	89686870	23.699383356377076
chr10	89739824	89740196	12.95661792191126
chr10	89745023	89745435	22.089425980466082
chr10	89746773	89747551	20.732372408967397
chr10	90969480	90969873	12.803858143076035
chr10	90979730	90980899	15.704017380958343
chr10	91034261	91034506	9.304417617953554
chr10	91076204	91076956	14.44093133287227
chr10	91082161	91082893	26.872626256421615
chr10	91123874	91124796	16.21278133930198
chr10	91131335	91131609	13.772984985017429
chr10	91170410	91171368	22.009018858190867
chr10	91181515	91182155	20.50774049758911
chr10	92721850	92723006	22.370910148719602
chr10	93069030	93069421	20.55015137128513
chr10	93070493	93071019	22.736126471834943
chr10	93081181	93081807	18.930428864476017
chr10	93098154	93098914	27.284148218757228
chr10	93113854	93114373	16.13688912143597
chr10	93160207	93161146	26.984922418198266
chr10	93261287	93262375	17.22327059332062
chr10	93291646	93291980	11.090992119497882
chr10	93309885	93310173	10.05770016544395
chr10	93310443	93310970	16.06927190378902
chr10	93425866	93426116	10.263864789962769
chr10	93429279	93429657	16.450899600982666
chr10	93441456	93442194	15.422107579585337
chr10	93442464	93442840	10.06723585534603
chr10	93453175	93453670	11.940898057186242
chr10	93509316	93509600	11.023001168815183
chr10	93509873	93510449	13.996339349283112
chr10	93518071	93518763	12.14926789812959
chr10	93550129	93550393	11.510300661578324
chr10	93593998	93594557	8.366136707858663
chr10	93640931	93641586	9.977747911351328
chr10	93648900	93649204	13.014292691883288
chr10	93666290	93667004	11.98312967097392
chr10	93791426	93791668	12.653779794361967
chr10	93795067	93795352	8.73491124772189
chr10	93891326	93891894	11.779305486611918
chr10	93906950	93908253	15.856551187182973
chr10	94035332	94036336	34.68515670726973
chr10	94059546	94059921	13.929996247609456
chr10	94098444	94098673	13.078574151451411
chr10	94120183	94120554	12.029590853462322
chr10	94120954	94121312	11.984023829412195
chr10	94147610	94148667	15.802375648646503
chr10	94154663	94155880	26.413142792005075
chr10	94198575	94199305	21.722761719194178
chr10	94237161	94238422	17.86001314387068
chr10	94294782	94295482	16.778519609996252
chr10	94421655	94421992	14.754730391573128
chr10	94514890	94515287	11.84887163464909
chr10	94557609	94558202	14.62180193600325
chr10	94574617	94575388	14.181466353697227
chr10	94617011	94617418	13.319530613592274
chr10	94688027	94689085	13.615774139339397
chr10	94944956	94945580	12.863643123553349
chr10	95094782	95095300	11.285142979566656
chr10	95174117	95174445	10.252466370419759
chr10	95282240	95282482	11.996595173827872
chr10	95323702	95324412	13.375392960830473
chr10	95336422	95337169	18.60328718808441
chr10	95415257	95417344	35.287517758978574
chr10	95439355	95439590	11.639965179118704
chr10	95456069	95456662	13.95914769132463
chr10	95475978	95476386	9.951428560649648
chr10	95501684	95501939	15.76155418695188
chr10	95514424	95515407	23.038277798727353
chr10	95557353	95558235	23.25485570847042
chr10	95564039	95564913	28.69291026314009
chr10	95565266	95565552	18.47697414384855
chr10	95596225	95596665	11.508220439607447
chr10	95597902	95598730	16.29562206371971
chr10	95616602	95616957	11.671148818647358
chr10	95623729	95624577	16.754279014074577
chr10	95680741	95681161	10.074393078259058
chr10	95689714	95690034	15.740119898319245
chr10	95713165	95713473	17.661132840367106
chr10	95718589	95719979	26.833523890954986
chr10	95729727	95730326	13.036463813909107
chr10	95763837	95764081	8.74450415275136
chr10	95773661	95774022	10.232704723971041
chr10	95862603	95862920	14.55118635099393
chr10	95880348	95881045	14.257650164654812
chr10	95883733	95884097	11.304489926977473
chr10	95891990	95892269	12.201962009552986
chr10	95940188	95941352	24.702857033903246
chr10	96015924	96016563	13.834339864190568
chr10	96048450	96048783	17.249391229303033
chr10	96077524	96078065	22.69974769770328
chr10	96333120	96334054	14.397070997021693
chr10	96515339	96516073	16.13608095106702
chr10	96616295	96617023	24.077417726045127
chr10	96632513	96632863	13.664854245867048
chr10	96661920	96662149	14.085730194524906
chr10	98508667	98508900	12.513947568737898
chr10	98868051	98869150	14.312764441565669
chr10	98914028	98915188	33.41945366407263
chr10	99106573	99107472	12.983011096152369
chr10	99188829	99189174	12.779325159045234
chr10	99209840	99210088	9.354942940896557
chr10	99226535	99226881	14.197184198853597
chr10	99243751	99244883	31.887600223925425
chr10	99261850	99262240	28.92414083236303
chr10	99262719	99263010	22.094161712017257
chr10	99264555	99265453	25.054643620892463
chr10	99277858	99278606	16.295837956953815
chr10	99289109	99290334	35.30504541825275
chr10	99354166	99354493	10.684937660847234
chr10	99357270	99357531	13.657014225634578
chr10	99459980	99460468	12.877081203656118
chr10	100015412	100016355	13.683578389067666
chr10	100486956	100487182	9.685209175126742
chr10	100487595	100487833	14.731097902570452
chr10	105522672	105523827	14.983960698693346
chr10	105524133	105524361	16.92810612812377
chr10	105543799	105545195	18.801702138004465
chr10	105558122	105558367	13.183679191433654
chr10	105573586	105575194	13.041240937342097
chr10	105840991	105841725	13.003579480771473
chr10	107436834	107437333	12.27231848359347
chr10	108161358	108162373	28.395409639480665
chr10	108286974	108287648	23.65329962031424
chr10	108291841	108292275	37.041998700612154
chr10	108299513	108300094	13.641667930681816
chr10	108308161	108308407	10.739573277109038
chr10	108330095	108330607	14.490557920187712
chr10	108336155	108336495	23.934877704171573
chr10	108350121	108350701	13.320298625682963
chr10	108428451	108428850	14.2221497126988
chr10	108446290	108447131	28.779011053931274
chr10	108495955	108496483	17.10705304145813
chr10	108529630	108530048	17.634131919824334
chr10	108530943	108531838	23.26636825646768
chr10	108535086	108536072	25.168723257269868
chr10	109807740	109808628	13.750684435303146
chr10	110745020	110745279	10.742831970273757
chr10	110751045	110751291	13.405571786368766
chr10	110762313	110762643	9.632208335760868
chr10	110919741	110920687	24.273276573003724
chr10	110922376	110922671	14.254302972050036
chr10	110935577	110935841	10.255757461894643
chr10	110953154	110953443	11.074360854072967
chr10	111007638	111008058	27.55560589744931
chr10	111009512	111010813	23.340384278821542
chr10	111073288	111073960	14.762057931650252
chr10	111074305	111074532	12.676159673850442
chr10	111085579	111086702	23.03219324079668
chr10	111101810	111102772	18.16563964137912
chr10	111116311	111116542	11.571808327844133
chr10	111258660	111258939	8.576044217660009
chr10	111298138	111299120	23.714019906496564
chr10	111368680	111369641	21.36307174928727
chr10	111377648	111378750	36.8923729015565
chr10	111408708	111408977	13.161440469961628
chr10	111409213	111409527	8.897671509700217
chr10	111419093	111419383	11.215203643667287
chr10	111458913	111459360	14.49469269788772
chr10	111464045	111464742	15.311505810944217
chr10	111472817	111473570	16.353131251189495
chr10	111505728	111506949	31.19794919000699
chr10	111507254	111507539	18.0221140309384
chr10	111514867	111515533	12.612080834649346
chr10	111529504	111530078	12.48929956981114
chr10	111540036	111540427	11.238152703970595
chr10	111570680	111570908	20.80415245524624
chr10	111575828	111576913	36.03935766439833
chr10	111583644	111584061	20.641074036522735
chr10	111596669	111597467	22.58449309212821
chr10	111604270	111604683	10.368225326260989
chr10	111621047	111621934	22.46140261029713
chr10	111913447	111913728	10.876172778445207
chr10	111972754	111973215	23.73558616431313
chr10	111977139	111977726	19.88647934362876
chr10	111997832	111998105	18.838323463887086
chr10	112001512	112001767	26.4135498196471
chr10	112005336	112005572	16.71784267587177
chr10	112005944	112006554	13.450058901114541
chr10	112882906	112883663	31.651177308046048
chr10	112893250	112893607	10.575468436008743
chr10	112929156	112929418	13.761339744538752
chr10	112956331	112956781	18.65009347491794
chr10	112957101	112957525	15.663790736558303
chr10	112973367	112974357	29.66672157229799
chr10	113213565	113214184	12.7441743841464
chr10	115205693	115205919	15.075558257313956
chr10	115212018	115212953	16.96235441116088
chr10	115215103	115215493	14.774567029415033
chr10	115251563	115252308	14.955158656075497
chr10	115315703	115315941	9.821495080194554
chr10	115354950	115355507	14.343267555510762
chr10	115355851	115356231	15.931392983386392
chr10	115361996	115362747	18.330998263251132
chr10	115384353	115385725	20.93072485228669
chr10	115403458	115403873	10.596139843492622
chr10	115586677	115587050	10.164316573667143
chr10	115716375	115716694	12.856349338184703
chr10	115810911	115811162	23.701181244565195
chr10	115814544	115814987	31.75311630197357
chr10	115833728	115834512	17.485521599954488
chr10	116260406	116261178	10.677903796724705
chr10	116394298	116394729	16.138538750031156
chr10	116407022	116407268	15.620580744937184
chr10	116435504	116435863	13.128943570809112
chr10	116473161	116473500	13.693932724561662
chr10	116528784	116529053	13.397132827446807
chr10	116548219	116548471	9.766007675064934
chr10	116560438	116560680	17.680972493384495
chr10	116581298	116582237	21.67559176638992
chr10	116585824	116586197	26.508979378053393
chr10	116590513	116590856	13.231492078686594
chr10	116621968	116622508	24.44918811144652
chr10	116645439	116645864	11.136391924689798
chr10	116653582	116654250	17.268925606847525
chr10	116875833	116876262	13.185549060225764
chr10	116896551	116896944	10.382710794152802
chr10	116950335	116950780	12.93867613224501
chr10	116995388	116996185	15.429065034260864
chr10	117035192	117035464	13.279525290517245
chr10	117037062	117037359	19.161725577280578
chr10	117058793	117059213	10.652166744640896
chr10	117063359	117064173	25.14648016664847
chr10	117148672	117149096	29.519140702373576
chr10	117150030	117150866	29.701630517056113
chr10	117161951	117162388	13.173040514406951
chr10	117167074	117167420	27.260236095141813
chr10	117167657	117167954	22.514517125858603
chr10	117168189	117168463	34.29584926410313
chr10	117171306	117172583	31.645335584295477
chr10	117185196	117186115	16.342428264472638
chr10	117197946	117198363	17.9188894390774
chr10	117217038	117217398	16.877203771803114
chr10	117224187	117225102	28.74099526535618
chr10	117229517	117230479	18.366759863316144
chr10	117235363	117235718	11.87436587642616
chr10	117389917	117390875	12.46182868276608
chr10	117411881	117412746	28.391840701020524
chr10	117424247	117424544	9.703240506978148
chr10	117432571	117432931	13.918339133262634
chr10	117435805	117436092	10.161293275680276
chr10	117455610	117455970	14.771523568365309
chr10	117479962	117480239	10.178900278001915
chr10	117516011	117516343	10.44831000250506
chr10	117608477	117608728	7.331360856850309
chr10	117628916	117629977	28.4974146707231
chr10	117641726	117642038	22.386780787736942
chr10	117643038	117643737	23.693202197466455
chr10	117649935	117650177	10.153738329233217
chr10	117662809	117663286	38.43938661771251
chr10	117692476	117693237	19.21550922042907
chr10	117710231	117710615	17.621379047632217
chr10	117710850	117711604	17.857956368980105
chr10	117718092	117718421	10.071799949309746
chr10	117738530	117739035	13.93384866431208
chr10	117746373	117746696	18.343499281089002
chr10	117792303	117793178	17.4296710597447
chr10	117846060	117846505	18.594368388143817
chr10	117895458	117895714	13.347339361906052
chr10	118051820	118052934	15.01882514833762
chr10	118141219	118142121	19.542443516513462
chr10	118989976	118990287	16.61912775806292
chr10	119065802	119066152	11.369414720535278
chr10	119115043	119115293	11.07054955291748
chr10	119115593	119115847	10.554083730292133
chr10	119134776	119136431	12.38573080545754
chr10	119160487	119160757	13.051999560108891
chr10	119164872	119165114	10.887716866721792
chr10	119192751	119193128	12.609371894866781
chr10	119239967	119240885	37.85296644052909
chr10	119254341	119254676	14.304449665012644
chr10	120095197	120095537	10.816510026595171
chr10	120113039	120113343	14.783323830679842
chr10	120141853	120142139	10.284729779183447
chr10	120168481	120169060	19.08613409361897
chr10	120190960	120191308	9.806152650679666
chr10	120201869	120202244	9.256055159250895
chr10	120208727	120208995	11.980863329189926
chr10	120227056	120227445	8.511280699070438
chr10	120432988	120433663	15.716621225145127
chr10	120474467	120475462	16.108674587556465
chr10	120476413	120477232	16.597468508905543
chr10	120485600	120486230	14.162113288092234
chr10	120486529	120486890	14.058421734627593
chr10	120500810	120501281	16.262494915356807
chr10	120522469	120523584	27.778509027113294
chr10	120546368	120547250	14.145990013805918
chr10	120587238	120587488	7.601159223556518
chr10	120593946	120594486	17.14996263715956
chr10	120663532	120664112	14.043031988472775
chr10	120699146	120699444	12.434525656220098
chr10	120827162	120827464	13.323056397848571
chr10	120857375	120858140	20.38598999634288
chr10	120876044	120876602	11.295973023206102
chr10	120899041	120899449	12.923867586780997
chr10	120906160	120906438	12.33236722122851
chr10	120911553	120912551	15.211977279735711
chr10	120977713	120978383	20.36605054513732
chr10	120979442	120980042	27.77108346939087
chr10	120984320	120984592	23.070854670861188
chr10	120990552	120991601	30.071737456708096
chr10	121011690	121012013	15.311340754246196
chr10	121017223	121017552	12.02038533057123
chr10	121033388	121034204	14.677317893972583
chr10	121187896	121188180	12.479774229963061
chr10	121310422	121310713	6.9340029959006815
chr10	121350866	121351109	9.428224573410096
chr10	121364579	121365571	14.840650810349372
chr10	121374271	121374512	10.429456734558359
chr10	121419804	121420152	10.30557416362324
chr10	121454644	121455979	23.277749247318795
chr10	121461823	121462208	11.87748698197402
chr10	121475475	121477062	43.23556746426963
chr10	121505434	121505706	18.736793497029474
chr10	121509968	121510932	19.077578960117958
chr10	121516143	121516412	14.026959362526366
chr10	121532896	121533302	10.153906158625785
chr10	121581188	121581875	21.367233916314582
chr10	121585701	121587208	28.75546333626872
chr10	121604874	121605156	23.80706883829536
chr10	121626011	121626839	24.5767584849095
chr10	121636717	121637017	11.641117738087972
chr10	121689535	121690002	13.564994442386341
chr10	121733451	121734125	16.967617375206878
chr10	121734355	121734638	12.784596298271692
chr10	121739407	121740342	16.84311336884524
chr10	121795975	121796480	9.128703889280263
chr10	122046693	122047769	16.756582733423738
chr10	122096622	122097946	21.683764431051618
chr10	122806312	122806556	12.818858486707093
chr10	122985254	122985798	23.376281471813428
chr10	122986226	122986638	22.078811613101404
chr10	123075955	123077661	33.30880946312532
chr10	123196553	123197430	16.34921387201568
chr10	125800313	125800591	11.268777291551768
chr10	126610410	126610733	12.910343087494558
chr10	126610965	126611295	8.910117026531335
chr10	126895771	126896124	17.735183402431584
chr10	126900938	126901293	11.013773421166649
chr10	126905346	126906019	18.467568279906864
chr10	126919021	126919274	10.26960858054783
chr10	126928384	126928690	8.45337974479775
chr10	126962213	126963026	10.506456500636402
chr10	126971679	126972580	21.21282819690768
chr10	126978196	126979013	39.7409405854224
chr10	126990160	126990385	7.845759518941244
chr10	127030464	127030801	11.556633954939574
chr10	127041690	127042176	17.378801253597434
chr10	127063075	127064114	18.67939371966306
chr10	127069460	127070225	18.035549958546955
chr10	127123204	127123446	15.666475225086055
chr10	127136904	127137311	10.436464159728853
chr10	127153028	127153464	14.424172558915725
chr10	127165193	127165504	14.23794633245928
chr10	127170389	127171254	19.098909294260718
chr10	127177618	127178184	12.100934018515867
chr10	127183082	127184306	14.967109021018533
chr10	127210910	127212121	52.69583026955287
chr10	127213459	127214225	31.62962763116503
chr10	127229213	127229967	18.696613147340972
chr10	127230654	127231327	20.332113650720153
chr10	127266204	127266927	18.02722016541625
chr10	127288667	127290980	22.84390942921125
chr10	127303529	127303966	9.421103530944894
chr10	127305318	127305661	10.693215542562502
chr10	127311336	127312463	17.339163422267205
chr10	127316092	127316490	15.23696233998591
chr10	127322270	127323449	34.17653808561395
chr10	127342107	127342463	14.271226581562772
chr10	127350887	127351197	10.042080488512592
chr10	127380080	127380808	23.386744321047605
chr10	127381146	127381485	22.365892050188904
chr10	127508491	127509676	24.277531041173493
chr10	127510846	127511173	19.733643453055567
chr10	127512598	127512856	14.451303726018862
chr10	127526980	127527279	12.76945927310548
chr10	127535116	127535394	13.215061781217726
chr10	127569311	127569895	12.05270812037873
chr10	127576807	127577091	8.757974490313464
chr10	127592658	127593429	16.329319694162805
chr10	127604237	127604767	14.526395507128733
chr10	127609773	127610474	11.03042024212455
chr10	127615079	127616478	20.153304220012803
chr10	127621358	127622458	23.748781017823653
chr10	127634023	127634310	14.44977413403448
chr10	127635985	127636241	10.753436030820012
chr10	127676768	127678336	18.07493025611858
chr10	127694924	127695873	16.357936807879657
chr10	127717132	127718029	10.576639224853006
chr10	127732780	127733996	14.595452263951302
chr10	127738254	127739187	17.751434938445097
chr10	127756244	127756787	15.136818183280706
chr10	127802953	127803206	9.701479900495809
chr10	127878103	127879648	30.41651941873495
chr10	127892405	127893908	29.473072383852696
chr10	127924797	127925236	19.223225975905574
chr10	127955255	127956616	15.037050682336947
chr10	127968785	127969050	29.399260035100973
chr10	127970572	127970935	31.060445819676087
chr10	127971432	127972520	41.675036283100354
chr10	127998951	127999304	11.545299388193882
chr10	128008111	128008622	14.924269416794152
chr10	128014946	128015696	19.82451518122355
chr10	128058383	128059575	23.01806037297985
chr10	128082800	128083674	23.384557026747434
chr10	128090837	128091477	37.66113181710243
chr10	128092787	128093597	40.01284993254108
chr10	128094599	128095530	56.12544905255868
chr10	128096512	128097066	32.59753930611731
chr10	128143865	128144542	34.102118194895624
chr10	128149420	128149904	28.377863789392897
chr10	128171627	128172167	13.676446542033442
chr10	128188074	128188686	32.28554052153444
chr10	128194084	128195224	22.938030918857507
chr10	128204778	128205096	12.984424848976376
chr10	128210946	128212272	30.53281253854973
chr10	128231819	128232770	19.261353146766638
chr10	128256825	128257480	31.506917640453075
chr10	128263113	128263378	10.497526474718777
chr10	128270489	128271030	15.710001591172984
chr10	128282852	128283135	12.371328859362922
chr10	128303355	128303755	23.931252467632294
chr10	128304755	128305427	16.031588196754456
chr10	128321889	128322174	11.513602849056847
chr10	128336952	128338538	28.610207717024814
chr10	128368498	128369263	24.833971246706895
chr10	128373202	128373521	16.94246190169762
chr10	128376558	128376994	16.607766068309818
chr10	128378451	128378691	19.825429876645405
chr10	128380391	128380861	17.872733515881478
chr10	128386388	128386628	11.739043573538462
chr10	128409563	128410553	20.984600633563417
chr10	128411170	128412046	23.072245123179535
chr10	128429232	128429898	19.38791848517753
chr10	128473234	128473673	10.183656454629398
chr10	128493086	128494457	30.145340709421948
chr10	128498365	128499358	26.91599278867785
chr10	128504920	128505154	33.16794128907033
chr10	128506164	128507160	24.060563037673152
chr10	128515905	128516242	13.236766413340582
chr10	128525002	128526115	34.06075099814827
chr10	128536245	128536955	16.719253137078084
chr10	128547077	128548230	24.40337389609344
chr10	128548894	128549396	23.795910991045584
chr10	128565603	128566775	30.79648564130373
chr10	128584104	128584977	13.675186581081814
chr10	128589647	128590606	32.50579912943437
chr10	128600732	128601046	22.38169363349866
chr10	128602304	128602565	26.26072813450605
chr10	128606348	128606635	30.73335887496895
chr10	128612635	128613248	12.17883531654445
chr10	128626499	128627265	15.543329289936832
chr10	128644409	128645136	16.64477989663776
chr10	128653504	128653867	14.931013837661954
chr10	128663406	128664029	18.986484337006104
chr10	128672660	128672939	14.60355215858815
chr10	128673656	128674281	12.12250530166626
chr10	128687871	128688117	14.467541384503123
chr10	128695648	128696970	23.369801499659644
chr10	128704682	128705630	23.311189824518774
chr10	128709016	128709328	27.35460731310722
chr10	128724439	128725365	24.956313005533897
chr10	128732206	128732482	17.201888575070146
chr10	128737699	128738082	19.709386945082063
chr10	128742319	128743144	25.137805781508938
chr10	128747831	128748694	29.34931511729783
chr10	128804970	128805702	17.559188003748492
chr10	128821349	128822169	26.02423150597549
chr10	128842509	128842908	12.492139068163725
chr10	128844919	128845626	14.681373299432778
chr10	128895653	128895888	22.242660838999647
chr10	128900533	128901130	23.600638201088962
chr10	128904693	128905001	28.783412363622094
chr10	128923119	128923857	21.29399510127742
chr10	128980863	128981707	32.307535513882385
chr10	129212649	129213017	6.65491189127383
chr10	130541940	130542606	21.18015612925853
chr10	130544445	130545108	13.89327661591957
chr18	3004230	3004906	48.734280069904216
chr18	3005665	3006072	108.34219383314728
chr18	3006311	3006537	22.72701208992342
chr18	3009531	3010398	46.078220459829154
chr18	3113594	3114287	15.18301704538849
chr18	3117937	3118222	23.68688416731985
chr18	3245620	3246364	18.16336045085743
chr18	3336859	3338107	24.852730747216786
chr18	3382738	3383645	18.44348489935895
chr18	3476699	3477096	20.797113935052597
chr18	3481295	3481909	15.677618688403202
chr18	3490600	3491062	19.088378144549086
chr18	3492480	3493030	16.26675526012074
chr18	3498768	3499059	16.919944379747527
chr18	3507178	3508393	28.495208176663873
chr18	3638870	3639216	27.808338592507248
chr18	3950911	3951286	11.654972274780274
chr18	3951590	3951964	14.794352217791552
chr18	3981440	3982330	10.218301207831736
chr18	4403898	4404141	13.474357701132817
chr18	4590624	4591084	12.85418276268503
chr18	4592459	4592721	13.600717129598138
chr18	4774121	4774354	9.673385820675305
chr18	4774691	4775409	11.029582385897305
chr18	4803814	4804263	22.681664804573312
chr18	4920212	4922180	17.506079608327973
chr18	4922870	4923649	20.60262586583834
chr18	5065804	5066100	8.42138611948168
chr18	5082203	5082529	32.035786675529245
chr18	5162001	5162583	12.37395692281297
chr18	5243676	5244472	17.83299154133054
chr18	5333880	5334939	42.10977214816835
chr18	5372521	5372789	13.899854613773858
chr18	5376288	5377000	16.792026574022316
chr18	5591315	5592156	10.703183541541717
chr18	5819670	5820150	10.794002617398897
chr18	5989685	5990150	15.937569982262067
chr18	6135452	6136771	32.08998479257487
chr18	6194545	6194810	14.601669941308364
chr18	6241090	6241860	18.13137281095827
chr18	6411267	6411558	18.683492650690766
chr18	6415495	6415720	18.32703331841363
chr18	6490166	6490809	18.201280834144605
chr18	6515862	6516616	19.212692254418087
chr18	6567787	6568056	17.228964305721693
chr18	6626837	6627219	12.585971020903262
chr18	6758166	6758423	10.669065089541187
chr18	6765131	6765528	28.262704267910205
chr18	6843153	6843441	11.665040754609638
chr18	7004670	7005508	11.5671721204653
chr18	7535366	7536119	13.611761015883163
chr18	7583624	7584314	10.094199798418128
chr18	7614516	7614918	16.95606678160862
chr18	7626164	7627292	24.157858334534556
chr18	7632494	7632767	13.901544731615227
chr18	7692669	7693410	12.346005921099994
chr18	7810985	7811251	12.56407558469844
chr18	7838364	7838854	12.586977707609838
chr18	7868731	7869081	16.16172116143363
chr18	7869788	7870015	10.381699971690576
chr18	7894831	7895126	12.466476026632018
chr18	8357257	8358474	18.1226630226549
chr18	9001228	9001776	10.142754294141366
chr18	9211807	9212517	13.410815488788444
chr18	9212891	9213316	14.294689286175895
chr18	9449400	9450380	18.18333189584771
chr18	9562926	9563192	12.6935034246373
chr18	9947866	9948869	11.574698385902321
chr18	9957616	9958709	18.126048525210813
chr18	10029291	10030058	12.734121255489185
chr18	10030395	10030892	13.31909347779794
chr18	10181421	10182596	31.020198916983098
chr18	10209541	10210392	15.692713333492973
chr18	10275233	10276528	15.049244642073583
chr18	10324843	10325413	12.49830869206211
chr18	10461297	10461974	13.730296556143148
chr18	10531860	10532236	12.429235307460136
chr18	10609365	10610626	34.945076925805594
chr18	10617493	10618462	30.272997882713106
chr18	10635193	10635462	10.611663486877783
chr18	10706206	10707088	11.994568981551259
chr18	10725167	10725772	11.660543609650666
chr18	10886068	10886590	10.356875289902376
chr18	10977107	10978277	32.55926012870593
chr18	10979943	10980937	25.37632992090114
chr18	11004597	11006457	20.624609827841486
chr18	11014076	11014314	8.299008084946319
chr18	11039578	11041427	17.740585948063142
chr18	11051883	11052725	20.030187732533435
chr18	11065061	11065717	17.20157436335959
chr18	11075185	11075651	11.264882711893499
chr18	11239993	11240871	16.630618963263302
chr18	11400951	11401500	12.003772333454348
chr18	11470023	11471008	15.141979517670451
chr18	11657124	11658052	18.702802629306397
chr18	11736535	11736848	11.161119074105455
chr18	11813051	11813505	14.09064588567759
chr18	11828852	11829080	18.39030454451578
chr18	11839069	11839949	26.547152452035384
chr18	11866294	11867048	14.765046296764748
chr18	11966600	11967028	18.616553879229823
chr18	12022494	12022787	13.922573939118369
chr18	12092494	12092845	20.85850860454418
chr18	12098551	12099142	14.757289474990767
chr18	12100302	12100601	15.259017507368107
chr18	12121212	12121749	20.478138889902354
chr18	12128482	12129034	12.405869396700375
chr18	12167047	12167294	17.794359631866577
chr18	12167986	12168936	15.106711763080797
chr18	12188894	12189188	13.155806220307642
chr18	12225326	12226242	18.94066809566781
chr18	12235985	12237085	45.71487412019209
chr18	12240896	12241153	36.353923137085914
chr18	12241397	12241686	17.15427972206195
chr18	12255929	12256405	9.955837648455836
chr18	12258009	12258703	13.697949311918759
chr18	12283897	12284232	17.05340316260039
chr18	12305615	12306129	11.811030352625865
chr18	12320835	12321116	11.212654962234225
chr18	12334012	12334258	9.606517485486783
chr18	12475418	12476010	13.621743426129624
chr18	12673708	12674396	11.076000655113264
chr18	12740066	12741483	24.96264688280492
chr18	12861725	12862878	23.033950918152968
chr18	12880611	12880895	10.185882568359375
chr18	12941512	12942281	14.177133950827491
chr18	12947927	12948246	18.388451226452673
chr18	12949193	12949602	76.77630287161084
chr18	12955717	12955955	9.844450217335163
chr18	12972713	12973153	14.693010991269892
chr18	12973493	12973817	14.69225858758997
chr18	14230866	14231134	8.558928841975197
chr18	14326728	14327234	25.598419125372242
chr18	14676670	14677328	12.562752215695598
chr18	14682393	14683323	24.32594594288898
chr18	14715449	14715739	13.938448685613173
chr18	14782568	14783864	32.67971635600667
chr18	14786720	14787340	20.750563990685247
chr18	14844230	14844953	21.292814552866407
chr18	14903897	14904134	12.065210233760785
chr18	14983263	14984147	11.34424264128931
chr18	14988719	14989184	13.454080518086752
chr18	15063265	15064711	14.877300967978904
chr18	15107728	15107994	13.014024182369834
chr18	15150362	15150753	14.83463405160343
chr18	15151136	15151418	10.23487578216174
chr18	15174277	15175166	18.22426655590199
chr18	15207889	15208679	14.78817932696282
chr18	19472803	19473028	10.401107279459636
chr18	19515175	19515435	8.040317251132084
chr18	20042562	20043126	10.761054007296867
chr18	20057713	20059636	22.775933557312996
chr18	20188129	20189305	26.418947652894623
chr18	20193252	20193589	15.014217832321936
chr18	20487762	20487993	15.922760443253951
chr18	20489380	20489675	22.870962563207595
chr18	20557690	20558908	25.75742769241333
chr18	20566537	20566890	11.283631754326754
chr18	20606964	20607224	34.62907135303204
chr18	20613701	20614573	17.51533336705024
chr18	20629844	20631679	13.489325969644074
chr18	20640161	20640552	13.03428890394128
chr18	20648847	20649551	11.819519425319
chr18	20665326	20665956	10.993092778372386
chr18	20741154	20741433	14.627072512035301
chr18	20745954	20746376	17.307697850946003
chr18	20749150	20750149	23.455447926296962
chr18	20760602	20760850	15.906697623191342
chr18	20773297	20773901	16.191455585277634
chr18	20870470	20870814	14.416380119878193
chr18	20896432	20897007	31.1817662778108
chr18	20899315	20899824	30.231024429231354
chr18	20932966	20933212	15.651703287915486
chr18	20956687	20957393	16.717982028766663
chr18	20961239	20961577	22.692381221161792
chr18	21001058	21002457	28.40479601204949
chr18	21042716	21043132	14.894300965162424
chr18	21083782	21084122	15.023188689175774
