chr	start	end	EXE_E65_Tfap2c_ds
chr18	61360331	61360745	16.51883117703424
chr18	61367937	61368316	14.370516122802895
chr18	61376720	61376972	15.722329843611945
chr18	61383804	61384093	16.93140592212083
chr18	61399185	61399546	27.540440387672994
chr18	61399963	61400963	30.038114908218382
chr18	61452330	61453102	33.79706151991928
chr18	61479952	61480289	19.685612047461444
chr18	61489329	61489795	17.97896522104484
chr18	61498585	61498920	11.101985725004281
chr18	61506633	61507029	19.432684190345533
chr18	61507838	61508093	20.463803160424327
chr18	61522736	61523090	12.598105770046429
chr18	61535993	61537098	18.16868953014391
chr18	61544110	61545146	24.7100652506913
chr18	61554688	61555631	29.597696567264368
chr18	61626044	61626987	26.448868722197613
chr18	61633768	61634004	32.80814806081481
chr18	61634610	61635415	28.863678120678255
chr18	61640668	61641230	25.56596151195811
chr18	61643689	61644180	33.19770910880716
chr18	61647424	61647814	22.58977502187093
chr18	61657220	61657513	11.849632855568323
chr18	61666269	61667061	18.00878801129081
chr18	61684660	61685330	17.39255757118339
chr18	61695012	61695223	19.74255702845858
chr18	61697339	61698160	19.795548304280178
chr18	61706091	61708089	22.8618142020852
chr18	61725538	61726361	46.52554885382206
chr18	61746579	61748997	27.923776961407484
chr18	61770378	61771116	16.203927936915782
chr18	61780720	61782378	28.63597341383323
chr18	61786608	61786943	20.230639776543004
chr18	61793502	61794206	17.416561363772914
chr18	61911028	61912105	20.77115398662004
chr18	61928988	61929372	12.115866395334402
chr18	61951941	61953450	20.274767712617727
chr18	61967890	61968198	10.109228268846289
chr18	62000350	62000958	13.84709879834401
chr18	62011804	62012120	10.066977135742768
chr18	62179529	62180520	16.775595193433713
chr18	62250348	62250662	10.72245038390919
chr18	62548438	62548915	25.152431032192784
chr18	62708270	62708628	16.44400991674242
chr18	62708884	62709599	18.95510115590129
chr18	62734331	62735245	12.774493584225945
chr18	62756259	62756560	8.83554460043923
chr18	62769149	62769715	10.097919472536013
chr18	62770039	62770268	10.586294873833136
chr18	62811213	62811700	19.037416211388685
chr18	62855745	62856818	19.992960204615954
chr18	62921768	62923053	22.465308874404847
chr18	62977396	62978371	24.919535141969337
chr18	63231405	63231875	14.424345853480887
chr18	63386106	63387455	20.53162990171349
chr18	63406705	63407173	10.859256737252586
chr18	63691983	63692860	16.181392627268043
chr18	63708320	63709013	18.70822625758844
chr18	63864153	63864401	8.442463472966224
chr18	64266034	64266586	11.020883369273033
chr18	64339343	64340401	20.174509977798607
chr18	64429956	64430718	18.72923535749981
chr18	64466511	64466956	12.464291797595077
chr18	64482653	64482956	14.109336947450544
chr18	64488703	64489438	21.59613570518234
chr18	64516239	64516510	13.573142829416422
chr18	64516728	64517297	14.47462206775149
chr18	64527431	64527694	18.955155680841365
chr18	64660554	64661668	23.46187002911388
chr18	64886123	64886339	17.17548497076388
chr18	64886960	64887539	25.0579722047058
chr18	64887879	64888352	18.562484946865865
chr18	64888565	64888816	19.286456309466722
chr18	64954290	64954541	12.344207835862361
chr18	64965693	64965939	11.683104941515419
chr18	64991366	64991644	11.200149584159577
chr18	65023093	65024096	21.804150899885183
chr18	65036935	65037807	17.820981943279232
chr18	65044732	65045585	26.288269702602804
chr18	65050381	65050836	15.62391235435402
chr18	65214134	65214544	15.126083369371369
chr18	65370084	65370342	9.801598210667455
chr18	65430272	65431512	24.875083819512398
chr18	65490274	65490831	10.499625440559866
chr18	65496994	65497854	9.999156358630158
chr18	65505308	65505559	9.769066833404906
chr18	65512196	65512578	12.13511324677792
chr18	65520425	65521207	15.902197309162306
chr18	65565473	65565764	17.42130722294968
chr18	65575754	65576507	26.462320910348677
chr18	65584990	65585313	27.19971317255829
chr18	65605028	65605604	21.101626836591297
chr18	65606416	65606824	18.660946009205837
chr18	65620138	65620827	12.269774788522929
chr18	65683040	65683370	12.012752850850424
chr18	65698225	65698770	11.530119467219082
chr18	65739805	65740027	16.02940933124439
chr18	65751886	65752160	11.755153429769251
chr18	65764322	65764939	8.782254929287507
chr18	65788388	65788600	10.890671550102955
chr18	65799866	65800798	46.859127668863714
chr18	65892958	65893288	12.610069951144132
chr18	65924574	65925282	11.110637434458328
chr18	65934532	65935487	20.709383101737934
chr18	66002215	66003103	20.63647178701452
chr18	66039816	66040148	14.330083381698792
chr18	66291383	66292052	11.736364239890836
chr18	66415062	66415569	11.157018729215544
chr18	66426098	66426314	13.141901749151724
chr18	66458319	66458899	15.307961028197717
chr18	66461001	66461704	27.283231808484704
chr18	66519156	66519720	10.13082997849647
chr18	66631415	66632185	9.218178077177567
chr18	66632417	66632631	11.47589897886615
chr18	67088540	67089055	13.444164803884561
chr18	67115830	67116333	11.744814629109195
chr18	67133138	67134064	11.770381175673549
chr18	67204921	67206248	17.544069671055922
chr18	67212222	67213119	19.346411162794233
chr18	67245209	67245894	30.384191343210038
chr18	67258097	67258627	37.611873489955684
chr18	67262973	67263498	17.50494623093378
chr18	67278586	67279477	29.412756543100617
chr18	67288515	67289631	27.791221921161938
chr18	67310490	67310926	14.305236278323953
chr18	67324656	67324885	13.513459780330741
chr18	67342756	67343101	15.18222560606141
chr18	67364349	67364723	12.95523418079723
chr18	67390246	67391856	36.676886129675445
chr18	67448545	67449740	27.3087079155894
chr18	67457513	67458000	17.40159265804095
chr18	67464255	67465372	20.87557560691048
chr18	67478816	67479166	12.899205752781459
chr18	67497275	67498441	29.540727484492045
chr18	67610572	67611345	26.659609299890437
chr18	67640821	67641919	20.278170936528884
chr18	67724167	67725081	27.140303767223067
chr18	67737326	67737821	12.750881214334507
chr18	67768061	67768506	21.88657685183407
chr18	67774331	67776131	28.315482685056505
chr18	67776360	67776614	29.31693889587883
chr18	67799672	67800713	23.469869567841776
chr18	67842590	67842970	10.947988397196719
chr18	67894330	67894563	8.579327417545564
chr18	67933069	67934215	9.59871367634279
chr18	68299806	68300709	20.313573588036487
chr18	69196507	69196813	10.773213581322066
chr18	69250433	69251084	10.495028629830356
chr18	69343902	69344425	20.599614859994922
chr18	69386455	69386730	7.999687350880016
chr18	69507639	69508194	10.217609493152516
chr18	69592312	69592585	14.85997871077541
chr18	69593414	69593709	9.877284848487983
chr18	69782345	69782638	14.914269610069718
chr18	69924606	69924853	9.567919933844191
chr18	69925492	69925890	15.651913926829046
chr18	69992088	69992974	16.347682910901966
chr18	70053047	70053438	9.706900439298977
chr18	70471697	70472914	20.962972187271056
chr18	70529559	70530650	27.738279627617295
chr18	70567757	70568444	25.283957788170337
chr18	70598735	70598981	10.87958059465982
chr18	70599349	70600000	10.599576970582367
chr18	70644075	70645286	11.385286462297133
chr18	70652410	70652772	13.499009733042005
chr18	73572003	73572884	50.27572594165261
chr18	73591989	73592330	9.260262057228871
chr18	73622557	73623538	22.931485490089283
chr18	73703952	73704802	48.97921969021068
chr18	73707938	73708530	37.17915365502641
chr18	73718248	73718837	15.543698014549165
chr18	73753817	73754771	23.692347754472458
chr18	73762144	73763039	16.876276698192406
chr18	73814885	73816017	23.95419251623929
chr18	73821323	73821828	13.120561259807927
chr18	73843244	73844347	14.890005737678203
chr18	73863617	73863884	12.408026573809792
chr18	73893599	73893883	9.581110919025582
chr18	73905301	73906108	32.09847973772732
chr18	73906676	73907416	24.412051458616514
chr18	73963176	73963789	10.935971528437554
chr18	73983760	73984661	15.492302016598005
chr18	74063713	74064866	20.656848129146738
chr18	74065137	74065518	20.819474838537182
chr18	74207495	74208285	15.78801953038083
chr18	74215613	74216324	17.591268613871645
chr18	74251067	74251288	7.645647204299857
chr18	74267679	74268663	18.161636472232942
chr18	74304249	74304505	9.618669966235757
chr18	74313935	74314279	11.55708787884823
chr18	74331006	74331590	11.47250214096618
chr18	74338096	74338580	13.996986570437093
chr18	74347473	74349106	35.262648577202484
chr18	74354999	74355252	12.358522630020564
chr18	74391489	74391885	10.27600420966293
chr18	74427140	74427589	13.96018408560806
chr18	74441917	74443373	24.34394921182276
chr18	74443660	74444374	20.281968843369256
chr18	74539095	74539607	13.135809358209372
chr18	74562307	74562970	24.41203489634426
chr18	74566481	74566812	12.724962447705225
chr18	74571977	74572566	12.403157766079863
chr18	74722577	74723018	10.936347947369358
chr18	74739394	74739780	10.20223991487928
chr18	74778136	74779594	29.977360311359046
chr18	74812122	74812698	9.191835502783457
chr18	74814867	74815210	10.668396472930908
chr18	74823776	74824123	15.73496828436508
chr18	74829920	74830210	11.275590584195893
chr18	74899656	74900058	11.041033486228677
chr18	74960944	74961284	20.610610995573158
chr18	74962328	74962684	24.352592433436534
chr18	74994450	74994919	18.723120357944513
chr18	75000206	75000803	26.157689680805557
chr18	75004857	75006294	29.63143255184654
chr18	75018424	75019792	21.635659339832284
chr18	75139524	75140094	15.561241174999036
chr18	75286820	75287210	14.527872452369103
chr18	75298855	75299274	21.10554554468123
chr18	75300844	75301074	24.17257354570472
chr18	75307968	75309217	39.32850729283378
chr18	75309569	75309785	27.773759638821637
chr18	75319258	75319804	22.730783093979944
chr18	75322409	75322757	26.48500780675603
chr18	75329538	75330431	20.06359559344284
chr18	75331833	75332209	20.928348363714015
chr18	75342052	75343138	42.22744733237869
chr18	75344246	75345645	37.99982207259423
chr18	75353676	75354070	16.73126599510309
chr18	75366482	75367171	52.35189081311053
chr18	75367385	75368142	45.23874752493169
chr18	75405033	75405771	20.905522015682727
chr18	75410056	75410305	16.777733308723175
chr18	75441684	75442319	15.63968316926731
chr18	75449609	75450417	33.920811707430545
chr18	75456635	75457028	19.445250367996955
chr18	75462201	75462812	16.95717452122615
chr18	75465577	75465817	20.490340240796407
chr18	75469977	75470327	21.26014146532331
chr18	75470852	75471626	21.575920382211375
chr18	75478660	75479527	15.063542675119507
chr18	75494289	75495512	54.14392382730155
chr18	75498633	75499641	50.402327666206965
chr18	75505219	75506171	33.85432771875077
chr18	75514559	75514802	13.037412317692008
chr18	75585856	75586080	14.568716994353704
chr18	75597744	75598006	16.936646556126252
chr18	75599575	75599813	14.56283819374918
chr18	75606456	75607727	22.6763214423467
chr18	75659149	75660082	17.308936668490034
chr18	75695128	75695718	15.628104319814907
chr18	75696714	75697985	19.92324671306355
chr18	75716062	75716344	15.945942012976248
chr18	75818953	75821220	19.759682794384336
chr18	75877976	75878242	12.071862977250179
chr18	75901119	75902036	27.5752640238505
chr18	76015823	76016374	15.546371302457556
chr18	76034300	76035670	28.48070311720354
chr18	76059328	76060275	18.683771632918585
chr18	76066820	76067869	22.155611544591796
chr18	76109231	76109466	8.04982737074507
chr18	76140860	76141235	13.446338081359864
chr18	76145835	76146193	16.33903794848053
chr18	76150448	76151294	13.451130956059089
chr18	76160963	76161439	28.959814432288418
chr18	76189043	76189406	12.719272794802327
chr18	76189648	76189890	11.574698802853419
chr18	76222067	76222713	16.576242894211052
chr18	76240782	76241909	33.69684311596821
chr18	76242184	76242555	22.53871143217678
chr18	76380057	76380451	13.414321497612193
chr18	76593000	76593250	10.836209058761597
chr18	76929732	76930450	16.085723347650596
chr18	76943759	76944645	17.68443593376108
chr18	76978120	76978591	10.101030915659198
chr18	77033314	77033551	10.789574611036084
chr18	77046822	77047698	28.56502086822301
chr18	77064731	77065106	13.260469057718913
chr18	77185330	77185629	8.251780985191116
chr18	77197988	77198206	17.63988309387767
chr18	77258627	77259225	14.309025941485146
chr18	77504946	77505303	15.466568554148955
chr18	77509473	77509966	9.914265485612665
chr18	77529377	77530386	11.873951591514384
chr18	77547940	77548610	11.573369905130187
chr18	77565775	77566007	9.869662761688232
chr18	77682371	77682844	16.003292747078184
chr18	77714029	77714857	47.16399153649519
chr18	77737866	77738210	14.062883357669032
chr18	77767399	77768222	24.021012986416082
chr18	77773300	77774383	26.827461357151922
chr18	77786542	77786853	17.407560894343632
chr18	77787067	77787308	15.832130685386815
chr18	77791867	77792202	18.590542488667502
chr18	77794047	77794983	15.5221086964648
chr18	77806561	77807179	14.164037434414366
chr18	77937846	77938839	19.86204542638312
chr18	78031227	78031637	15.272172874357642
chr18	78047215	78047764	15.485976978295053
chr18	78048489	78048806	11.256557067486014
chr18	78144525	78144956	26.357452175733386
chr18	78145197	78145538	12.554597415532534
chr18	78161184	78161443	9.208705660919426
chr18	79109498	79110699	20.11056753677889
chr18	79453183	79453499	16.685822133776508
chr18	79467283	79467603	12.605937018990517
chr18	80004632	80005415	21.15961123304501
chr18	80040147	80040661	15.403729635453873
chr18	80046291	80047798	18.232660792881713
chr18	80055186	80056117	16.327233515287702
chr18	80102773	80104492	28.64451319100089
chr18	80118793	80119300	11.39760550192357
chr18	80150380	80152210	26.06792328663361
chr18	80169810	80170479	14.213216201428697
chr18	80200176	80201079	27.384675813803774
chr18	80206457	80208064	16.344819565032978
chr18	80235966	80236937	18.387960066633294
chr18	80255772	80256716	29.33444145170309
chr18	80280319	80280832	13.30020537013896
chr18	80295546	80296137	11.1689171904033
chr18	80300470	80300822	17.46065500920469
chr18	80304654	80305846	9.470400522619286
chr18	80322270	80323032	14.028521779328194
chr18	80332137	80332366	9.88007470926343
chr18	80363292	80363576	10.980785116343432
chr18	80363841	80364055	10.582786285988638
chr18	80434544	80434776	8.578751411931268
chr18	80469716	80470382	15.215861055586073
chr18	80655476	80655706	9.337563713737156
chr18	80666893	80667113	13.536596697027033
chr18	80686164	80687014	11.470435995214126
chr18	80708269	80708609	22.755101164649513
chr18	80714584	80715593	23.557961204007075
chr18	80933550	80934336	16.381034198304775
chr18	80973560	80974149	9.957846239993447
chr18	82377321	82377890	13.13005215757132
chr18	82390702	82391219	12.461068941038858
chr18	82418668	82419397	14.081668575114184
chr18	82454300	82454724	10.375668134329453
chr18	82454949	82455764	9.518316373064474
chr18	82469881	82470461	13.702519910911034
chr18	82474701	82475454	15.35178914139787
chr18	82489054	82489371	17.789231929117197
chr18	82489600	82490241	26.203025069511998
chr18	82496576	82497499	17.390260009311003
chr18	82525899	82526569	13.79214311713603
chr18	82554503	82555257	12.777027631628103
chr18	82562653	82563215	15.486261271921341
chr18	82583758	82584545	12.44124276210877
chr18	82589023	82589418	10.128322883799106
chr18	82642805	82643315	14.654350935244093
chr18	82662276	82662618	11.011684189065855
chr18	82691931	82692530	17.53961452299446
chr18	82693029	82693382	22.04360417806393
chr18	82703345	82703680	10.971945378317761
chr18	82705203	82705538	14.348050658382586
chr18	82716661	82717800	17.751127824121866
chr18	82735675	82735916	18.507360893661055
chr18	82737595	82738042	15.802431411657825
chr18	82750949	82751327	22.41232464553187
chr18	82758829	82759112	12.664745533002982
chr18	82764693	82765256	13.656869573237417
chr18	82787254	82787579	9.439690459324764
chr18	82812339	82813240	25.6021469615805
chr18	82821993	82822437	14.741653197520488
chr18	82828594	82829225	13.462312727835968
chr18	82834919	82835196	9.139114059696128
chr18	82854659	82855111	16.33599780091142
chr18	82855437	82856276	11.671446641665108
chr18	82868393	82868643	18.048015296936036
chr18	82872066	82872539	15.11107616948779
chr18	82880836	82881196	19.739347245958115
chr18	82913569	82914487	24.51588586524681
chr18	82917772	82918111	24.271112284477482
chr18	82953946	82954321	16.372300148010254
chr18	82975721	82976013	10.11861347498959
chr18	83517092	83517344	10.750211549183678
chr18	83525125	83525583	11.121320858792966
chr18	83854093	83854595	12.72168475128265
chr18	84085782	84086006	21.81293566737856
chr18	84087505	84088484	17.877273761215445
chr18	84103297	84103554	13.681132908461159
chr18	84103893	84104152	9.032109536719599
chr18	84165512	84165835	10.059530804400843
chr18	84589340	84590075	19.51429646031386
chr18	84685009	84686005	42.235273780592955
chr18	84699638	84699923	15.592746252762645
chr18	84702864	84703330	15.564770207384624
chr18	84708354	84708730	12.327297776303393
chr18	84719275	84720963	10.765358125559397
chr18	84851425	84851726	10.252058239870292
chr18	84858467	84859197	10.463248269198692
chr18	84890147	84890375	10.346131642659506
chr18	84934003	84934834	26.347300528332358
chr18	84941065	84941314	12.583305519747446
chr18	84951270	84952559	21.990883466899625
chr18	84986485	84986977	10.40146934598442
chr18	85697925	85698384	58.586610413454714
chr18	86395215	86395814	8.863444194570805
chr18	88893595	88894782	22.063937376804883
chr18	88971688	88972207	15.794628424451531
chr18	89768977	89769788	8.554747895453627
chr18	90510177	90510764	12.032609816101179
chr18	90579340	90580135	15.250365857058352
chr2	3117804	3118897	12.536721337746831
chr2	3185248	3185461	13.541749918404879
chr2	3283317	3285350	30.970915097979937
chr2	3332255	3332977	21.673496243035693
chr2	3335576	3336374	20.262382386621077
chr2	3418800	3419019	19.013905960675245
chr2	3423952	3424521	15.541701803726975
chr2	3437813	3438179	14.01056515063093
chr2	3444837	3445332	17.874998651369655
chr2	3447756	3447979	22.303901467088092
chr2	3448259	3448586	30.697060797921743
chr2	3474357	3474864	15.674395510430871
chr2	3475147	3475966	14.469030452444148
chr2	3512214	3513504	14.756854805465817
chr2	3664031	3664348	12.244269343956788
chr2	3713112	3713965	21.63580800444412
chr2	3748362	3749648	12.221934529151739
chr2	4097323	4098631	17.14405895446054
chr2	4142074	4142329	13.02181147033093
chr2	4221582	4222315	14.264102239075331
chr2	4340044	4340455	7.420759626838703
chr2	4344704	4344992	11.692340476645363
chr2	4345404	4345790	12.531331049963601
chr2	4369510	4369777	11.04972722914335
chr2	4389604	4389909	26.61610034880091
chr2	4391537	4391765	18.521307493511
chr2	4401119	4401542	14.751322689913126
chr2	4461325	4462070	11.95415569151808
chr2	4549133	4549433	11.478756821950277
chr2	4549702	4550045	16.491580518272112
chr2	4559443	4560031	15.394175776008035
chr2	4593260	4594289	30.756901865218655
chr2	4651680	4652467	21.918350047653178
chr2	4717247	4718185	15.606862100711002
chr2	4857998	4858585	10.744095888414009
chr2	4881616	4882782	20.02071318618225
chr2	4917487	4917992	12.35498064815408
chr2	4918902	4919427	18.337817769731792
chr2	4952604	4952879	8.160084712288596
chr2	5012518	5013108	14.422756170822403
chr2	5020509	5020862	10.987848546619794
chr2	5037262	5037535	14.299486949766948
chr2	5062990	5064961	16.284378988497274
chr2	5137662	5138657	22.758230618615844
chr2	5139822	5141189	19.792823208276598
chr2	5263711	5264361	14.764394220205453
chr2	5352835	5353256	13.323597953325212
chr2	5379145	5379470	23.951120807574345
chr2	5454783	5455071	8.4478384570943
chr2	5669211	5669836	10.86104651184082
chr2	5676584	5676810	8.592067397801221
chr2	5714279	5715354	17.182434414708336
chr2	5725193	5725437	14.021710348910974
chr2	5844507	5845540	18.14777630919524
chr2	5853820	5854647	19.004030251301185
chr2	5894977	5895813	20.18356170836818
chr2	5942237	5943251	25.870190566813452
chr2	5950653	5952214	24.137387311130208
chr2	6071240	6072136	22.644334545092924
chr2	6075009	6075325	23.049631861191763
chr2	6077433	6077879	18.79495179813539
chr2	6080341	6080577	15.902213254217374
chr2	6085725	6086969	34.3936095958354
chr2	6097114	6097660	18.27178414138682
chr2	6100209	6100844	20.99327086801604
chr2	6129494	6130556	26.370403957007746
chr2	6172951	6173602	16.789367636227936
chr2	6193073	6193401	11.240962711776175
chr2	6212601	6213502	20.303666050240942
chr2	6220113	6220710	13.30959902336849
chr2	6238157	6238932	16.194776656858384
chr2	6251804	6252841	25.798403636928693
chr2	6261422	6261773	11.280069256100559
chr2	6321828	6322843	20.63755332777653
chr2	6352282	6353039	19.96432185015559
chr2	6427473	6427840	21.701218740167022
chr2	6428085	6428295	14.196754818870907
chr2	6468647	6469302	16.842289904237703
chr2	6872025	6872298	13.816785428113553
chr2	6872558	6873005	23.888835407743517
chr2	9493610	9494217	16.62038420059732
chr2	9646706	9647512	13.569422161017103
chr2	9802882	9803594	15.187281101607205
chr2	9811246	9811842	10.897976908907795
chr2	9818008	9819006	24.554759349517212
chr2	9820457	9821143	36.06385775696779
chr2	9834843	9835854	14.112620248992648
chr2	9860926	9861982	24.873229570461042
chr2	9867054	9867793	28.660603405819533
chr2	9878667	9878891	40.5313024861472
chr2	9881226	9882398	26.999956814502287
chr2	9889424	9890005	19.039928181856716
chr2	9903720	9904361	19.179299158164753
chr2	9939649	9940110	9.594891607114912
chr2	9955755	9956557	16.570244916359385
chr2	10048363	10048593	11.695635770714802
chr2	10055058	10055356	8.814865499534863
chr2	10068223	10068738	12.706123745557173
chr2	10073644	10073879	13.268072793838826
chr2	10080076	10081071	24.038829166086476
chr2	10138890	10139380	17.5806421747013
chr2	10143016	10143347	18.426944715378866
chr2	10153022	10153913	20.750340215552402
chr2	10186601	10187566	12.34651621438061
chr2	10250723	10251917	21.876202721092568
chr2	10262703	10262946	20.64969044752082
chr2	10264719	10264957	20.566438470567977
chr2	10284750	10285183	15.918489134614518
chr2	10295002	10295245	13.987557328777548
chr2	10295521	10295978	15.410178606045847
chr2	10300485	10300795	22.150240375149636
chr2	10301011	10302552	31.873774680125877
chr2	10304069	10304279	22.75372439793178
chr2	10311489	10312281	21.513887763023376
chr2	10341761	10342004	19.59424850087107
chr2	10364838	10365152	13.488463149708547
chr2	10365604	10365871	23.54344255111637
chr2	10369990	10370538	23.632568232334442
chr2	10701285	10702064	10.72640513088339
chr2	10785030	10785321	9.386201855243277
chr2	11171919	11172562	11.609651854027115
chr2	11331570	11331817	9.149041307117292
chr2	11375734	11376356	14.147365478074052
chr2	11398612	11398997	9.82848262910719
chr2	11501157	11502065	32.655242901016436
chr2	11502302	11502541	19.17714200359009
chr2	11502835	11503626	27.897874402939596
chr2	11535052	11535982	16.20602190776538
chr2	11552273	11552644	10.93176151542972
chr2	11552957	11554359	15.888569606693936
chr2	11602871	11603261	10.917197860815586
chr2	11664188	11664485	12.359252276243987
chr2	11776869	11778828	27.228806667812453
chr2	12301610	12302006	18.010846383643873
chr2	12923992	12924505	14.072951736041212
chr2	13010128	13011098	10.283826743450362
chr2	13204498	13205479	12.965006809351276
chr2	13270545	13271877	19.66166470072291
chr2	13372385	13373529	15.479216471418635
chr2	13544224	13545080	21.232990902717983
chr2	13574693	13575309	9.905912735245444
chr2	13575524	13575944	14.68942804563613
chr2	13977205	13978066	11.538285394440406
chr2	14055220	14056469	22.64544683002872
chr2	14073380	14074487	19.615505426126013
chr2	14823414	14823639	10.438097498151992
chr2	15054469	15055881	13.408557169160492
chr2	16356026	16356860	14.65147875310134
chr2	17730861	17731656	10.405038931984572
chr2	17758695	17759527	12.926130622052229
chr2	17870443	17871805	12.807729889467774
chr2	17953287	17953846	13.429227016053174
chr2	17978503	17978929	18.7033135745447
chr2	18005047	18005761	13.932116871788388
chr2	18026146	18026784	30.91895109433739
chr2	18027123	18028057	46.960498039931764
chr2	18028383	18028897	30.684585048066968
chr2	18031644	18032426	32.296010517403296
chr2	18039444	18040380	33.028068470139786
chr2	18040683	18041584	26.141855777566892
chr2	18046901	18047516	15.888857995010003
chr2	18047775	18048275	17.1528000831604
chr2	18056164	18056609	46.347784539554894
chr2	18056859	18057741	43.35648907122969
chr2	18063925	18065175	42.96370998382568
chr2	18087222	18088126	27.009838341611676
chr2	18392439	18393242	10.632298896499767
chr2	18494355	18495030	8.841613444575557
chr2	18672002	18673054	35.93871568273682
chr2	18676584	18676957	27.0909274819709
chr2	18689078	18689349	18.258949156616886
chr2	18694050	18694674	17.823869058719048
chr2	18767108	18767381	7.388105701614212
chr2	18997520	18998673	16.615593105425344
chr2	19270981	19271193	9.400909536289719
chr2	19327800	19328211	10.577988054920578
chr2	19371654	19372106	10.226872060151226
chr2	19414878	19415190	11.340966056554745
chr2	19430963	19431221	9.907139598861221
chr2	19525044	19525318	7.91957730794475
chr2	19553517	19554415	16.891461356445518
chr2	19579397	19579657	9.872811524684613
chr2	19657320	19658501	30.17021239601284
chr2	20486432	20486861	9.286269480253988
chr2	20494082	20494674	12.371562247340744
chr2	20508285	20508989	12.663501764562996
chr2	20519339	20520140	16.44273742932952
chr2	20526045	20526738	22.263016235604773
chr2	20546891	20547873	22.20000409060243
chr2	20562624	20563551	21.358995762714933
chr2	20642063	20642275	13.649298951310932
chr2	20665592	20666187	26.604355957928824
chr2	20668672	20669680	37.85806621303634
chr2	20671818	20672042	29.60659636769976
chr2	20727182	20727401	14.416451101433742
chr2	20737105	20737906	19.79287794020292
chr2	20922582	20923352	21.744575910444382
chr2	20924808	20925483	31.4401650096752
chr2	20936618	20936973	21.86111615140673
chr2	20948918	20949163	15.071362001068739
chr2	20963048	20963563	24.91639817617472
chr2	20968353	20970030	34.435134287870426
chr2	20976025	20977018	23.25482497162449
chr2	20979729	20980214	17.427306302060785
chr2	20991192	20991592	15.290501766204834
chr2	21030227	21031188	15.53762436905463
chr2	21037371	21037688	10.232751954617184
chr2	21141392	21142171	10.084699596458895
chr2	21205096	21206401	40.555455377366805
chr2	21261581	21261958	11.253204807362442
chr2	21367584	21367801	13.44520758703557
chr2	22587287	22587860	36.48946160754192
chr2	22590067	22590571	13.12282521868982
chr2	22739270	22739795	92.57587588628134
chr2	22744848	22745214	11.758064068080298
chr2	22773788	22774706	14.819263514869872
chr2	22895011	22896191	12.798379097954701
chr2	23039361	23040215	23.715271109998646
chr2	23040538	23040786	15.986900564162962
chr2	23067685	23069379	30.344875401864204
chr2	23155488	23155861	23.521528469014104
chr2	23156091	23156805	39.083635159233374
chr2	23571514	23572103	19.76593201188766
chr2	24305861	24306147	8.605913689086487
chr2	24357898	24358109	14.14237691327859
chr2	24367158	24368285	12.052700097728009
chr2	24384141	24384429	11.792565022905668
chr2	24384889	24385862	18.43802469239818
chr2	24405474	24405806	10.042704485985169
chr2	24409165	24409743	11.830883856050695
chr2	24440271	24441009	9.567699206876885
chr2	24455784	24456105	11.365653976844479
chr2	24521768	24522139	10.818749903347292
chr2	24568359	24568977	8.64645422006502
chr2	24763024	24763517	18.162894987914914
chr2	24888589	24889055	11.65839170897979
chr2	24919333	24920003	19.663354050935204
chr2	24928338	24928683	28.924999300638834
chr2	24928965	24929389	19.906295441231638
chr2	24934471	24935896	30.788128205684192
chr2	24944127	24944434	14.212866469392559
chr2	24949134	24949769	33.80226562680222
chr2	24961948	24962680	15.726012758869942
chr2	24974647	24976349	17.348993136742056
chr2	24987934	24988234	15.815076154073079
chr2	25054083	25055019	18.528679236387596
chr2	25083976	25084344	13.449073857587317
chr2	25094689	25095687	20.60497602145514
chr2	25127128	25127530	10.856810562646212
chr2	25141425	25141652	14.76475901750741
chr2	25147752	25148017	18.91481493104179
chr2	25157256	25158114	12.716565833502994
chr2	25163144	25163742	16.3496570778531
chr2	25168305	25168839	16.52464885747388
chr2	25170255	25170867	17.514041417564442
chr2	25176500	25177153	30.39049814525096
chr2	25180110	25182095	35.86191072868668
chr2	25185633	25186529	36.573714260544094
chr2	25193158	25193454	24.36420694557396
chr2	25195482	25196909	29.681094412212197
chr2	25210873	25211763	23.192858177356506
chr2	25213367	25213737	20.175703943097915
chr2	25224258	25225588	37.70752870660079
chr2	25228468	25228799	39.625950378233576
chr2	25240724	25241418	28.8100755455171
chr2	25242468	25242807	20.80631217844015
chr2	25255045	25255925	21.413166176189076
chr2	25262033	25263515	35.22677984507943
chr2	25264696	25265086	36.25059578235333
chr2	25271936	25272832	21.111007940556323
chr2	25278788	25279568	21.378537290524214
chr2	25286449	25287283	26.98772428132933
chr2	25291091	25291359	20.12336698930655
chr2	25292647	25293311	21.95602244785033
chr2	25311049	25311805	20.26658657871226
chr2	25318573	25319381	12.73385621238463
chr2	25332273	25333266	25.933082864843946
chr2	25355548	25355848	11.061298424402873
chr2	25356191	25356667	13.621335780921102
chr2	25365048	25365891	20.71165556698366
chr2	25366474	25366820	16.125101742716883
chr2	25371785	25372846	19.78591646235805
chr2	25395703	25396295	24.828718660651028
chr2	25402573	25403391	29.96866816821483
chr2	25421822	25422097	18.163672939647327
chr2	25426850	25427061	18.687052378722278
chr2	25428502	25429407	24.240475241518812
chr2	25460505	25461501	31.959651324643666
chr2	25479788	25480522	21.012023932277668
chr2	25483266	25483611	18.553579139709473
chr2	25497879	25498100	27.561793789065263
chr2	25500406	25501359	32.57373908684361
chr2	25541620	25541916	16.20908103762446
chr2	25546214	25547331	24.83259892613096
