chr	start	end	8Cell_Tfap2c_ds
chr18	11025244	11025581	16.43572239352263
chr18	11032306	11033182	23.696627110651093
chr18	11039928	11041037	23.534836657311704
chr18	11200313	11200536	10.289356099115894
chr18	11239708	11240348	15.275038734078407
chr18	11421815	11422026	13.503989938311102
chr18	11633146	11633387	10.032459908006597
chr18	11641229	11641457	13.222096949292903
chr18	11649266	11649478	17.838031674331088
chr18	11654614	11654916	22.52418396172934
chr18	11657131	11658009	25.6079453813731
chr18	11736535	11736957	12.575798887777102
chr18	11839039	11839604	25.023239410873007
chr18	11866236	11866723	12.977510343586884
chr18	12018714	12019498	17.87887195786651
chr18	12072437	12072667	14.402163012131401
chr18	12090268	12090502	11.227795144431612
chr18	12098817	12099059	20.25250292218421
chr18	12121321	12121744	17.775737102995528
chr18	12190536	12190768	14.317994952201843
chr18	12236114	12237062	23.783231361002862
chr18	12257957	12258993	17.15388058419393
chr18	12740016	12741593	24.742545393954067
chr18	12886828	12887436	10.55003762637314
chr18	12941360	12941782	12.27199517607124
chr18	12947906	12948302	16.7835447523329
chr18	12948992	12949576	29.290859229352375
chr18	12972712	12973167	14.429761383559677
chr18	13031838	13032325	16.312351557753168
chr18	14417569	14417816	12.017287451246007
chr18	14501394	14501673	12.49848428336523
chr18	14682205	14683327	18.386357287884607
chr18	14782128	14782966	19.31708930955582
chr18	14783438	14783732	17.61491618188871
chr18	14988729	14989404	11.229982403649224
chr18	15063373	15064124	18.266409323155166
chr18	15064389	15064673	20.16180687890926
chr18	15065701	15066245	20.619102327262652
chr18	15150632	15151014	13.050041777925342
chr18	15174388	15175163	22.717573382469915
chr18	15207903	15208768	15.16340912752758
chr18	16808567	16808803	9.713324369010278
chr18	17979109	17979558	14.48408754259547
chr18	18486399	18486738	9.996686656918145
chr18	18486951	18487524	16.03477925239017
chr18	20188129	20188771	12.037511945142182
chr18	20188981	20189280	9.830620076744054
chr18	20487772	20488234	14.046989077613468
chr18	20490210	20490570	13.97180962562561
chr18	20613718	20614444	21.68923105155798
chr18	20629961	20630252	20.16425290714015
chr18	20632027	20632296	19.523738233573376
chr18	20870536	20870785	13.11041769923934
chr18	20896588	20897024	23.545687456743433
chr18	20901768	20901984	12.729194976665356
chr18	20957040	20957806	20.927690899403228
chr18	20980259	20980460	14.284397538028546
chr18	21001328	21001698	31.31972299008756
chr18	21001899	21002296	22.327177665095487
chr18	21083817	21084167	13.336054480416434
chr18	21204663	21205322	17.631858633212147
chr18	21205523	21205844	15.033719924380103
chr18	21212578	21212794	14.07030314427835
chr18	21300163	21300387	15.372461025203977
chr18	21422183	21422411	13.234057024905557
chr18	23753530	23753810	13.49229189327785
chr18	23803502	23804218	11.847149452517153
chr18	23954201	23955265	20.118224509676597
chr18	24039643	24039863	13.427627277374267
chr18	24045946	24046213	13.297211604171924
chr18	24051916	24053103	19.95369970969222
chr18	24053693	24053981	30.044331669807434
chr18	24070594	24071120	12.279775945859264
chr18	24085402	24086257	13.769873712216205
chr18	24116970	24117759	13.036890774474246
chr18	24121623	24121842	18.83970786665128
chr18	24205080	24205756	12.56027613306892
chr18	24306384	24306859	12.390025116769891
chr18	24402848	24403152	11.872615142872458
chr18	24456389	24456877	19.727643456615386
chr18	24467643	24468121	15.001117756177193
chr18	24529589	24530238	15.894543202522172
chr18	24530472	24530682	10.897740872701009
chr18	24540456	24540753	8.906759509333858
chr18	24549450	24549706	16.90525596961379
chr18	24561283	24561777	13.11386283110028
chr18	24566820	24567473	11.530630801027073
chr18	24674246	24675449	13.265663615882348
chr18	24691049	24691249	9.339590535163879
chr18	25168159	25168660	15.2989986156989
chr18	25486245	25486898	20.452213040537345
chr18	25503591	25503792	12.989736035095518
chr18	25556400	25556711	17.330890913101637
chr18	25755022	25755418	13.486900994271943
chr18	30252395	30253234	9.368412267323473
chr18	30269326	30269706	6.26649786924061
chr18	30272498	30273192	14.35533558360438
chr18	31361094	31361297	16.022128443412594
chr18	31361589	31361801	12.524205648674155
chr18	31633826	31634834	18.086608851712846
chr18	31737663	31737903	29.815870825449625
chr18	31741711	31741938	22.193976650154013
chr18	31759346	31760087	12.912513669846673
chr18	31862465	31862767	9.646254991064009
chr18	31894681	31894984	11.821774309617851
chr18	31910235	31911283	29.565720319747925
chr18	32054777	32055763	24.0932707090165
chr18	32067460	32067983	14.348776360998645
chr18	32077748	32078056	21.070470165896726
chr18	32132974	32133452	22.1079396503241
chr18	32136340	32136755	21.762331031891236
chr18	32168764	32169063	20.22866652562068
chr18	32376437	32377072	11.12896812168632
chr18	32836961	32837685	17.152010526446347
chr18	32939081	32939807	11.804190011720683
chr18	33575151	33575483	10.58538681627756
chr18	33794114	33794692	15.005097357872035
chr18	33808290	33809144	19.098917728843958
chr18	33889203	33889855	15.971183052092242
chr18	33950280	33950997	13.842337456707176
chr18	34006228	34007344	11.03832352396408
chr18	34064550	34064751	11.312438694398795
chr18	34219876	34220099	11.265461960180993
chr18	34330775	34331017	14.330494076752466
chr18	34400186	34400401	15.772383547938148
chr18	34522445	34522656	11.869954631226888
chr18	34547415	34548080	13.146218364400076
chr18	34624252	34625143	21.003486893393777
chr18	34638269	34638709	13.489645983956077
chr18	34651287	34652084	16.602263367460242
chr18	34663090	34663535	15.734764367007138
chr18	34663899	34664263	17.595086388535552
chr18	34710980	34711443	17.688129917334276
chr18	34751113	34751504	35.71662248674866
chr18	34751754	34752130	24.53320719587042
chr18	34759095	34759703	17.67791415672553
chr18	34776946	34777247	21.857732589062664
chr18	34782625	34782830	20.637260809177306
chr18	34783836	34784045	19.305213316775966
chr18	34831759	34832039	10.971146423476084
chr18	34860059	34861100	21.60924179524212
chr18	34887611	34887853	19.413896410918433
chr18	34898659	34899556	23.34497198744894
chr18	34932256	34932651	14.520959339866156
chr18	34954137	34955262	23.19720950656467
chr18	35022099	35022499	29.352614521980286
chr18	35022801	35023516	23.755666121902998
chr18	35048093	35048434	21.483918030590605
chr18	35057654	35057995	19.71772588243233
chr18	35065518	35065828	21.691260500877135
chr18	35093885	35094255	23.730870246887207
chr18	35094498	35094838	18.435943698883058
chr18	35103203	35103986	25.23126510824737
chr18	35104322	35104522	24.011796293258666
chr18	35118394	35119345	29.48711423342411
chr18	35167871	35168088	12.300982277514198
chr18	35272186	35272775	14.091350413745044
chr18	35352054	35352375	12.668024627590476
chr18	35423172	35423725	14.653549159845003
chr18	35468265	35469023	13.097929887218022
chr18	35498625	35498825	23.117149710655212
chr18	35499117	35499761	20.66941828164995
chr18	35552783	35553549	20.47188689316533
chr18	35651725	35651961	16.668936244512008
chr18	35688293	35688509	14.481992465478402
chr18	35751981	35752192	17.470125727178925
chr18	35829815	35830789	26.186349385083332
chr18	35880794	35881537	18.81111412510416
chr18	35881833	35882044	18.69048658253457
chr18	35918815	35919057	17.58569820262184
chr18	35939437	35939895	23.056685170752512
chr18	35958029	35959456	20.900149223766046
chr18	36018532	36018787	20.086462349985162
chr18	36160010	36160291	17.709569540736513
chr18	36160620	36160874	12.37767201145803
chr18	36173912	36174427	13.293105891144391
chr18	36197495	36197913	20.22272400194378
chr18	36205857	36206396	18.656556672642978
chr18	36239900	36240434	18.13758130466447
chr18	36255078	36256122	29.259923854550184
chr18	36280773	36281105	18.880162552178625
chr18	36328186	36328575	28.414224046055025
chr18	36328792	36329126	25.509567272163437
chr18	36343409	36343710	16.502049480957844
chr18	36348700	36349257	18.78625340692873
chr18	36454140	36454731	12.107964142930085
chr18	36515878	36516222	20.6510981071827
chr18	36559958	36560228	23.914745465031377
chr18	36678949	36679254	13.457775994597888
chr18	36735043	36735278	18.701467282721335
chr18	36744677	36744908	17.58472509920855
chr18	36783008	36783647	17.692823455553846
chr18	36792993	36793203	10.048267700558617
chr18	36930153	36930417	12.276648752617113
chr18	36967610	36967825	11.316718833391057
chr18	37486914	37487139	7.853309037950304
chr18	37638528	37639102	14.926247189684611
chr18	37692164	37692449	9.678020025554456
chr18	37753408	37753985	13.553336825279883
chr18	37766000	37766213	14.944631948157655
chr18	37817289	37817616	14.19397179431507
chr18	37879974	37880255	12.042574848568737
chr18	37908323	37908871	15.704102088935183
chr18	37932925	37933250	30.34025368323693
chr18	37934999	37935409	20.263389252453315
chr18	37949647	37949968	15.21386128719722
chr18	37954798	37955702	21.507679549993668
chr18	37969610	37970041	14.526989155745008
chr18	38013990	38014276	16.001780753369097
chr18	38122095	38122888	24.030463312492994
chr18	38134071	38134401	15.779248454354025
chr18	38144436	38145014	15.295812819655792
chr18	38167879	38168365	15.042683993837962
chr18	38174382	38175205	17.055491416161725
chr18	38200001	38200459	16.948574584644433
chr18	38240882	38241778	18.971425157572543
chr18	38249989	38250481	21.49217426679968
chr18	38260951	38261220	16.54457519488707
chr18	38296376	38297039	20.703260784235475
chr18	38325216	38325567	17.40745705824632
chr18	38338739	38338943	18.00273079030654
chr18	38366771	38367376	18.17855965953228
chr18	38378151	38378359	16.691325137248405
chr18	38378835	38379076	16.703414327376116
chr18	38406051	38406269	28.688241136183432
chr18	38406485	38406809	23.092712002036013
chr18	38418650	38419358	20.553185285147975
chr18	38434795	38435054	12.222996129952802
chr18	38504129	38504459	13.398728743466464
chr18	38542526	38542827	16.35887726438402
chr18	38568659	38568966	18.100459999680908
chr18	38589912	38590522	16.53602638400969
chr18	38611851	38612101	20.44891089630127
chr18	38712040	38712395	15.943519484828895
chr18	38770059	38770341	12.001815423897817
chr18	38855933	38856189	13.112069241702557
chr18	38890224	38890684	12.190380308939064
chr18	38919550	38919836	10.803914773714292
chr18	38941531	38942036	15.80977217985852
chr18	38993191	38993593	21.550061835578425
chr18	39186728	39187055	12.040184233895864
chr18	39297902	39298201	15.123609772494007
chr18	39488997	39489332	13.426736979698067
chr18	39489810	39490285	15.068303078099301
chr18	40308021	40308480	681.1502990971983
chr18	41013992	41014217	7.332018237643772
chr18	41896804	41897010	15.076436223335637
chr18	41931542	41931773	11.548390850876316
chr18	41948643	41948857	25.856929342323376
chr18	41949084	41949649	22.013630743786297
chr18	41951577	41951865	22.079107979933422
chr18	41956565	41956922	13.748457943358007
chr18	42080797	42081114	8.119370358223419
chr18	42262309	42262529	14.069914536042647
chr18	42275510	42275792	11.102246155975559
chr18	42401128	42401779	18.029539015985304
chr18	42402035	42402419	16.73122510810693
chr18	42499774	42500634	14.041239518343016
chr18	42511511	42511859	13.169696884593744
chr18	42544911	42545395	15.642482387132882
chr18	42545620	42545825	33.3576093068937
chr18	44039576	44040164	11.524940822400204
chr18	44380117	44381209	16.979591141908596
chr18	44828343	44829317	17.152495425339843
chr18	44891570	44891839	16.974529688243084
chr18	45214694	45214928	9.980523545517881
chr18	45215233	45215657	14.892895041771656
chr18	46080367	46080590	12.483758447416161
chr18	46277239	46277637	16.452474364084214
chr18	46333876	46334187	16.804648669202994
chr18	46358715	46359145	12.502951622009277
chr18	46460786	46461819	15.332605674444533
chr18	46483766	46484434	20.79084623038412
chr18	46525226	46525803	34.41895323940125
chr18	46526220	46526645	27.219096441829905
chr18	46529261	46529561	23.93816146214803
chr18	46541738	46542144	23.507813542934475
chr18	46565106	46565306	10.820726923942566
chr18	46574650	46575078	12.774236799400544
chr18	46584854	46585104	12.09345234298706
chr18	46597767	46598513	21.841222575139106
chr18	46741608	46741827	21.776667925865137
chr18	46798519	46799391	12.16635147311272
chr18	46914074	46914461	15.05091153374014
chr18	46914726	46915331	14.58251712105491
chr18	46921795	46922068	13.45659240261539
chr18	46958566	46959142	18.752838919560116
chr18	47196749	47197234	13.366228042681193
chr18	47369711	47370156	15.360849455501256
chr18	47422581	47423151	9.275094833708646
chr18	49523084	49523446	14.429617913388416
chr18	49559052	49559493	15.241633313583408
chr18	49755255	49756031	19.003821776085292
chr18	49832660	49833078	19.968226651825972
chr18	49979057	49979657	17.708135717709858
chr18	49992156	49992511	14.58966160357838
chr18	50000266	50000523	16.041321991946447
chr18	50128213	50128628	11.578538676342331
chr18	53161479	53161795	12.631947005851359
chr18	53176273	53177292	17.032110728974196
chr18	53250301	53250586	18.21329700737669
chr18	53417631	53418243	10.72265322301902
chr18	53463726	53464574	17.26482908174677
chr18	53465116	53465316	15.275025010108948
chr18	53714972	53715427	12.915446409288343
chr18	53744218	53744563	21.41828295389811
chr18	53744815	53745043	23.436556071565864
chr18	53755724	53755933	16.69500452707829
chr18	53845171	53845726	11.418926355860254
chr18	53859476	53859710	23.910379792889977
chr18	53861800	53862079	14.395143197856068
chr18	54868232	54868699	11.321946191072975
chr18	56220846	56221091	12.700995511424784
chr18	56456485	56456888	12.13313082844093
chr18	56498172	56498624	12.406144946549846
chr18	56516324	56516527	12.834901142590152
chr18	56561762	56562457	20.086753782093954
chr18	56572628	56573647	18.437449547914575
chr18	56611720	56612021	17.685553766168233
chr18	56614122	56614546	16.17824637664939
chr18	56663347	56664148	21.217370802394758
chr18	56666313	56666772	15.575739939488097
chr18	56707119	56707465	28.837777700038316
chr18	56707874	56708393	28.76421426762046
chr18	56709119	56709352	22.626913430864718
chr18	56924941	56925526	20.91320132883186
chr18	56925774	56926080	17.23078017141305
chr18	57824075	57824388	15.557391194108957
chr18	57836850	57837091	10.700214785658966
chr18	57837988	57838334	13.061360626551457
chr18	57849456	57849971	13.838638305664062
chr18	57877779	57878131	20.9799386669289
chr18	58084972	58085328	14.629884441247148
chr18	58664421	58665856	21.285073005530062
chr18	58893495	58894028	15.980256153987003
chr18	60525902	60526485	19.999598262649457
chr18	60560774	60561164	17.08929951985677
chr18	60581410	60581619	22.087735650642067
chr18	60595024	60596620	23.472800994277897
chr18	60659589	60659823	12.729197021223541
chr18	60710620	60710999	14.417152710514522
chr18	60735290	60735506	20.79606677867748
chr18	60752024	60752690	24.23054044311111
chr18	60758762	60758993	16.43461277371361
chr18	60803701	60803996	11.877916656106205
chr18	60842763	60843517	17.21915202937645
chr18	60848548	60848990	26.320327471823713
chr18	60858989	60859224	14.67146905533811
chr18	60881295	60881649	12.898717845227086
chr18	60893973	60894544	17.193495396348517
chr18	60952594	60952881	17.164461767216594
chr18	61054008	61054270	10.23402050615267
chr18	61065718	61065919	11.613691861356669
chr18	61125539	61125862	16.24113562084942
chr18	61126234	61126460	13.334288221544924
chr18	61177290	61177655	15.872898702752101
chr18	61188248	61188761	14.691222829428332
chr18	61211003	61211929	21.720734098817566
chr18	61216919	61217160	15.788878836572417
chr18	61268367	61268955	22.783591435880076
chr18	61300937	61301382	13.024238976467862
chr18	61313859	61314087	15.511912023812009
chr18	61328692	61329277	20.999920184795673
chr18	61330353	61330579	20.59764078866064
chr18	61350991	61351227	12.74844819408352
chr18	61387013	61387727	21.15904670736703
chr18	61398724	61398929	18.407226218246834
chr18	61399185	61399598	18.89962803884511
chr18	61400462	61400704	27.680379942428967
chr18	61411104	61411405	12.960588642133034
chr18	61506346	61506804	14.395984062461354
chr18	61610621	61610937	14.071730972845343
chr18	61628386	61628746	24.744664658440485
chr18	61666182	61666443	10.373546819577271
chr18	61694631	61694835	31.100981787139293
chr18	61697832	61698150	19.781735066347903
chr18	61707413	61707621	13.541401950212625
chr18	61725848	61726286	21.157637589598355
chr18	61747057	61748142	20.212533276201942
chr18	61781313	61781574	13.149336233906363
chr18	61781975	61782339	12.476910957923302
chr18	61931652	61932086	11.180989403603814
chr18	61944307	61944674	12.997765580055175
chr18	61951914	61952230	13.265527486801147
chr18	62548486	62548702	11.769457040009675
chr18	62709176	62709584	9.181866475180083
chr18	62934170	62934486	11.514969047111801
chr18	62977872	62978259	15.823407402334286
chr18	63346846	63347047	10.262072715000134
chr18	63386022	63386353	12.99070259451506
chr18	63386636	63387031	11.854042123239251
chr18	63692230	63692746	11.93732917770859
chr18	63708699	63708932	16.356740243445138
chr18	64340026	64340401	28.490124066670734
chr18	64340867	64341620	19.495175065272356
chr18	64408270	64408693	12.317798188392151
chr18	64429892	64430609	16.774703833182322
chr18	64488473	64489497	14.178640583762899
chr18	64516175	64516507	11.832577464092209
chr18	64550878	64551237	14.305541001322542
chr18	64600004	64600250	12.012906384661916
chr18	64641043	64641627	17.229255723626647
chr18	64661235	64661647	18.376135159464717
chr18	64662341	64662679	21.284016950596012
chr18	64762397	64762627	13.242319853409477
chr18	64847174	64847876	12.639054627839656
chr18	64886125	64886362	22.80897188790237
chr18	64959815	64960541	13.34838144181517
chr18	65044805	65045340	13.56195184226348
chr18	65081704	65082066	9.852815138042303
chr18	65114261	65114779	14.045999922807612
chr18	65221418	65221688	9.512543660623056
chr18	65390696	65391350	10.6713409744636
chr18	65429950	65430610	16.560360583392058
chr18	65498533	65499065	15.554992211492438
chr18	65575968	65576456	21.8237157024321
chr18	65603847	65604300	18.4350559390407
chr18	65606318	65606624	21.719853394950917
chr18	65615929	65616308	15.508222486853285
chr18	65616510	65616729	23.96378785398997
chr18	65798643	65799333	18.78940851515618
chr18	65799881	65800392	27.034511228363574
chr18	65852211	65852436	16.220636829800075
chr18	65887882	65888086	9.242027588919097
chr18	65935055	65935487	30.398546801673042
chr18	65938671	65939326	20.69461185295163
chr18	66002321	66003018	12.580235223345982
chr18	66063349	66063841	11.246711511922076
chr18	66415117	66415619	27.5463810005036
chr18	66468399	66468748	12.237861174225465
chr18	67113372	67113933	12.728233083259187
chr18	67212264	67212861	18.436777584516822
chr18	67238744	67239418	10.722966646228416
chr18	67246397	67247180	18.373375791547247
chr18	67269902	67270272	17.238975591917296
chr18	67278661	67278871	19.376955649966284
chr18	67279201	67279403	14.418928113314184
chr18	67288722	67289041	20.349041878990246
chr18	67312054	67312635	16.78395188244608
chr18	67318363	67318702	16.26151612655955
chr18	67342647	67343227	12.18428957791164
chr18	67353458	67353851	16.890826317493545
chr18	67391432	67391643	19.678122949826207
chr18	67448898	67449182	15.340346917300158
chr18	67462836	67463098	13.761298110466877
chr18	67464447	67464799	16.096446655013345
chr18	67472072	67472356	13.949618665265366
chr18	67500544	67500762	17.692422319989685
chr18	67566496	67566874	13.654304897974407
chr18	67581215	67581546	16.428735646596486
chr18	67641637	67641948	14.929472518503857
chr18	67724321	67724566	20.380826790478764
chr18	67735723	67736018	14.81272261021501
chr18	67743869	67744141	16.209685883101294
chr18	67752830	67753070	17.82087250550588
chr18	67755607	67755809	18.47263774305287
chr18	67767958	67768358	23.987262547016144
chr18	67770462	67770744	28.884453888480547
chr18	67774995	67775397	26.112498216961153
chr18	67799564	67800508	16.00377190416142
chr18	68206743	68207168	15.576688331155216
chr18	68288011	68288240	19.579777963296817
chr18	68299877	68300564	15.821377138557045
chr18	70472315	70472693	12.844668696166346
chr18	70529603	70530289	12.384332088270272
chr18	73489615	73490342	16.824608450578694
chr18	73514646	73514868	11.301459858009407
chr18	73537886	73538544	19.090487461321985
chr18	73543299	73543985	22.8441759406999
chr18	73572057	73572574	21.72757394078622
chr18	73622630	73623423	15.05352796612291
chr18	73703961	73704290	30.745744719693725
chr18	73762484	73762778	11.094439289196819
chr18	73815159	73815722	15.420374733093153
chr18	73893253	73893776	14.255941215026446
chr18	73947998	73948327	12.907188908307386
chr18	73954663	73954864	10.468336195494999
chr18	73963528	73963736	12.424084667976086
chr18	73990275	73990478	13.606182944011218
chr18	74063843	74064058	24.977984982867575
chr18	74067604	74068145	24.31118999964208
chr18	74108027	74108317	12.103397227977885
chr18	74267849	74268083	13.092884018889858
chr18	74304344	74304591	13.949849086251819
chr18	74347545	74348630	20.506657121368267
chr18	74348867	74349274	17.11405461660474
chr18	74514131	74514395	9.854798927451625
chr18	74672731	74673087	16.76301768388641
chr18	74675524	74675884	20.72736517323388
chr18	74700750	74701112	10.267250806587176
chr18	74778564	74779195	13.334104633180162
chr18	74802769	74803057	14.415062778525883
chr18	74807959	74808186	15.111619377976472
chr18	74808827	74809120	17.50000377563893
chr18	74814798	74815224	16.71316693198513
chr18	74823495	74823947	14.350523712360754
chr18	74837247	74837449	17.29513886423394
chr18	74862551	74862865	17.50236304094837
chr18	74893872	74894166	12.332118786922118
chr18	74954382	74954609	14.837650597358065
chr18	74970582	74971346	16.376826879241705
chr18	74984813	74985336	22.37537631477954
chr18	74994389	74995138	29.8741684863978
chr18	74996619	74996906	18.80678802583276
chr18	75004857	75005679	33.21471434382047
chr18	75005892	75006229	34.661835967610074
chr18	75018685	75018912	31.672390463068623
chr18	75039127	75039429	12.623221511082933
chr18	75139617	75140122	16.919206526727958
chr18	75192858	75193142	12.318762547533277
chr18	75215747	75216087	10.849780772714054
chr18	75266153	75266972	14.742153464656173
chr18	75297540	75297755	29.11646053402923
chr18	75299836	75300108	27.750185251235962
chr18	75366430	75367149	24.187253961311097
chr18	75386553	75386897	11.113737089689387
chr18	75408209	75408659	24.642526467641193
chr18	75409892	75410268	23.523374095876168
chr18	75494775	75495248	18.792771091420857
chr18	75606450	75606932	16.07637354546068
chr18	75651260	75651578	11.099449925452658
chr18	75697316	75697927	11.81610974820663
chr18	75753391	75753770	13.507440637472751
chr18	75813156	75813750	19.73394024171412
chr18	75819303	75819990	16.124717880371183
chr18	75820238	75821189	16.592706679295038
chr18	75858874	75859566	14.986503989710284
chr18	75901134	75901984	19.705445439955767
chr18	75929477	75929775	17.387632542808586
chr18	76034908	76035618	22.39928672683071
chr18	76110423	76110641	16.97173281765859
chr18	76144754	76145158	14.37031599318627
chr18	76145390	76145785	20.31606700752355
chr18	76161038	76161390	21.142663356932726
chr18	76185774	76186517	18.77073354515702
chr18	76214748	76215355	11.379883206852972
chr18	76233012	76233370	14.307389589661327
chr18	76233767	76234266	13.878952808036116
chr18	76240977	76241670	28.661557701242952
chr18	76242184	76242395	26.13923353041518
chr18	76257090	76257442	10.061439166014845
chr18	76465878	76466551	13.238797226774038
chr18	76616338	76616781	13.61010700208608
chr18	76634337	76635497	10.683125419760572
chr18	76943951	76944843	12.713096262628188
chr18	77005215	77005524	11.442159769990297
chr18	77014108	77014699	27.927627686114885
chr18	77047039	77047597	17.92059733790736
chr18	77061124	77061422	17.949633719937115
chr18	77210550	77210917	13.625063366071405
chr18	77238793	77239328	13.379428943740987
chr18	77258406	77258837	11.119595699133287
chr18	77462908	77463282	18.424270155595586
chr18	77529569	77530184	10.499148325416131
chr18	77714062	77714720	27.796691216234017
chr18	77743441	77743704	21.450191831407437
chr18	77743960	77744165	12.214725773508956
chr18	77767402	77768136	17.140570275465215
chr18	77773763	77774213	16.575849107106528
chr18	77877202	77877660	13.119101137052978
chr18	77962670	77963011	11.59865802474036
chr18	78007176	78007712	14.647058520744096
chr18	78050336	78050587	16.99643871413759
chr18	78064550	78064853	13.220727895352706
chr18	79110043	79110348	13.01420274640693
chr18	79933953	79934157	11.10596035041061
chr18	79984620	79984909	12.990963077875158
chr18	79996187	79997033	12.827212562515944
chr18	80033754	80035023	11.396950242273258
chr18	80046932	80047333	19.318283406873594
chr18	80150131	80150966	24.4413679636881
chr18	80151543	80151760	22.688807034822105
chr18	80200409	80200942	23.165380839335313
chr18	80232091	80232759	13.781343758463146
chr18	80249833	80250382	21.3773018866506
chr18	80255412	80256196	17.06264177268865
chr18	80263632	80263867	21.09720615630454
chr18	80286354	80286754	16.307472667694093
chr18	80305906	80306153	14.267900154175546
chr18	80318658	80319286	21.38974277988361
chr18	80325386	80325676	15.7547364202039
chr18	80583747	80584182	14.165160113367541
chr18	80712694	80713316	17.889579981469648
chr18	80714733	80715185	13.51411318146022
chr18	82361014	82361338	11.825022641523384
chr18	82470129	82470429	14.75133799235026
chr18	82488911	82489314	16.83991225599947
chr18	82489615	82490304	17.875256307239283
chr18	82668322	82668629	12.808577549962346
chr18	82693031	82693414	17.471423081878584
chr18	82703477	82704257	19.794604289226044
chr18	82712384	82712684	24.22548707326253
chr18	82714693	82714929	20.291229110653116
chr18	82738319	82738588	10.302331481281266
chr18	82751074	82751578	13.61028950365763
chr18	82777718	82778238	10.415559374369108
chr18	82812675	82813213	23.426667422610144
chr18	82813549	82814216	16.760331236797832
chr18	82917763	82918095	13.18492256876934
chr18	83059722	83060106	13.246333641310533
chr18	83185501	83185814	12.237107417073112
chr18	84589504	84589728	25.983641581875936
chr18	84597743	84598060	16.62426464489958
chr18	84682172	84682585	35.251216865336346
chr18	84685080	84685599	25.797913020286487
chr18	84720172	84720533	13.514526478141299
chr18	84811595	84811800	12.414288055606004
chr18	84838577	84838996	11.130777643517833
chr18	84922953	84923435	17.398339485231773
chr18	84934607	84934828	41.727428332712854
chr18	85697925	85698403	64.54687788820665
chr18	86216868	86217901	15.146709306657833
chr18	88893793	88894177	15.29634665697813
chr18	88996677	88996911	14.095368607431395
chr18	90558867	90559757	16.526103444313733
chr10	3365930	3366471	14.231362066075013
chr10	3972838	3974064	23.269872145007135
chr10	3996774	3997069	12.09611871363753
chr10	3998757	3999265	11.130895529206343
chr10	3999481	3999723	18.009493831760626
chr10	4079888	4080440	10.929519219674926
chr10	4086089	4086336	9.941143896898277
chr10	4243218	4243738	10.775399442819449
chr10	4250123	4250417	19.30347710888402
chr10	4379540	4379866	23.5166662894875
chr10	4380839	4381196	32.2264329766025
chr10	4386432	4386702	26.149420547485352
chr10	4387201	4387451	20.562396057128908
chr10	4431934	4432322	16.714800824824067
chr10	4481655	4482747	16.25321090439737
chr10	4587779	4587996	8.152887601456884
chr10	4712209	4712766	15.685412675730843
chr10	5797607	5798016	11.812402156279548
chr10	5805650	5806280	25.008110296158563
chr10	5823509	5824851	15.523824607917343
chr10	5833615	5833977	9.670477651100791
chr10	5922390	5922781	19.12449846487216
chr10	6357871	6358081	7.847941216968355
chr10	6358493	6358774	15.2925120010919
chr10	6882730	6883043	8.34689173835535
chr10	7212360	7212713	12.018803158833014
chr10	7589849	7590121	16.55263347485486
chr10	7590361	7590690	11.154488088149792
chr10	7662906	7663680	19.193182096924893
chr10	7681220	7682023	20.017750731737795
chr10	7726152	7726369	14.2568542287097
chr10	7780533	7781425	9.22887250821152
chr10	7956425	7956981	21.309316223473857
chr10	8556492	8556701	22.1764799510463
chr10	8725075	8725726	16.779242430597588
chr10	8729169	8729396	18.20459091505815
chr10	8801332	8801541	20.686043579612623
chr10	8885651	8886609	19.425789896779868
chr10	9901377	9901821	13.116244475046793
chr10	10472117	10472642	15.866298940749395
chr10	10557920	10558178	10.50898222960243
chr10	10655597	10655881	12.1958303417958
chr10	11065059	11065609	10.859163951873779
chr10	11202912	11203368	20.353567794749612
chr10	11280936	11281207	19.19043517376664
chr10	11462656	11462950	10.791988453897488
chr10	11472395	11472611	18.856388599784285
chr10	12578544	12579145	21.393954170722136
chr10	12579347	12579673	19.712968425516703
chr10	12608411	12609139	14.256653866925083
chr10	12713991	12714336	19.680450887265412
chr10	12714824	12715091	20.95925873674257
chr10	12726135	12726443	16.206705359669474
chr10	12759946	12760277	12.328150149918756
chr10	12850892	12851500	15.763158481372031
chr10	12867208	12867558	21.696797872270857
chr10	12868233	12868627	20.82455509205155
chr10	12869008	12869542	23.68693478366409
chr10	12881573	12882064	19.279347806258503
chr10	12923112	12923519	14.040548298809979
chr10	12964267	12964477	10.185940072650002
chr10	12991808	12992427	16.632270361572168
chr10	12993593	12993807	17.82684122513388
chr10	13037293	13037616	13.359741763064736
chr10	13091032	13091249	13.560492739699404
chr10	13140210	13140505	16.79145580227092
chr10	13157829	13158199	20.086098207009805
chr10	13192915	13193115	19.421119976043702
chr10	13193335	13193934	23.542792570212846
chr10	13201120	13201407	12.28124667044716
chr10	13219296	13219815	25.99027217284333
chr10	13508648	13508871	10.996376584998162
chr10	13552927	13553412	9.062667618584387
chr10	13566440	13566749	13.188228983709342
chr10	13965577	13965795	11.66398376499841
chr10	14544941	14545611	10.696600020109717
chr10	14583278	14583578	16.92256056467692
chr10	14583781	14583996	9.357860165973042
chr10	14624424	14624919	12.481227728333137
chr10	15915898	15916244	14.809918409138056
chr10	15916470	15916901	17.29263369832404
chr10	15925879	15926262	12.026029208310279
chr10	15926817	15927122	11.209441969824619
