chr	start	end	TE_Tfap2c_ds
chr4	119813871	119814100	9.938430777803779
chr4	120031766	120032088	11.46517689035546
chr4	120032905	120033288	11.829008235632594
chr4	120148967	120149319	10.41667218370871
chr4	120168085	120168393	15.264367679496864
chr4	120170346	120170943	19.52946568493867
chr4	120179354	120179715	21.955127187713032
chr4	120180113	120181201	30.984884736292504
chr4	120186678	120187569	21.804302597688103
chr4	120191716	120192186	25.83128603062731
chr4	120212240	120212606	13.02145812811096
chr4	120223610	120223940	16.23235133199981
chr4	120239265	120239519	10.940193760113454
chr4	120251889	120252222	10.9536489165939
chr4	120268578	120268934	23.52275837137458
chr4	120270538	120271671	33.87243886511618
chr4	120287509	120288324	17.46396859525903
chr4	120355142	120355375	11.021613137404806
chr4	120393076	120393772	18.27985929620677
chr4	120403897	120405076	31.65655138777716
chr4	120516711	120518143	15.835220490753983
chr4	120556471	120556875	11.43850821315652
chr4	120569749	120570739	23.96022650978782
chr4	120589523	120590274	16.08679883172128
chr4	120598481	120599661	40.91938475996761
chr4	120612186	120612741	13.682534169721174
chr4	120646851	120647324	16.83956509563938
chr4	120649571	120649917	15.008278460860941
chr4	120666170	120667533	28.24836457099271
chr4	120668441	120669124	17.239098259854632
chr4	120674584	120676072	17.279951202452825
chr4	120681092	120681501	13.849976166536289
chr4	120681949	120682437	15.113510210005963
chr4	120687147	120687387	19.202474931875866
chr4	120689604	120689954	14.802421738760811
chr4	120730735	120731076	8.280299582439433
chr4	120746273	120747428	30.52918992558599
chr4	120815420	120816098	16.63817566896962
chr4	120816957	120817270	12.661895368045892
chr4	120825309	120826304	32.13692039604762
chr4	120831829	120832241	35.2263422753047
chr4	120833638	120834590	39.136090006147114
chr4	120841523	120841758	8.683231921906167
chr4	120854402	120855093	26.824814095338414
chr4	120855553	120855859	18.636809105966606
chr4	120917806	120918113	10.099099859740912
chr4	120924362	120925317	19.84963479266741
chr4	120951073	120952319	9.027658421576119
chr4	121017025	121017737	16.537714530912677
chr4	121040933	121041403	10.342271942787981
chr4	121097668	121098517	18.802115272998247
chr4	121100002	121100457	15.117575590951102
chr4	121100779	121101250	21.208704861359486
chr4	121119197	121119423	10.961909205512663
chr4	121214356	121215059	15.568028002341475
chr4	122808273	122808561	10.609894992576706
chr4	122816043	122816368	12.817710901407095
chr4	122818612	122818842	13.439757749308711
chr4	122827498	122828360	21.911991414780406
chr4	122829304	122829611	13.626152153512166
chr4	122834574	122835420	16.080484775786704
chr4	122857216	122858214	16.00482770818508
chr4	122872994	122873639	12.688492625628331
chr4	122884122	122884560	36.94760818568539
chr4	122885652	122887080	54.17633454939898
chr4	122895165	122896703	43.72065462402622
chr4	122898240	122898538	76.7244649669468
chr4	122975269	122975726	10.97341055838754
chr4	122980417	122980787	15.578438039728113
chr4	122983010	122983497	13.836059174743276
chr4	122995619	122996656	16.284371203603715
chr4	122996893	122997474	17.916001615343735
chr4	123016346	123017221	12.457246662684849
chr4	123068205	123068759	11.54869353125672
chr4	123093766	123094172	8.51206777131029
chr4	123104683	123105084	12.884412180455843
chr4	123139520	123139980	28.228008601976477
chr4	123143947	123144267	21.020936250686646
chr4	123154958	123155513	11.362588687415595
chr4	123156563	123157247	20.049487268715573
chr4	123161578	123161910	13.605002271123679
chr4	123171735	123172363	22.120793322848666
chr4	123201113	123201419	9.19528092590033
chr4	123219726	123220145	11.870886355425123
chr4	123233604	123233991	11.411851243455281
chr4	123282257	123282529	18.00130603944554
chr4	123285319	123286169	24.409371279548196
chr4	123301454	123301867	27.981690122775248
chr4	123305545	123306115	16.24715336582117
chr4	123311059	123311342	13.654914771710184
chr4	123315852	123316095	11.862374933658804
chr4	123317277	123317605	8.941440861399581
chr4	123334350	123334715	14.129767496291905
chr4	123342485	123343561	23.62748474525253
chr4	123411285	123412454	18.24266268026125
chr4	123422582	123423368	14.722297878362447
chr4	123489519	123490399	10.10674665516073
chr4	123507393	123507620	10.80297055853621
chr4	123529053	123529931	12.1217579200762
chr4	123535498	123535725	11.988867637869545
chr4	123547230	123547545	12.298949271913559
chr4	123552110	123552733	12.019052923395392
chr4	123559699	123560646	22.66392001984867
chr4	123563651	123564712	34.75525144132997
chr4	123588853	123589159	11.954038172765495
chr4	123600797	123601091	14.111659740915103
chr4	123624916	123625542	17.489044245820455
chr4	123633098	123633864	34.419184896404374
chr4	123645057	123645406	20.774632538628783
chr4	123651509	123652055	16.601289455707256
chr4	123662142	123662463	18.99410681858241
chr4	123664606	123665446	20.23346123922439
chr4	123686705	123687095	14.869150675260103
chr4	123693216	123693489	19.65551646725162
chr4	123695461	123695723	9.732885357077794
chr4	123717837	123718126	15.398768391988682
chr4	123750072	123750830	22.683090442717862
chr4	123754873	123755172	24.420328739893478
chr4	123767532	123767762	9.323076022189596
chr4	123768260	123769092	13.226429819487608
chr4	123781591	123782426	38.483879317780456
chr4	123787074	123787838	29.633500682121795
chr4	123788568	123788919	28.165510557995223
chr4	123789186	123789585	20.16113539626425
chr4	123802135	123802847	20.3799545805106
chr4	123810427	123811409	20.30198876289632
chr4	123821154	123821797	14.9053414909873
chr4	123854129	123854800	8.628443196349279
chr4	123904430	123905271	22.469539482443285
chr4	123916797	123918041	38.280898527700415
chr4	124042087	124042345	9.583246804022973
chr4	124199598	124200467	13.155272919508887
chr4	124600720	124601479	11.597095526568346
chr4	124630314	124630733	10.020336666653435
chr4	124636571	124637558	16.839342793674334
chr4	124644784	124645437	16.55019281396092
chr4	124656854	124657530	14.491928700159287
chr4	124693248	124693982	13.505987221278676
chr4	124700026	124701575	42.85320885647798
chr4	124708979	124709376	18.119805854874233
chr4	124714246	124714631	25.53207722453328
chr4	124733647	124734201	16.29551370737785
chr4	124735474	124735737	15.683664332777829
chr4	124751047	124752030	24.118058163903857
chr4	124752287	124752539	12.602314646281894
chr4	124762836	124763129	16.91052793235909
chr4	124776882	124777930	35.16813337165891
chr4	124795247	124796409	25.70392275513142
chr4	124802103	124802737	47.1370546358993
chr4	124804535	124805018	42.426245517612244
chr4	124806088	124806516	42.799241966176254
chr4	124818074	124818411	15.90488697584022
chr4	124824866	124825288	28.333366156754334
chr4	124844842	124845566	15.47168886859114
chr4	124850059	124851630	26.962869239870262
chr4	124860635	124860878	13.806095814018093
chr4	124862267	124863245	13.812407674964952
chr4	124868112	124868587	13.782109251524274
chr4	124892885	124894255	38.76700170196756
chr4	124894596	124895286	27.56880878365558
chr4	124900223	124901016	27.61541120521959
chr4	124906330	124907180	20.84917258094339
chr4	124912848	124913168	14.96838461458683
chr4	124937063	124937422	10.202921054489433
chr4	124942945	124943212	9.108884863192669
chr4	125007054	125007788	12.510608884878964
chr4	125029989	125030488	28.850503088238245
chr4	125065762	125066954	13.357878451379353
chr4	125084892	125085933	26.844190205437535
chr4	125092704	125093581	14.29608240421169
chr4	125099379	125099874	12.979258421695594
chr4	125114363	125114996	10.279046344907739
chr4	125128053	125128479	21.648132382424226
chr4	125165965	125166262	9.42427793014732
chr4	125231530	125231822	10.748800135638616
chr4	125265844	125266174	13.723868734186345
chr4	125281890	125283059	19.091384913801026
chr4	125489942	125491162	21.938811658640375
chr4	125491500	125492030	20.68262916241052
chr4	125495280	125496180	16.687655080689325
chr4	125524318	125524637	16.670536681028743
chr4	125534803	125536060	28.22130709749038
chr4	125536391	125536624	16.695278360096683
chr4	125545309	125546274	12.024249182093328
chr4	125561858	125562510	43.811510892002126
chr4	125562764	125563295	19.569074267945947
chr4	125572156	125572796	18.130302749574184
chr4	125576056	125576725	18.748264137404917
chr4	125582954	125584043	17.242198756684722
chr4	125590783	125591066	13.884511162451215
chr4	125598906	125599223	18.15202506032276
chr4	125601289	125602063	17.53966028376143
chr4	125609553	125610471	26.97437122444701
chr4	125645426	125645983	11.020839158679681
chr4	125651574	125651961	18.935110686053292
chr4	125703350	125703936	11.389544021554368
chr4	125718703	125719364	15.152052321700934
chr4	125728224	125728566	10.805886805406091
chr4	125738081	125739117	19.333375904550884
chr4	125762903	125763300	16.934185729519246
chr4	125875681	125876078	10.91946560429686
chr4	125912427	125912666	10.548429128016387
chr4	125921382	125921759	9.384105296602932
chr4	125941055	125942359	22.40196467250403
chr4	125962544	125963250	21.061298331187736
chr4	125969805	125970100	13.18829158201056
chr4	125978034	125978425	29.23630792466576
chr4	125990393	125990764	17.8383628043203
chr4	125992080	125992769	17.271251063907442
chr4	126001460	126002365	35.366035113677135
chr4	126007070	126007779	22.353079353300238
chr4	126008865	126009412	27.138398081554573
chr4	126019920	126021309	35.19594512868048
chr4	126022739	126023345	36.207277332595474
chr4	126037043	126037952	21.9462119953336
chr4	126046309	126047555	23.026677036744633
chr4	126057219	126058947	26.096356031075715
chr4	126084085	126084910	18.06240803111683
chr4	126089978	126092055	49.66206157919524
chr4	126096669	126097059	18.510811874194022
chr4	126103232	126103800	32.72120083889491
chr4	126104027	126104264	14.448228679125823
chr4	126143334	126143818	16.909250308659452
chr4	126148634	126149475	21.14045927272257
chr4	126149795	126150408	19.520340175846467
chr4	126162898	126163966	35.041792401660246
chr4	126166410	126166636	33.209512651494116
chr4	126202380	126202976	26.259500634750264
chr4	126206744	126207780	29.263316887225884
chr4	126224020	126224541	22.21689277692857
chr4	126227203	126227427	16.86392476728984
chr4	126233884	126234117	15.333702443495328
chr4	126255999	126256578	18.382461816329823
chr4	126259440	126260221	21.257890287343123
chr4	126262375	126262761	21.81905286176217
chr4	126267453	126267912	14.505207666384628
chr4	126275772	126276481	12.758436999300807
chr4	126296369	126297070	13.627682171602562
chr4	126321281	126322207	13.146289759526757
chr4	126330057	126331007	16.965248540577136
chr4	126331999	126332431	17.850011933732915
chr4	126339407	126340029	15.678078993340398
chr4	126400062	126400370	11.78953829678622
chr4	126429170	126430126	18.582567655890557
chr4	126450203	126450625	13.500958105964118
chr4	126468366	126469037	14.337062099473842
chr4	126502797	126503071	9.199016499693377
chr4	126508739	126509230	10.30584699898776
chr4	126533720	126534049	18.006114835072434
chr4	126544625	126545551	23.515193470610914
chr4	126550254	126550522	43.13121525209341
chr4	126556698	126557432	14.377874074255088
chr4	126600183	126600538	11.89295690966324
chr4	126636272	126636821	16.142561403562897
chr4	126643268	126643917	12.356203790438377
chr4	126651945	126652196	9.245730506471428
chr4	126733249	126733867	18.178423279697455
chr4	126734373	126736265	18.922569239796314
chr4	126752994	126754046	31.286878647459776
chr4	126754721	126755151	18.11335622654405
chr4	126769804	126770301	13.425818183292565
chr4	126803421	126804141	15.60543115735054
chr4	126958896	126959231	12.51495881721155
chr4	126967928	126968168	20.877016913890838
chr4	127004885	127005432	11.661545300178597
chr4	127015836	127016218	13.876899217435827
chr4	127020822	127022493	17.411198822371347
chr4	127051571	127052338	18.116927272493246
chr4	127060552	127061623	33.681763456649136
chr4	127063399	127064381	31.215592303732503
chr4	127076802	127077802	28.259859132766724
chr4	127095727	127096301	10.334844531082526
chr4	127125777	127126319	20.488670065834075
chr4	127127371	127128114	15.391327668648229
chr4	127149892	127150398	21.106777383404758
chr4	127168301	127168569	12.131101836019488
chr4	127186899	127187262	7.974016776754836
chr4	127235795	127236226	12.048405990246554
chr4	127243465	127244754	25.68050846709495
chr4	127250209	127250500	20.372433108562458
chr4	127252014	127252308	11.580183982849121
chr4	127262892	127263123	9.436366122522395
chr4	127276372	127276964	15.809392729321042
chr4	127313751	127314015	20.602752996213507
chr4	127318100	127318638	16.1904489559755
chr4	127328866	127330100	42.67713578284463
chr4	127330451	127330792	26.554301645049602
chr4	127334742	127335483	38.40717327256917
chr4	127344543	127346149	41.87388457159325
chr4	127357420	127358580	24.82843994683233
chr4	127364993	127366955	38.9019384788072
chr4	127368176	127368508	36.06673623854856
chr4	127407240	127407821	16.10401298995683
chr4	127408133	127408469	14.385605793623697
chr4	127435272	127435509	14.678624137041439
chr4	127440650	127441371	14.202395099872689
chr4	127460950	127461788	11.450591969888364
chr4	128163713	128164001	9.775679111480713
chr4	128543637	128544171	12.105985594152958
chr4	128579157	128579651	8.595188856124878
chr4	128597601	128598608	15.878054398173964
chr4	128609470	128610054	17.096545449674945
chr4	128610319	128610553	15.706861687521648
chr4	128617280	128617513	14.579099552825797
chr4	128638452	128639066	10.968862876829961
chr4	128654346	128655224	23.410783774217332
chr4	128711216	128712200	13.792555495490873
chr4	128727297	128728767	21.221720485946758
chr4	128735099	128736002	26.82741984497273
chr4	128736971	128737302	21.44083512009451
chr4	128776854	128777220	12.563438248764621
chr4	128789813	128790170	12.451905106296058
chr4	128806629	128806989	11.999269625875685
chr4	128883155	128884621	18.739002590127402
chr4	128892138	128892394	13.171156253665686
chr4	128905126	128905727	23.33171964128085
chr4	128919352	128919802	26.298595282236736
chr4	128924788	128925466	15.187707465658498
chr4	128926984	128927848	16.217577810088795
chr4	128947576	128948219	14.901096562019218
chr4	128949889	128950209	16.406850054860115
chr4	128957162	128957705	18.551337351017455
chr4	128962576	128962804	17.547584077768157
chr4	128970738	128971093	18.711560480359573
chr4	128981734	128982742	17.021023639610835
chr4	128992800	128993677	18.489470212190426
chr4	129001919	129002309	11.762301122225248
chr4	129017353	129017892	13.686508292833373
chr4	129034060	129034492	9.263755393249017
chr4	129034843	129035121	14.289418134757941
chr4	129041160	129041854	14.856449027569905
chr4	129047516	129049299	46.98500414544783
chr4	129051220	129051981	40.08279393630961
chr4	129057751	129058372	24.32306130112849
chr4	129058628	129059418	16.359148708778093
chr4	129086042	129086315	19.619511181618268
chr4	129102122	129102527	14.615049688315686
chr4	129112949	129113691	17.355599987538998
chr4	129120587	129121477	17.138359071967308
chr4	129129889	129130734	26.328278662326067
chr4	129134724	129134963	36.33123112921934
chr4	129137131	129137488	21.82791825035373
chr4	129188337	129190327	28.386212896711076
chr4	129209310	129210038	15.989732917848524
chr4	129212366	129212630	13.704831300359784
chr4	129225681	129226509	20.83798096836477
chr4	129230822	129232156	55.92184445811533
chr4	129236171	129237297	44.304578262789846
chr4	129238208	129239072	41.45497081235603
chr4	129239393	129239638	32.167458039887094
chr4	129248539	129250008	71.3877014188721
chr4	129261490	129262625	31.764256939488885
chr4	129272120	129272880	37.81701557259811
chr4	129276098	129276490	45.393921511513845
chr4	129276743	129277041	38.585763297625036
chr4	129284502	129284879	34.46292498763107
chr4	129286897	129287332	20.88643601735433
chr4	129316137	129316789	24.250295460589825
chr4	129323737	129325089	17.21648138267754
chr4	129335078	129336072	40.98723383160904
chr4	129350914	129351207	13.293240355143368
chr4	129362682	129363045	17.69899155745493
chr4	129377238	129378331	24.95556929432135
chr4	129380119	129380454	21.84820451309432
chr4	129394435	129394844	15.391969955929333
chr4	129401251	129401531	19.20703456742423
chr4	129406516	129407395	21.949773057193344
chr4	129410421	129410649	14.479699097181621
chr4	129416215	129416553	14.063005357099003
chr4	129431446	129431695	18.883411461090947
chr4	129440891	129441563	21.16158136299678
chr4	129455195	129455773	16.044004946843977
chr4	129460884	129462069	25.193051347853263
chr4	129475438	129476219	15.863886350858838
chr4	129491141	129491812	26.962768411138907
chr4	129500512	129501437	52.22583797351734
chr4	129502360	129503550	60.723096679238715
chr4	129513173	129514529	19.58301505015663
chr4	129522547	129522895	17.801293855425957
chr4	129542263	129543492	25.607989667391177
chr4	129556165	129556870	19.006912765773475
chr4	129576877	129577691	18.54932810340525
chr4	129584559	129585596	19.117794337589924
chr4	129600090	129601042	11.243191904380542
chr4	129608341	129609078	15.287700866585347
chr4	129619811	129620081	15.291190182721174
chr4	129631590	129631919	11.908372589157707
chr4	129640669	129642270	37.30616820595698
chr4	129642910	129643671	41.49275141100689
chr4	129650078	129650460	10.050317266224566
chr4	129671360	129673073	26.723716923686275
chr4	129682850	129684087	30.080869257594657
chr4	129695258	129697255	29.569091007020262
chr4	129742499	129743103	20.811978360675027
chr4	129769994	129770284	10.259936201161352
chr4	129793640	129795519	17.262614837988192
chr4	129810723	129811615	27.038269734703373
chr4	129818248	129820080	35.33497046722064
chr4	129835310	129835560	15.5621901512146
chr4	129884184	129885017	16.6441286941107
chr4	129889808	129890498	16.741332864070284
chr4	129899477	129899759	14.586299459984962
chr4	129913803	129914312	11.25018198504195
chr4	129959713	129960680	15.614442697848505
chr4	130107215	130108259	25.609057241015964
chr4	130118392	130119137	13.66131352802251
chr4	130160414	130160842	21.844232394316485
chr4	130164905	130165195	18.970261803988752
chr4	130168164	130168878	21.60384314534377
chr4	130174428	130175560	38.89923858811072
chr4	130178855	130179399	23.11043033003807
chr4	130180278	130180658	18.997942648435895
chr4	130188725	130189825	14.159863168543035
chr4	130195457	130196074	20.29470890422308
chr4	130198170	130199462	18.54599250986849
chr4	130213682	130214028	9.40107067609798
chr4	130240611	130240877	17.206489254657487
chr4	130246056	130246685	15.782264952060718
chr4	130251056	130252174	28.149494237677995
chr4	130264691	130265210	13.687872328050794
chr4	130275097	130275815	19.794404032502666
chr4	130295058	130295463	30.842621659643857
chr4	130295689	130297625	34.42422126321232
chr4	130302040	130303082	31.044757130965163
chr4	130305208	130305511	30.223339364080147
chr4	130307309	130308557	34.76293732416936
chr4	130310412	130310879	23.305595675678784
chr4	130319870	130320170	13.70566658973694
chr4	130327735	130328000	11.693553690640432
chr4	130341591	130342182	13.205721383974234
chr4	130343433	130343726	10.371080497832835
chr4	130351019	130351452	10.852739167819122
chr4	130358138	130359957	26.064034526030383
chr4	130383460	130383881	22.75088426902572
chr4	130389254	130390312	26.268865516821243
chr4	130519352	130520933	35.822230458485784
chr4	130530858	130531822	19.093358499875208
chr4	130559549	130559774	9.84088863796658
chr4	130566380	130566904	21.388392213646693
chr4	130572465	130574449	23.093810491061227
chr4	130629527	130629858	17.864321613599888
chr4	130630420	130631331	28.287500799160235
chr4	130636554	130637288	36.6153217206534
chr4	130637670	130638483	51.644301760533935
chr4	130639797	130640054	40.85968998712325
chr4	130640316	130640702	69.42798401037028
chr4	130642065	130642377	43.678131140195404
chr4	130647736	130647978	17.466582775115967
chr4	130652286	130653101	27.033440258751618
chr4	130657720	130658514	23.651045303200593
chr4	130662966	130663651	14.92965813309607
chr4	130684806	130685155	12.253871242774592
chr4	130689691	130689958	13.405646595615572
chr4	130718274	130718576	12.00569104516743
chr4	130878317	130878707	12.166940067975949
chr4	131657809	131658365	10.048734478384471
chr4	131819864	131820156	9.179862435549905
chr4	131837773	131838972	28.796774270039386
chr4	131843410	131843789	16.46338075824023
chr4	131860930	131861200	10.829835273601391
chr4	131873222	131874307	27.431947339844594
chr4	131915168	131915561	24.564945914969798
chr4	131919673	131920397	24.51986458288372
chr4	131920788	131921097	23.147593411812892
chr4	131969016	131969363	18.228676271026348
chr4	131977194	131977694	14.032193803787232
chr4	132015136	132015989	17.863845940351766
chr4	132033444	132033769	11.49880372414222
chr4	132048770	132049092	16.49827359774098
chr4	132055545	132055794	14.890053075001422
chr4	132062802	132063639	15.586658833844403
chr4	132074729	132076375	31.88742042744903
chr4	132079525	132079996	31.154547746014444
chr4	132080798	132081023	23.210431391398114
chr4	132152723	132153025	12.687345315289024
chr4	132178303	132179616	13.209818352657878
chr4	132194343	132195448	20.109167571089387
chr4	132224646	132224941	13.573316441552114
chr4	132256539	132256844	16.8700213416678
chr4	132261644	132262195	22.00916811429005
chr4	132269084	132269885	19.441415322407355
chr4	132274053	132274766	18.177144825040543
chr4	132303018	132303829	16.9905913496429
chr4	132308247	132308504	16.540628707826368
chr4	132328817	132330009	30.61866781695577
chr4	132344375	132345696	31.602235464143718
chr4	132346492	132346841	23.98048053020051
chr4	132353735	132353997	21.045545392364037
chr4	132361909	132362165	14.397582925856113
chr4	132397760	132398874	16.45723170737604
chr4	132421959	132422910	33.15640606464021
chr4	132428306	132428665	22.729951680536722
chr4	132463251	132464421	31.916861200740193
chr4	132466290	132466637	36.24648563593884
chr4	132475694	132476693	40.01794154555709
chr4	132481427	132482091	25.644250357007405
chr4	132487962	132490009	22.94668114045909
chr4	132504676	132505482	23.37683204385838
chr4	132509855	132511252	29.240429764230846
chr4	132515013	132515989	28.513924170712954
chr4	132532489	132534088	20.150282219248016
chr4	132589632	132590057	20.321750456866095
chr4	132592843	132593460	26.761373039196144
chr4	132611317	132611905	11.760332525181932
chr4	132639101	132639340	18.93098896617171
chr4	132732224	132732994	18.45268547751687
chr4	132734688	132735277	19.23663892486909
chr4	132747250	132748133	27.938430367077732
chr4	132749381	132749666	20.086677337111087
chr4	132756803	132757050	11.080020456661579
chr4	132767685	132768957	17.033768485177237
chr4	132782063	132782364	11.31449780828533
chr4	132823795	132824182	24.41951863094202
chr4	132842973	132844570	23.356033426713555
chr4	132884217	132884969	10.045864417197857
chr4	132909648	132909977	14.844371070977765
chr4	132913626	132914143	14.300592887332407
chr4	132919857	132921039	26.895579612396293
chr4	132922114	132923279	34.77375251704531
chr4	132930274	132930892	15.43939790602255
chr4	132938222	132938957	28.79685035757467
chr4	132945339	132946312	20.75745148379413
chr4	132951578	132951905	15.359311649194186
chr4	132974688	132975360	16.195998015857878
chr4	132993301	132994047	16.776525630388438
chr4	133005490	133005873	21.509510476035175
chr4	133011097	133012103	20.44075096767418
chr4	133027993	133028393	18.9654181265831
chr4	133034797	133035151	17.67541549704169
chr4	133038299	133039755	28.708840477597583
chr4	133042118	133042640	21.747542112723163
chr4	133055267	133056905	64.55496997226375
chr4	133084672	133085897	35.29393514049296
chr4	133089205	133089817	27.368139664332073
chr4	133094681	133095240	8.490514867847422
chr4	133103444	133104610	15.432944287975698
chr4	133107554	133108697	27.91216642107759
chr4	133121968	133122963	44.4258808979437
chr4	133125310	133126087	37.52089649922139
chr4	133129935	133130948	33.58132440599025
chr4	133156511	133157330	15.14449782249255
chr4	133169550	133169936	15.84795058947153
chr4	133175093	133175973	18.77391248128631
chr4	133178167	133178762	19.398722182201737
chr4	133201043	133201302	13.385411998940251
chr4	133211707	133212566	20.5500086738844
chr4	133213010	133213327	14.632888219333974
chr4	133220475	133221134	16.411924751466973
chr4	133225748	133226315	14.0767164650838
chr4	133233420	133233982	15.646731775426355
chr4	133240387	133241956	31.86325259600725
chr4	133249893	133251264	17.11449636115722
chr4	133257015	133258102	17.26135552642317
chr4	133277469	133278431	19.141564176880646
chr4	133282443	133282741	33.667704057373456
chr4	133284560	133286721	27.30646400068498
chr4	133297495	133298273	14.46871377753721
chr4	133301804	133302200	13.622085128167663
chr4	133309765	133310541	16.612062394004507
chr4	133314852	133315225	9.707255873539493
chr4	133339333	133339816	12.964830704604124
chr4	133352714	133354080	27.984859285731616
chr4	133369835	133370213	16.62105589821225
chr4	133386848	133387536	21.398030741270198
chr4	133406906	133408101	28.641853264684958
chr4	133409576	133410017	25.993335857953614
chr4	133423936	133424247	11.905830564222919
chr4	133432758	133433280	16.506797330132848
chr4	133443355	133443718	16.68812684513649
chr4	133448231	133449490	18.422747015858377
chr4	133479571	133480315	20.580057372329055
chr4	133494204	133494607	23.737255278651237
chr4	133497300	133498866	22.702590888182932
chr4	133508113	133508704	16.736973615668955
chr4	133512853	133513205	18.174503922462463
chr4	133518619	133519439	16.26006951099489
chr4	133527862	133528200	13.810989794646494
chr4	133545604	133546530	14.672370949780195
chr4	133561249	133562430	37.70696754520168
chr4	133574322	133575112	16.786989993083328
chr4	133583852	133584829	18.42682216550579
chr4	133587956	133588346	23.6226228420551
chr4	133592378	133592981	19.111478618919158
chr4	133599000	133600325	41.46829432361531
chr4	133605242	133605820	21.298475052658663
chr4	133616565	133617106	28.357848341936545
chr4	133619650	133620590	50.97070603167757
chr4	133630859	133631897	23.682870132615342
chr4	133633624	133633936	29.05574980148902
chr4	133649901	133650639	23.458354571324378
chr4	133655683	133657061	39.315030822560125
chr4	133659559	133660005	37.46142995517884
chr4	133671531	133672981	32.8352091111808
chr4	133716071	133716828	20.230243729474207
chr4	133725507	133725815	12.847938317757148
chr4	133731840	133732462	18.179153232329146
chr4	133738690	133739544	15.254014040323833
chr4	133754144	133754873	36.21031523339542
chr4	133756551	133757899	37.6513924513797
chr4	133768730	133769773	23.385579588314947
chr4	133793762	133794390	24.55712318724128
chr4	133794824	133795971	33.17527547834641
chr4	133813056	133814712	39.06975155485571
chr4	133821716	133823157	26.570006721967793
chr4	133828670	133828963	15.12891951681404
chr4	133833177	133834056	30.45784981936996
chr4	133839863	133841521	45.63276988193038
chr4	133856604	133857528	17.866928985108544
chr4	133878784	133879948	32.39240596056804
chr4	133886067	133888493	37.777942226626905
chr4	133898960	133899264	21.592029703290837
chr4	133899649	133901287	31.129454162140288
chr4	133910279	133911296	28.749633312694208
chr4	133922824	133923221	10.583860662782222
chr4	133924131	133924431	13.510913422902425
chr4	133931387	133931966	17.35357579213144
chr4	133940683	133940989	13.624287807863523
chr4	133966897	133968208	33.81921532861519
chr4	134000450	134001270	16.93063342862013
chr4	134010916	134011484	17.755973785695897
chr4	134016925	134017592	49.219921280776546
chr4	134019449	134019941	23.90156260932364
chr4	134020281	134020735	27.025476594328357
chr4	134023324	134023639	17.189049275716147
chr4	134035928	134036398	12.80992400392573
chr4	134061045	134062573	34.79661547451119
chr4	134068465	134069778	36.59979368182238
chr4	134081376	134082510	31.876046203431628
chr4	134098569	134099058	21.790324973670007
chr4	134102567	134103002	26.04432193931492
chr4	134118309	134118632	28.072988666617096
chr4	134119952	134120813	24.13113049763005
chr4	134128818	134129265	19.486501547580865
chr4	134129737	134130492	19.04059637208648
chr4	134138933	134139286	12.214017616790684
chr4	134165289	134165516	11.861377951332125
chr4	134186781	134188096	15.393397062540961
chr4	134237716	134238874	38.15269874826408
chr4	134245007	134245841	22.6954478256994
chr4	134272915	134273821	14.274234188050361
chr4	134286865	134289007	23.332992978055064
chr4	134321742	134322094	14.39099303429777
chr4	134326663	134327413	17.709960492451987
chr4	134342530	134343712	40.82890301912569
chr4	134361000	134362237	56.532353801310975
chr4	134370770	134371213	19.35304484571883
chr4	134375984	134376262	19.125215502951644
chr4	134379870	134380525	15.297518147767045
chr4	134395795	134396712	18.193864054872268
chr4	134401229	134401796	11.366725859398144
chr4	134416170	134417222	24.772768193777978
chr4	134467777	134468881	27.252648761306983
chr4	134477945	134478446	14.937143299156082
chr4	134480943	134481448	19.784023471870043
chr4	134510794	134511658	42.24621186874531
chr4	134533994	134536054	22.331411087265607
chr4	134569007	134569735	18.579677490087654
chr4	134591475	134591819	11.2684726132903
chr4	134613899	134614408	13.047084272493313
chr4	134669848	134670558	20.570414711052262
chr4	134703887	134704269	43.986414230306735
chr4	134713792	134714071	12.218436593223217
chr4	134734347	134735248	56.38597625368311
chr4	134735623	134736707	39.550784540352346
chr4	134749995	134751010	25.534871054400366
chr4	134756832	134757574	22.07643866089155
chr4	134760503	134761211	34.393717698458225
chr4	134765376	134766493	62.20676379003157
chr4	134767607	134767959	31.116651583801616
chr4	134774060	134774705	20.711513711500537
chr4	134782644	134783549	28.975226503445956
chr4	134793305	134793606	12.4483184687719
chr4	134799151	134799676	10.975963572547549
chr4	134840476	134840788	9.524238425951738
chr4	134852394	134854418	43.13838981800483
chr4	134860356	134860759	16.125176687690224
chr4	134862805	134863088	14.197085818637808
chr4	134883528	134883884	13.259941261805846
chr4	134901237	134902293	48.25905727798288
chr4	134914595	134915305	16.638904752865642
chr4	134923113	134923391	16.48537139755359
chr4	134930379	134931431	24.549054364741075
chr4	134940277	134940643	14.671520775133143
chr4	134945688	134946566	16.730163388480356
chr4	134956224	134956468	7.8907554169170195
chr4	135004362	135004594	17.20737546887891
chr4	135033047	135034008	19.11318143399027
chr4	135066539	135067699	34.338045398942356
chr4	135167121	135168352	21.80132502874255
chr4	135179182	135180221	14.461964579702457
chr4	135181141	135181991	11.21442333389731
chr4	135204572	135204873	22.857582687935558
chr4	135244178	135244471	12.678224960691693
chr4	135253181	135253612	14.630372087252942
chr4	135255703	135256302	15.335662478795633
chr4	135268383	135268636	31.28195827469053
chr4	135273053	135273509	71.98177174517983
chr4	135274478	135274725	36.22447568298834
