chr	start	end	TSC_Tfap2c_ds
chr1	155247379	155248449	31.695650403744708
chr1	155281292	155282069	13.79477782108302
chr1	155293633	155294024	12.976930959755197
chr1	155416522	155417901	51.558076790746696
chr1	155438588	155439182	11.445851666357381
chr1	155450003	155450340	13.669731089198624
chr1	155472533	155473269	17.096125421316728
chr1	155557787	155558798	27.714617063218597
chr1	155564554	155565190	11.547587938278726
chr1	155575179	155575422	12.032663345336914
chr1	155741326	155742952	19.395081243831733
chr1	155812018	155813551	23.360667536014525
chr1	155972367	155973916	41.85062288760831
chr1	156035429	156036639	42.49426129869193
chr1	156040574	156041293	25.157850582510108
chr1	156056967	156057309	9.8295463665187
chr1	156069877	156070674	22.61617137497312
chr1	156073304	156073567	20.044942812321302
chr1	156204704	156205171	17.79321313363837
chr1	156216982	156218067	35.10533648723831
chr1	156229756	156230015	9.934608492611918
chr1	156241977	156242200	10.75658382963172
chr1	156263556	156264384	39.24980821240927
chr1	156302928	156304066	30.026471174035635
chr1	156420646	156421545	19.712148943255023
chr1	156454163	156454855	11.466068520022265
chr1	156473768	156474966	50.43811471235374
chr1	156512892	156513327	9.901609416391658
chr1	156521171	156521709	10.307871469334598
chr1	156522030	156522346	9.254681043987032
chr1	156558274	156559607	22.60370388159784
chr1	156583245	156583503	10.44762052861295
chr1	156613939	156614823	45.531359564664676
chr1	156615237	156616042	33.40551605224609
chr1	156616811	156617699	26.645782766041457
chr1	156633034	156633363	10.060133452835778
chr1	156645187	156645508	9.955015806394202
chr1	156654674	156655454	10.31960516281617
chr1	156667684	156668022	12.499035072044508
chr1	156668382	156669086	13.57862190631303
chr1	156673945	156674196	13.713343874866744
chr1	156677055	156677367	15.735501005099369
chr1	156718156	156719478	63.65830242110814
chr1	156752269	156753013	8.231003984648694
chr1	156910202	156910418	10.563718168823808
chr1	156917707	156917952	15.117670000815878
chr1	156938757	156940317	50.15950687848605
chr1	156955948	156957127	35.0914698140514
chr1	156961411	156962400	36.442313780558
chr1	156970921	156971297	9.37094673450957
chr1	156997823	156998642	19.597659681597328
chr1	157019983	157021104	12.410760312926865
chr1	157051408	157052268	20.98420575718547
chr1	157055401	157055694	23.84584588971968
chr1	157063342	157064215	15.41990055114816
chr1	157069330	157070179	23.437686281013264
chr1	157076199	157076716	29.252554393598604
chr1	157079378	157080102	38.43069156625653
chr1	157081112	157082213	65.08715418920421
chr1	157086342	157086689	35.15744756759072
chr1	157090839	157091579	24.857489498241527
chr1	157380508	157381171	15.219573681171124
chr1	157411710	157412936	47.3497301781547
chr1	158605523	158606114	9.214255825920556
chr1	158654417	158654750	14.68900340312236
chr1	158697277	158697819	11.68684922109231
chr1	159127879	159128127	10.337795315250274
chr1	159231846	159232433	21.643314873339573
chr1	159232773	159233011	12.308393534492044
chr1	159535318	159536146	15.508774576555703
chr1	159588746	159589283	10.63035866224122
chr1	159595701	159596217	10.816205623537995
chr1	159812644	159813406	23.30280837111586
chr1	159888992	159890006	15.528659747197079
chr1	160039762	160040753	48.270535106254755
chr1	160044432	160044836	20.225659998336642
chr1	160059638	160060747	36.70027224194154
chr1	160061687	160062115	17.744341380128237
chr1	160194835	160195692	16.893310831753208
chr1	160212231	160213554	39.308413653326866
chr1	160309285	160309572	12.31501079851742
chr1	160311673	160312465	12.349371887216664
chr1	160352037	160352349	8.569307807164314
chr1	160792422	160793370	13.969942365517596
chr1	160820984	160821308	11.495685480259082
chr1	160899789	160900150	14.763865418051088
chr1	160906051	160907446	43.71531966766576
chr1	160922009	160922220	9.89192950443069
chr1	161034141	161035566	77.56385416800515
chr1	161039914	161040713	21.056786316357208
chr1	161043969	161044328	19.162040033048243
chr1	161044635	161044875	18.536452392737072
chr1	161070373	161071464	33.15697179858997
chr1	161130879	161131845	19.613400905522255
chr1	161140438	161140727	8.440013096819287
chr1	161170637	161171276	11.311198766615842
chr1	161180923	161181291	8.598938881703045
chr1	161195289	161196146	10.297333202673647
chr1	161214404	161214808	9.740139955341226
chr1	161248195	161248746	11.859004643781216
chr1	161250697	161251480	21.763467825235534
chr1	161748390	161749642	13.770629424447069
chr1	161766628	161767422	59.718355832232035
chr1	161788726	161789047	11.495852253518743
chr1	161789316	161789755	16.466853682707
chr1	161804517	161804730	11.474560146600428
chr1	161876428	161877729	27.124415185797865
chr1	161916018	161916336	15.933582194946098
chr1	161962139	161963191	32.341360992351866
chr1	161968862	161969761	21.76878875460853
chr1	161975999	161976526	13.438201513417079
chr1	162477737	162477976	14.191488513387895
chr1	162509263	162509473	8.700237128848121
chr1	162548490	162549001	11.745571759815553
chr1	162570173	162571723	23.832569157385056
chr1	162665431	162665925	10.528988513869313
chr1	162740043	162741079	25.186256957330297
chr1	162952801	162953673	21.250099433671444
chr1	163290737	163291104	12.939490113011498
chr1	163291644	163292440	13.57673478845376
chr1	163311899	163312728	9.205306883744077
chr1	163379971	163380471	13.982411072731018
chr1	163403262	163404184	25.539886725957377
chr1	163779497	163780355	20.75284433753896
chr1	163816797	163817273	9.87887408853579
chr1	163929766	163930737	15.854434775520426
chr1	163941986	163942714	15.880892511252519
chr1	163994370	163995555	32.704145202153846
chr1	164009466	164009778	10.340276614213602
chr1	164019565	164019922	11.692983694103251
chr1	164248413	164249652	69.14153547032981
chr1	164250710	164251066	24.99298448509045
chr1	164275123	164276132	19.04133033327116
chr1	164306862	164308141	43.70699825018435
chr1	164315338	164315735	11.44958863390483
chr1	164316642	164316852	13.634607860020228
chr1	164342168	164342392	11.28925901225635
chr1	164366364	164367178	13.097249519619954
chr1	164374622	164375208	13.188518387465754
chr1	164419485	164419890	9.82404315618821
chr1	164457467	164459039	34.38547760475683
chr1	164503016	164503928	12.897976546956782
chr1	164531894	164532273	13.108056204300128
chr1	164700456	164700779	12.208097236444338
chr1	164821552	164822421	17.106566536687186
chr1	164898939	164899176	17.475102183185047
chr1	164975495	164975808	9.406254395128439
chr1	164999440	164999654	9.717502335521662
chr1	165018758	165019124	13.27350805626541
chr1	165083882	165084823	29.01137391008302
chr1	165085669	165086723	47.55637955710829
chr1	165091641	165092529	25.168677809002162
chr1	165132725	165133101	10.564292518382377
chr1	165158630	165159309	12.022048612406397
chr1	165193862	165194633	19.675072183868764
chr1	165233610	165233934	22.449877362192414
chr1	165236310	165237300	55.555552713798754
chr1	165251845	165252439	12.428493323149505
chr1	165281530	165282145	15.640536246260977
chr1	165291138	165292261	35.46407708756539
chr1	165344370	165344606	15.395460633908288
chr1	165459726	165461716	75.55078732520398
chr1	165583763	165583981	25.634233833452978
chr1	165587948	165588430	20.010691708054285
chr1	165608971	165609993	26.21524400767048
chr1	165633985	165635424	55.826550624865966
chr1	165641181	165641524	23.5262652583442
chr1	165641759	165643244	33.534840164441455
chr1	165652201	165653953	33.87080192867396
chr1	165707831	165708137	13.300678365370807
chr1	165736137	165736579	9.837543558750756
chr1	165763084	165764226	11.97675811200551
chr1	165771487	165772033	16.367864027128114
chr1	165780039	165780865	15.759381641775875
chr1	165789702	165790488	11.758733893168792
chr1	165844500	165845526	13.086347500947948
chr1	166002263	166003643	62.85644118543984
chr1	166055612	166056612	19.472312871932985
chr1	166153552	166154664	13.256291109023334
chr1	166160629	166161250	20.03238358244228
chr1	166253774	166254654	14.283677543293345
chr1	166309242	166309565	9.466986387506727
chr1	166340059	166340507	11.503956068839345
chr1	166360126	166360634	17.119925577809493
chr1	166378677	166380335	41.583387998389966
chr1	166409263	166410362	18.616323925778474
chr1	166964434	166965333	18.56194606373652
chr1	166968046	166968403	16.761759322564476
chr1	167000405	167001154	18.884827918140527
chr1	167002416	167002923	13.434714591949884
chr1	167230925	167231413	10.63380841153567
chr1	167234079	167234380	11.771268179250319
chr1	167255832	167256066	10.664336840311686
chr1	167270236	167271050	28.417527536209445
chr1	167274146	167274435	14.915143702681915
chr1	167284170	167285503	23.527012794963955
chr1	167289791	167290003	18.654194471971046
chr1	167308115	167309078	16.006569070112917
chr1	167337351	167337858	10.076840094090448
chr1	167349395	167350178	23.15317247592931
chr1	167374224	167374550	13.567686513889056
chr1	167386910	167387807	24.13443114154182
chr1	167393390	167394441	33.50522843822766
chr1	167588092	167588421	11.935608400037585
chr1	167688740	167689419	12.23050920882527
chr1	169459330	169459541	11.210336617383911
chr1	169531104	169531433	9.372399837412733
chr1	169531646	169532084	9.224872676204873
chr1	169654130	169655164	24.554190766649967
chr1	169776727	169777019	12.991316583058605
chr1	169950139	169951002	16.9088503090559
chr1	169968916	169969770	20.899955187804245
chr1	170068525	170068796	7.1976526548941635
chr1	170079444	170079972	10.512412963039948
chr1	170174358	170175656	31.77197898591428
chr1	170214958	170215661	16.419990059322178
chr1	170416788	170417152	12.772872578966748
chr1	170470980	170471895	24.45048369735968
chr1	170521309	170521685	14.484477418534299
chr1	170530409	170532252	17.615565686687823
chr1	170589349	170590319	19.045717156302068
chr1	170644006	170644890	15.177334729362936
chr1	170843237	170844477	11.924483950099637
chr1	170867271	170868132	23.602971388210957
chr1	170868365	170868999	23.550764174115393
chr1	170885054	170885411	14.405734265217928
chr1	170889225	170889933	18.791976069663203
chr1	170901019	170902246	12.79734651033919
chr1	170907888	170908207	11.043661589906508
chr1	170992524	170992750	11.525481215620463
chr1	171016571	171017375	29.33722041495404
chr1	171034201	171034436	17.968034147708973
chr1	171038206	171038540	23.800211021286284
chr1	171044344	171044917	33.865754754963554
chr1	171045951	171046717	33.18348394797303
chr1	171047059	171047551	22.76540018097172
chr1	171060434	171061137	11.201925527320308
chr1	171087843	171088942	15.280451748564202
chr1	171096040	171097273	22.746795740150766
chr1	171102142	171102887	22.784051431745493
chr1	171103226	171103585	15.29826501883504
chr1	171110883	171112294	20.87503008974266
chr1	171149953	171150897	52.79454565856416
chr1	171165847	171166116	19.356084249276655
chr1	171167708	171168066	12.646526078272132
chr1	171184444	171184806	14.679303461675486
chr1	171192803	171193749	16.923935202665106
chr1	171195996	171196262	23.457621732152493
chr1	171222080	171223232	39.285134779082405
chr1	171230197	171230557	10.3445826265547
chr1	171238472	171238694	8.973435223639548
chr1	171246822	171247690	33.84768493713871
chr1	171249934	171250755	21.144240659279305
chr1	171256952	171257328	10.328847579499508
chr1	171263911	171264172	8.834517478942871
chr1	171270000	171271120	26.948299693209783
chr1	171280746	171281833	32.16881259472522
chr1	171287386	171289082	20.789907505273476
chr1	171294374	171295245	18.403802147962743
chr1	171328415	171330288	48.7624445410792
chr1	171344083	171344704	16.61502986791245
chr1	171345411	171346157	18.951233130038265
chr1	171361066	171362010	17.941103469517273
chr1	171379543	171380466	25.34049389757547
chr1	171387184	171387573	11.662585018226604
chr1	171401767	171401996	12.197867830767903
chr1	171410790	171412612	55.983239178157056
chr1	171416751	171417236	23.44443069733295
chr1	171437418	171438355	38.46180859650212
chr1	171439035	171440080	47.37550317499626
chr1	171445082	171445643	13.876600534095695
chr1	171470017	171470979	14.87277027623817
chr1	171473931	171474297	15.250580951815746
chr1	171477766	171479155	15.817489081616879
chr1	171503452	171504348	52.94016783365181
chr1	171516095	171516697	9.043165046907342
chr1	171528723	171528958	13.444628573478536
chr1	171540412	171540848	17.402447280533817
chr1	171566823	171567175	18.175207682631232
chr1	171888607	171889891	19.640592070754813
chr1	171893027	171893239	18.50467839330997
chr1	171966325	171966643	9.193046554829339
chr1	172000500	172001050	12.54535681551153
chr1	172026533	172027730	30.567767809307764
chr1	172046825	172047435	11.329296651433726
chr1	172082323	172083324	21.79567082087834
chr1	172119895	172120129	12.995264179686195
chr1	172126190	172127093	17.935614394719156
chr1	172141819	172142122	18.64874260653757
chr1	172147472	172148719	28.20258773644638
chr1	172161821	172162389	10.700627441977112
chr1	172188851	172189353	12.062848896619332
chr1	172205559	172207396	17.74534025615965
chr1	172212804	172213647	14.351755880376198
chr1	172216899	172217588	24.10996755702402
chr1	172229803	172230264	9.31827617777661
chr1	172247618	172247840	12.277242243826926
chr1	172288728	172290023	25.486850668564728
chr1	172309586	172310269	52.353222647313665
chr1	172311328	172312709	69.8457490560544
chr1	172324551	172324916	19.489397234459446
chr1	172325891	172326850	27.25524020866259
chr1	172340799	172341574	26.517615589018792
chr1	172350593	172350961	10.719703411278518
chr1	172357532	172358061	10.243553066974776
chr1	172364584	172365114	17.08885128453093
chr1	172375859	172376919	17.345616176893127
chr1	172397214	172397556	12.74755983464202
chr1	172410780	172411573	20.141664013135028
chr1	172411783	172412687	16.209079970300724
chr1	172418365	172418680	12.283903318738181
chr1	172430834	172431265	11.524043957207983
chr1	172436947	172437378	16.465630000262692
chr1	172457290	172458240	14.73041625524822
chr1	172481553	172482560	47.74725946958631
chr1	172490028	172491051	33.231455329343135
chr1	172498027	172498633	53.91342220684089
chr1	172499566	172500394	78.34180490982129
chr1	172500700	172500920	35.487155177376486
chr1	172501152	172502695	65.60552031269185
chr1	172509026	172509561	12.054295358033938
chr1	172519537	172521415	21.076793392216082
chr1	172528949	172529298	19.00011927487174
chr1	172530272	172531085	18.049593534856704
chr1	172550077	172550954	12.312190638164838
chr1	172562661	172563656	35.54035503061573
chr1	172592238	172593150	18.737225343783695
chr1	172632335	172633551	31.292406546442134
chr1	174501863	174502662	11.899855420347746
chr1	175028468	175029267	23.294887524820837
chr1	175032578	175032800	14.94585911862485
chr1	175449757	175450692	14.46930244364203
chr1	175492064	175493134	20.753318598560085
chr1	175598571	175599169	10.109884833013732
chr1	175624980	175626162	16.75839338609208
chr1	175692346	175693525	47.09379070061966
chr1	175880487	175881239	17.815272846120468
chr1	176274859	176275814	22.654371977601375
chr1	176712426	176712874	12.798308461904526
chr1	176724176	176724979	23.644381400805482
chr1	176813169	176815261	59.398670231319386
chr1	176827729	176828579	19.69242214315078
chr1	176835796	176836096	9.267318852742513
chr1	177257343	177259273	64.96502058410036
chr1	177271303	177272376	19.51615364309348
chr1	177338405	177339334	32.44291814715793
chr1	177441220	177442183	91.3362661621157
chr1	177622460	177622743	11.674123700010481
chr1	177637642	177637929	9.218650249653992
chr1	177643980	177644358	11.926780052285977
chr1	177649594	177649822	10.542269551963138
chr1	177702305	177703028	14.950579938717073
chr1	177708451	177709422	21.387267144160955
chr1	177795398	177796848	61.13330085096688
chr1	177982937	177983792	26.147129532886527
chr1	178187205	178188032	36.117219550145435
chr1	178222223	178222432	7.413452296736137
chr1	178242022	178242619	13.51952108546118
chr1	178275646	178276962	67.69908930392975
chr1	178291281	178292377	32.80474510593136
chr1	178301128	178301875	19.015863306231925
chr1	178308684	178308940	9.833265978842974
chr1	178318032	178319549	43.141976948073605
chr1	178336385	178338418	26.829498394938664
chr1	178343540	178344527	20.796913231035134
chr1	178360040	178361508	12.52737100199068
chr1	178368784	178369445	14.069211539991324
chr1	178405701	178406908	30.886853558620146
chr1	178449208	178449427	11.077849947698585
chr1	178463509	178464113	15.52995449186161
chr1	178468186	178468399	10.774093515996082
chr1	178527339	178527887	15.790514387353493
chr1	178528697	178529005	19.7602505002703
chr1	178544671	178545132	8.53700793177342
chr1	178590387	178590615	8.595852266278182
chr1	178597318	178598528	22.360747028382356
chr1	178638720	178638994	10.924613997884041
chr1	178685486	178686560	18.933127148413348
chr1	179041879	179042739	35.25434497123541
chr1	179232303	179233054	17.08432409385549
chr1	179237720	179238568	16.69236130309555
chr1	179386024	179387006	14.788586991381985
chr1	179476404	179477705	32.56367222993398
chr1	179506727	179507308	15.890752143991179
chr1	179517190	179518493	27.78870944581577
chr1	179538008	179538280	10.363976029788747
chr1	179545840	179547367	46.690513726379955
chr1	179568946	179569945	23.75844457605341
chr1	179586469	179586870	20.415125007344006
chr1	179611130	179611356	13.119150790493045
chr1	179627933	179628494	16.856681184547682
chr1	179633533	179633793	20.797551683279185
chr1	179645570	179646267	14.288179253916145
chr1	179651177	179651576	20.07914904544228
chr1	179651904	179652191	17.294710076229084
chr1	179667673	179669101	55.84783569437449
chr1	179703378	179704261	27.856300697456266
chr1	179723364	179723579	14.634282320599223
chr1	179734381	179735578	24.847696637350417
chr1	179802604	179804126	65.10955950778354
chr1	179845019	179845416	31.982310830796095
chr1	179847485	179848786	63.39447007703378
chr1	179858982	179859625	22.10597831316721
chr1	179863091	179864039	47.5134856851795
chr1	179865663	179866553	30.115012306041933
chr1	179876290	179876564	16.732979596966373
chr1	179887862	179888658	29.37253438767476
chr1	179928814	179929417	9.4858755053177
chr1	179959213	179960817	66.01696236650842
chr1	179969786	179970347	15.603859750132298
chr1	180138592	180139289	12.555284653366725
chr1	180165639	180165982	11.089955863730205
chr1	180195564	180196519	26.355314476452573
chr1	180199316	180200205	24.378661920571087
chr1	180214913	180215462	17.3067827902205
chr1	180249799	180250658	23.077045205308337
chr1	180255155	180256672	76.7523240156683
chr1	180268409	180269233	22.042256685136593
chr1	180279427	180280211	20.06195483280688
chr1	180290098	180291048	16.724388927660492
chr1	180293319	180293629	15.613120512808523
chr1	180301147	180301403	19.76046233251691
chr1	180303241	180303692	17.362912975235155
chr1	180312462	180314220	31.169752867920586
chr1	180315485	180316102	37.50947151926
chr1	180319881	180320207	15.170394871132505
chr1	180329173	180329548	21.10187682088216
chr1	180330548	180331508	24.138393159707388
chr1	180364979	180365757	27.49156942097877
chr1	180382145	180382393	18.20515828747903
chr1	180387051	180388316	46.00180870629111
chr1	180403979	180404205	17.051232924503562
chr1	180406834	180407763	25.89397482979798
chr1	180422177	180422537	11.68661853869756
chr1	180428320	180428727	13.56252738943264
chr1	180483214	180484336	12.207780362875491
chr1	180548622	180548860	15.344156714046703
chr1	180549118	180549388	14.760349958914297
chr1	180568558	180569754	49.9270413248834
chr1	180571958	180572324	27.468348461422114
chr1	180578612	180578864	13.3227461784605
chr1	180610114	180610448	15.365012103212093
chr1	180622553	180623336	13.97734033041378
chr1	180640383	180641854	30.75873315553127
chr1	180696563	180697458	20.487228474537087
chr1	180720149	180720550	13.858146615159185
chr1	180725510	180726676	40.74973957738991
chr1	180763772	180764011	18.44252801041224
chr1	180768199	180769211	48.35166679917588
chr1	180777360	180778642	62.028541184066796
chr1	180779882	180780099	37.25721623820643
chr1	180793391	180794694	48.03421023728202
chr1	180812671	180812886	18.87431950680045
chr1	180813247	180814649	46.561435306293305
chr1	180829579	180831002	18.560114977146988
chr1	180844174	180844725	12.565221108022921
chr1	180849774	180851456	40.770510097201154
chr1	180874208	180874531	16.866274683099043
chr1	180888372	180889972	31.48283789217472
chr1	180901061	180901563	26.734232625163408
chr1	180902828	180904666	30.215829323193635
chr1	180913557	180914357	23.876506477594376
chr1	180941970	180942921	19.644605141207496
chr1	181017004	181017757	13.84251240683425
chr1	181022072	181022313	12.42958770846925
chr1	181029667	181030042	9.245830504099528
chr1	181038409	181039904	25.42842980579389
chr1	181132248	181132483	8.52121743344246
chr1	181143537	181144924	24.0985217641048
chr1	181150875	181151398	31.270270385888065
chr1	181210715	181211072	26.516642167120754
chr1	181211387	181212414	22.075651358258064
chr1	181230863	181231393	9.426094323734068
chr1	181232771	181233173	12.349944520352492
chr1	181256374	181256802	8.14176719155267
chr1	181272807	181273765	22.584568233728906
chr1	181352070	181353124	38.496107071581555
chr1	181381414	181382264	15.351049633587108
chr1	181425133	181426592	36.73360834977985
chr1	181516049	181516700	12.398074314890918
chr1	181545455	181545860	8.87267193676513
chr1	181616093	181616317	14.073123297521047
chr1	181617421	181617899	14.0256877025301
chr1	181623033	181623428	17.91924721681619
chr1	181741762	181742831	19.76300316909633
chr1	181753092	181753470	8.530491405063206
chr1	181834378	181834597	8.979067876458712
chr1	181841850	181843027	48.492545887080915
chr1	181845489	181845772	21.85152800597066
chr1	181852104	181853831	25.217038064591097
chr1	181860464	181861133	16.26191385123762
chr1	181881162	181881753	12.479564526359441
chr1	181921498	181922364	12.114542728758849
chr1	182018869	182020763	27.379848323125145
chr1	182033992	182034353	10.927568913826983
chr1	182068131	182068488	9.121075567411108
chr1	182091583	182091940	13.914308657499255
chr1	182115500	182115849	11.397270178043398
chr1	182124291	182125234	33.567238136162054
chr1	182137278	182137772	9.934891037612791
chr1	182281890	182283230	54.506144246058675
chr1	182302178	182302656	13.088135324262675
chr1	182340772	182341912	11.545204631905806
chr1	182358028	182358263	11.116664074836894
chr1	182372263	182372472	8.467282395613822
chr1	182408357	182409957	73.19360818982125
chr1	182489489	182490697	13.798519181889414
chr1	182506188	182506820	23.900282373911217
chr1	182514715	182515533	33.75655191976459
chr1	182516631	182517855	38.19367247936773
chr1	182527667	182528754	44.38252059406607
chr1	182533146	182534045	20.98576721174433
chr1	182534764	182535138	19.828502777426
chr1	182560159	182560706	8.243918198772061
chr1	182763552	182764793	33.100492863958635
chr1	182767776	182768026	13.16262562942505
chr1	182792163	182793094	9.880394974021215
chr1	182829137	182829664	8.74136761515145
chr1	182839444	182840456	22.460642517790966
chr1	182908172	182908998	13.546130680864717
chr1	182954876	182955580	19.345129451968454
chr1	182983052	182983581	17.328803325645865
chr1	182990982	182991363	12.342116631235038
chr1	183220915	183221928	27.186210382843772
chr1	183264255	183264476	10.673405146706697
chr1	183296518	183298785	29.155936560831915
chr1	183299140	183299431	63.89137399155659
chr1	183344704	183346047	50.97212141268482
chr1	183349811	183350298	25.04048141463826
chr1	183368703	183370049	24.550788253767173
chr1	183388601	183389426	21.945981759736032
chr1	183429308	183430777	20.6561429151635
chr1	183438877	183439582	22.805407904225884
chr1	183585179	183585988	17.35653221828239
chr1	183600406	183600771	9.707271697423229
chr1	183629843	183630201	11.51986337107653
chr1	184018977	184019978	20.013577120168346
chr1	184033150	184034637	32.88365475475668
chr1	184051481	184052277	12.710939600240046
chr1	184057217	184058059	21.726170610079006
chr1	184076242	184077083	18.317521839164524
chr1	184130837	184131411	8.793030175597826
chr1	184139958	184141055	22.16309912984982
chr1	184441041	184441364	12.521120157035142
chr1	184534310	184534589	14.401745358675612
chr1	184576461	184576675	6.4306648913945
chr1	184672486	184673240	23.620374368419697
chr1	184708293	184708815	18.071071740767966
chr1	184732022	184733106	15.928516244536397
chr1	184744792	184745497	11.946919959318553
chr1	184771575	184772085	19.219624051860734
chr1	184788015	184788400	15.004728725978307
chr1	184791034	184791260	12.04299474395482
chr1	184793123	184793524	11.165021480170271
chr1	184824507	184825401	13.504904241369875
chr1	184845012	184846291	14.013213635236607
chr1	184882595	184883085	19.312569423597687
chr1	184885819	184886459	17.288277150690554
chr1	184890108	184890414	11.3860268499337
chr1	184890638	184890880	9.622990162904598
chr1	184988908	184989444	11.449595211157158
chr1	184998778	184999600	15.129959722505
chr1	184999988	185000506	25.55607335079591
chr1	185050534	185050873	9.91491990947442
chr1	185095869	185096218	10.083405314338924
chr1	185105230	185105494	11.249413595055088
chr1	185133446	185133732	6.915703453384079
chr1	185193523	185193974	10.49555238757588
chr1	185203401	185204524	18.564485014068794
chr1	185328745	185329432	21.811868452435846
chr1	185331875	185332381	14.899967480082758
chr1	185363105	185364053	15.556487236344864
chr1	185401323	185402208	14.593884683598233
chr1	185454773	185455155	11.52291421740467
chr1	186116745	186117261	15.217038583385852
chr1	186289276	186289673	9.363972546171482
chr1	186586796	186587212	10.650763308772675
chr1	186609728	186610557	9.619316206335014
chr1	186676636	186677214	12.12387979401849
chr1	186705181	186705968	22.213262556771614
chr1	186721846	186722130	11.879320231961533
chr1	186749017	186749494	10.365736763432341
chr1	186909778	186910009	10.38407699783127
chr1	187137689	187137958	8.299530201241872
chr1	187215187	187215947	12.747082862101102
chr1	187449919	187450130	8.016634077822427
chr1	187803601	187804112	8.992605925072896
chr1	188055787	188056402	9.274123618273231
chr1	188784645	188785586	13.575537536653524
chr1	189007615	189008182	14.488335519450892
chr1	189068566	189068819	8.109372843866764
chr1	189081044	189081491	11.219147912607896
chr1	189105018	189105333	9.247625517466712
chr1	189215242	189215903	25.41899200106172
chr1	189343405	189343832	12.947763438526305
chr1	189558802	189559028	9.794015572134372
chr1	189687733	189688706	29.90690980393742
chr1	189701001	189701402	13.240749463773428
chr1	189702559	189703221	10.854648917103102
chr1	189716156	189716859	14.469435790863688
chr1	189727514	189728839	50.444478504972636
chr1	189752280	189752882	18.410431453159877
chr1	189761348	189762056	22.16456604812105
chr1	189773437	189774006	20.871857792296183
chr1	189776946	189777529	34.40136611441192
chr1	189778113	189778483	29.34568688676164
chr1	189782254	189782522	17.70918719804109
chr1	189784253	189784509	11.293529774993658
chr1	189784769	189785066	14.287053316931933
chr1	189798923	189799629	19.730029122349897
chr1	189867207	189868142	11.8681711472292
chr1	189875028	189875645	19.39426798488178
chr1	189921536	189922799	39.21123224879104
chr1	189929709	189930049	11.137962066425997
chr1	189945837	189946655	12.330325237404747
chr1	190034346	190034557	12.774811238474191
chr1	190169026	190169340	9.393706160745802
chr1	190170266	190170710	19.41164691168983
chr1	190532876	190533605	15.857612569309229
chr1	190878077	190878358	9.403807395717852
chr1	190911487	190912059	16.560230691949805
chr1	190928088	190929240	39.352041179935135
chr1	190944590	190944896	13.334600866230485
chr1	190974476	190974907	14.727131024867365
chr1	190978827	190979683	16.619987973542973
chr1	191025374	191026953	72.05848794469658
chr1	191035969	191036411	11.327504364613494
chr1	191062419	191063739	16.636860955122746
chr1	191075316	191076083	17.492511316570496
chr1	191097496	191098736	26.11486164831346
chr1	191125751	191126910	37.400732341565586
chr1	191132765	191133466	16.215800241805006
chr1	191135256	191135612	13.305551912007706
chr1	191153264	191153563	15.480137762816057
chr1	191166005	191166906	12.624169309448853
chr1	191182528	191184049	24.87841791294657
chr1	191193349	191194314	13.414051564863927
chr1	191204708	191205463	12.611450543624676
chr1	191216040	191216603	12.5847421429297
chr1	191223949	191224940	22.546138080169648
chr1	191275485	191275956	14.572969592554047
chr1	191277333	191278283	18.270765948044627
chr1	191283197	191283674	9.491512615475765
chr1	191288805	191289241	10.405374548850803
chr1	191312285	191312970	22.335911054680818
chr1	191317677	191318137	19.081001229908157
chr1	191325384	191326769	31.093779384874694
chr1	191339502	191339741	9.9495883965592
chr1	191364330	191364611	9.705287807776834
chr1	191391560	191392327	29.911618166827783
chr1	191396139	191397933	73.86372570066958
chr1	191415832	191416241	17.28583087548067
chr1	191416908	191417120	11.219325353514474
chr1	191432258	191433146	38.24599311158464
chr1	191454493	191455248	17.534554172035875
chr1	191470504	191471093	13.5732453707321
chr1	191486623	191487094	12.556257806765805
chr1	191494950	191495393	16.452644718419887
chr1	191529608	191530113	11.546391479567726
chr1	191557330	191557777	8.343446314468213
chr1	191574835	191576330	53.21078003210368
chr1	191582996	191583293	6.861987622097285
chr1	191662436	191662687	10.431973928474335
chr1	191712300	191713003	12.946457564406849
chr1	191717380	191719140	43.82525585281265
chr1	191747992	191748454	14.927829265594482
chr1	191784920	191785613	13.977912149388036
chr1	191802023	191803777	43.170862231837184
chr1	191817373	191817907	20.113111988882
chr1	191820872	191821967	27.034495297958863
chr1	191834985	191835253	10.91020839961607
chr1	191850183	191851046	24.52227772925986
chr1	191905891	191907856	32.463404315463904
chr1	191946345	191946731	11.075016278677037
chr1	191963940	191965252	44.41469603195423
chr1	191989768	191990503	14.04024270245818
chr1	192092147	192093118	33.196467689333446
chr1	192101287	192102053	12.259819396793375
chr1	192136662	192139091	38.505026184327505
chr1	192175691	192175937	14.800742575792762
chr1	192190342	192191618	24.467052734757665
chr1	192418435	192419345	21.68101052923517
chr1	192421915	192422173	10.574724252833876
chr1	192454749	192455187	11.034153920874749
chr1	192598237	192598530	10.190080011257132
chr1	192674834	192675094	7.596764188546401
chr1	192742709	192743002	15.923986373094161
chr1	192745786	192746046	22.52332381468553
chr1	192752850	192753151	9.692277914661902
chr1	192770702	192771271	9.735721695402175
chr1	192786096	192786378	12.300800005594889
chr1	192792334	192792561	15.069281960373933
chr1	192796345	192796601	10.070237215608358
chr1	192822723	192823309	10.913804336619458
chr1	192834387	192835631	16.456080790884624
chr1	192854672	192856321	32.418584050374584
chr1	193035170	193036205	67.52148479885525
chr1	193129801	193130855	20.50679074021399
chr1	193137956	193138642	11.522535071081045
