chr	start	end	EPI_E65_Tfap2c_ds
chr6	35133497	35133988	13.312474452793719
chr6	37436073	37436317	9.185817423414012
chr6	37592465	37592955	10.606272916404569
chr6	38298969	38299525	11.39129199141221
chr6	38353885	38354834	18.285218492071795
chr6	38381326	38381707	9.399571575204844
chr6	38533284	38533756	13.614981819007356
chr6	38534527	38535265	17.134565003196077
chr6	38551438	38551864	11.857918428143424
chr6	39348044	39348281	11.090847798037629
chr6	39446083	39446509	16.543212823464838
chr6	39573840	39574126	12.824998030295738
chr6	39781122	39781491	15.674414652795972
chr6	40435611	40435910	10.769984988464559
chr6	42325024	42325340	11.062089533745487
chr6	42349198	42349907	13.356558486335873
chr6	42380628	42380876	13.688440022930022
chr6	43266332	43266650	13.787793669310755
chr6	47595117	47595412	17.988774257595257
chr6	47650558	47651566	22.525508628005074
chr6	47753494	47753986	6.021999063288293
chr6	47813216	47813743	17.629861507741506
chr6	47943118	47943465	9.302182168713221
chr6	48443835	48445007	16.62351927700303
chr6	48860311	48860627	14.734480350832396
chr6	49073865	49074240	12.6300261815389
chr6	49217682	49218130	19.980330473610334
chr6	49274269	49274556	10.241731573895711
chr6	49319242	49319581	16.942498766918803
chr6	49367599	49367835	22.17172029058812
chr6	49822072	49822453	13.85818761289902
chr6	49822692	49822975	12.785581049565291
chr6	50566760	50567042	11.446301233683917
chr6	50596416	50597100	12.403262722561932
chr6	51178390	51178719	32.38879476274763
chr6	51207004	51207347	9.992566746803483
chr6	51271107	51271398	19.03061452845937
chr6	51470088	51470411	16.991597816301944
chr6	51612390	51612697	14.61755399051629
chr6	52012246	52012984	21.127059926185506
chr6	52175297	52175569	52.80359655268052
chr6	52177140	52177869	49.087942167891725
chr6	52203239	52203795	51.48740570150691
chr6	52211457	52212029	47.2432746487064
chr6	52232271	52232603	50.46023126395352
chr6	52240165	52240460	48.75696473202463
chr6	52243864	52244117	42.693762089423984
chr6	52248755	52249613	49.545715305355046
chr6	52252651	52253060	42.980411044542834
chr6	52258931	52259959	40.17521615343799
chr6	52265780	52266584	40.00776656231477
chr6	52273874	52274221	30.644247412338036
chr6	52274948	52275318	28.438653456198203
chr6	52291172	52291492	15.19620341360569
chr6	53819798	53820270	14.739162402637934
chr6	53820757	53821050	13.793519931441688
chr6	54096514	54096955	12.299178078061058
chr6	54326701	54327193	11.268103429941627
chr6	54595432	54595704	8.25626100336804
chr6	55203454	55203735	12.913454130451026
chr6	56714908	56715403	13.979395170886107
chr6	57691730	57692045	11.867599124000186
chr6	64728870	64729287	23.100382267428245
chr6	64734517	64734797	20.467719984054565
chr6	65672579	65672957	11.110188739009635
chr6	66875330	66875741	20.140374844961794
chr6	67113790	67114086	9.189675630749884
chr6	70964251	70964565	17.58108587629476
chr6	71012732	71013447	12.492440657182174
chr6	71440783	71441362	13.118257084452837
chr6	71544036	71544293	11.515748550919707
chr6	71633120	71633434	16.88292833498329
chr6	71830950	71831739	10.7512531939266
chr6	72097217	72097587	17.30933810053645
chr6	72677438	72677986	12.675133994025906
chr6	73221701	73222247	9.391606516017145
chr6	77243747	77243992	13.742525637879664
chr6	79818074	79818381	20.82410750171649
chr6	82652607	82652933	15.334724710031521
chr6	82773106	82773382	13.232361748598624
chr6	83054327	83054951	15.558752652926323
chr6	83068175	83068555	22.93293016835263
chr6	83070154	83070930	22.89929023231428
chr6	83077817	83078597	24.010959935799622
chr6	83121293	83121828	13.970859466980551
chr6	83124894	83125166	14.479535215041217
chr6	83142338	83142578	13.415330680211385
chr6	83213010	83213295	10.32315270942554
chr6	83317252	83317553	9.450113234725901
chr6	83326005	83326266	15.497231300763243
chr6	83349330	83349705	11.430282745361328
chr6	83422060	83422308	16.258996102117724
chr6	83506682	83507011	17.541993039719603
chr6	83693507	83693930	16.969946556902947
chr6	83700826	83701153	33.193937319134356
chr6	83702301	83703821	43.87480714975253
chr6	83710842	83711544	49.88836654706558
chr6	83775876	83776251	15.734842422485352
chr6	83831480	83831904	16.61481288693986
chr6	84008497	84008785	9.927805544601547
chr6	84588840	84589104	27.514799854972146
chr6	84590129	84590397	22.881832037399064
chr6	85125675	85126015	8.621160310857436
chr6	85137398	85137772	8.933927291217335
chr6	85186829	85187161	34.70290954428983
chr6	85187672	85188268	40.172046814988924
chr6	85188643	85188898	38.32553700465782
chr6	85189745	85190953	38.662600446221056
chr6	85333150	85333896	17.912108471182652
chr6	85374778	85375172	19.150504119505133
chr6	85451183	85451941	15.950788286556355
chr6	85511417	85511687	12.678112316131593
chr6	85587039	85587402	13.758148674137336
chr6	85915460	85915745	10.715407287865354
chr6	86365290	86365733	12.371678918532808
chr6	86371475	86371763	14.216664128833347
chr6	86437655	86438149	11.232417403927698
chr6	86472403	86472936	14.863284883982246
chr6	86487375	86487878	8.593141668596514
chr6	86793213	86793505	9.829165543595405
chr6	86849058	86849370	14.182276438444088
chr6	87042438	87042732	12.88592900386473
chr6	87730518	87730882	13.837213791333712
chr6	87811619	87812197	17.913144123182988
chr6	88084582	88084884	12.010073974432535
chr6	88105978	88106299	11.151402015923711
chr6	88123535	88124112	9.42291921800716
chr6	88195765	88196020	42.279774609734034
chr6	88198167	88198787	50.40687255859375
chr6	88203799	88204151	33.4345218539238
chr6	88446226	88446494	10.33294672040797
chr6	88465444	88465826	10.631244100201192
chr6	88841921	88842479	24.72005421970053
chr6	89643997	89644756	16.13095884360815
chr6	90550424	90550723	9.257987142007885
chr6	90988836	90989324	31.991687032042957
chr6	91220846	91221208	11.289407693220108
chr6	91284955	91285440	11.15413609239244
chr6	91440949	91441234	13.277563934995417
chr6	91473064	91473792	11.337498639966105
chr6	92943404	92943899	16.159647253787877
chr6	93912565	93912875	10.590119431095738
chr6	94700490	94700779	9.576437239003429
chr6	94750782	94751168	11.846278232613994
chr6	97278097	97278600	15.249961143933518
chr6	100335678	100336078	17.720776681900023
chr6	100421914	100422185	13.909160258585237
chr6	100563261	100563841	11.296963658826105
chr6	108065013	108065745	13.162624445117888
chr6	108531464	108531750	11.171817829558899
chr6	108660080	108660450	12.793339291134396
chr6	108667951	108668252	9.937468148545173
chr6	108828098	108828354	12.47675709053874
chr6	113076090	113077219	17.80199661288671
chr6	113283228	113283467	10.172045611936179
chr6	113306501	113307147	18.82345909378477
chr6	113326712	113327238	19.60834827350573
chr6	113377469	113378127	20.626710717801267
chr6	113392411	113392935	11.83612507536211
chr6	113419172	113419620	11.749122534479413
chr6	113469306	113469933	11.814801966744747
chr6	113494398	113494702	10.530058189442283
chr6	113638497	113638796	12.468010347423744
chr6	114282653	114283022	11.78463059195335
chr6	114398865	114399248	10.43832300350498
chr6	115717947	115718383	10.481493048711654
chr6	115853182	115853741	14.870473126392671
chr6	116107539	116107796	13.966604158572185
chr6	116338048	116338302	13.199755893917533
chr6	117180139	117180422	12.055251758427165
chr6	117879356	117879953	12.12167749612575
chr6	117906213	117906514	14.783933382889757
chr6	118593333	118593886	10.056696859880555
chr6	119847878	119848392	15.132616442001284
chr6	120363852	120364142	15.49512843427987
chr6	120539281	120539641	14.448445147938198
chr6	120665716	120666187	14.057233595797463
chr6	120835719	120836091	14.5760864339849
chr6	121110175	121110480	13.141758262133989
chr6	122308597	122308883	16.562271745054872
chr6	122340308	122341130	18.48843431704816
chr6	122811148	122811489	19.15881618656371
chr6	122826123	122826501	11.788256020773025
chr6	124662421	124663383	20.20077015506007
chr6	124740771	124741199	19.8539029660626
chr6	124779880	124780248	15.308009704817897
chr6	124805678	124806094	16.099281836014526
chr6	124828916	124830065	24.806969478298416
chr6	124863549	124863893	11.8278017848037
chr6	124903824	124904173	14.638199086175607
chr6	124918119	124918443	14.757804255426667
chr6	124919843	124920223	22.691817128030877
chr6	124930856	124931502	19.095292943180898
chr6	125009110	125009505	13.999314456046383
chr6	125039313	125039866	12.766639417161993
chr6	125131479	125131868	14.976484921413705
chr6	125160660	125160978	10.395732867642769
chr6	125166615	125167079	12.214867110910086
chr6	125191313	125192120	16.104035161241722
chr6	125349154	125349577	13.548363563862253
chr6	126645414	126645681	15.771919975566506
chr6	126739843	126740623	10.817279645112844
chr6	126939241	126939495	9.99000039250832
chr6	127330425	127330666	10.474578434006308
chr6	127561359	127561693	10.049569552530071
chr6	128034786	128035301	12.809628077386652
chr6	128143411	128143905	14.225166703042714
chr6	128200207	128200947	14.619488538278116
chr6	128853855	128854194	16.83632965988114
chr6	134640684	134641088	11.765267046371308
chr6	134830091	134830547	16.461811764198437
chr6	134898018	134898637	12.657313459331654
chr6	134928386	134928656	15.71987706290351
chr6	136468458	136469019	20.19307348179945
chr6	136470586	136470901	16.709852536519367
chr6	136518846	136519398	11.73859983769016
chr6	136803948	136804394	18.72124151264071
chr6	136827951	136828187	10.192741678932967
chr6	137169492	137170139	10.296525839491641
chr6	143166904	143167175	15.887261454029717
chr6	145746187	145746595	16.04872059354595
chr6	145863556	145864039	11.885655973762212
chr6	146577547	146577814	21.74408770857679
chr6	146642376	146642912	13.465590551717957
chr6	148831072	148831434	12.494571780631555
chr6	148895880	148896206	14.976733678689031
chr6	149309549	149309818	10.949329308860808
chrY	90739808	90740153	19.034669370236603
chr10	4265893	4266147	19.06967158204927
chr10	4346720	4347024	9.509336469989075
chr10	4432142	4432434	9.760054625876963
chr10	5805558	5806002	29.703744692845387
chr10	5823966	5824647	23.66977246462336
chr10	8886106	8886352	23.247807584157805
chr10	12868394	12869526	11.775841309409259
chr10	13965379	13966066	19.264655743450405
chr10	17722543	17723107	13.305682818940346
chr10	18234998	18235289	15.87289972731338
chr10	19339088	19339335	15.112724620803649
chr10	19352801	19353409	34.09262269735336
chr10	19361309	19362479	32.46582155798235
chr10	19591762	19592287	11.999516427176339
chr10	19907358	19907705	14.51041659704203
chr10	20311851	20312399	20.950746367447568
chr10	22142279	22143201	20.72463444929061
chr10	22148518	22149065	15.066106570486177
chr10	22816117	22816599	38.58098993657536
chr10	22817849	22818126	36.356559884246934
chr10	22819365	22820308	31.175083704490298
chr10	22843213	22844142	20.205699637323715
chr10	23350154	23350485	17.338794134894886
chr10	24166678	24167081	9.774138186764777
chr10	24711576	24711818	10.83464991750796
chr10	24869991	24870245	13.204065003732996
chr10	30618207	30618483	14.202519921288975
chr10	30803000	30803257	11.02559424374354
chr10	30842955	30843300	19.418797064518582
chr10	34206571	34206943	10.761642691909627
chr10	37141129	37141445	15.278101408028904
chr10	39134011	39134254	13.027535933035391
chr10	40258655	40259104	20.240687164272657
chr10	40302274	40302689	12.582208879309965
chr10	40348792	40349368	21.37518067823516
chr10	40883192	40883770	11.980461725314184
chr10	41071669	41072140	12.630775536701178
chr10	41303978	41304218	11.513444554805755
chr10	41518705	41519446	13.739436194642513
chr10	41809674	41810426	15.788708748969626
chr10	41887465	41887718	11.430550605412057
chr10	42277676	42278119	18.73108750595196
chr10	42579789	42580757	46.68277340092935
chr10	42581992	42582247	42.378157641840914
chr10	42583255	42583590	46.95608771025245
chr10	42584474	42584769	48.439002266576736
chr10	42588704	42589187	39.063394195051174
chr10	42614105	42614424	16.609750033172322
chr10	42615059	42615610	20.299250002132354
chr10	42631891	42632257	41.156667063145036
chr10	42633215	42634056	37.89939786251036
chr10	43022023	43022318	16.41375853651661
chr10	43175173	43175528	17.277241537604535
chr10	43188438	43188693	12.271186095593022
chr10	43540675	43541012	14.709589553516059
chr10	43551243	43551536	13.851220645188471
chr10	44003427	44003689	11.531196728917479
chr10	44074758	44074991	9.947161973290177
chr10	44211135	44211383	8.718822148538404
chr10	44527105	44527715	16.409319408604357
chr10	50894651	50895078	52.906771273467804
chr10	50902960	50903381	51.77476609291204
chr10	51553603	51553916	10.884118226389534
chr10	52022575	52023051	31.93782036645072
chr10	52027165	52027658	33.41718511213879
chr10	52381840	52382083	9.96868588796859
chr10	53629611	53629954	9.606221443710105
chr10	58323204	58323708	15.261898428674728
chr10	59221563	59221818	14.112505333096374
chr10	59702629	59702876	14.938280074702583
chr10	59942911	59943176	12.324650562934156
chr10	59951590	59951837	15.783914056384129
chr10	59958160	59958463	13.696442320795342
chr10	59964865	59965121	14.108497403562069
chr10	60002602	60003545	10.615309039709551
chr10	60115796	60116042	11.476476285515762
chr10	60826830	60827457	19.591309211280738
chr10	61064529	61064769	13.822050420443217
chr10	61080101	61080389	13.065402994553247
chr10	61147413	61147659	15.313817202560301
chr10	61383495	61383843	16.054589013943726
chr10	61406110	61406479	13.798992487796276
chr10	61695022	61695366	12.311343769694483
chr10	61936418	61936982	12.12894000567443
chr10	61978928	61979310	14.302996692857192
chr10	61991588	61992166	13.974060296187352
chr10	62101793	62102030	13.688687139422582
chr10	62129525	62130135	19.475727839548078
chr10	62133901	62134221	24.218151795864106
chr10	62340315	62340603	17.839019987318252
chr10	62486910	62487253	13.897388511079393
chr10	62550045	62550318	11.216390038584615
chr10	62578086	62578343	9.512647970177321
chr10	62651396	62651730	14.213090111395555
chr10	62887156	62887527	19.19414714083196
chr10	62920088	62920440	13.119093006307429
chr10	62980231	62980548	11.584576787256667
chr10	63429713	63430097	15.468295315901438
chr10	66896891	66897140	11.56599544617067
chr10	66920686	66921124	11.608979691109157
chr10	67002716	67003297	11.315054325556796
chr10	67538780	67539064	22.691080153827937
chr10	67549153	67549579	12.86794833734002
chr10	71237582	71238127	14.408942791300083
chr10	75517124	75517801	16.490655138362282
chr10	75851520	75851817	12.781482619468612
chr10	75873417	75873704	13.422524864249944
chr10	75893224	75893696	16.257332159300983
chr10	75921208	75921588	13.385171353189568
chr10	75935889	75936177	12.942327863640255
chr10	76237507	76237867	16.538898412386576
chr10	76442406	76442801	16.402938067762157
chr10	76531429	76531690	9.828628954759504
chr10	76961813	76962251	14.244778395787765
chr10	77032889	77033139	12.315918542861938
chr10	77151107	77151447	12.289359880896175
chr10	77606330	77606838	11.821382829523461
chr10	77902572	77903231	27.928121633341533
chr10	78009394	78010084	14.257832375816676
chr10	78069092	78069603	12.291989848105175
chr10	79638748	79639095	10.751179688258542
chr10	79681777	79682096	22.080235878875637
chr10	79704319	79704825	13.135539682486312
chr10	79767048	79767621	31.678166684055828
chr10	79780183	79780875	25.344837852985183
chr10	79840693	79840986	14.191827832635353
chr10	79853956	79854885	16.479906066754918
chr10	79908374	79908961	30.63927558983408
chr10	79926915	79927200	14.953756248741819
chr10	79960261	79960494	12.018509754295513
chr10	79984566	79985263	22.113984352888984
chr10	79997042	79997433	18.81626798673664
chr10	80002657	80002916	10.481442182680816
chr10	80019464	80019840	11.531868466671478
chr10	80039843	80040089	12.74007043218225
chr10	80051132	80051577	17.302552767550008
chr10	80142362	80142724	19.487559423920857
chr10	80147905	80149754	21.64517958181801
chr10	80159711	80160293	20.912142134204352
chr10	80226729	80226999	10.753260955104121
chr10	80261050	80261736	25.6229517578036
chr10	80323478	80323842	10.075267079112294
chr10	80329504	80329971	27.70483557723574
chr10	80342793	80343280	23.88515502569367
chr10	80350093	80350490	15.154092385126301
chr10	80356624	80357078	14.501923521184711
chr10	80371545	80371779	18.856147884303688
chr10	80398997	80399489	20.803775465585353
chr10	80423854	80424098	10.1379418646703
chr10	80433723	80434355	28.482722366912455
chr10	80475472	80475751	13.572858222496553
chr10	80490102	80490646	27.419296304969226
chr10	80492036	80492342	37.05094199710422
chr10	80496207	80496922	45.218857881239245
chr10	80502512	80502948	31.61837415082739
chr10	80503420	80504315	44.92187916633137
chr10	80538864	80539436	21.689594937371208
chr10	80561575	80562105	22.06047444073659
chr10	80571285	80571545	17.324979085188644
chr10	80577456	80577807	26.49784825805925
chr10	80578228	80579014	17.03870307519539
chr10	80589995	80590622	14.268379329304185
chr10	80602759	80603173	21.435481985985945
chr10	80622075	80622590	21.098780400544694
chr10	80676443	80676696	20.201230584397145
chr10	80701849	80702719	22.835252241156567
chr10	80751767	80752003	12.526604616035849
chr10	80798267	80798934	14.368477802762742
chr10	80900228	80901140	14.480766252990355
chr10	80929239	80929899	15.78589898961963
chr10	80961037	80961569	13.429486154613638
chr10	81036969	81037415	14.781597212291084
chr10	81105945	81106618	17.582109498056578
chr10	81137417	81137854	20.49575204652834
chr10	81167474	81168172	13.86784112829192
chr10	81182761	81183216	18.123200582147955
chr10	81233033	81233381	16.521558240912427
chr10	81292673	81293224	16.583830390348623
chr10	81320276	81321150	29.659174338631008
chr10	81350547	81350866	20.199735309636704
chr10	81378449	81378994	17.36577623349811
chr10	81384421	81384655	13.151044344290709
chr10	81416516	81417110	15.79276972908765
chr10	81464527	81465128	18.43715535225765
chr10	81472726	81473014	9.75739324092865
chr10	81496565	81496872	14.798745882239325
chr10	81545189	81545477	16.70667047633065
chr10	81571244	81572191	12.363691805786164
chr10	81606375	81606610	14.561704534165402
chr10	81633463	81633834	13.524691182005437
chr10	81643256	81643566	13.126806056114935
chr10	82048055	82048506	16.406094280420543
chr10	82128008	82128252	10.848657314894629
chr10	82764245	82764763	11.08363525471632
chr10	82858677	82859340	15.59438017590553
chr10	82985003	82985453	9.430715058644612
chr10	84576232	84576897	17.605819256144358
chr10	84756637	84757056	25.521589725284986
chr10	84916951	84917605	12.980547904968262
chr10	85025933	85026695	21.948085182607954
chr10	85386854	85387704	14.91981856065638
chr10	85916704	85917038	13.003212878804007
chr10	86705244	86706082	14.515240703391573
chr10	86778535	86778944	27.857583757134698
chr10	87492537	87492845	23.39466429995252
chr10	87493150	87493508	24.628602629933276
chr10	88460052	88460340	10.7098365591632
chr10	89745050	89745334	7.926601294060828
chr10	93081251	93081793	8.762637748049634
chr10	93453464	93453766	11.46113531794769
chr10	94035465	94035802	14.39725435522968
chr10	94147425	94147777	12.494766760956157
chr10	94199021	94199297	15.692317544550136
chr10	95415684	95415929	13.758130396628866
chr10	95416863	95417592	13.118043614349574
chr10	96077524	96078062	12.001494706120189
chr10	96616438	96616757	15.619933827917404
chr10	103028326	103029043	29.48478965546463
chr10	107123758	107124135	8.106306818499172
chr10	108446682	108446973	12.197957166691417
chr10	113213565	113214278	20.48576786073361
chr10	115384490	115385168	15.481819939121033
chr10	116017918	116018190	14.281041727346533
chr10	116330758	116331026	8.564654602933286
chr10	117432296	117432931	10.947987351455089
chr10	117792472	117792914	10.600788860838877
chr10	117981560	117981799	10.68314587820524
chr10	119240185	119240583	19.759603476404546
chr10	120722370	120722804	13.584457821560346
chr10	121476243	121476733	12.667434932747666
chr10	121739899	121740264	10.352458938180584
chr10	122096868	122097112	10.441870228188936
chr10	122931716	122931993	12.239585521849484
chr10	126971886	126972356	14.9283678257719
chr10	126978209	126978939	21.47513084411621
chr10	127030492	127030875	10.052454090616411
chr10	127041514	127041812	12.711144044095239
chr10	127070039	127070303	18.010627056613114
chr10	127078405	127079106	16.852580166407215
chr10	127164800	127165380	14.136489761286768
chr10	127170627	127171243	14.272641747028796
chr10	127188747	127189352	14.332928211432844
chr10	127211176	127211584	14.639918811181012
chr10	127289055	127289318	18.307207898042048
chr10	127290081	127291099	16.17907857613854
chr10	127324733	127324984	12.086523739940143
chr10	127340158	127340751	15.035892462448968
chr10	127380422	127380668	16.97865745497913
chr10	127508972	127509470	25.969289021319653
chr10	127527017	127527362	27.86284195167431
chr10	127534040	127534285	27.02207526382135
chr10	127620340	127620989	21.229545816618415
chr10	127621238	127622221	26.749881562963505
chr10	127665617	127665887	21.536825406109845
chr10	127667449	127667706	19.014718430515394
chr10	127668004	127668273	20.743136423671114
chr10	128058477	128058742	13.779562284361642
chr10	128090827	128091112	16.323795793767562
chr10	128194458	128194909	12.05911605479712
chr10	128303351	128303591	18.636935770511627
chr10	128337320	128337589	15.662772972787623
chr10	128411655	128411905	13.884314651489257
chr10	128493668	128494196	15.473981349757224
chr10	128547450	128547827	18.713650093786914
chr10	128566077	128566574	20.733834433603576
chr10	128589972	128590310	16.874828048006318
chr10	128669023	128669293	17.34377761416965
chr10	128696044	128696329	17.98467657524243
chr10	128804983	128805398	12.381151862316822
chr10	128821788	128822120	15.254680848983398
chr10	128889155	128889658	14.755583476830667
chr10	128895379	128895681	13.90071575846893
chr10	128923186	128923476	13.930588304585424
chr10	128933760	128934118	11.511517836394923
chr10	129212695	129212968	7.291156976650923
chr7	3331727	3332079	15.689339274709875
chr7	3332886	3333239	11.08288734965554
chr7	3366875	3367201	14.550169710732677
chr7	3411060	3411376	20.357001467596127
chr7	3617284	3617600	13.436734682396997
chr7	3644681	3645165	18.355590331652934
chr7	3693019	3693649	23.315380355290003
chr7	4136691	4137377	18.875392785920347
chr7	4445378	4445640	9.968036393172868
chr7	4478047	4478612	16.47501405867855
chr7	4501829	4502240	11.678997028193045
chr7	4532024	4532283	9.070724781875905
chr7	4658817	4659457	13.511599750816822
chr7	4684754	4685149	15.885227792474288
chr7	4739775	4740115	13.80187073875876
chr7	4752290	4753397	15.272434708010321
chr7	4777144	4777499	14.372341553594024
chr7	4812594	4813127	14.829527348559525
chr7	4922585	4923298	13.79100981200059
chr7	5014297	5015715	25.86819532257209
chr7	5051513	5051787	16.93734784369921
chr7	5061101	5062040	19.48118284792184
chr7	6155703	6156226	11.200810956681435
chr7	6171817	6172500	17.586562592323492
chr7	6286125	6286518	12.692634137228852
chr7	6362249	6363306	18.744775922769854
chr7	7298361	7298732	11.607927152731348
chr7	12803386	12803697	11.199586684297518
chr7	12921876	12922508	10.546085064924217
chr7	12977768	12978486	15.11301330072302
chr7	13023830	13024495	16.01162220660905
chr7	13054368	13054695	17.182347988863604
chr7	13278423	13278753	19.0124744386384
chr7	15922098	15922566	13.261735588057428
chr7	15954899	15955494	11.582251183325504
chr7	15967198	15967596	13.97600565963055
chr7	16119887	16120158	16.509066982902723
chr7	16129517	16130178	16.729759151383718
chr7	16273077	16273752	13.58256188498603
chr7	16285812	16286769	23.33786271632403
chr7	16297125	16297366	15.217431555150455
chr7	16309677	16310039	12.654263095961092
chr7	16399798	16400210	15.295943352782611
chr7	16452977	16453538	10.213675572060433
chr7	16615093	16615556	15.65226671453686
chr7	16874644	16875226	18.27821555416199
chr7	16891787	16892146	20.321829434556882
chr7	16923984	16924580	15.545800714684813
chr7	16944689	16945289	18.064337611198425
chr7	16946789	16947105	13.686964674840999
chr7	17027209	17027451	8.626261724913416
chr7	17056220	17056524	13.934830706370505
chr7	18910146	18910426	10.345844401632036
chr7	18990641	18991072	18.94893822149998
chr7	19003026	19003303	23.412144795221543
chr7	19023800	19024351	14.944852347815319
chr7	19092884	19093250	18.914000003064267
chr7	19093970	19094276	17.69677046545191
chr7	19119868	19120107	12.46290429167169
chr7	19130947	19131902	12.71294559758371
chr7	19149421	19149800	20.15018525035526
chr7	19175894	19176358	25.461653816288916
chr7	19212524	19212776	12.856562913410247
chr7	19227791	19228957	26.084107582196978
chr7	19271642	19272596	16.655685218875014
chr7	19291154	19291551	10.908143077148898
chr7	19308129	19308615	26.01690601615749
chr7	19310049	19310310	26.30996645638769
chr7	19326607	19327033	13.751224164112074
chr7	19345023	19345401	32.85304294061409
chr7	19359616	19359958	20.15358819738466
chr7	19361221	19361693	15.156247482461444
chr7	19403543	19404170	16.388860434816596
chr7	19469913	19470205	15.232133528957629
chr7	19508400	19508636	19.999596240156787
chr7	19524107	19524578	13.815225728757822
chr7	19573153	19573771	14.492941481395832
chr7	19628430	19629188	23.43444828244816
chr7	19665158	19665640	23.17803091626939
chr7	19669166	19669533	11.710655405995631
chr7	19715584	19716177	23.91856767998578
chr7	19747992	19748337	19.086839764360068
chr7	19796876	19797341	14.676047013395577
chr7	19816046	19816348	15.29294661970328
chr7	24081907	24082261	8.461985767224414
chr7	24481586	24481894	13.567945907642315
chr7	24507074	24507360	17.214406833782064
chr7	24546667	24546984	10.450889053404895
chr7	24587206	24587576	14.259852285642882
chr7	24594470	24594767	11.345602147908323
chr7	24884064	24884467	17.77965088221926
chr7	24904527	24904776	11.94049622639116
chr7	24932549	24933435	18.98159121283021
chr7	24947199	24947836	30.544955958751157
chr7	24955226	24955574	13.94373535013747
chr7	24972110	24972366	13.735716719180346
chr7	25179784	25180169	17.9295943817535
chr7	25237896	25238474	24.11943390130172
chr7	25249175	25249943	18.926361927141745
chr7	25267567	25268308	33.542363924857895
chr7	25278497	25279120	18.843508946953005
chr7	25306057	25306420	12.909324929733907
chr7	25316683	25317219	17.961579335269644
chr7	25395720	25396076	22.107646232240654
chr7	25619435	25619694	16.364380361490728
chr7	25680755	25681152	21.313530403060337
chr7	25754931	25755269	21.63122630824704
chr7	27178548	27178965	27.948264682321525
chr7	27195835	27196418	11.437125140561452
chr7	27232909	27233213	16.211260723440272
chr7	27285214	27285838	14.49778707822164
chr7	27301910	27302274	10.494770521646018
chr7	27326028	27326295	19.34012261579992
chr7	27331004	27331328	16.370270408230063
chr7	27336144	27336593	20.851619994454502
chr7	27361200	27361453	22.018312529612906
chr7	27375358	27375756	12.857930379896308
chr7	27395964	27396586	16.6301918581751
chr7	27447548	27448242	15.513077594361318
chr7	27473341	27474526	17.495010968300864
chr7	27481539	27481870	20.801953324378438
chr7	27486921	27487435	21.165285726465605
chr7	27490952	27491253	22.445832610526356
chr7	27507760	27508711	19.106338721595225
chr7	27591247	27592121	17.702285817886107
chr7	27674672	27674936	14.23458843158953
chr7	27731102	27731587	10.072447419903941
chr7	28179331	28179931	20.233874457677206
chr7	28290616	28291136	16.791190442672143
chr7	28436554	28437496	16.960486399899622
chr7	28447668	28447913	13.925038306567133
chr7	28490743	28491061	17.035826970946115
chr7	28528212	28528568	11.90398346842005
chr7	28693615	28694161	19.127790424849962
chr7	28732410	28732810	10.068303805589675
chr7	28741802	28742247	14.784196731481659
chr7	28766822	28767131	10.98794941763276
chr7	28808875	28809557	15.229494259853867
chr7	28810377	28810770	24.418109175509777
chr7	28824831	28825212	13.991280658351467
chr7	28981872	28982414	11.535621530455417
chr7	29039356	29040398	11.348486644521556
chr7	29169672	29170480	26.180975430082565
chr7	29180353	29180635	14.300644103516923
chr7	29211340	29211870	21.453409347894056
chr7	29505430	29505815	12.394048071526862
chr7	29768272	29768641	13.56547246845111
chr7	29784143	29784480	9.521584021231542
chr7	30072363	30072688	9.938582546527568
chr7	30169840	30170142	22.716415158960203
chr7	30231920	30232260	16.873405989478616
chr7	30280105	30280822	14.708169202924273
chr7	30336654	30336890	9.820710424649514
chr7	30445380	30445636	13.93381753563881
chr7	30453993	30454376	12.196779450299534
chr7	30456740	30457034	10.68974266733442
chr7	30534806	30535187	16.135440573604715
chr7	30551968	30552274	14.16809969010696
chr7	30563323	30563655	12.74645543385701
chr7	30588904	30589591	14.686045643891136
chr7	30650350	30650592	12.238556972219925
chr7	30908495	30908733	8.345047135313019
chr7	30973248	30974273	15.39237619446545
chr7	31052931	31053322	17.435487039863606
chr7	34570309	34570840	10.77736604011665
chr7	34630572	34630937	10.606456055053293
chr7	34811106	34812287	15.754789383102533
chr7	34812716	34813014	20.280001390700374
chr7	34849885	34850128	10.78109340314512
chr7	35056674	35056987	11.85805685146929
chr7	35118356	35119601	22.21170484856908
chr7	35120547	35120849	13.117014469689881
chr7	35185692	35185976	13.111163656476517
chr7	35333461	35334334	26.507319290886493
chr7	35585265	35586112	18.386993109828044
chr7	36692511	36692779	29.950883352934426
chr7	36696252	36696854	31.10512620349263
chr7	37770145	37770778	24.123259624222065
chr7	37842167	37842502	13.867882828214276
chr7	38061263	38061515	13.122750212275793
chr7	38084811	38085326	13.44709377103639
chr7	38227439	38227858	10.569673590557672
chr7	39517712	39518033	15.58716061256385
chr7	39552453	39552774	14.528777627558723
chr7	41393470	41393841	11.261017851431093
chr7	41633119	41633774	14.961423339552551
chr7	43283126	43283401	11.156622848510743
chr7	43443611	43444001	11.670245564289582
chr7	43465664	43466445	11.667163112557347
chr7	43579685	43579985	8.57089823881785
chr7	44246136	44246405	15.800636660210705
chr7	44263100	44263423	10.569104268454915
chr7	44304812	44305726	27.537206955498625
chr7	44310699	44311087	14.315139639008905
chr7	44351245	44351679	18.275114767013058
