chr	start	end	ESC_Tfap2c_ds
chr11	101562147	101562760	13.602113526174723
chr11	101581631	101582001	11.927546127422437
chr11	101604038	101604883	18.1238904050116
chr11	101613469	101614420	19.714598678765363
chr11	101626783	101627356	21.79457763185884
chr11	101627699	101628280	24.591744137302733
chr11	101642249	101642528	16.91934244777994
chr11	101644777	101645221	14.027044122283524
chr11	101658401	101659194	41.21940761676803
chr11	101665126	101665465	17.528146403377388
chr11	101673596	101674219	13.221401087545086
chr11	101695726	101696064	9.89086036569268
chr11	101732586	101733109	15.398122592364397
chr11	101772332	101773051	18.833699674699172
chr11	101784761	101785879	25.113052444935697
chr11	101814774	101815400	14.121496892203918
chr11	101896693	101897501	13.288234959734549
chr11	101905368	101905606	17.083953625013848
chr11	101910200	101910808	14.188824535984741
chr11	101927801	101928593	28.535623179541695
chr11	101963372	101964402	14.260772011118029
chr11	101968805	101969270	11.776691867459204
chr11	102040441	102040808	16.405390043024795
chr11	102060951	102061275	11.995762245154674
chr11	102082529	102082770	13.635871020590121
chr11	102087194	102087677	20.76357242631616
chr11	102096793	102097120	14.790258681737685
chr11	102145462	102145834	11.616475661595663
chr11	102146202	102146628	14.644128179326303
chr11	102156407	102156744	24.537723348826965
chr11	102184585	102185349	16.960723043112232
chr11	102189537	102190109	12.187230735392003
chr11	102224255	102224504	11.574947353347717
chr11	102230190	102230693	20.170618787200503
chr11	102248800	102250037	43.06701188638698
chr11	102267418	102268127	18.288779005849648
chr11	102284173	102285148	25.039941664475663
chr11	102296698	102297693	29.79632388742725
chr11	102309089	102309745	19.111228354093505
chr11	102329752	102330233	35.291726633813425
chr11	102373664	102374104	12.611102065173062
chr11	102375680	102376614	15.95486841263046
chr11	102376988	102377236	14.512148276452095
chr11	102392965	102394152	23.05300162957311
chr11	102407087	102407789	20.521257082621258
chr11	102408093	102408935	28.465922804173267
chr11	102429778	102431015	29.006769597385812
chr11	102438061	102438711	14.181378638194158
chr11	102455759	102456221	34.89205559817228
chr11	102466814	102467491	21.72972967353494
chr11	102539669	102540469	11.746540406942367
chr11	102555806	102556643	14.188612006471148
chr11	102568028	102568269	13.456625384413849
chr11	102573039	102573374	17.37671435341906
chr11	102578961	102579340	15.304531001793048
chr11	102582559	102582845	12.42908892931638
chr11	102603726	102604644	23.58077973945468
chr11	102633260	102633907	10.285175749102184
chr11	102651308	102651742	11.640198287875972
chr11	102665105	102665394	18.736787162437572
chr11	102701783	102702396	13.4531512812728
chr11	102774117	102774779	14.787453415170537
chr11	102819329	102821128	23.081225442029332
chr11	102826350	102826651	11.304693700467233
chr11	102880758	102881609	21.544185069136837
chr11	102900694	102901077	12.493505266254315
chr11	102924845	102925581	25.297541657219764
chr11	102989837	102990161	14.701056674674705
chr11	103016719	103017268	10.682943426629016
chr11	103028075	103028855	28.177564810483883
chr11	103051479	103051787	8.880111305744617
chr11	103067187	103067515	11.372688406851234
chr11	103081191	103081522	13.060326832658935
chr11	103095572	103095805	9.872841519859216
chr11	103101714	103102032	18.7871228044138
chr11	103102378	103103285	24.3357964424209
chr11	103112075	103112350	21.57364524494518
chr11	103115546	103115974	26.023979302878693
chr11	103132987	103133631	17.158721666158357
chr11	103151151	103151553	12.190006704472784
chr11	103158714	103159205	25.928885593919308
chr11	103266937	103268014	22.672536944723173
chr11	103361450	103361784	14.526116790885697
chr11	103403989	103404268	17.246638438180355
chr11	103406588	103407402	26.256323901089754
chr11	103412437	103413425	26.488666866472375
chr11	103649221	103649685	11.714870993433328
chr11	103650282	103650570	13.151579161485037
chr11	103697235	103697980	15.167192599917419
chr11	103749500	103750139	13.448280615052893
chr11	103763746	103764098	10.95144865729592
chr11	103773401	103774311	13.639257953979158
chr11	103808923	103809500	10.908430170558354
chr11	103816615	103817423	12.568870631775054
chr11	103840848	103841344	11.641469740098522
chr11	103961363	103961728	15.926011822321643
chr11	103966305	103967103	16.946588678766314
chr11	103989775	103990156	15.627472709795935
chr11	104018330	104018802	7.948252890069606
chr11	104114820	104115220	13.300825071334838
chr11	104131896	104132196	11.070785169601441
chr11	104231217	104232014	20.719291410601723
chr11	104258752	104259070	9.19065305571886
chr11	104278426	104278850	11.38084392165238
chr11	104288913	104289875	32.89934212056119
chr11	104295550	104296023	21.436078311524987
chr11	104363123	104363502	15.59884888389809
chr11	104442484	104442965	26.895375457969873
chr11	104469009	104469415	12.538592808352316
chr11	104550001	104550655	11.254469084083487
chr11	104600594	104601238	16.5414490551682
chr11	104608000	104608482	7.809438270157304
chr11	105125612	105126314	14.812571665500304
chr11	105152691	105153257	14.265011364495376
chr11	105180865	105181588	18.96545816556052
chr11	105449377	105449944	13.594682986143404
chr11	105589031	105589555	16.786870752582114
chr11	105719265	105719609	8.381571129310963
chr11	105899185	105899866	11.252270390458744
chr11	105909527	105909760	10.506455224982659
chr11	106020130	106020526	13.740321166587599
chr11	106036464	106037131	16.692471737268267
chr11	106076355	106076746	8.776712317600884
chr11	106083863	106085284	25.838370213787126
chr11	106193257	106194033	15.28070823433473
chr11	106216089	106216918	25.190917081798375
chr11	106255819	106256441	16.654447709632457
chr11	106272583	106273576	29.975818083725667
chr11	106364757	106365012	8.141912196664249
chr11	106418731	106419062	8.410100872062845
chr11	106487500	106488238	22.500920215596352
chr11	106516211	106516633	11.709458181643374
chr11	106557677	106558013	10.193840129034859
chr11	106573602	106574072	16.680790302601267
chr11	106607196	106607946	16.063425875345867
chr11	106612320	106613449	21.13958926999115
chr11	106627641	106627914	11.286431207761659
chr11	106633505	106634053	16.888833472328464
chr11	106634427	106634739	13.284339816142351
chr11	106648240	106648689	12.575086122100762
chr11	106722817	106723095	17.66272017252531
chr11	106724656	106725137	20.61914820680995
chr11	106742215	106742493	11.602687657308236
chr11	106779144	106780007	22.337595677734942
chr11	106788577	106789634	31.157099324120818
chr11	106920438	106921469	44.25132717794868
chr11	106999643	106999911	15.536773066022503
chr11	107012290	107012679	18.780863433386795
chr11	107019077	107019318	15.975081760359009
chr11	107027571	107028501	23.77275135491484
chr11	107053946	107054245	9.088883712538907
chr11	107080703	107081000	8.960469425728023
chr11	107132242	107132715	15.686008096497357
chr11	107136133	107136559	17.180458606128962
chr11	107140725	107140963	13.005928572486429
chr11	107189053	107189842	16.629829116647233
chr11	107209594	107209954	12.7221167617374
chr11	107276759	107277211	14.862698219518746
chr11	107310613	107310850	12.45863416728088
chr11	107352720	107353347	24.288439508830532
chr11	107416926	107417368	15.43277333332942
chr11	107435751	107436390	18.187203895318117
chr11	107440842	107441102	13.901243279530451
chr11	107449402	107449644	16.026563080874357
chr11	107458095	107458499	14.41972291587603
chr11	107470294	107471111	19.349385576703412
chr11	107473390	107473633	26.190003579536093
chr11	107479113	107479727	17.28287674782719
chr11	107510238	107511485	55.90792790392254
chr11	107538897	107539638	17.32999171515708
chr11	107546031	107548174	27.370894819085496
chr11	107570945	107571603	14.226675448084313
chr11	107683586	107684069	13.134423522475343
chr11	107931541	107931866	11.888180955740122
chr11	107982783	107983434	12.830805514082199
chr11	107994261	107994645	12.352745080987612
chr11	108343381	108343841	11.49459888105807
chr11	108424364	108425076	17.4291498915533
chr11	108453700	108453952	9.779410733116997
chr11	108910780	108911135	16.37309449155566
chr11	108920107	108921190	23.891456673570175
chr11	109011645	109012195	207.87232084057547
chr11	109237620	109237984	17.641714208728665
chr11	109331049	109331817	10.810618534684181
chr11	109350117	109350518	12.579030398418778
chr11	109358854	109359468	19.27949815619652
chr11	109362267	109362755	16.638082750508044
chr11	109425459	109426434	24.838053918496158
chr11	109472829	109473874	15.718963594756058
chr11	109611143	109612151	32.57403517904736
chr11	109650289	109651136	10.9501187882992
chr11	109721645	109722570	15.712276721645045
chr11	110336991	110337741	10.94903773244222
chr11	110379909	110380157	7.430267670462208
chr11	110397483	110397849	12.982671865348607
chr11	110409542	110409829	9.969977618094521
chr11	110587754	110588061	11.02853889962361
chr11	110781480	110782190	12.71494008453799
chr11	111043407	111043904	17.60091886002293
chr11	111065826	111066581	12.311958552985791
chr11	111844089	111844901	12.698867018586895
chr11	112781712	112782027	16.070612389700752
chr11	112810899	112811510	10.791838884743848
chr11	112839865	112840490	14.977846862792969
chr11	112959424	112960194	14.128647404212456
chr11	113197782	113198028	8.837651814871688
chr11	113201671	113202095	13.374585360850928
chr11	113284951	113285474	10.235440515879235
chr11	113292073	113292354	13.455850159994649
chr11	113382785	113383317	18.26322542993646
chr11	113589200	113589436	13.54942633741993
chr11	113612278	113612766	14.195416292206186
chr11	113618808	113619327	15.17123110078433
chr11	113683756	113684649	14.202004297049289
chr11	113709790	113710765	33.438761393229164
chr11	113751572	113752697	17.051316467285154
chr11	113811180	113811591	9.823708721030947
chr11	114127334	114128116	15.324986734658555
chr11	114194065	114194475	9.702297169987748
chr11	114361198	114361506	13.021915457465433
chr11	114485404	114485704	13.35276016553243
chr11	114531374	114531850	14.963386419440518
chr11	114570246	114570599	15.471396794737904
chr11	114571546	114571935	14.341803283495278
chr11	114576710	114576977	13.522448382574074
chr11	114588206	114588651	17.993920684128664
chr11	114611978	114612734	13.178082386652628
chr11	114636422	114636797	15.23448050181071
chr11	114667989	114668529	20.4228798283471
chr11	114675005	114675946	19.362198462775105
chr11	114683616	114684162	12.718513787447751
chr11	114691800	114693200	18.73756241798401
chr11	114737041	114737343	17.350841598005484
chr11	114747313	114747550	9.408585158078479
chr11	114786170	114786537	9.772308189797466
chr11	114830283	114830897	11.361601789145206
chr11	114851322	114852958	14.217213804000943
chr11	114872752	114873143	12.595889391496664
chr11	115070987	115071768	15.228385899649997
chr11	115153665	115154444	18.002882816672173
chr11	115162777	115163704	20.043924560053064
chr11	115173148	115173593	11.33649762507235
chr11	115186880	115187797	12.96747826749912
chr11	115202108	115202720	10.378399789722916
chr11	115229234	115229694	18.604175509577214
chr11	115250493	115250926	16.768862951159754
chr11	115257994	115258614	11.464201224234797
chr11	115270345	115270731	14.270530100313493
chr11	115276670	115277579	26.86584244361936
chr11	115322252	115322707	10.737627805982317
chr11	115366628	115367982	13.769657107540564
chr11	115374409	115374671	13.139796104139954
chr11	115381511	115382113	10.21564100588675
chr11	115403478	115404006	20.683014799248088
chr11	115412477	115413665	18.21000107370242
chr11	115419520	115420159	19.68470023010445
chr11	115427648	115428366	14.183193117795216
chr11	115436002	115436367	8.754730762847482
chr11	115463456	115463810	14.252228343554135
chr11	115483922	115484177	12.316849431804583
chr11	115491207	115492005	10.736522284366732
chr11	115513747	115514742	21.44983967536658
chr11	115536007	115537166	15.7264152696361
chr11	115563959	115564785	24.137849078051403
chr11	115603585	115603863	13.49486547408344
chr11	115612747	115613249	18.94837179981855
chr11	115631296	115631754	19.907956806332784
chr11	115638692	115639258	32.25715595757582
chr11	115689372	115689765	16.448423130821634
chr11	115708669	115709297	17.787443341722913
chr11	115722506	115723010	12.104366581591348
chr11	115765243	115765695	20.70206695109342
chr11	115813357	115814256	28.393295458877446
chr11	115823637	115823965	14.363402407343795
chr11	115830788	115831097	18.067304537134262
chr11	115836382	115836737	18.63576806834046
chr11	115841852	115842405	17.39862119353917
chr11	115843336	115843574	18.255668055109616
chr11	115859520	115860234	15.642672628247771
chr11	115933278	115933838	13.080149820021221
chr11	115955285	115955655	10.77335464632189
chr11	115970743	115970992	13.489829373646932
chr11	115974648	115974918	10.486340372650712
chr11	115982329	115982565	12.221815129457894
chr11	115999381	115999996	12.264235248410605
chr11	116004735	116005313	18.413247992835654
chr11	116018123	116018553	16.679843217273092
chr11	116024391	116024809	21.63117941943082
chr11	116030288	116030562	17.639189090171868
chr11	116065859	116066304	11.445847682738572
chr11	116071451	116071977	14.580546025540892
chr11	116078009	116078367	12.797775127368267
chr11	116086835	116087646	28.536610898489428
chr11	116109783	116110123	11.931418532483718
chr11	116130526	116131117	11.34486753363698
chr11	116138806	116139319	16.975215259351227
chr11	116167754	116168561	16.275164259115265
chr11	116198748	116199361	23.58364809512314
chr11	116226573	116226835	18.04430018854505
chr11	116247389	116248447	13.741235608639924
chr11	116273955	116274596	12.041452807308918
chr11	116281752	116282005	14.759182262797601
chr11	116282257	116282629	13.568491576820291
chr11	116306889	116307237	13.410652061988568
chr11	116318858	116319462	13.619226545687543
chr11	116329021	116329386	8.916525619977142
chr11	116329632	116329931	10.76950317561427
chr11	116335251	116336097	15.309655070023052
chr11	116359169	116359425	12.407573971897364
chr11	116387307	116388003	15.865741928418478
chr11	116402888	116403177	10.945383946375863
chr11	116413121	116413584	21.172735646785465
chr11	116426494	116427284	23.92964834744417
chr11	116436556	116437415	21.251896180984446
chr11	116445815	116446446	15.305977078511862
chr11	116489931	116490978	22.42181659086386
chr11	116498977	116499405	11.44951536053809
chr11	116501111	116501517	13.774965007904127
chr11	116532802	116533129	15.236724389802426
chr11	116534260	116534794	15.509976415598437
chr11	116581601	116581905	18.627081786331377
chr11	116586046	116587206	18.851759341256372
chr11	116592326	116592873	14.907449622912642
chr11	116624086	116624626	16.60642069357413
chr11	116628815	116629230	19.908690464065735
chr11	116643413	116643966	14.184069855950408
chr11	116657499	116658421	24.088128424001102
chr11	116671202	116671870	26.10711802693898
chr11	116694898	116695543	21.053803788414296
chr11	116697844	116698524	18.131948830099667
chr11	116704433	116706144	32.140654997358354
chr11	116720119	116720461	12.253344507942423
chr11	116724794	116725761	20.499509948485887
chr11	116736159	116736471	9.549651668621944
chr11	116738397	116738870	11.891935598522613
chr11	116744358	116744978	12.949363174746113
chr11	116747299	116747651	20.292082984339107
chr11	116758242	116759062	20.488229218924918
chr11	116764450	116765691	21.4233414813648
chr11	116774481	116775188	15.8284881367879
chr11	116782537	116782940	10.341636048357184
chr11	116808031	116808406	13.547416702270509
chr11	116814423	116814674	10.506755258932532
chr11	116843538	116843793	15.606215334873573
chr11	116853226	116853757	31.99329290012855
chr11	116885167	116885685	12.794814211061102
chr11	116918471	116918756	20.338941493787264
chr11	116940350	116941068	15.225006940305066
chr11	116970541	116971035	14.160249781512055
chr11	116994023	116994884	19.411608855483426
chr11	116999836	117000793	30.498941012933585
chr11	117001703	117001996	20.563685612466962
chr11	117018360	117018849	16.790797387651626
chr11	117038019	117038565	12.259850822525584
chr11	117081575	117082413	28.52808022100772
chr11	117083782	117084056	30.620636160356284
chr11	117088601	117088936	23.763649675739345
chr11	117091424	117092715	21.572875206088206
chr11	117112115	117112994	21.447020064170587
chr11	117114633	117115102	41.375876005778686
chr11	117147124	117147572	12.020961531570979
chr11	117156579	117157325	12.502281194078378
chr11	117176160	117176524	9.011632128076238
chr11	117199440	117199807	12.291736515731188
chr11	117243622	117244002	13.258360990725066
chr11	117264367	117264688	14.126418595002077
chr11	117308169	117308980	24.365855707340263
chr11	117320073	117320761	18.080859357534454
chr11	117325484	117326242	16.987488289936238
chr11	117332142	117333129	13.304263082077197
chr11	117340949	117341314	10.771132292812817
chr11	117366642	117367008	11.93091979704268
chr11	117384662	117385082	13.262412788754418
chr11	117402115	117402619	12.870316003996228
chr11	117414669	117415255	16.9656343671649
chr11	117425690	117426104	15.684078697997014
chr11	117466781	117467165	10.651125854502121
chr11	117475639	117476160	9.119219864169834
chr11	117482661	117483014	11.7274575787293
chr11	117525504	117526107	19.697389136104047
chr11	117544502	117544812	14.58711278054022
chr11	117585343	117586531	22.920832868376966
chr11	117598094	117598939	21.403393234162642
chr11	117608493	117609090	21.102533059303884
chr11	117629658	117630357	13.609677017331975
chr11	117654190	117655065	30.551913528442384
chr11	117664778	117665396	23.47158336485088
chr11	117686376	117686631	13.785702305214079
chr11	117780715	117781082	26.44441814058808
chr11	117783164	117783846	19.76726506812132
chr11	117790508	117790939	13.837368210617738
chr11	117810665	117810981	15.902089782907993
chr11	117825501	117826216	14.554725274839601
chr11	117831894	117832513	22.35948671855526
chr11	117848498	117849325	23.177055065980703
chr11	117870452	117870779	16.93732279739613
chr11	117888089	117889210	16.749735145670936
chr11	117912385	117913308	12.114825279198643
chr11	117931964	117932337	17.60451442882139
chr11	117936130	117936647	21.40017782834789
chr11	117941742	117941994	12.584979405478826
chr11	117949816	117950131	11.916681141323513
chr11	117962607	117962901	15.157791124720152
chr11	117963188	117963917	23.0727220124505
chr11	117968992	117970095	30.315272707346885
chr11	117972585	117972834	36.942844023187476
chr11	117975111	117976772	28.47575601037669
chr11	118034558	118035445	18.919673156308214
chr11	118049454	118049719	12.07283606259328
chr11	118140480	118141322	12.798405178935397
chr11	118247351	118249232	19.505892671635443
chr11	118269682	118269955	12.718509185008514
chr11	118289521	118290723	16.56403005698358
chr11	118308256	118308645	15.782600265542156
chr11	118418677	118419475	17.715394631961832
chr11	118455699	118455958	7.638268940237038
chr11	118551338	118551810	11.988958417359045
chr11	118975609	118976349	19.32631756421682
chr11	118998875	118999279	16.172457489636866
chr11	119007649	119008215	12.081692141273418
chr11	119022431	119023436	16.944167302259757
chr11	119035585	119035951	25.04214458257123
chr11	119040715	119041524	44.823835476661934
chr11	119048245	119048593	29.02581623778946
chr11	119053077	119053539	29.827667694587213
chr11	119054773	119055046	21.980058034261067
chr11	119085572	119086499	21.966864711387
chr11	119091216	119091684	22.421031332423546
chr11	119111092	119111962	11.600875743230183
chr11	119146379	119146718	15.92323214888221
chr11	119155957	119156249	11.757981186043727
chr11	119184227	119184745	10.487289518002838
chr11	119213495	119214068	13.813052700868244
chr11	119220137	119220512	15.056586418151856
chr11	119228161	119229370	13.458241228430206
chr11	119235427	119236230	12.842555945124454
chr11	119267658	119268386	14.152856520244054
chr11	119272959	119273269	12.930846088163314
chr11	119299696	119300703	36.47197287558562
chr11	119305234	119305496	23.13660693350639
chr11	119334396	119334834	9.837339455678583
chr11	119363720	119364013	18.78145340929259
chr11	119382023	119382532	16.05691301799242
chr11	119392181	119392822	21.80962779778586
chr11	119395233	119396084	29.48014177754959
chr11	119403849	119404895	17.100210488412394
chr11	119490858	119491672	30.13161190604695
chr11	119503417	119504082	11.248371188801931
chr11	119524624	119525046	16.7459738424039
chr11	119526429	119526665	13.164810265524913
chr11	119546616	119547117	15.445635833664094
chr11	119565803	119566302	10.489942534414226
chr11	119572415	119572793	12.068582590294893
chr11	119593854	119594218	13.644365533367617
chr11	119602646	119603421	15.709643590373378
chr11	119644848	119645241	16.004582972926947
chr11	119657431	119657674	16.192380814885897
chr11	119692336	119692789	17.019502610297128
chr11	119912962	119914245	15.395538733698666
chr11	119937946	119938274	28.420117831811673
chr11	119942017	119943377	60.359180638369395
chr11	119955302	119955554	12.435260363987513
chr11	120012765	120013621	19.866097816797062
chr11	120029352	120030281	14.965980804903259
chr11	120068114	120068458	10.829420045364735
chr11	120086459	120087275	20.598040531663333
chr11	120098398	120099261	19.97425675198764
chr11	120110827	120111472	11.132594461958538
chr11	120150738	120151834	43.475372728640146
chr11	120167734	120168321	20.149509519287836
chr11	120169178	120169487	15.871256507330342
chr11	120183085	120183701	22.150601439661795
chr11	120189321	120190424	24.306441965907243
chr11	120209145	120209539	9.474565711723367
chr11	120231320	120231609	22.325981324931742
chr11	120232373	120232780	26.07026480691146
chr11	120252585	120253081	16.4876838441818
chr11	120289913	120290346	9.877682051537494
chr11	120297021	120297362	13.12631433380664
chr11	120304947	120305219	22.474988243159125
chr11	120307852	120308211	20.3320120490029
chr11	120310660	120311251	21.93572258021424
chr11	120315789	120316772	20.822231942736604
chr11	120350654	120351238	16.826171830908894
chr11	120378627	120379245	15.643865722668595
chr11	120413954	120414203	12.21177144031448
chr11	120437296	120437641	11.13086930979853
chr11	120467131	120467761	13.948522289215573
chr11	120484301	120484854	16.87456610750333
chr11	120491438	120492293	20.56660009350693
chr11	120515295	120516160	16.08467444381273
chr11	120572791	120573687	33.063534987824305
chr11	120579987	120580265	16.59272282758205
chr11	120581757	120582312	18.549720420493735
chr11	120597802	120598849	16.58251343392825
chr11	120617535	120618249	18.04659751817292
chr11	120633669	120634038	18.29621662098541
chr11	120643525	120643990	18.079577394711073
chr11	120660698	120661392	23.18136909990558
chr11	120663500	120664051	28.03354021338932
chr11	120672471	120673745	31.928827047722304
chr11	120696415	120696658	12.029500148914478
chr11	120707562	120707897	15.450676257574736
chr11	120713726	120714176	18.34443222893609
chr11	120720656	120721376	14.330616656939188
chr11	120779884	120780224	13.327353379305672
chr11	120783838	120784159	12.121503219426236
chr11	120799853	120800715	28.78867754969409
chr11	120806165	120806741	13.381321099069384
chr11	120824176	120825172	27.90257583851795
chr11	120850909	120852419	19.20524915543613
chr11	120853744	120854025	18.233053224366756
chr11	120932601	120933086	12.710479693068672
chr11	120950739	120950997	16.603121454401535
chr11	120990723	120991552	13.010983571212456
chr11	121145817	121146125	13.746238829253556
chr11	121156460	121156757	14.619897155247955
chr11	121203917	121204895	24.031118158913827
chr11	121228841	121229337	13.596038762600191
chr11	121236753	121237565	28.833443546530063
chr11	121259218	121259488	12.535805504410355
chr11	121353994	121354372	15.961253206565898
chr11	121388016	121388487	16.54785569306392
chr11	121421412	121421822	14.558119620346442
chr11	121451420	121451695	10.468663614446466
chr11	121451957	121452331	11.843828532785018
chr11	121519118	121519851	16.433745081720705
chr11	121672988	121673397	14.683284946059247
chr11	121847808	121848163	18.067406767186984
chr8	3100496	3100732	10.027679540343204
chr8	3392689	3392929	17.17169859409332
chr8	3394917	3395363	17.379803097301533
chr8	3414564	3414848	8.22120246081285
chr8	3450469	3450755	9.609076006429179
chr8	3467211	3467664	15.714668038138754
chr8	3500132	3500818	16.31940547231335
chr8	3516295	3516835	17.259543560169362
chr8	3546346	3546686	10.067478680610657
chr8	3552433	3552729	12.40820088579848
chr8	3567544	3568203	16.825411886293356
chr8	3579428	3579968	12.603646273083157
chr8	3597960	3598240	12.82041163103921
chr8	3621398	3621957	14.924901148500938
chr8	3631196	3631452	11.572424080222845
chr8	3672027	3672641	24.052829260934836
chr8	3675957	3676700	20.874704034941352
chr8	3862285	3862759	12.720501982210054
chr8	4147674	4147985	15.654907122302285
chr8	4165785	4166788	29.409280510747422
chr8	4193052	4193457	28.77367556301164
chr8	4214324	4214637	11.330734798321709
chr8	4216925	4217567	17.65676782732812
chr8	4226506	4226902	12.293252781184032
chr8	4237938	4239380	29.106525337150458
chr8	4253099	4253597	22.695383745982465
chr8	4258298	4259344	17.324991409454928
chr8	4275691	4276227	17.97390626259704
chr8	4369965	4370300	11.352143309009609
chr8	4493085	4493764	11.600286834896577
chr8	4586428	4587098	11.846692898024374
chr8	4613166	4613417	16.56293358365853
chr8	4677405	4678437	32.85763285418813
chr8	4708028	4708437	9.886453109731884
chr8	4933978	4934689	11.81109790426434
chr8	5093869	5094193	14.306145538518459
chr8	7286438	7286765	11.293763778989833
chr8	8661046	8661637	11.751020250788397
chr8	8690281	8690801	10.661471111040848
chr8	8700917	8701309	9.82419461255171
chr8	8919748	8920028	12.215022247178213
chr8	8984176	8984980	15.332755370519648
chr8	8992505	8992901	9.030414471722613
chr8	9976068	9976575	12.716520116644263
chr8	10663976	10664361	15.902548316856484
chr8	10924586	10925222	13.014789732747108
chr8	11007243	11007782	16.400856444477373
chr8	11009071	11009967	16.862822854093142
chr8	11279131	11279617	10.950540929174228
chr8	11312511	11312800	18.27891319103307
chr8	11313221	11314193	19.648695516978762
chr8	11392614	11393346	10.649826064787275
chr8	11478753	11479273	12.233511384633871
chr8	11486287	11486602	9.503834421672519
chr8	11497525	11497966	12.492002006020405
chr8	11506612	11506865	10.801917053494059
chr8	11526056	11526356	14.136502634684245
chr8	11528528	11528889	10.507268669202388
chr8	11530040	11530321	11.204449687564075
chr8	11546949	11547432	18.364681824393895
chr8	11550375	11550677	19.552526354000268
chr8	11555021	11556295	46.5567269242914
chr8	11558121	11558675	30.505174578312072
chr8	11601804	11602474	13.018644083791704
chr8	11634845	11636833	87.7326833774866
chr8	11700119	11700795	12.666899575284248
chr8	11704857	11705206	16.84102659580701
chr8	11727466	11727954	14.157319082588446
chr8	11758087	11758363	17.212213156879812
chr8	11943056	11943289	10.790418170552398
chr8	12324832	12325302	11.586258400247452
chr8	12384195	12384644	15.482015263529822
chr8	12385678	12386172	14.843195517536117
chr8	12394861	12395127	25.138291796347254
chr8	12395608	12396282	21.311294800449904
chr8	12439242	12439725	15.943138930121318
chr8	12455147	12455626	10.284096132489486
chr8	12502163	12502628	22.426915092878446
chr8	12545226	12545629	12.17062006872286
chr8	12671658	12672443	13.34809502644144
chr8	12756579	12756817	15.666414509300424
chr8	12873335	12874146	12.769132710561506
chr8	12896486	12896917	11.67935333119191
chr8	12915461	12915821	11.540428182813857
chr8	12928681	12929135	15.563225145381978
chr8	12948133	12948727	11.432084781954988
chr8	13104953	13105486	12.761993281165834
chr8	13200268	13201034	15.745029145681515
chr8	13208740	13209026	16.778630223307577
chr8	13287500	13288223	19.47898823195968
chr8	13338254	13338529	10.830532826510343
chr8	13494579	13494865	8.460054662677791
chr8	13548640	13549260	12.395509312229771
chr8	13550782	13551057	9.643497336994518
chr8	13676958	13678027	13.857627839212444
chr8	13785284	13786490	33.19594398106311
chr8	13869273	13869961	14.710255141868148
chr8	13907251	13907963	19.201625190424114
chr8	13974802	13975086	24.1822962223644
chr8	13979885	13980515	18.15713167947436
chr8	13985888	13987501	28.536127648192956
chr8	14014337	14015362	41.49630878727611
chr8	14072353	14073219	11.323607948030116
chr8	14090026	14090772	12.039780059384917
chr8	14095462	14095726	14.024077169822924
chr8	14296321	14296648	10.832248165702236
chr8	14339974	14340621	15.235928402801939
chr8	14888312	14889056	32.58074108375016
chr8	15026559	15027462	16.195596678048407
chr8	15034821	15035141	15.223153656721115
chr8	15036200	15036625	18.30161762237549
chr8	15042608	15042987	12.082901403583135
chr8	15984076	15984725	16.641498411381374
chr8	17888511	17888843	14.891975035150367
chr8	18480171	18480699	22.391750503670085
chr8	18497833	18498075	12.122139749448161
chr8	18594863	18595495	21.15033159829393
chr8	18616337	18616661	11.970432110774665
chr8	18806465	18806774	12.28254992290608
chr8	18845893	18846642	19.408001333117006
chr8	18898120	18898567	15.106014456524944
chr8	18898893	18899315	16.753748317465398
chr8	18936457	18936823	9.231289206958207
chr8	18937738	18937975	12.029505238754338
chr8	19469002	19469470	10.282802725449587
chr8	19500427	19501113	12.357108868245827
chr8	19941795	19942251	10.02339512005187
chr8	19949604	19950007	12.7309876103555
chr8	19961027	19961314	10.15287378357678
chr8	19979722	19980413	25.99698825648483
chr8	20005301	20005544	9.545302642225728
chr8	20009979	20010293	9.302499263909212
chr8	20011181	20011708	13.560962897776653
chr8	20013274	20013938	8.867332916661917
chr8	20321379	20321800	18.971642544037373
chr8	20557562	20558058	8.778506652962777
chr8	20839330	20839981	19.680481006839127
chr8	20942429	20943112	9.58934980674509
chr8	20950444	20950878	15.492996375132266
chr8	20987275	20987917	17.75131040644423
chr8	20996397	20996852	29.191748876886052
chr8	21000185	21000510	18.70045996445876
chr8	21019400	21019710	12.884983001216765
chr8	21912319	21912849	11.934594063488943
chr8	21956276	21956810	10.799737718667878
chr8	22048112	22048370	10.090295189110808
chr8	22060219	22060882	13.057948214615811
chr8	22124255	22125282	15.170285559675595
chr8	22165586	22166454	16.88266658892829
chr8	22185115	22186172	20.581718593694855
chr8	22193333	22193777	10.949465918111372
chr8	22226888	22227518	11.889778193216475
chr8	22397735	22398915	19.772739713474856
chr8	22410896	22411230	8.580116469703034
chr8	22426938	22427436	20.961664420055097
chr8	22432913	22433355	12.680223395921526
chr8	22477191	22477509	13.583925226199552
chr8	22592853	22594266	29.826571408519488
chr8	22653190	22653871	10.265470716221568
chr8	22757463	22757724	11.589546031878825
chr8	22805420	22805942	24.650909385461915
chr8	22807701	22808428	19.32969191707312
chr8	22858635	22859339	20.990336667407643
chr8	22900927	22901659	14.930830156868273
chr8	22975091	22975808	13.453333731641996
chr8	23028046	23028376	17.504128019737475
chr8	23058486	23059214	14.44954421887031
chr8	23095503	23095814	22.272739376669143
chr8	23149498	23150239	12.771863156162937
chr8	23162716	23163739	30.895917016157075
