chr	start	end	Morula_Tfap2c_ds
chr4	140532111	140532411	17.292091557184854
chr4	140539104	140539555	15.949919157176218
chr4	140547760	140547991	14.102876778804895
chr4	140554945	140555183	11.920852340570017
chr4	140555453	140555676	23.554369639922687
chr4	140598860	140599602	34.44909861659747
chr4	140600408	140600718	27.62908394105973
chr4	140614804	140615022	20.661823937652308
chr4	140640543	140640946	21.491709593212043
chr4	140641291	140641519	19.04886674044425
chr4	140659268	140659560	16.781864986027756
chr4	140680127	140680345	29.138558055282733
chr4	140685012	140685366	29.711347208184712
chr4	140693753	140694032	29.712235344780815
chr4	140713779	140713989	19.373275638761974
chr4	140732880	140733324	22.26290880022822
chr4	140760122	140760431	18.582714145623363
chr4	140768831	140769701	20.12857541106213
chr4	140788787	140789123	16.16280431123007
chr4	140809605	140809793	22.63693079035333
chr4	140812379	140812756	23.578086979509347
chr4	140813882	140814623	27.617107221472118
chr4	140835441	140836152	20.493548401297396
chr4	140860392	140860581	30.950615141126846
chr4	140862175	140862447	18.20260135566487
chr4	140876812	140877016	18.502496882980946
chr4	140881432	140881740	15.119115368112341
chr4	140905544	140906603	31.108770923416383
chr4	140917940	140918239	16.60456208959471
chr4	140932662	140932888	11.89880749609618
chr4	140946533	140947197	22.381792371531567
chr4	140948158	140948949	17.95128291234958
chr4	140960913	140961163	19.463569438934325
chr4	140961397	140961618	26.953534510340624
chr4	140967950	140968194	26.56195773453009
chr4	140968678	140969494	20.330648521582287
chr4	141005932	141006124	19.923472950855892
chr4	141007683	141008032	16.481062104845456
chr4	141025161	141025378	22.760782865884668
chr4	141041234	141042283	22.902955805266664
chr4	141054167	141054557	27.348339496514736
chr4	141060467	141061345	36.40758946924927
chr4	141077127	141077393	17.356416239774315
chr4	141078375	141078853	27.764463963368947
chr4	141101557	141102001	19.910644617166604
chr4	141130448	141130796	19.34908356611756
chr4	141135964	141136240	26.043279032776322
chr4	141139528	141139795	43.96707633372103
chr4	141142525	141142829	21.339236748845952
chr4	141147353	141147668	23.38248986138238
chr4	141165848	141166545	24.71159955795047
chr4	141197249	141197455	16.787559134288898
chr4	141216984	141217206	16.350248156367122
chr4	141239112	141239865	29.57014337668856
chr4	141240984	141241298	18.205056737183007
chr4	141248202	141249379	34.84137293476115
chr4	141260056	141260523	38.23902542228617
chr4	141261656	141261893	33.10157570657851
chr4	141268096	141268311	13.63056056444035
chr4	141273190	141273731	17.90369847874104
chr4	141284128	141284413	29.418300267269736
chr4	141286816	141288256	34.66983175608847
chr4	141301034	141301421	21.67027805633939
chr4	141325784	141326099	21.573818909175813
chr4	141337813	141338376	17.203113544050797
chr4	141363177	141363601	17.75531681078785
chr4	141389380	141390347	21.05136888695355
chr4	141394741	141394948	26.12971327961355
chr4	141411570	141411792	17.324627670081885
chr4	141419514	141419779	15.834716145497447
chr4	141431241	141431544	24.42931008417614
chr4	141439268	141439458	45.01003809477154
chr4	141461037	141461551	20.73580511070875
chr4	141506222	141506513	21.201936610375892
chr4	141506792	141507000	19.07633271584144
chr4	141530842	141531225	21.056566183623072
chr4	141538834	141539188	34.41609858927754
chr4	141546312	141547075	26.71198118092348
chr4	141559039	141560109	21.839326232838854
chr4	141569869	141570300	27.51976121605964
chr4	141596043	141596775	32.95339367819614
chr4	141596970	141597406	46.02559759419992
chr4	141597735	141598332	28.62947792104341
chr4	141618206	141618598	32.86626701938863
chr4	141641468	141641992	18.82229555290164
chr4	141699990	141700306	15.519405361972277
chr4	141700824	141701175	14.63015578343318
chr4	141707933	141708524	22.245113976312368
chr4	141739639	141740106	30.661860504803872
chr4	141790571	141791216	30.585955182156823
chr4	141793561	141793999	24.74285666147868
chr4	141819139	141819480	19.32819721915505
chr4	141831324	141831606	15.695641570057429
chr4	141864763	141865443	22.592588079676908
chr4	141872900	141873260	23.951040201716953
chr4	141875027	141875251	17.89419263601303
chr4	141916887	141917201	25.02955015146049
chr4	141930490	141930697	22.129241003506426
chr4	141940531	141940796	18.539115268779252
chr4	141940988	141941574	15.410267343293278
chr4	141958168	141958757	20.815489548778697
chr4	141998452	141998816	15.065071632573893
chr4	142005007	142005795	16.05025952842635
chr4	142014903	142015093	24.50598187697561
chr4	142030385	142030624	12.705175966398487
chr4	142045786	142046142	11.745664575126733
chr4	142065148	142065531	17.06319228787335
chr4	142083781	142084969	21.588376901767873
chr4	142153490	142153698	12.9363934305998
chr4	142171325	142171553	19.338746346925433
chr4	142179463	142179663	13.106987490653992
chr4	142186055	142186320	15.943990329526505
chr4	142199533	142199743	17.076443940117244
chr4	142205367	142205773	17.674720299067754
chr4	142212467	142212788	17.001469635889165
chr4	142225969	142226234	21.2682533408111
chr4	142233543	142233832	21.80607070394866
chr4	142239663	142240196	27.07928292523182
chr4	142248336	142248568	13.886675238609314
chr4	142249364	142249835	17.43554926829733
chr4	142306165	142306363	10.149551661327632
chr4	142361786	142361976	9.441291186684056
chr4	142492968	142493339	13.080273648799269
chr4	142626756	142627206	9.050560912026299
chr4	142643232	142643707	16.030653558028373
chr4	143100168	143100389	14.362852243276743
chr4	143161876	143162122	26.55917401817756
chr4	143222722	143222924	16.77384377470111
chr4	143227811	143228081	23.947501041271067
chr4	143238508	143238928	43.24647682280767
chr4	143261480	143261686	19.672522947626206
chr4	143273930	143274381	20.331925531712972
chr4	143294699	143295598	29.464060553188983
chr4	143357141	143357333	15.818167219559351
chr4	143389134	143389361	21.219078416866353
chr4	143394385	143394764	17.427746048074283
chr4	143412404	143413378	27.039357723396662
chr4	144284738	144284993	16.892693927241307
chr4	144355992	144356337	13.250637510548467
chr4	144365553	144366012	12.292156427254604
chr4	144396221	144396506	17.188296354862683
chr4	144396917	144397162	14.804177350414042
chr4	144737606	144737797	12.291796988841751
chr4	145083140	145083631	11.686830994553576
chr4	145174038	145174354	13.31368743015241
chr4	145195157	145195348	16.821845778620055
chr4	145214323	145214521	14.4477182301608
chr4	145246169	145247035	13.752466952277661
chr4	145270764	145270955	14.920017072667626
chr4	145286708	145287156	9.850583787475314
chr4	145360318	145360545	12.10868772431092
chr4	145360775	145361411	12.10828061073831
chr4	145377135	145377835	17.440611566816056
chr4	145378390	145378579	13.91028236207508
chr4	145428419	145428830	16.31671210101051
chr4	145432463	145432661	20.108730918229227
chr4	145434323	145434602	13.479745109448723
chr4	145439731	145440185	21.803816833159996
chr4	145446813	145447069	11.985216531902552
chr4	145447411	145447839	16.374391956864116
chr4	145478071	145478638	13.112609032390399
chr4	145557589	145558369	31.241333943146927
chr4	145564625	145565013	15.483319624183105
chr4	145576223	145576799	15.822894601358307
chr4	145577753	145578062	14.198669847161252
chr4	146055465	146056920	23.81111884690642
chr4	146064095	146064305	12.810579526992072
chr4	146067031	146067221	16.965027844278435
chr4	146455289	146455617	15.910874424911126
chr4	146456316	146457221	15.899458690242872
chr4	146457434	146458052	15.250479458990991
chr4	146492188	146492474	9.901042508078621
chr4	146492694	146493082	15.438285060764589
chr4	146493571	146493933	15.637200969358835
chr4	146497679	146498083	15.697594205931862
chr4	146501662	146501890	8.449923849942392
chr4	146740905	146741272	12.908792838738465
chr4	146925123	146925622	11.81035706705464
chr4	146926327	146926633	10.924756676542993
chr4	147127582	147127873	12.19369794249125
chr4	147222162	147222463	14.801074915154036
chr4	147336516	147337258	15.097380546868008
chr4	147342943	147343207	13.639408068223434
chr4	147401535	147402400	17.763801709764955
chr4	147404614	147404821	18.796439838870135
chr4	147407265	147407670	17.06152096501103
chr4	147436806	147437276	11.536078877144671
chr4	147448681	147449376	16.232321947770153
chr4	147477769	147478293	12.478010032013172
chr4	147486775	147487581	19.32233602888235
chr4	147488476	147488745	25.95342704177346
chr4	147498765	147499011	15.749880833354423
chr4	147506917	147507270	15.121361130020098
chr4	147509354	147509746	17.203718204887547
chr4	147518965	147519399	30.084645666834398
chr4	147525306	147525496	20.3200616334614
chr4	147526096	147526685	20.4482416094665
chr4	147552998	147553440	24.937883968266966
chr4	147571178	147571592	15.228694137167816
chr4	147579201	147579661	13.708217803291653
chr4	147586742	147586942	12.33952154159546
chr4	147794891	147795484	19.71709328276713
chr4	147804673	147804992	21.890636476977118
chr4	147818370	147818913	33.55090807990255
chr4	147820728	147821165	24.976982330566685
chr4	147829992	147830564	17.25139215275958
chr4	147830773	147830964	10.192639720377498
chr4	147848227	147849074	17.265518192417364
chr4	147868228	147868531	25.19726607193648
chr4	147904661	147905166	19.172419540480814
chr4	147918663	147918883	19.719200806184247
chr4	147920093	147920431	18.269895649520603
chr4	147935539	147935839	30.347181091308595
chr4	147936380	147937026	21.49776959640692
chr4	147953324	147953642	16.83203880142116
chr4	147969616	147969849	14.771881529189997
chr4	147985431	147985721	16.867468722113248
chr4	148038404	148039006	34.436600346105834
chr4	148050836	148051137	25.01988651744551
chr4	148056134	148056527	19.924496723495366
chr4	148065955	148066810	26.430273039299145
chr4	148085012	148085199	28.670218840002377
chr4	148085387	148085843	21.075690648011992
chr4	148100941	148101323	22.800457400177162
chr4	148102330	148102569	18.45553340672449
chr4	148114984	148115225	17.670028421394065
chr4	148116566	148116789	18.121402667776888
chr4	148130360	148131184	23.529350322427103
chr4	148140179	148141091	22.473638000195486
chr4	148142908	148143109	19.648282084298963
chr4	148152213	148152485	23.962185733458575
chr4	148155012	148155423	30.007233751951343
chr4	148160029	148160491	23.93280505308341
chr4	148164105	148164485	21.360806741212542
chr4	148169749	148170083	24.669042244642796
chr4	148177819	148178138	22.601247895100272
chr4	148188986	148189190	17.667062712650672
chr4	148258848	148259221	13.219545919198453
chr4	148270729	148271015	13.405741021349714
chr4	148287716	148288100	24.680296545227367
chr4	148298673	148298925	15.931952692213512
chr4	148352967	148353154	9.697923349186699
chr4	148376709	148376987	18.35202567697429
chr4	148429687	148429888	10.739958072776226
chr4	148433687	148433936	13.853402398197526
chr4	148444332	148444877	25.491800021250313
chr4	148448049	148448260	23.723827551891453
chr4	148448618	148449290	23.343557064022338
chr4	148467504	148467783	18.707210226298233
chr4	148472321	148472519	14.60497872998016
chr4	148589143	148589501	20.08724293362495
chr4	148591527	148591717	24.002876161274155
chr4	148607748	148607954	22.7060098740661
chr4	148626776	148627387	26.57794824715722
chr4	148632573	148633005	22.66004795719076
chr4	148633263	148633587	29.78010368347168
chr4	148638180	148638716	24.21487175706607
chr4	148651211	148651839	22.653229452242517
chr4	148655278	148655625	20.944399143845615
chr4	148673280	148673760	19.522330462932587
chr4	148674537	148674938	24.440422509971103
chr4	148675199	148675612	34.37598437200736
chr4	148680301	148680517	24.684416311758536
chr4	148681285	148681851	25.74461895669728
chr4	148690318	148690505	18.39682255709235
chr4	148704540	148704847	12.049269899871527
chr4	148710777	148711230	20.937931170263564
chr4	148711588	148712300	22.586800798941194
chr4	148723489	148723830	20.620909688060234
chr4	148742648	148743234	21.588537730454586
chr4	148752578	148752810	12.492830938306348
chr4	148804069	148804673	20.023620425470618
chr4	148855354	148855841	21.709324678111614
chr4	148866281	148866577	14.458715944676786
chr4	148878724	148879596	20.32419964151645
chr4	148890677	148891023	21.05069708961972
chr4	148945487	148945683	15.21108729498727
chr4	148951695	148952269	17.164641431815117
chr4	148979388	148979774	17.36641169335558
chr4	148985355	148985568	14.638164896360585
chr4	148987233	148987783	19.837399236505682
chr4	149001043	149001285	14.416627943023178
chr4	149075992	149076324	13.654315718685288
chr4	149098824	149099044	28.900980680639094
chr4	149099414	149099787	18.513544003381806
chr4	149123156	149123856	22.01652950150626
chr4	149137194	149137563	16.529267983061835
chr4	149146591	149146800	14.753659335049717
chr4	149158525	149159043	28.12704709321836
chr4	149166867	149167099	41.5164604269225
chr4	149169081	149169425	29.230098247528076
chr4	149175349	149175554	36.99764577353873
chr4	149192774	149193119	16.81307312509288
chr4	149216740	149217147	18.208399186849007
chr4	149306606	149307017	18.63324288788213
chr4	149307367	149308345	23.02076806710054
chr4	149332430	149332930	19.577180871963503
chr4	149380076	149380294	15.85093740585747
chr4	149402964	149403186	12.93254903844885
chr4	149420187	149420413	30.976063365429905
chr4	149426129	149426905	25.33039520450474
chr4	149432186	149432789	13.699437179375643
chr4	149445989	149446865	20.06740803043592
chr4	149477364	149478349	30.171764322464842
chr4	149485228	149485676	17.282108779464448
chr4	149517738	149517966	28.711059085109778
chr4	149518258	149518541	18.97745742730454
chr4	149549510	149549862	16.331296145915985
chr4	149550954	149551160	19.253572149184144
chr4	149567149	149567509	26.606354395548504
chr4	149586266	149586614	17.311673679571044
chr4	149607432	149608189	23.58638449735654
chr4	149608428	149608829	22.646422302931025
chr4	149635551	149636105	17.721183389532868
chr4	149675677	149676533	29.39541721121173
chr4	149692999	149693205	25.373569821848452
chr4	149698361	149699152	20.19771059545042
chr4	149730989	149731425	22.017421116522694
chr4	149738258	149738445	29.72471200463606
chr4	149742965	149743917	31.262388229370117
chr4	149745856	149746207	16.089911045172276
chr4	149756483	149756760	14.235706690846797
chr4	149781466	149781678	26.005595720039224
chr4	149788848	149789445	18.358921027063726
chr4	149807108	149807301	13.044625124165432
chr4	149825709	149826026	13.173471811818024
chr4	149850349	149850661	29.15020499473963
chr4	149854565	149854960	19.512473215030717
chr4	149868145	149868455	14.255062918509207
chr4	149954923	149955539	22.15368396121186
chr4	149960219	149960612	22.600086716901863
chr4	149980232	149980550	14.97003014582508
chr4	150008588	150008951	21.804400472929984
chr4	150009139	150009417	23.967678118095122
chr4	150041389	150041823	28.891474266755417
chr4	150042055	150042328	30.733416057768324
chr4	150060555	150060840	20.277905229936565
chr4	150075984	150076285	15.34005702135967
chr4	150087103	150087717	23.855678053554573
chr4	150121435	150121916	18.960492546493942
chr4	150131573	150132001	18.799267470279588
chr4	150136204	150136857	18.905871040788217
chr4	150167604	150168033	18.01696066422896
chr4	150176342	150177085	22.376669552573286
chr4	150188004	150188357	18.626269837614498
chr4	150195726	150196350	16.23745929583525
chr4	150212534	150213089	17.063310017456878
chr4	150236677	150237187	18.520694154851576
chr4	150239913	150240198	17.61955142104835
chr4	150247823	150248156	19.133099936866188
chr4	150280667	150282017	20.261402156617905
chr4	150296125	150296538	21.47788398779622
chr4	150302016	150302217	19.452610608950184
chr4	150327708	150327902	16.094326953298037
chr4	150482763	150483218	18.497673845815136
chr4	150512088	150512329	13.950607992306784
chr4	150519138	150519728	15.547438978744765
chr4	150552190	150552400	13.95509286153884
chr4	150568941	150569400	17.263036765304268
chr4	150577834	150578030	15.130235988266614
chr4	150757372	150757572	12.683636574745178
chr4	150774398	150774702	9.46572678967526
chr4	150782531	150782847	24.544440939456603
chr4	150808208	150808427	13.451423871462747
chr4	150855000	150855635	20.146297590000422
chr4	150879792	150880287	14.806922457916569
chr4	150880623	150880975	19.32940871878104
chr4	150901570	150902116	20.00674029409667
chr4	150909326	150910455	25.626274618245102
chr4	150938094	150938316	13.540319421269873
chr4	150964965	150965656	11.027526376561386
chr4	150990160	150990587	11.778026297165024
chr4	151000511	151001141	14.37214458859156
chr4	151044346	151045367	18.107723198254593
chr4	151047596	151047843	18.994506866825738
chr4	151057631	151058420	15.431055031499634
chr4	151133520	151134362	17.273332024413445
chr4	151139699	151139922	28.811028382168757
chr4	151164427	151164834	10.897925815066776
chr4	151171165	151171716	12.178831244120797
chr4	151195371	151195739	11.81833498115125
chr4	151261136	151261971	17.885219788123035
chr4	151335135	151335496	12.89031964193751
chr4	151611668	151611943	11.606071440956809
chr4	151693895	151694192	15.050050093268705
chr4	151702165	151702355	12.549106547707005
chr4	151726692	151727002	9.3406762507654
chr4	151754418	151754745	13.841382942433022
chr4	151756617	151756861	12.055306981821529
chr4	151851463	151851694	24.036840116822873
chr4	151861812	151862966	32.19397898811195
chr4	151870533	151870739	14.051069412416625
chr4	151880297	151880732	18.41639742083933
chr4	151881754	151882012	19.33853856168052
chr4	151890236	151890764	22.736138780911762
chr4	151894021	151894323	17.038300627904224
chr4	151899945	151900140	28.880607556074093
chr4	151920121	151920455	15.454932775326117
chr4	151920672	151920933	17.92749460812273
chr4	151939378	151939617	16.512867544485434
chr4	151946414	151947187	24.44575714047174
chr4	151957802	151958334	35.89874722186784
chr4	151959589	151959807	41.37881210747115
chr4	151960031	151960571	23.117019533227992
chr4	151973805	151974255	27.597182252671985
chr4	151996372	151996660	50.1515074438519
chr4	151999399	151999627	43.92189973697328
chr4	152007292	152007624	23.657716705138427
chr4	152027276	152027668	25.207803906226644
chr4	152042442	152042658	21.30077494515313
chr4	152043659	152043864	20.016314590268017
chr4	152062350	152062679	21.884409547939125
chr4	152072272	152072511	17.55734910526036
chr4	152079532	152080207	29.8100533775047
chr4	152082469	152082656	30.904826026549316
chr4	152083038	152083382	27.49135499222334
chr4	152084561	152084892	23.770461552092677
chr4	152106973	152107284	21.55445725664832
chr4	152107677	152108394	26.156967474326926
chr4	152119356	152119978	18.579137983812778
chr4	152130900	152131307	28.401702712150406
chr4	152138448	152139227	24.762341099005763
chr4	152151389	152152449	25.266616520791683
chr4	152165312	152165676	25.508130277906144
chr4	152177395	152178006	18.67939694306269
chr4	152178216	152178623	19.71826458680249
chr4	152184700	152185861	20.454533602429503
chr4	152195035	152196196	24.32759905970374
chr4	152212801	152213158	21.283402897062757
chr4	152242214	152242572	10.48076898425651
chr4	152258209	152258716	23.330962758562737
chr4	152262829	152263916	34.13261514381191
chr4	152274767	152275005	32.54938406102798
chr4	152283457	152283787	18.434727674542053
chr4	152290109	152290680	23.24813967202048
chr4	152296783	152297796	25.97193476666585
chr4	152312433	152313185	24.595971282492293
chr4	152322410	152323538	39.12771831759324
chr4	152339368	152340160	28.383705609976644
chr4	152340809	152341037	24.484893179776375
chr4	152360669	152361106	26.996908973501803
chr4	152376378	152376836	20.149991539367942
chr4	152385469	152385741	19.375399820944843
chr4	152421963	152422194	16.193256675422965
chr4	152422888	152423170	18.694134502546163
chr4	152435071	152435417	18.759977809266548
chr4	152445765	152446126	15.533751215630952
chr4	152477331	152477917	16.471035958963856
chr4	152480845	152481039	13.427904979469849
chr4	152491081	152491677	14.941815757911478
chr4	152509224	152509432	7.161498782726435
chr4	152514766	152514986	19.160566655072298
chr4	152518169	152518681	13.256955545395613
chr4	152536621	152536934	11.703108502653079
chr4	152542391	152542578	23.865060668578124
chr4	152647399	152648027	11.547538438420387
chr4	152650418	152650608	11.511258180517899
chr4	152755975	152756512	10.354119680003302
chr4	152886746	152886940	13.48986396592917
chr4	152889255	152889457	11.768463791006862
chr4	152913766	152914044	13.84067060278474
chr4	153058351	153059191	16.336434574354264
chr4	153175879	153176152	10.450565909291361
chr4	153210633	153211003	17.202079195589633
chr4	153233887	153234243	10.788199872113346
chr4	153603395	153603600	11.644211001512481
chr4	153619474	153619984	10.58952755834542
chr4	153653137	153653369	19.038295005929882
chr4	153670600	153671388	16.48074234439637
chr4	153737876	153738674	14.910656012389296
chr4	153790141	153790399	10.765986993331317
chr4	153798829	153799126	15.125482539937954
chr4	153812959	153813261	9.463302059678842
chr4	153828002	153828457	20.712634214464124
chr4	153841027	153841685	20.06721224538461
chr4	153841882	153842271	15.75665332480384
chr4	153852696	153852941	12.42746705425029
chr4	153862458	153862656	16.98304597295896
chr4	153877255	153877497	12.21137658032504
chr4	153974600	153975022	16.730170482707816
chr4	154011177	154011713	15.224354857829079
chr4	154023963	154024482	24.030280387011107
chr4	154025187	154026359	21.93668352296328
chr4	154040883	154041112	13.116864196077705
chr4	154046104	154046610	16.054660629378006
chr4	154070758	154071401	20.28472953191256
chr4	154081674	154082105	18.93203384638386
chr4	154083016	154083350	14.23163723089024
chr4	154105437	154105998	24.96923017246838
chr4	154106664	154106886	17.64450000213073
chr4	154124445	154124652	13.584712655072051
chr4	154142068	154142783	19.562213253474734
chr4	154160360	154161100	24.569659465068096
chr4	154170384	154171054	22.518081643688145
chr4	154187482	154187791	12.620061531807613
chr4	154213818	154214266	17.594238800661905
chr4	154214558	154214783	14.345433438618977
chr4	154237557	154237776	23.338605885091983
chr4	154246410	154246829	23.669462101556235
chr4	154248747	154249044	21.20030453871396
chr4	154269321	154269886	17.0813096730055
chr4	154281434	154282189	23.53021191982244
chr4	154293802	154294171	25.038153201260865
chr4	154297584	154297836	33.43108255901034
chr4	154299532	154300103	31.112623134552912
chr4	154300304	154300902	25.373601876772366
chr4	154305759	154305989	20.046958848704463
chr4	154317322	154317691	16.01856248230146
chr4	154318580	154318773	25.228856180615992
chr4	154329124	154329600	19.922793368331526
chr4	154340143	154340537	15.756344427312087
chr4	154358293	154359021	19.047069973998017
chr4	154392977	154393184	18.572119708222466
chr4	154394875	154395267	24.14038743048298
chr4	154410137	154411376	25.202801056308452
chr4	154428915	154429691	17.65490774149747
chr4	154448097	154448398	14.900867896222593
chr4	154497207	154497546	14.60019460188604
chr4	154599699	154600000	15.301950160055066
chr4	154600230	154600433	16.333359225042933
chr4	154635446	154635717	25.64698309388108
chr4	154636866	154637136	26.858747771934226
chr4	154779053	154779433	23.860564282065944
chr4	154827793	154828069	21.69120466881904
chr4	154837406	154837611	10.631649952400021
chr4	154839185	154840192	11.723237061334816
chr4	154855444	154856781	14.144180576749585
chr4	154877790	154878011	22.89507542260632
chr4	154895033	154895220	20.13777880745138
chr4	154898724	154899473	23.316138906695336
chr4	154904954	154905141	22.994591952645205
chr4	154913924	154915083	19.4958533607134
chr4	154925200	154925513	18.37490157349803
chr4	154933751	154933983	12.66706183038909
chr4	154948289	154948476	17.976217320896087
chr4	154961180	154961461	25.95505802656832
chr4	154982368	154983231	17.169474819444147
chr4	154985948	154986212	14.115299336838
chr4	155025005	155025322	12.306729226458335
chr4	155066259	155066876	28.637231353809227
chr4	155067123	155067415	20.89735041579155
chr4	155086062	155086819	25.85576673731936
chr4	155123845	155124349	32.55537153804113
chr4	155125057	155125464	36.644958233657576
chr4	155125678	155126070	36.59657620897099
chr4	155143521	155143711	19.28508553253977
chr4	155148803	155149030	23.052701798829737
chr4	155150000	155151201	29.863912976254632
chr4	155173724	155174244	22.995587646044218
chr4	155182432	155182626	12.242497173781247
chr4	155182905	155183206	13.737636718243063
chr4	155207953	155208168	20.11936711156091
chr4	155221532	155221806	16.588507217212314
chr4	155223214	155223775	23.651835694882536
chr4	155235086	155235296	12.677938225155785
chr4	155241588	155242229	21.253028426267054
chr4	155248254	155248663	25.711950082942153
chr4	155249128	155249965	30.261075134915405
chr4	155324847	155325034	20.108600341062495
chr4	155351104	155351376	18.260831100099228
chr4	155352059	155352637	20.837393468639018
chr4	155359855	155360424	26.492079029183817
chr4	155361020	155361428	27.93582183706994
chr4	155361617	155361990	25.517964416790264
chr4	155376435	155377027	22.318280284469193
chr4	155469169	155469644	43.31613588835064
chr4	155491455	155492493	27.29508036133871
chr4	155498467	155498863	15.431244508184568
chr4	155500388	155500861	21.3506493941422
chr4	155563414	155564494	22.30777294724076
chr4	155569996	155570816	20.753720021829373
chr4	155573735	155574151	24.114587192352
chr4	155592161	155592355	16.2970524719081
chr4	155601413	155601810	20.085614048263587
chr4	155624375	155625118	17.10248357996164
chr4	155632017	155632240	11.368124940470196
chr4	155634040	155634275	11.656963855662244
chr4	155653980	155655482	24.159592697052123
chr4	155669022	155669537	40.22647744521354
chr4	155675415	155676211	13.921533019099403
chr4	155688340	155688697	22.331514224952677
chr4	155694930	155695195	20.324187008839733
chr4	155704857	155705501	16.102165589421432
chr4	155721862	155722103	23.295592035000748
chr4	155735740	155736260	19.50175952911377
chr4	155742794	155743440	22.680734622589206
chr4	155760107	155760982	20.3556495110648
chr4	155761246	155761618	19.27693559277442
chr4	155769935	155770650	21.22308344274134
chr4	155774334	155774560	21.250131277911432
chr4	155792879	155793179	16.159541845321655
chr4	155803306	155804022	21.718321166224985
chr4	155812101	155812714	18.361810998465458
chr4	155831134	155831914	29.012960880230633
chr4	155839752	155839974	22.850973352655632
chr4	155847065	155847337	35.15204622465021
chr4	155873789	155873979	20.446560598674573
chr4	155891869	155892158	29.260619147013628
chr4	155909287	155909528	9.714430357905345
chr4	155933453	155933840	25.732492974254203
chr4	155943111	155943596	19.025999336635945
chr4	155962440	155962910	20.25150938236967
chr4	155977585	155978043	16.36449815716806
chr4	155978366	155978870	18.440970638441662
chr4	155989148	155989513	24.519363288356832
chr4	155993177	155993446	33.59467648218999
chr4	156045626	156045910	21.476400274625966
chr4	156059464	156059841	28.969478561644213
chr4	156067393	156067705	26.753423602153095
chr4	156070925	156071119	30.369744841585455
chr4	156080122	156081056	31.335020062754957
chr4	156090996	156091349	26.214799524366686
chr4	156109296	156110331	21.636322000291614
chr4	156126384	156127400	17.885003257454848
chr4	156133776	156134397	23.051085628749092
chr4	156134754	156135186	15.503311823915553
chr4	156152937	156153330	10.188115153907212
chr4	156188943	156189136	33.03751397009341
chr4	156192715	156193092	29.331685377368878
chr4	156197745	156198087	27.131434981585944
chr4	156233810	156234181	24.592518685641636
chr4	156234762	156235057	26.091683339264435
chr4	156235488	156235876	25.28747057914734
chr4	156241375	156241617	18.005559077932816
chr4	156243296	156243573	24.37367127346218
chr4	156252383	156252790	22.076348522664286
chr4	156254833	156255184	10.121742397971303
chr4	156329966	156330232	20.112265529489157
chr17	3010378	3010684	7.2742519768234954
chr17	3075347	3076016	39.22383292729901
chr17	3078671	3078981	27.229114206375613
chr17	3081556	3081750	37.00624170008394
chr17	3081957	3082383	46.24305153788535
chr17	3114593	3115447	17.7783334026292
chr17	3213253	3213449	14.00434618580098
chr17	3230344	3230580	12.540345717284639
chr17	3273359	3273847	12.198571338028204
chr17	3274838	3275157	10.6233871782835
chr17	3308007	3308742	10.850449538717465
chr17	3314175	3314560	9.321517455113398
chr17	3326131	3326644	9.771587870041994
chr17	3557468	3557844	22.173505828735678
chr17	3616626	3617094	21.33830347427955
chr17	4427378	4427619	8.200375501545633
chr17	4644701	4645412	11.843610569729918
chr17	4901975	4902276	13.788425360011104
chr17	4907897	4908595	23.765271557094717
chr17	4995507	4995871	15.777891709254337
chr17	5092547	5092781	10.52559136121701
chr17	5118405	5118593	11.813841510326304
chr17	5162578	5162813	7.817016084143456
chr17	5189584	5190473	15.447060434837041
chr17	5271284	5271535	8.833393883420177
chr17	5402634	5402851	15.10338046254101
chr17	5440018	5440979	16.5985962652391
chr17	5492675	5492966	16.569236113033753
chr17	5506708	5507675	14.851243463889027
chr17	5625138	5625425	9.122368737795627
chr17	5762712	5762989	13.874847367352096
chr17	5781396	5781720	10.97533999843362
chr17	5804541	5804906	10.20342011778322
chr17	5874533	5875671	20.006818526239513
chr17	5903869	5904066	10.52824786229787
chr17	5934743	5934957	15.26150642822836
chr17	5935169	5935524	13.731355199679522
chr17	5940628	5941179	12.714169685723776
chr17	5946688	5947896	22.229371662960936
chr17	6005714	6006072	10.907975940065011
chr17	6055024	6055258	26.53691681429871
chr17	6079363	6080162	25.785322781349155
chr17	6114899	6115524	20.23005366973877
chr17	6127782	6128108	21.738951296894097
chr17	6128346	6128649	21.458346955453603
chr17	6174704	6174920	9.713423583242628
chr17	6203026	6203599	12.591134619754438
chr17	6449675	6449887	17.87899957962756
chr17	6467955	6468503	18.639879536454696
chr17	6778914	6779274	13.003504885567558
chr17	6782289	6782691	16.12218647809764
chr17	6813554	6813742	9.887503892817396
chr17	6827772	6828325	19.530244741905445
chr17	6891902	6892265	10.422160164383817
chr17	6948160	6948377	21.018858909606934
chr17	7152039	7152264	12.415385873582627
chr17	7169661	7170800	29.499750864934878
chr17	7452569	7452912	14.944330065312956
chr17	7527520	7527709	23.514275888917307
chr17	7850134	7850387	20.32741815016675
chr17	7875479	7875666	14.459262164518796
chr17	7886936	7887457	13.387569603215253
chr17	7903159	7904337	13.209415583132888
chr17	7906225	7906614	10.281631241727304
chr17	7914458	7914734	9.83427906381911
chr17	7929210	7929691	21.462281981030024
chr17	8178439	8179161	21.669470617975886
chr17	8263909	8264779	12.34310713197993
chr17	8282883	8283647	50.163128221222244
chr17	8283863	8284465	36.410133025970964
chr17	8310738	8311493	17.920964866284503
